milliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
0,0.0,6.67948444717531,4977.700685740556,0.0,2999.998097344298,0.34693855805363333,0.0,0.38773767295958417,5.4616214464540724e-05,0.0,0.4806347748271302,0.0,0.06356640188738102,-0.03790160380658383,0.0,0.0,200000.04957074337,1150.1718102662228,33.32757192385549,0.0,199.78672580511594
100,0.0,6.646759196094815,5046.207479080254,0.0,2999.990627482507,-0.20334109944112028,0.0,-0.08825989155147057,0.0010717731082913603,0.0,0.5333655224909186,0.0,0.0176753633384341,0.03606015217434613,0.0,0.0,199996.74147634604,1148.2887747847078,33.33851716220608,0.0,200.80083796913434
200,0.0,6.65884040856429,4958.3906997531585,0.0,2999.9900306332593,-0.2020108678740769,0.0,-0.4210167133620636,0.0005171961501952824,0.0,0.4721775008486304,0.0,0.010409197149439772,0.33588696031660076,0.0,0.0,199997.2348502088,1147.3994679039474,33.3213839087926,0.0,198.95170856538533
300,0.0,6.6928837016248695,4977.54522642821,0.0,2999.9716198442043,0.4523992354243949,0.0,0.015506418510727704,-0.0019794983422742546,0.0,0.46767126444710555,0.0,0.0072545022343786115,-0.09280509472128069,0.0,0.0,199994.2204401608,1140.1830308580072,33.33171296141556,0.0,199.77988275846386
400,0.0,6.73439982978665,5041.934039714926,0.0,2999.971132292055,-0.4494712047933102,0.0,0.17699326197732868,-0.0002679897237746047,0.0,0.40782710074821005,0.0,0.0031439304405150837,0.3669308143090334,0.0,0.0,199995.17212414954,1139.5030508493146,33.25205187128576,0.0,199.66710574508411
500,0.0,6.674122562880994,4954.344324386291,0.0,2999.965823616774,-0.4809741610316908,0.0,0.1087567166953813,-0.0009870213712857027,0.0,0.40433967654417374,0.0,0.03310248889282928,-0.0007562524565547929,0.0,0.0,199993.90315837046,1138.982300017377,33.384810663532235,0.0,200.12962863621044
600,0.0,6.612994802186442,4924.624149963928,0.0,2999.9574070370254,-0.48899163019478414,0.0,-0.7451632675828481,-0.001985378127205044,0.0,0.4246191548926627,0.0,0.02127758570614757,-0.24019263679409977,0.0,0.0,199989.6641892733,1134.793377063069,33.36881102698276,0.0,200.71025181567515
700,0.0,6.730923346022372,5075.778401773733,0.0,2999.9475198788537,-0.22322578610712712,0.0,0.29587457614977286,-0.002285260405764989,0.0,0.43112840915373074,0.0,-0.016406010510279023,0.10676037712617138,0.0,0.0,199988.26064478405,1134.794882718271,33.29772974904356,0.0,201.33639798784372
800,0.0,6.655145433429093,5072.472750748431,0.0,2999.9376049995026,-0.054813422926362966,0.0,-0.27163881869103085,-0.002659380835417705,0.0,0.4546328971338923,0.0,0.04552012275487505,0.23721858306926807,0.0,0.0,199988.671326878,1130.9160241929135,33.3436199796044,0.0,199.2343891839493
900,0.0,6.627245212769578,5077.05222411515,0.0,2999.9267585606403,0.4208721799076783,0.0,0.09831258708502714,-0.002483003787426333,0.0,0.42236577564431227,0.0,0.03554021012799538,-0.1737257389030819,0.0,0.0,199986.85909236924,1128.1977392533029,33.384477015888265,0.0,200.53524681208577
1000,0.0,6.638742394484204,5018.392246610359,0.0,2999.9243672938665,0.15704918367896908,0.0,-0.44872737842929844,0.002857516743226283,0.0,0.42391921565992646,0.0,0.0532102114796576,0.31130882773485097,0.0,0.0,199985.54074486188,1130.0268696942578,33.39074204145193,0.0,200.6125425062439
1100,0.0,6.692499970869418,4965.340450499152,0.0,2999.9125127050715,-0.05662453671829106,0.0,-0.24996402045420243,0.0024665358591096317,0.0,0.3433519402614016,0.0,0.04761505831968915,0.20377342160209777,0.0,0.0,199982.55623080747,1126.5503161776305,33.33473629665954,0.0,199.19084928719917
1200,0.0,6.65960629203488,5063.930515902328,0.0,2999.905220148547,-0.442158704465597,0.0,0.9356159151479668,-0.0014541701332563784,0.0,0.37359911128305934,0.0,-0.03731731103780135,0.20486757620099286,0.0,0.0,199982.70135564054,1124.4548779644542,33.30340583297755,0.0,200.6788482244871
1300,0.0,6.674959712095826,4930.960306282916,0.0,2999.895009346786,-0.4259395991278054,0.0,1.0192104529181725,0.00034209647826991544,0.0,0.40705973373571547,0.0,0.014458478665236568,-0.2685354981295,0.0,0.0,199980.73580229474,1120.9235544934074,33.32643644825048,0.0,200.62246528409773
1400,0.0,6.637541512776823,4939.628241308523,0.0,2999.8873209359995,-0.4639322226111798,0.0,-0.4513202791954497,-0.0007588456796654597,0.0,0.38815788282620783,0.0,-0.036634668372860675,0.32599719367017743,0.0,0.0,199977.46750207042,1116.8403626422717,33.332638499678296,0.0,198.77081857422462
1500,0.0,6.6500961966482075,4983.83697280949,0.0,2999.8830850813165,0.1900083478846451,0.0,-0.45901271973028246,0.00024838223082812117,0.0,0.40952223987136094,0.0,-0.020540803287846205,-0.17466589670048088,0.0,0.0,199975.8105865623,1117.1633241243462,33.28590395264835,0.0,200.439476116592
1600,0.0,6.602999963248017,4959.387915737243,0.0,2999.87730019621,0.15976044526482258,0.0,-0.5453392360985116,0.003251665416637703,0.0,0.366297531887284,0.0,0.031063772130235832,0.03787993893302287,0.0,0.0,199977.207009391,1112.234367314315,33.33043492861044,0.0,198.84849305386078
1700,0.0,6.604841431589671,4922.525177828636,0.0,2999.86363700428,-0.42613247733727566,0.0,-0.4785589721753569,-0.0013847180573366257,0.0,0.38921963721812775,0.0,-0.030133339887357672,0.21372831091840627,0.0,0.0,199973.18438733308,1112.8369595668582,33.37463228499095,0.0,199.95264430254795
1800,0.0,6.639205859408356,5048.523085755583,0.0,2999.8696731521463,0.4010311260571597,0.0,-0.5746021811254585,0.0008088682843313365,0.0,0.353077703760084,0.0,0.020283225997667218,-0.13353807837866533,0.0,0.0,199974.00023564836,1113.4106992614268,33.27072729489296,0.0,200.5530156133656
1900,0.0,6.6555513377449715,4941.4287893969395,0.0,2999.8497163554557,0.4257631028973906,0.0,-0.23721665895822092,-0.0007066546010582376,0.0,0.2954839431326171,0.0,0.04963347765631807,-0.15498001235020037,0.0,0.0,199973.1779007594,1111.6198605585523,33.37298049132257,0.0,199.7853394403515
2000,0.0,6.689092521620406,5075.066011709603,0.0,2999.8403461241264,-0.06820826686111724,0.0,0.24495109577079555,-0.0008811680122211483,0.0,0.3274810842818841,0.0,0.014742250819891507,0.20772014875779754,0.0,0.0,199972.0584717452,1107.4583395044908,33.33630315837392,0.0,198.9944329344416
2100,0.0,6.599468648491797,5082.851637412728,0.0,2999.8519955430565,-0.44974910583388,0.0,-0.6220115890661804,-0.0020124668386071027,0.0,0.28843082795097996,0.0,-0.05047242935225904,-0.03073828644615284,0.0,0.0,199969.44747508876,1106.4238414882857,33.311694706948735,0.0,199.28831188870677
2200,0.0,6.676926421975906,4975.394992658886,0.0,2999.831598587608,0.3346278548594674,0.0,-0.06134931576813059,-0.001690952170894329,0.0,0.3024780816104915,0.0,-0.004925525875300612,0.26015975606505803,0.0,0.0,199966.93742462542,1103.8497107529502,33.37699317716753,0.0,199.8653511540295
2300,0.0,6.673190856262113,5066.461994003234,0.0,2999.827969256874,-0.2441942840905374,0.0,-0.2400628673550591,-0.0012458034165676035,0.0,0.27696075976518186,0.0,-0.04418687327271556,0.35166044107023164,0.0,0.0,199963.90713164778,1100.656553676295,33.30778647628253,0.0,200.04875736842945
2400,0.0,6.5967631068156924,5063.543508626379,0.0,2999.828296425108,-0.10312762949710072,0.0,0.9244767384379504,0.0002820025838830265,0.0,0.31730352320872135,0.0,-0.019210311624989887,0.14700497984539007,0.0,0.0,199963.23738070228,1099.7495191026155,33.32554235767752,0.0,200.6578079650596
2500,0.0,6.698688493247138,5084.084987363059,0.0,2999.8177636505766,-0.25540084036274563,0.0,-0.04222517336925194,0.0023526552729210056,0.0,0.3340379660774653,0.0,-0.016401146944965157,0.31085120810816513,0.0,0.0,199960.99127732936,1096.6985561585916,33.28018660255723,0.0,199.9288687130842
2600,0.0,6.66547237509245,4932.503796838766,0.0,2999.8026313506175,0.02522659645389969,0.0,0.9689659933803082,0.0034930419390298106,0.0,0.26328077731231525,0.0,0.03646298955073703,0.2484750678394585,0.0,0.0,199961.38773328008,1097.5920189862586,33.37300673700828,0.0,200.59002240882967
2700,0.0,6.705157465677848,5009.798365291516,0.0,2999.807006996853,-0.27271420702289206,0.0,0.9706343896593342,0.0017250629236309715,0.0,0.24692693085177597,0.0,0.0011096461739759388,0.13284083355319096,0.0,0.0,199961.7863135564,1091.4248712461397,33.38479750846921,0.0,201.03666740165187
2800,0.0,6.700155777038056,5006.48359027238,0.0,2999.7868957855853,0.24383746215013472,0.0,-0.21290878784702902,0.0021539004514738607,0.0,0.2791958806058139,0.0,0.037617028507682324,-0.06267799670006757,0.0,0.0,199959.03307979935,1092.1841283233632,33.3393472263683,0.0,199.93289082406358
2900,0.0,6.651305087965575,5075.829313568145,0.0,2999.7830714242114,0.2954107929561038,0.0,-0.5237464573343162,-0.00215621583864059,0.0,0.27521664453262923,0.0,-0.00892006498011067,-0.06554363907545471,0.0,0.0,199955.78746701914,1086.3842967042751,33.338844634186316,0.0,199.17114953861983
3000,0.0,6.605104933316672,5009.652333827836,0.0,2999.7755079114786,10.157529217601414,0.0,-0.47362215131352725,0.0026211750641052826,0.0,0.2260658619628008,0.0,0.022384304077179153,0.05231197104427232,0.0,0.0,199953.9440976739,1087.872917928644,33.390840393338124,0.0,199.51713237960115
3100,0.0,6.659834885234328,5053.145606783217,0.0,2999.7776215867634,9.991139713861607,0.0,0.6356757985321633,0.004028857217493258,0.0,0.24758448390003737,0.0,1.2567050554905945,3.6273674068063446,0.0,0.0,199954.3048686679,1083.0305192195506,33.40723901815473,0.0,195.29468335938202
3200,0.0,6.646988827974308,5029.77048222178,0.0,2999.7666315555784,9.516190277750901,0.0,3.9950947620885144,0.014324621074384158,0.0,0.3363117981490501,0.0,1.278493696840104,5.823757018933622,0.0,0.0,199954.0148553338,1082.8671634525967,33.286855849339396,0.0,188.8937370217918
3300,0.0,6.687651354883766,4975.396043223853,0.0,2999.742634703694,9.632679370726688,0.0,5.946608984535176,0.018788123172351078,0.0,0.3104889683526883,0.0,1.1632241881584382,7.0962446103087125,0.0,0.0,199952.7467435359,1080.2281915186782,33.26475990927365,0.0,184.19082542006706
3400,0.0,6.7358458661542455,4912.453395569482,0.0,2999.7371528876124,10.223933898515037,0.0,9.147812124906643,0.02200138815026711,0.0,0.4025019618801168,0.0,1.1423626311987936,7.232430317824653,0.0,0.0,199948.35917044332,1080.4563596228454,33.311443683582105,0.0,182.81709876482563
3500,0.0,6.659578127435825,4714.138722373609,0.0,2999.7357061196117,9.601812135609489,0.0,13.455953842879705,0.024124553442854475,0.0,0.5875472509727877,0.0,1.1631131901257463,7.423622687925323,0.0,0.0,199948.74658332884,1075.5186208204527,33.26236136781945,0.0,178.81770136601838
3600,0.0,6.825699040702227,4634.449553830231,0.0,2999.7320934930262,9.899854412064325,0.0,14.344367732319677,0.03342909894467814,0.0,0.6234373545994113,0.0,1.1227930495441591,8.036597180108656,0.0,0.0,199948.22157383038,1074.913185069477,33.262318457791885,0.0,176.18127289201757
3700,0.0,6.806294005105401,4384.827273351024,0.0,2999.7283869949006,9.889121589013076,0.0,17.51507192380372,0.038967901797950774,0.0,0.8298591171307664,0.0,1.162108414515706,7.621416166830663,0.0,0.0,199944.71483988393,1076.6249986475989,33.14911785011211,0.0,174.12068517309868
3800,0.0,6.881055342418946,4201.690559881064,0.0,2999.7137296754086,9.956384754916641,0.0,19.271658885314345,0.0428600903629431,0.0,1.0145955766767014,0.0,1.117478106831228,8.038633789594499,0.0,0.0,199942.9559415262,1071.431302921443,33.042008733218275,0.0,171.39707992499223
3900,0.0,7.108235117999132,3997.698646289921,0.0,2999.7149993360485,9.961406110953785,0.0,19.09320221908722,0.04811509975064579,0.0,1.201460643607535,0.0,1.1266646940943017,7.520335385321639,0.0,0.0,199943.18241929298,1072.0537124340767,32.98412501185684,0.0,170.5357539250882
4000,0.0,7.165273774980534,3841.0085674260436,0.0,2999.693017915617,10.396132690791209,0.0,21.77557426564323,0.04976617084712431,0.0,1.2506271042137616,0.0,1.1318371759602504,7.7560043140929995,0.0,0.0,199940.0334049634,1065.728843566955,32.78314299637266,0.0,170.68926055375272
4100,0.0,7.349369019738003,3606.134075762449,0.0,2999.6992993812273,9.89785399154988,0.0,21.694641857800534,0.05273597155142293,0.0,1.4677248674161214,0.0,1.0676006370429316,7.314129075148285,0.0,0.0,199938.9083100001,1066.4547149407554,32.690939015357436,0.0,170.52572639810816
4200,0.0,7.528898043095077,3425.2145301844585,0.0,2999.6861732379175,9.864971692541678,0.0,23.357752661641396,0.063303571320189,0.0,1.5844573747035517,0.0,1.1343968188787856,7.195008383848618,0.0,0.0,199936.98850415545,1059.7832421501423,32.483918677758446,0.0,167.77455495590434
4300,0.0,7.636674693042256,3272.940878636844,0.0,2999.6767851795385,10.008144130459565,0.0,23.862750475410923,0.06248751714565476,0.0,1.7206406490758925,0.0,1.0618900063654158,7.778884645221686,0.0,0.0,199934.28948289048,1059.3605875207895,32.389583727541094,0.0,167.91995100825002
4400,0.0,7.786625595051103,3098.0755266449164,0.0,2999.675107201231,9.657126457099068,0.0,23.030464835595897,0.07232289269341319,0.0,1.882718156979274,0.0,1.0454347657736327,7.782228933581582,0.0,0.0,199936.5931804774,1056.0859267350713,32.11302357273886,0.0,168.8512907060186
4500,0.0,8.057073130670402,2833.218992787158,0.0,2999.6576969618345,9.791684056820209,0.0,25.242744024049284,0.07403547417520077,0.0,1.9301868420850579,0.0,1.0707692377110338,7.779060249132876,0.0,0.0,199934.2058411619,1054.7073068970108,31.96381041262008,0.0,166.01811280118216
4600,0.0,8.289471325935178,2747.993848324026,0.0,2999.649431059704,10.106053480193236,0.0,24.476494811543215,0.07861387367698841,0.0,2.083636311639181,0.0,1.0819119892953022,7.632712704390471,0.0,0.0,199931.72237985354,1049.5364656187905,31.787936188743803,0.0,168.06508611528255
