milliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
0,0.0,6.690868602203049,5006.977037535805,0.0,3000.0017218106104,-0.2918496830154406,0.0,0.5170495736249213,-0.0006755380795463847,0.0,0.5217899924566822,0.0,0.04795039092646381,-0.29902493430436633,0.0,0.0,200001.0781203369,1151.2072558452905,33.298955525526935,0.0,201.25803668813296
100,0.0,6.635429896844065,5069.067419635522,0.0,2999.983442034607,0.18463386812749108,0.0,-0.30053519182624233,0.0030806814110702083,0.0,0.4170392088269205,0.0,-0.011510695172825604,0.33393128920823784,0.0,0.0,199999.03541132456,1145.3770403488625,33.29672074664699,0.0,199.4156225752094
200,0.0,6.661401934988576,5048.346205453255,0.0,2999.98345932408,0.035787261987854056,0.0,0.3605724604928185,0.0005691192553927227,0.0,0.43222906051259535,0.0,0.0020404727527404665,-0.23059475322254744,0.0,0.0,199994.96376453122,1146.819246565246,33.33444367980788,0.0,200.57001708850225
300,0.0,6.6595601352449325,4974.682551890759,0.0,2999.969667552611,-0.2862973182244571,0.0,0.7714805560284547,0.0028367791742734275,0.0,0.4619690847019625,0.0,0.0029119575775871645,0.26323509885234,0.0,0.0,199995.13896790872,1143.244244162526,33.34799518990319,0.0,199.09399569827542
400,0.0,6.707884074872576,5045.550494044268,0.0,2999.9662212862636,-0.28664529920998305,0.0,-0.4792814162551804,0.0019314486027050795,0.0,0.38821525935224505,0.0,0.027361767285192823,-0.316235302101011,0.0,0.0,199992.859458524,1142.0944567282218,33.3819882281839,0.0,199.51941516841256
500,0.0,6.632409388817563,5040.307801631768,0.0,2999.9621912826456,0.09743666207365208,0.0,-0.8166521875013942,-0.0019150527556240147,0.0,0.43536725894827477,0.0,-0.047882714142531736,0.09306223205353993,0.0,0.0,199993.80847298686,1139.2224825200606,33.25722153066636,0.0,200.78580569018624
600,0.0,6.637997893180288,5000.30689798252,0.0,2999.960936653843,-0.3271605852883977,0.0,0.32554769009574236,-0.0003258611908890904,0.0,0.43793693352139906,0.0,-0.011212209971535537,-0.08676001370115784,0.0,0.0,199988.92667247192,1136.1773382109182,33.29551768857429,0.0,199.32899891707362
700,0.0,6.719502690833777,5003.0277918615675,0.0,2999.9521375463596,-0.17987550634666355,0.0,-0.8534398691527892,-0.0022990083254789697,0.0,0.35054891596650595,0.0,0.014560434512863395,0.021837966810386637,0.0,0.0,199989.7005412423,1135.4533382915172,33.352881877333715,0.0,199.72039809546396
800,0.0,6.666487366740165,5020.689253389914,0.0,2999.949495049265,-0.09332951601298256,0.0,0.8129309414733089,0.001935534415921841,0.0,0.33594896131650753,0.0,-0.011157790726533983,0.11379674713715018,0.0,0.0,199986.94625508695,1132.5871614822072,33.37493102736783,0.0,198.79389100929387
900,0.0,6.624696365158501,4978.806494378122,0.0,2999.92061700895,-0.2873361319736404,0.0,0.15649923634971663,0.0024784741120369744,0.0,0.42833218155456093,0.0,0.04059247072331439,0.11713944651548548,0.0,0.0,199985.74392761977,1130.5685544933974,33.382000414541245,0.0,200.6711664739684
