milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,4.882518102715249e-05,3.9000046694279,0.0015865990288958507,40.19617782350038,1.0556352624188905,1.9844892517133637e-05,-0.35783593622526805,-0.0001465896496887494,-1.1517157394037775e-26,0.437782256777432,1.3782224348709399e-06,1.757457758293003e-05,0.4387692890449304,5.973139994449784e-05,8.702252539404292e-07,0.015964173648630814,9.069198483139171,0.9307873279366935,1.5106428692942857,74.10391649051246,5.581138306089819,0.002111665946418563,-1.4235406899556486e-27,-3.7663769746456735e-06,0.4823968520057272,2.357250151959888e-05,0.43746358477387715,1.8024427371250053e-06,0.020797552367117972,8.769794800293052,1.230156027898059,1.5101624609889528,0.0007366015964699714,5.580739898390772,0.002492604087694629,-0.2106403377203225,-0.0001668847385470839,-2.4212483680625836e-27,0.008231529915260776
100,4.804687759220368e-05,3.900005457334505,0.0015872502010442452,40.19614598722811,1.055648229515988,2.0071510539673923e-05,232.0732676403626,-8.29890786886589e-05,-1.1486100274639388e-26,0.4377821983268464,1.3759367424598738e-06,1.760984068019124e-05,0.4387686864489412,5.828798724625003e-05,8.781671810357739e-07,0.015959725633149978,9.069158405165277,0.9307975922576732,1.5106273428442067,74.10391781173958,5.5811266637997745,0.002106127041387285,-1.4106986713572919e-27,-8.925759800118682e-06,-0.5686343002618723,2.371388536500577e-05,0.43746173968718166,1.799678735989498e-06,0.02079896245432116,8.76995175999856,1.2302127089613797,1.510204674103269,0.0007436861845144204,5.580752924285104,0.0024564439493511086,-0.18409401064810946,8.957531222226941e-05,-2.4304544341550314e-27,-0.004076361757751105
200,5.716212303020481e-07,3.90000228226767,0.001585021655324193,40.195918192307616,1.0556437813977189,1.9533790217406803e-05,231.80286676776078,0.00029959574068064507,-1.1456066653869259e-26,0.4377824267930638,1.3373171866050653e-06,1.7282209645581214e-05,0.4387686349036626,3.69407320724158e-07,3.793729560198407e-07,0.01596144419337202,9.069183051202929,0.9308256643962662,1.5106508765703863,74.10396681207871,5.5811295291296465,0.002106039340097694,-1.4470371269422437e-27,6.151791479426181e-05,0.8502716667300942,2.034996298879937e-05,0.4374627270853067,1.5936429910781215e-06,0.020787734823229032,8.769816505338218,1.2300559767979098,1.5102280026124695,1.6728608967494954e-05,5.580783653640104,0.0024334159802255756,0.2277209913604976,0.0006400911750428633,-2.446914728363426e-27,-0.00022673986593578152
300,6.357657194641133e-08,3.900004478873266,0.001591232641742178,40.196117190279814,1.0556326715884325,1.9705365943441597e-05,231.75143332687816,0.00043638233339901697,-1.1501378166811039e-26,0.4377812467289465,1.3239379913234283e-06,1.709356354364954e-05,0.4387701213586562,2.6920629640029223e-07,1.9950612154316345e-07,0.015963367145851864,9.069159464500752,0.9308399753198187,1.5106380580884304,74.10376501132174,5.581139709792607,0.002101268219694506,-1.487614506266698e-27,6.418622669759287e-05,1.1609483555902504,1.9864191651937333e-05,0.43747889575990284,1.5687166441386052e-06,0.02079277071402656,8.769816139098534,1.2302130906260076,1.510227857330634,2.253346407241196e-05,5.5808141672958165,0.0023949961284005596,0.2105850989345347,0.00117652770871871,-2.4509853934516788e-27,0.017538479351150976
400,2.957038253145137e-07,3.9000107044002816,0.0015709427004158398,40.19602700120618,1.0556595621566613,1.945920773471746e-05,230.57096914832542,0.0003914554569055481,-1.1431264118605716e-26,0.4377851326462732,1.3202854181856708e-06,1.720743928322763e-05,0.4387711522796076,1.1324555932503125e-06,1.1539949793223467e-07,0.015957811458146832,9.069190008850597,0.9308055299704102,1.5106547122515754,74.10413986037372,5.581139112472883,0.002085370963716077,-1.4745780333540898e-27,5.570313733700331e-05,0.8690335129806238,1.9649302802478845e-05,0.43747780612722714,1.5638155610788342e-06,0.02078974592730666,8.769813661272462,1.2300473212343308,1.5102673357330862,5.959030885140291e-06,5.580847750149542,0.002383492626151961,0.5049799966816153,0.001150317810697668,-2.4576252735571506e-27,0.021714695654330374
500,5.1414664036398e-07,3.900013373847092,0.0015570777867727431,40.19609073262299,1.0556673431522892,1.9232588060678845e-05,230.4168693575422,0.0005601498327715484,-1.1441002227254288e-26,0.43778581382238496,1.3179536248195036e-06,1.703800686420482e-05,0.43877223662620757,1.0303513667796353e-06,1.0228939342968524e-07,0.015960742497565423,9.069203903350298,0.9308201646400467,1.510641034274655,74.10380293200662,5.581141431213483,0.002071931302478454,-1.520185222833508e-27,7.897684081984544e-05,2.104815067969309,1.9529916328119443e-05,0.43748474561466644,1.5499446648960495e-06,0.020773827213629782,8.76981885810532,1.230182328539504,1.5103236014076236,3.4413286712460664e-06,5.5808621379704935,0.002368012985611749,1.0369712844450634,0.001194121338419249,-2.4673494185707506e-27,0.021669159507168127
600,6.088140430726437e-07,3.900028521828996,0.001554723417860074,40.19614028671336,1.055661155536221,1.9339185773308838e-05,227.86680021789235,0.0005106209173005011,-1.1388837810023132e-26,0.4377855042964309,1.3063107618822736e-06,1.7078618004768123e-05,0.4387727891897714,-1.5384277716610482e-07,9.403462875075666e-08,0.01595723519446642,9.069182597471501,0.9308335933473871,1.510661637864464,74.10389974180646,5.581146220227208,0.0020849142609607515,-1.5157399803637868e-27,8.467410484759512e-05,2.714659846743098,1.9042955938469463e-05,0.4374756952609755,1.536607593275312e-06,0.020785430559487974,8.769956306424,1.2301218412268355,1.510364799094413,1.596982298549052e-05,5.5808866286277174,0.0023038356309222144,1.246754377041187,0.0014686050880308287,-2.46196690253344e-27,0.050645057900527785
700,6.209116149379789e-07,3.90003932992387,0.001551877239276841,40.196098148620926,1.0556702126253166,1.906608660598381e-05,230.28080519230699,0.0006383873479035387,-1.132911787597329e-26,0.43778746928980294,1.3135811274154833e-06,1.691428434101085e-05,0.43877295920567444,6.121212565930826e-07,1.0935618058964135e-07,0.015954899770755416,9.069202324293236,0.9308344640810737,1.510675602874095,74.10359717241305,5.581157606650527,0.002058827118036791,-1.5513456057585347e-27,6.938913483704396e-05,2.5605850886896997,1.889495554950484e-05,0.43749014092823246,1.5072905822340995e-06,0.020781781920407607,8.7699339783437,1.230141108464095,1.5103700555993143,-8.842547983152893e-06,5.580926595036597,0.002315418648995562,1.5724806832183669,0.0017754087681286453,-2.475543304941397e-27,0.05472484122343025
800,7.528188820457516e-07,3.900041459626734,0.001537655502063018,40.19594327239146,1.0556970173416147,1.918527292167973e-05,231.30840990999866,0.0009386945937812349,-1.1319682930911136e-26,0.43778540818205974,1.308266251560612e-06,1.7065978206999272e-05,0.4387748073337766,-9.953375664519341e-07,1.0855130951757764e-07,0.015953575893747875,9.069191605416544,0.9307804853569055,1.5106794801197825,74.10425294062355,5.581169549073264,0.002065345478328816,-1.5881220009038771e-27,9.559287177200454e-05,3.0742347382124278,1.8727111109437645e-05,0.4374858227495348,1.499462813159046e-06,0.020776200076731595,8.769912949118556,1.2300964227141677,1.5104306072812501,8.701999951699041e-06,5.580966392248628,0.002265529136018881,1.4564804467431824,0.0018845333987577626,-2.47212253385489e-27,0.05833173783514227
900,6.262559363092831e-07,3.900055600444348,0.0015379136803303033,40.196162543784595,1.0556896122294714,1.8758450385655958e-05,228.87574108737442,0.0009853263925333386,-1.132142626305979e-26,0.43778954624826993,1.3038882126395486e-06,1.6821808457848495e-05,0.4387746529821872,-3.3477746280296546e-07,1.0389629475288063e-07,0.015954612564550608,9.069226281772481,0.9307780757308023,1.510663473061089,74.10362376641524,5.581170375975931,0.0020482473141946195,-1.6112834054595335e-27,8.425178285980357e-05,3.500839588687583,1.8562733743788767e-05,0.4374898983649496,1.499332737263946e-06,0.020754963481238696,8.769887779808299,1.2299986334300517,1.5104161806843195,-8.058188304682414e-08,5.580967872850301,0.0022473848633402477,1.7604437401411743,0.0022094913361885944,-2.4774711236786743e-27,0.07380225352429291
