milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,4.9223128253541176e-05,3.899999827035202,0.0015882590129836782,40.19596486832954,1.0556390368151864,2.00133817187673e-05,-0.7376604993684737,-0.00011630674896676078,-1.1575365859456983e-26,0.43778357325039335,1.3828776699169287e-06,1.7562922867694484e-05,0.43876827065347696,5.8177250915384745e-05,8.796865743490248e-07,0.01595802236656224,9.069179854196259,0.9308208974406503,1.5106451818776154,74.1041519431047,5.581137244746171,0.002083054586251189,-1.4232885121499913e-27,7.667345462553612e-06,-0.2744573601713044,2.355198281523179e-05,0.43747392609000574,1.7964198159232789e-06,0.020790730239975363,8.76984282640976,1.2301802418965244,1.5101781245625596,0.000728985166558161,5.580762006381391,0.0024600536224439664,-0.26531048805656193,9.771368028337677e-05,-2.4235530391342345e-27,-0.0020353612635270763
100,4.907268098425821e-05,3.899993734156676,0.001571221406690955,40.195969094251424,1.0556473247161737,1.9889259782014363e-05,235.1482409511124,-5.4676570127932694e-05,-1.1554740655364829e-26,0.4377805992105544,1.37819531695999e-06,1.741959680097402e-05,0.4387678187438391,5.805655280018105e-05,8.764977735799218e-07,0.015962434823775403,9.069167554080321,0.9308273052753178,1.5106271285204214,74.1042512716168,5.5811308113134785,0.0020853457186990696,-1.431944919913014e-27,5.191814698019477e-06,0.44944252473437035,2.3606392214054038e-05,0.43746170950005,1.7819097600752401e-06,0.02079803651258914,8.769914265913492,1.2302017633672044,1.5101521373512226,0.0007548466863853874,5.580770046918934,0.0024570700946728854,0.2043506902956242,9.59215248866298e-05,-2.431884153732997e-27,0.0009206925890549839
200,-9.83765143913942e-08,3.899996038713322,0.001580514842574004,40.19593367482423,1.0556362665093182,1.9647176266145885e-05,236.45490834756035,0.00033016906610102315,-1.1511710136844391e-26,0.4377839009460679,1.3421093529513866e-06,1.7314940652416718e-05,0.43877000359047685,-5.7363677434321e-07,3.925049135237795e-07,0.015957203252534594,9.069207533877846,0.9308209685126203,1.5106482129835779,74.10364649629595,5.581135722262196,0.0020932415153462787,-1.4335759437969023e-27,7.086427310182083e-05,0.15278204190604977,2.0169739840090287e-05,0.43747215098161524,1.609559128843486e-06,0.02078250361773643,8.769901357622503,1.2300979243551182,1.510218944374327,2.04529267754182e-05,5.580774488987672,0.0024493527344221764,-0.04032615583416238,0.0006581488078975663,-2.433551916596002e-27,0.016596766533349808
300,-8.644150793530814e-07,3.9000096144285785,0.0015786758781822683,40.19590643755622,1.0556451882199627,1.9628085718589178e-05,236.23072326687165,0.00028411862518687653,-1.1446530976094474e-26,0.43778076822020273,1.327012806536552e-06,1.7316533724071173e-05,0.4387699014898975,4.5794788471680253e-07,1.803365379186397e-07,0.015961494644587786,9.069162616757096,0.9307974256046168,1.5106425213316539,74.1038740371997,5.581147748569153,0.0020812433984965894,-1.4542796468125279e-27,6.259976857067512e-05,1.442413453203115,1.9820250886462504e-05,0.4374694731900207,1.5850639854985596e-06,0.020783122731341745,8.769902396890966,1.230173420067145,1.510226098680555,1.8408473067351057e-06,5.580819622295058,0.002426172761126774,0.7832074808092586,0.0009869347010547814,-2.4500731597420887e-27,0.014592841309236278
400,6.881310617036119e-07,3.9000122229610317,0.0015647349990093045,40.19595595365062,1.0556610721500097,1.9496250253956668e-05,231.42240999766622,0.0003156702215851336,-1.1418938062159299e-26,0.43778390591448757,1.3231421674712758e-06,1.7039923847873318e-05,0.4387711312902602,8.20845958825328e-07,1.160771142585598e-07,0.0159558781106386,9.069173048007181,0.9307900962245973,1.510630840992795,74.1041077468577,5.581146765113806,0.0020804708337929844,-1.4734339798417682e-27,5.901533569023436e-05,1.8797221117718204,1.9716433666438567e-05,0.43746984238816067,1.5618846227358935e-06,0.020777218241943448,8.769923455006916,1.2302014899935156,1.5102599911015218,5.770869091585808e-06,5.580834888664073,0.002377558696714044,0.543955369610488,0.0013221353008582265,-2.461263820763526e-27,0.019957188065453636
500,7.813239451526165e-07,3.900024189106394,0.001557491027778231,40.19604634858018,1.0556687454223557,1.9546267620161565e-05,233.7624012143387,0.00042998642577674116,-1.1422621389470845e-26,0.4377869898601258,1.3205037928609966e-06,1.7222930768349817e-05,0.4387725005911323,1.4350750725541564e-07,1.264416812713657e-07,0.015958963885064858,9.069164532994376,0.9307831838844848,1.510636180290314,74.10392460502865,5.581155419777418,0.002083364490588597,-1.4865355799692502e-27,7.269223633728788e-05,1.6186284783508498,1.9536453212377133e-05,0.4374741036485594,1.5493803003727788e-06,0.020772393729905553,8.769893029001077,1.230096972757205,1.5103349225720821,-6.614836873458358e-06,5.580882998910152,0.0023429405769388218,1.1062474062877259,0.0014744827049752885,-2.4624085104998883e-27,0.027088183819907855
600,-7.737647048044297e-07,3.900031033681884,0.0015454472285174198,40.19604347501937,1.0556577844652177,1.9267267545618496e-05,230.6718248607211,0.0006665675936473772,-1.134962411760646e-26,0.4377845410971747,1.314723648041966e-06,1.7185450923257957e-05,0.43877291541616237,2.9913819961028406e-07,9.445005126909198e-08,0.015954074740066604,9.06922345369311,0.9308076417148318,1.510661738925701,74.10399317228503,5.581155768712743,0.002070049805314532,-1.5194017991062995e-27,7.110299016811455e-05,2.405109257243613,1.8938702998562318e-05,0.437489563757904,1.520335864847571e-06,0.02077201439788731,8.769826590527794,1.2301149884232745,1.5103743489071888,-2.7318775748424067e-06,5.580901317853778,0.0023523372880899494,0.974605657405569,0.0015604355058681614,-2.4633546390447044e-27,0.03199974222179005
700,-7.505013132861084e-07,3.9000331081776847,0.0015574204314985358,40.19604238486877,1.0556777542777878,1.9029971231651903e-05,231.0339934923617,0.0006880723658437143,-1.1320103880658358e-26,0.4377864132447621,1.3033937637933455e-06,1.691177892773786e-05,0.43877322364766874,5.653283284962001e-07,1.2029276664646074e-07,0.015957419956436868,9.069169574044716,0.9307739111869084,1.5106563679909326,74.1041607042538,5.581165854540558,0.002079493819555723,-1.5751506853379598e-27,8.200630030222422e-05,3.3359669000380303,1.9003612620921647e-05,0.4374795512955312,1.507156715262995e-06,0.020771579719672733,8.769945700751034,1.2301957735377957,1.5103804256561257,-5.882650866254534e-06,5.58092061952869,0.002293395067158992,1.2849035315462636,0.0014828905618945302,-2.472315269671057e-27,0.04512735580662605
800,-2.5356778459592635e-07,3.900045428555872,0.0015254222781508617,40.19602906291326,1.0556963981825698,1.9080766185833664e-05,227.34028417904807,0.000992878335945272,-1.133075914500597e-26,0.4377877601766154,1.3004321016691903e-06,1.687628036665402e-05,0.438773965669628,8.038101097502241e-07,9.113777511864376e-08,0.015954035000837263,9.069203294832283,0.9308131378620718,1.5106613251961758,74.10388170189555,5.58116583784953,0.0020765960412088406,-1.5641401754820367e-27,8.492737584357544e-05,3.0391887906377244,1.883777681808436e-05,0.4374859374461143,1.4969731043442415e-06,0.020767359485443063,8.769980823597855,1.2301022097577634,1.5104100523226693,6.380086518577072e-06,5.580969669270947,0.002262839452796994,1.7440635615988733,0.0016965860211767192,-2.4791862431410475e-27,0.05954927906825498
900,4.662481870889282e-07,3.9000510179402568,0.001521660938831811,40.196104934943115,1.05569321697069,1.901100624217056e-05,228.34523326094126,0.0010583411209736087,-1.1300982814815961e-26,0.4377878110613088,1.2998490929308655e-06,1.6962081218175487e-05,0.43877483603467876,-5.029225424032107e-07,9.608497691981222e-08,0.015952016170548575,9.069204078647086,0.9307839888432738,1.5106601887989515,74.1039549922554,5.581176040881233,0.002058712156075645,-1.5725641263924035e-27,9.428572125696023e-05,3.9760310591117722,1.8614718909592174e-05,0.43749403902194417,1.5031993841405534e-06,0.0207656131810224,8.769871691886667,1.2300136042794123,1.5104363972588981,1.5660331104053984e-05,5.580976076659432,0.0022707319538131,1.7387816799111582,0.00225943471354853,-2.481699264302395e-27,0.0703158572600629
