milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,4.9122210086945705e-05,3.9000057642023975,0.0015772338093979316,40.196021768700355,1.0556427908178179,1.9912102891626956e-05,3.1800777929707174,-0.00014242836780168939,-1.1568100126578571e-26,0.43778363601267356,1.375302258493322e-06,1.7494180365142552e-05,0.4387687836568224,5.939293248061225e-05,8.781115992625173e-07,0.015963774709547435,9.069210349855851,0.9308293473766678,1.510627658017103,74.10427825167491,5.581128813555969,0.002082406248174704,-1.4217619554522347e-27,1.0402755181682738e-05,0.6092763539457339,2.3547927173425482e-05,0.4374706838347548,1.7823019478374977e-06,0.0207959730565627,8.769874410446453,1.2301956649679786,1.5102009637982574,0.0007485982277939142,5.580770581761512,0.002493835258429427,-0.13734639533483756,0.00010263498591536719,-2.4307397239225724e-27,-0.010505936126461233
100,4.827145913230606e-05,3.89999401684985,0.0015829224887943284,40.19592357136065,1.0556462101782838,1.992845420541937e-05,236.95755737069965,0.00010898683851673825,-1.1521062452727335e-26,0.4377811228854843,1.3709660022767358e-06,1.7460976175471405e-05,0.4387684238488239,5.804566432650103e-05,8.713787344872249e-07,0.015961924797325288,9.069191700507432,0.9307984894587187,1.5106244257881258,74.1038583026167,5.581132732809044,0.0020872273129897206,-1.4176987737601647e-27,-1.2922633162120625e-05,0.35179284006227174,2.35423005452462e-05,0.4374729010890806,1.7852200092955124e-06,0.02080050426117477,8.769916491243563,1.2300711226158743,1.510197673636743,0.0007473031419587288,5.580752175896602,0.0024537033758062496,0.3031389259933223,0.00018352229158134632,-2.4421920527029805e-27,-0.002166845233837007
200,1.9052664729032093e-07,3.9000055782532046,0.001579304931121746,40.19589892995852,1.0556311941339744,1.9701718459139702e-05,233.59305074213876,0.00010789204167312886,-1.1474084261929548e-26,0.4377816441598177,1.332131125481659e-06,1.7264027900400305e-05,0.43876995170388416,1.432713857005879e-06,3.885598629790346e-07,0.015958528353901092,9.069179647118727,0.9308040070631513,1.5106236700480355,74.10388740394632,5.581146571530907,0.002103753502519825,-1.4248713407981472e-27,6.647449247440731e-05,0.6540627054189593,2.0253350078951905e-05,0.437470570007729,1.599789403288658e-06,0.020786591093394605,8.76990473356166,1.2301730304239495,1.5102185588007684,6.778048182774158e-06,5.580791715063076,0.002471757745016575,0.23574967835926205,0.0008211996633075845,-2.4388085941696596e-27,0.004496298895714875
300,-1.1445017714835555e-07,3.9000127871481176,0.0015907040024952662,40.19591360538512,1.0556553124275299,1.958344279611645e-05,233.53443681025962,0.00029765396866089134,-1.1444682180630149e-26,0.4377847584193923,1.320622263927456e-06,1.727655117857815e-05,0.4387702986353526,-5.336849501594317e-07,1.827944122356917e-07,0.015960294213340265,9.069186876125404,0.9308421704079373,1.510646608776643,74.10371639976948,5.581145258577606,0.0020819239418117985,-1.4671907605389915e-27,6.250393914040702e-05,0.9277111089554397,2.0065409221966817e-05,0.4374750603872726,1.5879678078466235e-06,0.020779410139257805,8.769972093029851,1.2301199612840155,1.5102490612157653,-2.591491497898944e-06,5.580800682702504,0.0024214378139477584,0.5437518082551634,0.001103763096491231,-2.4401225248024366e-27,0.01676580271946335
400,-8.610973215558939e-07,3.9000064339798985,0.0015581331558758387,40.1961036416127,1.0556622089492393,1.9568292338327624e-05,232.96831628116374,0.00026203976665533843,-1.144989432369377e-26,0.43778579982103905,1.3111273971296812e-06,1.727796958381778e-05,0.4387713536989233,8.553530154494089e-07,1.3412058618477862e-07,0.015955782395203965,9.069181652157903,0.9308341056403205,1.5106584955326354,74.10359498641832,5.581142267860285,0.002099650288825191,-1.4690157825780461e-27,6.709054178872357e-05,1.714705392455945,1.957466452759362e-05,0.4374711934018043,1.5492591837024425e-06,0.020788881987798154,8.769788565714869,1.2300571336942498,1.5102806393460726,-6.33381663197276e-06,5.580842919779965,0.0024047947715607905,0.5144770541361684,0.0013176018875843984,-2.4476317613638592e-27,0.013365588687191775
500,-7.228798558297722e-08,3.900017748423122,0.0015764743341146602,40.19609487256526,1.055658123413372,1.9388940852727275e-05,232.6603048963173,0.00040350633224894774,-1.1390732026115977e-26,0.43778518788546095,1.31105432116363e-06,1.7193586826509833e-05,0.43877165055934275,2.819197529105695e-07,1.0920273074450369e-07,0.015958660097309313,9.06919631269885,0.9308156454397511,1.510653749304752,74.10370102054556,5.581154713884165,0.0020937437403802835,-1.5060445880380239e-27,6.430939862855804e-05,1.6336996599909948,1.933423959528418e-05,0.43748590519889197,1.535755746370246e-06,0.020782728566358474,8.769924988226402,1.2301191255754853,1.5102945174111868,1.7228252860774957e-05,5.580870070423494,0.0023713809769530356,0.6535912385793597,0.0012619906032906114,-2.4662420359847867e-27,0.02688930872577708
600,-2.082041618402891e-07,3.9000271834143048,0.0015447510301469607,40.19589310273857,1.055674298317729,1.938682787921498e-05,230.95791066410482,0.0005056959831478988,-1.1412957608268598e-26,0.43778347977977616,1.304962698144844e-06,1.7194779457967322e-05,0.4387721513462257,-9.821417009415624e-07,9.582674336206137e-08,0.01595716802122292,9.069196024705915,0.9308205753927123,1.5106491887447626,74.10377700266099,5.581160166911379,0.0020737912758154306,-1.525698309858978e-27,8.045580417936636e-05,2.922510296388638,1.8925715052795833e-05,0.43748835318302043,1.5381109708264654e-06,0.02077485477118079,8.769899019664821,1.230092482449827,1.5103235211597406,2.3285543070170503e-06,5.580897300356799,0.002345014167981447,1.3814714451988108,0.0014473342534488736,-2.4696031307629846e-27,0.04520041049719824
700,4.862792393791438e-07,3.900040277786051,0.0015470931692238372,40.19615253819338,1.055683268129207,1.925449879071868e-05,232.36107655837029,0.0006498218726348493,-1.130738270911753e-26,0.43778543800317815,1.309284558827271e-06,1.694230037312918e-05,0.43877305673496614,6.517566596369633e-07,1.1548572513576227e-07,0.0159582000975414,9.069170070335034,0.9308037573098059,1.5106759930011229,74.10418255853112,5.581161497569502,0.0020741970293908537,-1.5317338116813436e-27,7.563262738264244e-05,3.308925225443039,1.881834211667955e-05,0.4374814733680032,1.5298460387053469e-06,0.0207671328837626,8.769878823757963,1.2301305360767463,1.5103541559744245,-8.52661067611007e-06,5.580916997053795,0.002314985074767434,1.604908468288598,0.0015536384647820544,-2.480689499051789e-27,0.0545492248500159
800,5.540036772559953e-07,3.9000462056424414,0.001542146153987664,40.19605204828728,1.0556798566650496,1.908914091288305e-05,227.06860723668336,0.0007557141505044755,-1.1306697051149144e-26,0.4377882087183577,1.2993461549388957e-06,1.6979580833757005e-05,0.4387749807810237,7.322793532968528e-07,9.373577470546807e-08,0.015951481513067006,9.06918173579904,0.9308230609983049,1.5106755896643194,74.10398189837427,5.581163682872697,0.0020736847291142166,-1.5759079729940619e-27,8.852070969634466e-05,3.2529083764483784,1.873200015598428e-05,0.43748883382162973,1.5031515501692493e-06,0.020766770832279822,8.769948210613286,1.2301336845276807,1.510413833478933,-4.5539909522478615e-07,5.580950820818781,0.002281314277420785,1.5610269065420141,0.0018963121326193372,-2.4732334869458633e-27,0.06344087300087951
900,2.207811261273259e-07,3.900055319357091,0.0015122485628364397,40.19606153090077,1.0556881200205754,1.908860548629382e-05,230.38566630048282,0.0011146107486590168,-1.127399080769617e-26,0.43778689787892866,1.3088466156466744e-06,1.689665432375076e-05,0.4387755496462048,7.436190857126631e-07,1.1074055810881663e-07,0.015955794571991727,9.06923220510598,0.9307813065280044,1.5106733879411305,74.10382631682624,5.581174839699445,0.002049034192759014,-1.6074078676862346e-27,0.00010374626187678872,3.8794486001725987,1.8684853632647203e-05,0.437500715338191,1.4938313361403315e-06,0.02076916929758771,8.769912269378993,1.2299963445072792,1.5104575083967153,-2.4370764289735487e-06,5.580984701764553,0.0022482807618859567,1.8641822809641122,0.001852412768544927,-2.482206184110818e-27,0.07535568899964452
