milliseconds,ATP,AMP,ADP,Pyr,NADH
0,16.300749091911268,-0.0017610993215745328,0.00010591601694156827,2.185849666979307e-05,256.00005827335815
100,16.29209589143445,0.004608347021551606,0.00031618608608903416,1.958497575436734e-05,256.00018906505534
200,16.29286732139167,0.007582478704324231,-0.00012576219993439328,1.5915842168393646e-05,256.0000106540046
300,16.286862599623166,0.01850094313118426,0.0006549463702397638,-1.1916277757358064e-05,255.9998506053346
400,16.27965052993508,0.02232165428007977,0.0002114169710536374,2.3475305021510877e-06,256.0001689705751
500,16.27346902449456,0.025477923322331137,0.0009326531251113608,-7.241723180042064e-06,256.0001236731655
600,16.269906109805344,0.03090540444400314,0.0005374856909223237,2.3371386741515125e-05,255.99997075029106
700,16.264057892789555,0.03884537102682594,0.0008442886738688444,8.467273727211957e-06,255.99977916300324
800,16.259373410172,0.04228097481222124,0.0016134841836359264,1.4818520396228106e-05,255.99989391529732
900,16.256118768796377,0.0450643005433741,0.0011999464483463838,2.8852254396482454e-05,255.99982282370956
1000,16.24456125441305,0.05310753252404307,0.0021188223322612656,5.322971961947321e-05,256.000060412012
1100,16.24381187038319,0.054050400883648396,0.002539924732815119,7.724292736202723e-05,255.99986527008699
1200,16.235695318052038,0.05833336937996697,0.0022732343307716894,9.957980748090364e-05,255.99964514067287
1300,16.227119150302418,0.06875836802672194,0.002555977827260501,9.632644666092412e-05,255.99984242992795
1400,16.224059101658398,0.06865851361776563,0.0031590881582517836,0.00012989332588338913,255.99988597187013
1500,16.22047372475031,0.07546512749370642,0.003953783764114084,0.00015720770930071585,255.99960939775792
1600,16.210930090759945,0.08085170506822081,0.004049085323890391,0.0001923845131792141,255.99970107603642
1700,16.20790133959383,0.08567453303697377,0.004655845560956651,0.00018318721899357115,255.99948873363275
1800,16.202208728446546,0.09072622890953493,0.0058482965872978425,0.00022849781058699827,255.99956601558029
1900,16.19627643969309,0.09582530303601462,0.006197037555495683,0.00022686309117818203,255.99915444393943
2000,16.1918013756858,0.09856630595803481,0.006446544396583365,0.0002916831403014897,255.99917343045908
2100,16.191041638277785,0.10636178207154928,0.007631874902424585,0.0003023583195676181,255.99879293875634
2200,16.183746394774577,0.11320782048148173,0.007747117769592308,0.00033139520876848065,255.9988729728017
2300,16.177293955021398,0.11683085596171044,0.008572654888934073,0.00033858910726942737,255.99873234954586
2400,16.171009944736703,0.12073624002815607,0.009022867187978128,0.0003928209279115725,255.99842786899129
2500,16.163635313518714,0.1243315186964391,0.009581487729832784,0.0004410303807915473,255.99829078696033
2600,16.157809711926685,0.12822529047443465,0.010440277875387606,0.00044067780263778956,255.99784392376932
2700,16.151296312547867,0.1307565989772028,0.01154322608741513,0.0005011975962430074,255.9977697578471
2800,16.151772174285764,0.13689881441201676,0.011571631656909939,0.0005307652501479155,255.9976283869884
2900,16.142108563677127,0.14540958069611298,0.012485969267676238,0.0005498949093527129,255.99742527216347
3000,16.141273750547693,0.14823761037219113,0.013701866026771823,0.0006013590328266764,255.99700738708597
3100,16.136816066183258,0.15145602195037428,0.014462644112704995,0.0006465697982891251,255.99653486205554
3200,16.130689690365145,0.15493102421336402,0.015378848280478872,0.0006830751115662025,255.99638278081545
3300,16.12339803112082,0.16178383992791348,0.015842446498378335,0.0007147791573867425,255.99586621249009
3400,16.115989946267316,0.16394032967518254,0.017080983490004694,0.0007403397893399757,255.9954594086436
3500,16.111086288605183,0.16945384142017939,0.017877303789752292,0.000796201289622203,255.99513211176526
3600,16.109859991824745,0.1746210202156357,0.01829822699112162,0.0008443351969695188,255.99469368282996
3700,16.09739330718252,0.18051290655384453,0.0196262255543919,0.0008946406632351295,255.99447193968925
3800,16.09461512163367,0.1811280619643627,0.02028261275737131,0.0009316575084874826,255.99379988458134
3900,16.087643355016894,0.18601099164524604,0.02092236293297829,0.0009415536826719006,255.99365358192696
4000,16.08182330635854,0.19148863492107052,0.021701738323220244,0.0010026656960901482,255.99312542136292
4100,16.07932202244511,0.19888966450566561,0.022897786271653838,0.0010744582704003496,255.99250986810085
4200,16.07359428532618,0.20042467913402956,0.02413428144688586,0.0011117021978063427,255.9918345486792
4300,16.067360167178354,0.20907268972609183,0.02493868390432999,0.0011350041150032376,255.99148392647228
4400,16.0660323562443,0.2129884267615966,0.026095992565069413,0.0011800282327426323,255.99070983947763
4500,16.058096664263275,0.21687460726480778,0.026561547174038604,0.0012365654906063288,255.99021772124397
4600,16.05669853257229,0.2187921879478922,0.02716138989639297,0.0012868571896148295,255.98944097846893
4700,16.05183565401657,0.2215715115253712,0.02896198589856288,0.0013421125739275217,255.98877048230605
4800,16.04100349699355,0.22747522505516385,0.02974750746998875,0.0013656715495979626,255.98822785942792
4900,16.036993705364598,0.23115942560859362,0.03024239609758249,0.0014458938050032552,255.98750293896367
5000,16.032851191465582,0.2390971722745343,0.031667964518783356,0.001458085837074523,255.9869936951023
