miliseconds,ATP,AMP,ADP,Pyr,NADH
0,16.297199461454724,0.0018556137387295436,-8.336354878086295e-05,1.797402555815613e-05,256.00005742595926
100,16.296413128347695,0.00485494510159552,0.0004329528816197089,-2.9542685043589666e-06,256.0001316856405
200,16.288394798332355,0.009679609382233797,-0.00040472037704812917,4.763354132664687e-06,256.00002662150507
300,16.28460795238571,0.015132787886453206,-0.0001118306973751645,2.5631328164439368e-05,255.99990484484968
400,16.282533332720046,0.02380106877341034,0.0001233757890519788,-1.1247696439931733e-05,256.00004397749666
500,16.2758470340344,0.026607341060963473,0.00028560249429458956,1.317611783929655e-05,256.00017120440486
600,16.271641760987002,0.027506234933393294,0.0004561606831966203,7.457493934949145e-06,256.00017574359794
700,16.265287319619024,0.03827003316674213,0.00046687728081100795,4.225094625938932e-06,256.0000157458016
800,16.25422054901924,0.044464830050982146,0.0007383307609141124,3.6401485918729725e-05,255.99991932954575
900,16.25079293575396,0.044548594033895154,0.0012829827583342207,4.212213718239537e-05,255.9999423628984
1000,16.24832490191168,0.053679038815630235,0.0014397114611323092,6.40899749543399e-05,255.99972358985315
1100,16.2375680667305,0.05771965574028903,0.0020794872652525505,7.423439109540019e-05,255.99980977799152
1200,16.236006297871782,0.06030913213030632,0.002817733698746945,8.456611571253825e-05,255.999829631016
1300,16.22799749946766,0.06497229583111853,0.0029320213292592934,0.00012425643448668255,255.9999690437006
1400,16.22399949958539,0.07022557218723302,0.0037933522767787434,0.00012593175074085078,255.99958465584862
1500,16.217512747449152,0.07737046731509924,0.004238243077001736,0.00016638051657030437,255.99950510694705
1600,16.217224868084276,0.08325919775161239,0.004127652654615651,0.0001842365143208902,255.99953770115766
1700,16.211607357211886,0.08672179436016404,0.004466898356969784,0.0002144187999104727,255.9995164745325
1800,16.200260847908325,0.08731560370259173,0.0050559623009505915,0.00023723422591619736,255.99941992269453
1900,16.200608864646195,0.09602036963739397,0.0056088016352489785,0.0002514978366175735,255.99930051001354
2000,16.195896759405056,0.10208192842720126,0.006360480197887889,0.00028103781932257017,255.99913494843327
2100,16.189809707269163,0.1048570966926897,0.007428557403995033,0.0002981832912622979,255.99915290092935
2200,16.18373602094152,0.11201955688354892,0.007980315347406772,0.0003496220282057916,255.99882841867932
2300,16.17471748752995,0.11461337893448054,0.00801899967808282,0.00036941235194539606,255.99861623873898
2400,16.169942188588575,0.12069541962699379,0.009237952337053698,0.0003766568426939473,255.99849801079975
2500,16.162547164473963,0.12385467242297303,0.009369214803865294,0.00042207632034892443,255.99832439435832
2600,16.162257230019705,0.13076439347467442,0.010754995957307762,0.00046992159854519614,255.99784107904551
2700,16.156373805504288,0.13484078304713273,0.01096424185781231,0.0004951128945163824,255.9976806893528
2800,16.148062256841555,0.13972189159478562,0.01158568493136928,0.0005490539301164604,255.9977058102445
2900,16.14385250039477,0.14535267564973695,0.012836975593211026,0.0005436506871769047,255.99723339386864
3000,16.14170129944115,0.1511829510851897,0.013865223447469183,0.00061025342833263,255.99712696156072
3100,16.130667409594636,0.14908255132398224,0.01383765770137197,0.0006561933871148365,255.9968052488416
3200,16.131248379738594,0.15671700631536692,0.01471869960824722,0.0006936400433864631,255.99616120523248
3300,16.12106143858987,0.16337799245013507,0.01629371759126508,0.0007253931908173371,255.99611949252295
3400,16.115551511724796,0.1672074886674297,0.016492830587934545,0.0007412321405381093,255.9956847594867
3500,16.11179399292739,0.16902535996014803,0.01774199772164491,0.000773512701722474,255.99510731995449
3600,16.109614772627648,0.1776082747396954,0.017944573890997878,0.000823219076770663,255.9947552984046
3700,16.100823189487507,0.1797676447957404,0.019117685008646818,0.0008615947505007129,255.99450582772386
3800,16.092345562637455,0.1851047470942737,0.019684272067229423,0.0009390157547433737,255.9940576405362
3900,16.091694804341987,0.18779163589288647,0.020820703975683055,0.0009448218404688204,255.9934576845799
4000,16.0842438223132,0.19291980020712374,0.02238094846434806,0.0010204202820902448,255.9928809558641
4100,16.07833014886281,0.19719801840905551,0.02327757417409388,0.0010433554686672252,255.99254973562765
4200,16.073584102039383,0.20078383132696323,0.024228451787650707,0.0011179412000742674,255.9920939185295
4300,16.065713806992076,0.20391557455646334,0.024690012401149816,0.0011419200492503695,255.9913056432335
4400,16.064458629632917,0.20819443091269726,0.02586747149484256,0.0011776581565005767,255.99082322082734
4500,16.057079534957516,0.21601525033404537,0.0264634769164937,0.001214951892947043,255.99006224385232
4600,16.05022101958865,0.21628801130397493,0.02777219837955477,0.0012780381998558459,255.9893773850098
4700,16.047984538638584,0.22123816603237237,0.02888401589501443,0.001315773149040216,255.98877281767054
4800,16.04283572331957,0.22975366605597022,0.029172865299461535,0.0013530017403993436,255.98837088160948
4900,16.033766858832955,0.23089911979933794,0.03023049900942348,0.0014153853059432815,255.98749754471766
5000,16.029448168187322,0.2381558195283508,0.03141280449518252,0.0014732861887222562,255.98697264411175
