miliseconds,ATP,AMP,ADP,Pyr,NADH
0,16.30369363341008,-0.001144228469142137,-0.0004411687747800273,-2.2172902788033506e-05,255.99990078565529
100,16.297658284882925,0.008708750736909424,-0.00047094611720164924,-2.018332957645096e-05,256.0001392581323
200,16.293166267553204,0.010500178747722891,-0.0001827098365462432,-1.0093838546032737e-05,255.99992891913678
300,16.287072239448662,0.013103465767553661,0.0004744666723866,1.6531608796812775e-06,256.000023267554
400,16.282213698910052,0.01971840444151369,3.78828342137006e-05,5.215696808890428e-06,255.9999219523398
500,16.271641996582026,0.024831267293439263,0.000594407991584104,-4.665325189884401e-06,256.00018609988075
600,16.268150560137666,0.028759025454548313,0.0010955172556366488,1.9611954397791126e-05,256.00010428798834
700,16.2642692302167,0.036760722892295074,0.00132726550182005,8.570942271784082e-06,256.00009552881306
800,16.255087173658886,0.042377199847412936,0.0009365011937454674,5.742561853082126e-05,256.0000487106204
900,16.25624075361645,0.04576191100163598,0.0014265969210619342,6.627804565475835e-05,255.99976651754986
1000,16.247841209946166,0.053814753935209736,0.0013312515401211816,6.174890483792548e-05,255.99971180627148
1100,16.24306692577407,0.05609788292766638,0.0022002745352810464,8.996048445755419e-05,256.0000202511471
1200,16.234566844209507,0.060523445057811515,0.002869996220217483,9.003928539730916e-05,255.9996716711233
1300,16.234525881381195,0.06494916754726864,0.0030004999067305372,9.294263166646793e-05,255.9998812385625
1400,16.22372625268935,0.07216598821836695,0.003515911122422524,0.00012930201073886068,255.99956118409955
1500,16.223774146843247,0.07753492140791424,0.003412380025172427,0.00014948846972918497,255.99954546111067
1600,16.218178386927157,0.08186864472881837,0.004200857875571671,0.00015408064696900803,255.99948176987021
1700,16.2086616744592,0.08533543784136915,0.005058400600127807,0.0002133537428135772,255.99931182489428
1800,16.205757841412137,0.09118938248425688,0.005165183779484395,0.00021489708445819096,255.99951228735733
1900,16.201999188215044,0.094198763225879,0.006195111395411781,0.0002588805117722026,255.99911373920395
2000,16.193184655958817,0.0998505613293466,0.0065137240374655,0.00025672837417754524,255.99913215504813
2100,16.18409177617862,0.10345650747293303,0.007110723815508128,0.00029589077105505405,255.99896068735262
2200,16.184514265943935,0.11044453844757784,0.00801974446816021,0.0003088434806459398,255.99898478904424
2300,16.175743427470213,0.11609567030759345,0.00878327711840566,0.0003608118986060635,255.99884195177697
2400,16.168637097964766,0.1227978486201969,0.008876019841998425,0.00037802542014993864,255.99841278583065
2500,16.168306688475106,0.12307097435757668,0.009977682274706863,0.00041052897205042166,255.9983723681843
2600,16.159299241833022,0.12637871814673882,0.01026773346044685,0.00046124956077117857,255.9981079263462
2700,16.151838887468116,0.13259066962685073,0.011527551786928578,0.0004849339064797783,255.9978651468757
2800,16.146445139372407,0.14181980807106676,0.012011672334237718,0.0005144011267363711,255.99751375452422
2900,16.143834254954708,0.14262155750113256,0.01253627250171384,0.0005774640421192777,255.99745345376516
3000,16.1365918350203,0.1500040864738286,0.013548917813022728,0.0006218867071266774,255.99705585170065
3100,16.13483039894255,0.1546423673175178,0.014658958508685715,0.0006546706571207832,255.99665808609157
3200,16.130507877242827,0.16043175130544335,0.01501294781439325,0.0006795621903064036,255.99651343262425
3300,16.12511043703386,0.16291862759061795,0.016262226703772562,0.0007153659763935411,255.9960608895616
3400,16.118256674476804,0.16524541655499136,0.016868349040586737,0.0007579091077234575,255.99552503095222
3500,16.10993938067743,0.17240119083899053,0.017590725893348685,0.0008067706784246034,255.99513883903785
3600,16.103547809009267,0.17758782869163905,0.018749204995715,0.0008301398509638085,255.99502316807713
3700,16.098184548950716,0.1808388730606134,0.01960532154748088,0.0008577021773719599,255.99430390856676
3800,16.09973935425262,0.18089459068397049,0.019850357135724625,0.0009034539754736885,255.99408377126355
3900,16.086909916398902,0.190210617585075,0.021133682364849693,0.0009599613599007416,255.99346749838415
4000,16.087539568434014,0.1905153705244594,0.02234778347604298,0.0009892456633210265,255.99316542416958
4100,16.07599759770859,0.1946432015245199,0.022644677776486814,0.0010599323660105617,255.9923882200827
4200,16.074874256739957,0.1988070956441946,0.024152993994238422,0.001083320820339851,255.99200969585246
4300,16.070200566464784,0.20343148001731975,0.024483193984775546,0.0011398869763283577,255.99118113097558
4400,16.065678018387697,0.21012718856144877,0.02592433984477908,0.0011983479066252445,255.99085690316912
4500,16.054516581018795,0.21241159152415826,0.02642601954467683,0.0012443513086720297,255.99000865170783
4600,16.051449354254284,0.2222785753611914,0.027293477827698788,0.0012787120710555553,255.9894878454429
4700,16.043953936624195,0.225630226731543,0.028102155278263402,0.0013245207671080696,255.9889894594131
4800,16.038906822390658,0.22572865528955752,0.02984554995297578,0.0013956208965077755,255.98836472169336
4900,16.038266546471334,0.23195065425994532,0.030221506955540833,0.0014427613892035221,255.98772227638895
5000,16.03347157487293,0.2378211491818158,0.03131050532539734,0.0014772346463916683,255.98666890787322
