miliseconds,I,A,D_II,D_IA,R,aux
0,10.007733588631131,9.989500370323,10.04546858843711,9.992372965340738,1.0444524832687352,0.0
100,10.015412947441831,10.058236135750883,10.093768875280123,10.014022462467743,1.081328891625813,0.0
200,10.028906322524158,10.100354313422507,9.970515110830283,10.094869875340505,1.2399516487058515,0.0
300,10.077226903072706,10.141838310859914,10.001358911722567,10.17605433493062,1.2553005618299213,0.0
400,10.069550659201381,10.170969692316413,10.14271917022632,10.15311395345677,1.355812910849751,0.0
500,10.097003338999741,10.221475163802712,10.170375721364168,10.27567873331356,1.4258062462789916,0.0
600,10.09419488993485,10.247959013971991,10.131070470073015,10.269763082997551,1.511886027401897,0.0
700,10.149310219736313,10.28579120741688,10.160013702770069,10.33442731250273,1.643449221929866,0.0
800,10.143557516013136,10.347630216909614,10.197836542174326,10.363706257881608,1.6783878880838798,0.0
900,10.165060346120192,10.380653968373437,10.294703078865913,10.512566708374148,1.786520031178587,0.0
1000,10.191111140664573,10.388421698215298,10.260203535811952,10.541210932618062,1.9203165538153435,0.0
1100,10.228794654895806,10.449961948518835,10.331150170292176,10.628077428811991,2.042103160870755,0.0
1200,10.253462415167409,10.462535265919202,10.449675303716718,10.707586401989458,2.152293102710389,0.0
1300,10.294638061237032,10.5122311288271,10.493632258092095,10.723825593946552,2.198345852184992,0.0
1400,10.332877925509141,10.543656802093672,10.497054392704467,10.789011445285794,2.2991134961209716,0.0
1500,10.333936855444849,10.564412396108594,10.641782921574965,10.884117975441377,2.467330596238502,0.0
1600,10.388595350193727,10.60126763407783,10.669278041693962,10.949305402123331,2.565156565012649,0.0
1700,10.411875395602763,10.613316531513362,10.768669013664589,10.924783634319226,2.626986117945514,0.0
1800,10.409871827897856,10.627552295599754,10.843109572424634,11.04571425637324,2.7407710418490385,0.0
1900,10.46604155928214,10.668431937028313,10.845201909288933,11.134692569552453,2.8402701975858866,0.0
2000,10.547228703945859,10.70460142584208,11.027590348943974,11.15728783161662,2.8511883643594524,0.0
2100,10.541188514705407,10.731276317477592,11.01051054598167,11.247851990799823,3.064759979731804,0.0
2200,10.61934306764563,10.75197034516429,11.110270897832207,11.325377967399982,3.146751751251886,0.0
2300,10.629235184730648,10.77405798501221,11.201096241218648,11.437063673221902,3.2095055164003914,0.0
2400,10.676219738801091,10.782872502456932,11.373080154359322,11.507849253262659,3.326815651968536,0.0
2500,10.773501558220241,10.813695274134632,11.495219456017944,11.574147782374464,3.4059191984343333,0.0
2600,10.783538495320945,10.831173577096429,11.5673112532922,11.570319397143205,3.5441832998211904,0.0
2700,10.877833635743949,10.847050785599254,11.592936676382987,11.711847860835682,3.5631586858262816,0.0
2800,10.944208289756332,10.869189556555389,11.831278970468583,11.751679146469648,3.671743199706841,0.0
2900,10.957509913150007,10.86138586198688,11.902505469005865,11.88802980441465,3.8153493128027303,0.0
3000,11.008628814978575,10.879477463355864,11.97810623860861,11.942247731438574,3.9111247043959017,0.0
3100,11.100374886680688,10.899704646195492,12.062933318187497,12.011439790503747,4.05292479827742,0.0
3200,11.112303654864167,10.932807797479825,12.22926938264118,12.055257353061728,4.056919317830682,0.0
3300,11.187907323283543,10.915743812124658,12.38576009966596,12.201749240722055,4.16455185336551,0.0
3400,11.28293713625598,10.936480214891551,12.45752631788046,12.22957183064004,4.309997337700922,0.0
3500,11.342970847543514,10.950144145959861,12.720578563567587,12.363884974767855,4.3500319208628015,0.0
3600,11.377326309743554,10.951428898655616,12.839692980243608,12.388684252532585,4.52282190396259,0.0
3700,11.42652691479579,10.978200555139388,12.948683451897642,12.435923913192326,4.591777168619182,0.0
3800,11.553447547362342,10.978841210691483,13.100135799768719,12.601686260459434,4.74496292367056,0.0
3900,11.62523214657662,10.994556947883211,13.325921593684,12.646631247031133,4.761608163991704,0.0
4000,11.65617302396698,10.996521029264695,13.420895650481388,12.731129405290634,4.843717814390987,0.0
4100,11.69325539040128,11.007847704620291,13.65586009718592,12.860592789009711,4.928935692093288,0.0
4200,11.832821458379554,11.00101531637585,13.743241650610779,12.950646489632406,5.069051522705162,0.0
4300,11.906119487175788,11.032329220015246,13.908274399816422,13.038729314812867,5.156097283858386,0.0
4400,11.976076435645915,11.01395600926912,14.149515301918962,13.080445283780168,5.331614238254771,0.0
4500,11.9918951792907,11.022449942656177,14.349322245628374,13.210735775607876,5.453029521828771,0.0
4600,12.095897394388299,11.033631584801148,14.448193756760821,13.242641659100626,5.50400014816833,0.0
4700,12.171822446500483,11.034352283961162,14.64687311892496,13.318113902559393,5.566687631009454,0.0
4800,12.241247946767453,11.053262589893945,14.80158727016483,13.41689152139406,5.613439288897943,0.0
4900,12.34573688199674,11.046857803498446,15.06064239777648,13.555686166753393,5.810301922089184,0.0
5000,12.433586005988545,11.048449175164201,15.244597871841805,13.660691963584501,5.816179425192606,0.0
