milliseconds,I,A,D_II,D_IA,R,aux
0,9.979288925934355,9.993945822717027,10.078350820599207,9.958030216108368,0.9477366555403527,0.0
100,10.021411972898438,10.060372544108684,9.978659103518781,10.018579596603857,1.0312829474721952,0.0
200,10.013888829503781,10.10047627512268,10.034605255155775,10.081805756075585,1.1688413351280513,0.0
300,10.021492405212731,10.151054334958275,10.130010226970638,10.10268371550315,1.2246306161805982,0.0
400,10.092144801182137,10.171150194244433,10.057245287058441,10.172889904332148,1.4327364545378036,0.0
500,10.055557904487095,10.23432239563108,10.142881682358883,10.24640149558343,1.4734247450959947,0.0
600,10.085737343234983,10.269892551097954,10.224894056225187,10.27492495786017,1.4878965674149478,0.0
700,10.11240875073863,10.294002667925895,10.127460747906229,10.40882604676237,1.7112057183232339,0.0
800,10.145112581298605,10.321989677107391,10.304262352807667,10.432463956258376,1.7925461720534215,0.0
900,10.19616599763275,10.367537897168956,10.320852424099035,10.442002516690277,1.8518752395199434,0.0
1000,10.204783956822927,10.41299772605377,10.335979327230106,10.496541569691399,1.8653286363937047,0.0
1100,10.235943752522568,10.427437738187868,10.421052190890515,10.58751548665832,2.092247446416275,0.0
1200,10.247866483928538,10.464351569126494,10.378265906544568,10.625370480529709,2.1414052784671713,0.0
1300,10.292335661299811,10.515835994139135,10.536190629258513,10.667271692600321,2.276849236448807,0.0
1400,10.310400673191713,10.540194916970508,10.499990141330313,10.738082343479318,2.343371111345903,0.0
1500,10.357056593558463,10.56640716937341,10.681054407724831,10.89791866726933,2.4012604261172563,0.0
1600,10.355460006791095,10.5774393783999,10.615002904889057,10.91020551851332,2.497586856590462,0.0
1700,10.427212253237217,10.601681389000623,10.770135319732999,11.01445639599168,2.589526496115486,0.0
1800,10.456735181597752,10.629790720045708,10.893307904212849,11.074293126234606,2.7612612508515517,0.0
1900,10.496206340728346,10.653000666887634,10.885502766060558,11.126771712008198,2.7411786528342947,0.0
2000,10.528711979290744,10.679775009653747,11.029665373919633,11.156055390410266,2.9629165048351833,0.0
2100,10.600773311045698,10.719706008897173,11.062014045148398,11.297520841735553,2.9854331912065133,0.0
2200,10.585830329893545,10.7515520133208,11.167448111017706,11.300081530155238,3.133158959586616,0.0
2300,10.68578661029475,10.755372032635755,11.268721621817841,11.433323728494656,3.174059539452227,0.0
2400,10.738155860049254,10.789839255632396,11.330291815958386,11.479643454000795,3.249722310208464,0.0
2500,10.739234553673393,10.8148020644709,11.471991644115914,11.519624767588994,3.350701830164406,0.0
2600,10.822587079717419,10.836210963453542,11.520450317891738,11.664156603245885,3.514796865852554,0.0
2700,10.825799684953102,10.836499698996185,11.67301878819095,11.682559201639574,3.535461859781003,0.0
2800,10.909344354610216,10.845960202435808,11.77837305347148,11.809227810572612,3.730304097313453,0.0
2900,10.952638658051237,10.860036368965753,11.944985042291139,11.814717872122998,3.7802926675254023,0.0
3000,11.051277648692796,10.881420839984177,12.033467192626732,11.86367441068646,3.841181024997739,0.0
3100,11.055814289937253,10.895762067176964,12.1332655767014,12.028637207041099,4.002545229352103,0.0
3200,11.139133805876991,10.928429787236542,12.314104980388588,12.033485189212342,4.087632305028595,0.0
3300,11.213574578200557,10.943430712073077,12.364625116982916,12.106384505034805,4.147333718260576,0.0
3400,11.287158426902474,10.95898538263062,12.597666361263343,12.197849048181224,4.290553374932449,0.0
3500,11.313588850709953,10.946532157476032,12.629443483277349,12.310198225904257,4.444424137609053,0.0
3600,11.367893980430324,10.953302377428864,12.799850917724317,12.435705174870094,4.512722152974308,0.0
3700,11.419927951763809,10.96999709869707,12.891534391422402,12.530570875131097,4.628552695652,0.0
3800,11.52500385873569,10.985948056484801,13.077231664426678,12.520100430808313,4.699166791469721,0.0
3900,11.612442242725757,11.007349125803575,13.212785361486803,12.598124883723585,4.77710741118965,0.0
4000,11.668998048359315,10.99336696469185,13.433580615035362,12.753977883712201,4.921216979994248,0.0
4100,11.69808250699656,10.99625534143394,13.6474361804146,12.775853287170825,4.980015799190029,0.0
4200,11.804768557639013,11.01665073825098,13.69346426820974,12.8727927851637,5.126495315724237,0.0
4300,11.872514097036946,11.006851226050575,13.8467986594199,12.999548027894832,5.192809331922731,0.0
4400,11.953894795187376,11.034126268607372,14.147552969808892,13.066000312076623,5.221576918119588,0.0
4500,12.048765712330512,11.038478528702846,14.25581685922796,13.183432648686923,5.31931483314413,0.0
4600,12.083122770215684,11.03001185712465,14.441211442926274,13.248609278411545,5.449335941319017,0.0
4700,12.216436386771663,11.039217521218779,14.590037961382627,13.361209644213389,5.561311219518369,0.0
4800,12.248594101628573,11.026720799530136,14.852807722327857,13.409715623246884,5.711072039977989,0.0
4900,12.317141041989291,11.038736355958884,15.012543451316732,13.51040692269274,5.7782489145441716,0.0
5000,12.441327729233905,11.02666293007944,15.21422552736685,13.666973895414236,5.8792830342831435,0.0
