milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
1000,89.9966132674365,0.0024548843643959614,0.0007097895172640779,0.0010646033900686377,0.0018278185533102877,169.99555632996947,0.0014148049008718326,0.6999655883988345,3.1887163764586664e-05,3.756019720854549e-07,-4.148497253261617e-08,-2.1541539988612684e-11,4.5032318518129785e-11,2.088100190222221e-11,19.998811963479728,0.0011287281906516326,3.3348200155943286e-05,9.043674802480265e-09,6.56122980774841e-10,1399.9999999331615,1.0210962042141349e-09,7900.000000017989,2.1607760709280754e-08,-2.0780658509728026e-06,-1.2565037246514104e-10,1.1192074519134116e-06,9.22899383166914e-06,-4.256277978229335e-10,0.0,0.0,0.0,0.0,0.0
1100,89.99646457686859,0.002438659494415707,0.0007211136856198734,0.001161571509540275,0.0018121493738780087,169.99521989779407,0.0014945976505996773,0.6999654984928512,3.474596756262585e-05,3.138726788457087e-07,-3.709100641565207e-08,-8.76843995828454e-11,5.2717770093146565e-11,1.7858720740422932e-11,19.99868424468031,0.0013990836968656025,3.369007350839113e-05,1.0554627888305549e-08,3.2567014548699342e-09,1399.9999998892622,3.4263830159265517e-09,7900.000000795639,9.742900530045254e-09,5.008138175284381e-07,2.680866539812249e-10,8.076846393906109e-07,1.3106345235844442e-05,-7.688513766456835e-10,0.0,0.0,0.0,0.0,0.0
1200,89.99637112682157,0.002466353640339385,0.0007429471417025583,0.0012111590784019282,0.0018012222815387143,169.9949141188872,0.0016996781789865014,0.699961576004829,3.960238592313458e-05,3.988594087924342e-07,1.4534843889332271e-08,1.854408809695546e-10,4.6701071350835094e-11,-1.2775945558877332e-11,19.998392452958615,0.001667793321373198,3.103916418535641e-05,4.322395609749296e-09,4.679320434528792e-10,1399.999999988374,-1.4596952407450028e-09,7899.9999966068635,-1.9484713175929494e-08,2.65418584834245e-06,2.4460386269107e-10,1.4158021253486873e-06,1.3571657602178367e-05,6.068783402755428e-10,0.0,0.0,0.0,0.0,0.0
1300,89.99617695343056,0.0024556313167496415,0.0007529677487704564,0.0013825486009306233,0.001806182020880058,169.9945623606932,0.0017268599723119647,0.6999552164843733,4.3970503768033224e-05,7.135476780016107e-07,-1.9374752271858206e-09,2.1662695836695528e-10,4.094007039065406e-11,1.9753510185757094e-11,19.998125358527904,0.0016908442508385216,3.6180108201764384e-05,5.458438306030372e-09,2.78119915338645e-09,1400.0000000854507,1.4387445055438986e-09,7900.000002747911,-3.304273431417173e-08,-1.1910100614195963e-06,3.951308144116846e-10,1.3532829320840023e-06,1.3743637057769307e-05,5.964664362408397e-11,0.0,0.0,0.0,0.0,0.0
1400,89.99608437166447,0.002464162498180569,0.0007175691464020549,0.0014488641348169777,0.0018107623444750059,169.99450699109357,0.0018399359316210668,0.699952132498811,4.502927824535374e-05,5.640243691090796e-07,6.953275110587534e-09,8.001724840246072e-11,-8.236462507166285e-12,3.5521492814230647e-12,19.99812385019435,0.001967153736048662,4.7846887989766546e-05,7.359530673531212e-09,-1.427323064736994e-10,1399.9999998725439,1.7330099126258764e-09,7899.999999351733,4.168151474492506e-08,3.402138414772966e-06,1.7785346993287405e-10,1.4059725705751294e-06,1.9052566198087723e-05,1.701575042889922e-10,0.0,0.0,0.0,0.0,0.0
1500,89.99587862857823,0.0024482147807715522,0.0007437653408900797,0.0015393531345139202,0.0017990130280311956,169.9942899040735,0.001894792754301719,0.6999512639745359,4.7703472371548466e-05,9.149811942757822e-07,3.646058054111732e-08,-3.1800562237463285e-11,1.316233770397782e-11,-2.1033663455320817e-12,19.997977454195798,0.0019667801085981613,6.34520155971516e-05,-6.1206192294470715e-09,1.7105612597440353e-09,1400.0000000182192,2.947645889646052e-09,7899.999996845095,-8.311340554930623e-09,3.4430143317285956e-06,3.3035001034116593e-10,2.0256435899383666e-06,1.9934198308480872e-05,-1.718315271584047e-10,0.0,0.0,0.0,0.0,0.0
1600,89.99576612826183,0.002476035288526715,0.0007122631786417934,0.0017360806621097712,0.0017911896403424942,169.99390028509072,0.002016363231371155,0.6999473545804155,5.2913709842763196e-05,8.007961917266898e-07,-8.264733677150652e-09,-1.329057944353434e-10,7.626115151473709e-11,9.948466930535837e-12,19.997828192473612,0.0021782551227068113,6.070445083655e-05,4.810702114484671e-09,1.623721996453131e-09,1399.9999998585242,5.505740681797413e-10,7899.999999059101,-3.238646825533758e-08,9.217441398839927e-07,3.3293296591497227e-10,2.266215326730459e-06,2.2837838484849314e-05,5.809263337782671e-10,0.0,0.0,0.0,0.0,0.0
1700,89.99567507591081,0.002446905741419412,0.0007106260088599189,0.0017891971828701044,0.0018059905040858127,169.99377252980887,0.0021172364778916514,0.6999458600053086,5.303732650605701e-05,9.908377044492213e-07,4.699830956586672e-08,1.68937028072418e-10,8.523328022247972e-11,3.4804382912846676e-11,19.997564547271423,0.0024688104740905473,8.410738812696752e-05,1.1782990849952095e-08,4.269063259386641e-09,1399.9999999900992,3.287622049153066e-09,7899.999997081525,1.3235263065625221e-09,-1.8865125299293538e-06,7.366877519794479e-10,2.268374662768911e-06,2.4977706551730868e-05,6.767137738999421e-10,0.0,0.0,0.0,0.0,0.0
1800,89.99566230172583,0.002451983316420309,0.0007226335835225061,0.002001193824319556,0.0017989740604009458,169.99353085522065,0.002150769079115002,0.699940577423857,5.7674340882886226e-05,1.2637776555441266e-06,3.247183321249172e-08,-2.0653783042959154e-11,4.996598354496604e-11,4.335861861186815e-12,19.99726053546096,0.0025290444224592206,8.449903652424587e-05,-1.5856350346908096e-09,3.763465732718098e-09,1399.9999999532636,2.8782402125765506e-09,7900.00000121429,2.676493467606036e-08,2.5984369195243923e-06,8.459554880095501e-10,2.412378648488238e-06,2.593467381565978e-05,-3.8557486549441066e-10,0.0,0.0,0.0,0.0,0.0
1900,89.99547143842226,0.002475055160821594,0.0007252211161543975,0.0021015366830043443,0.0017993027283041444,169.99309872174837,0.002216948805164813,0.6999374066963504,6.125519422770008e-05,1.3578056347450473e-06,-5.306569070359183e-09,-1.0880060883294479e-11,3.7545660779785856e-11,2.947178579780249e-11,19.99707378355551,0.002638197746733367,9.547135100552655e-05,8.835789617200883e-09,3.8377687685363285e-09,1399.999999960151,4.014608705602409e-09,7900.000000013066,1.8525635346738075e-08,-4.1245340650101854e-07,8.295523032216592e-10,3.0091569445602602e-06,2.988241599805756e-05,-1.4108515126571313e-10,0.0,0.0,0.0,0.0,0.0
2000,89.99532950693977,0.0024819884892049197,0.000753178649918332,0.002215959585269727,0.0018030090351367383,169.9927286039773,0.00225358646994545,0.6999365129747397,6.401615171522901e-05,1.5109010736282422e-06,2.319750477200929e-09,9.101220237086364e-11,1.5035282236935764e-10,3.613379934994287e-11,19.99691265082016,0.0029058625520117544,0.00011585458145786582,-2.4237228700132454e-09,8.523046996999404e-09,1399.9999998139276,4.9188759168979626e-09,7900.000000951765,5.248942519198108e-08,-1.1087641962302566e-06,1.2238451427691638e-09,3.2164445941320474e-06,3.129141313395409e-05,1.1783163401428135e-10,0.0,0.0,0.0,0.0,0.0
2100,89.99532044693902,0.00247884679841546,0.0007591307143745689,0.0022238514417582556,0.001802059448337756,169.99268619707,0.002338716565376474,0.6999339816804845,6.71905592890457e-05,1.5467850884926408e-06,6.421765365220511e-08,2.4258427827863517e-10,1.1619237729904328e-10,2.8743851067242597e-11,19.99689968623767,0.0031283562426110707,0.0001192300059066605,1.3447761880618349e-08,7.964562730654071e-09,1399.9999998124126,7.103834233495994e-09,7900.000000708269,1.5070791880861345e-08,-1.0417435455381164e-06,1.316169923436734e-09,3.7074860384008995e-06,3.369997144529865e-05,-5.114300905057181e-10,0.0,0.0,0.0,0.0,0.0
2200,89.99521481011756,0.0024523244383404135,0.000714817063422222,0.0024468214595137526,0.001807811177800736,169.99245592329973,0.00253124280070888,0.6999278497024229,6.866008853312508e-05,1.7432825409247112e-06,5.8603131958503864e-08,1.9974826042699558e-10,1.9140018046150144e-10,5.451579783614909e-11,19.996728528146335,0.0032560296519813293,0.00014465586740802322,8.090942404672857e-09,6.963137990554133e-09,1399.9999997728598,6.7638160430948885e-09,7899.999995224546,4.646850563244703e-08,3.936601554097505e-06,1.2767433507407637e-09,3.871778586398432e-06,3.7002149972485544e-05,4.871853589363465e-11,0.0,0.0,0.0,0.0,0.0
2300,89.99494526790295,0.0024683672331272865,0.0007280572813291427,0.002559719109792517,0.0017892440327228068,169.9922397273006,0.0025645087136735886,0.6999255232557245,7.166288520657531e-05,1.8470294538904106e-06,7.98277540966813e-08,1.5333255313262512e-10,1.5104589655987572e-10,7.698828314770956e-11,19.99645287497324,0.0033693088447334734,0.00014692257256255766,2.055036758405254e-08,1.2281056347111482e-08,1399.9999998637759,1.3093010992436994e-08,7899.999995374844,7.785562567270593e-08,4.676270856097796e-06,1.6495848225439052e-09,4.488734812028622e-06,4.0439349319235894e-05,1.2535806075734348e-09,0.0,0.0,0.0,0.0,0.0
2400,89.99499467067565,0.0024611769361210815,0.0007489700465133113,0.0025825995058861035,0.0018059393313950916,169.99188856543358,0.002617810827430862,0.6999247296510912,7.460730931248007e-05,1.977124268235193e-06,1.2832089473738195e-07,2.356551586943713e-10,2.7099421100841676e-10,7.790018242493209e-11,19.99634175805126,0.0035831833837250086,0.00015344728763379986,9.243432915273152e-09,1.2370271459362099e-08,1399.9999997478012,1.1057101327708802e-08,7899.9999977197485,1.230193388167569e-07,6.343903659100687e-06,1.8091870132387332e-09,5.094814608620486e-06,4.296524018529091e-05,5.63256054922876e-10,0.0,0.0,0.0,0.0,0.0
2500,89.9947041220844,0.002479853645368288,0.0007395782316301882,0.0026665739255618158,0.0017952513185772255,169.99168019391874,0.0027134923834638983,0.6999214264754512,7.894938821719388e-05,2.171027041575248e-06,1.1997297179154883e-07,6.551457598267768e-10,2.1755479108636212e-10,1.0473846705763313e-10,19.996073882621893,0.0037546619571872564,0.0001746342015191884,1.6918220443904077e-08,1.4051950556856287e-08,1399.9999997885582,1.7432956062866455e-08,7899.999993695892,1.3541310651761962e-07,2.510473066639068e-06,1.8024803955192055e-09,5.28585297080343e-06,4.538097409583727e-05,1.3726807962004444e-09,0.0,0.0,0.0,0.0,0.0
2600,89.99476401426841,0.002476092717833444,0.0007058537282746157,0.002805539028799666,0.0017884248318550183,169.99133786945416,0.002848606018381599,0.6999198935961956,8.014385067938297e-05,2.5162951096488593e-06,1.5099016549850705e-07,5.162622541350502e-10,3.326915879861367e-10,1.1291119595215455e-10,19.99595172386699,0.0039043329679164726,0.0001945802634442025,2.977695898153459e-08,1.8350138010241763e-08,1399.9999996565364,1.8985935621878356e-08,7899.999994069586,1.5067577237640248e-07,4.002010874283335e-06,2.3683032208050705e-09,6.115729560724428e-06,4.930355533450544e-05,1.3072825734974033e-09,0.0,0.0,0.0,0.0,0.0
2700,89.9946434450331,0.0024771676276984086,0.0007596129567620905,0.0030196186953712944,0.0017983158487100068,169.99125752123226,0.0029576316156561715,0.6999167371290173,8.136286484534665e-05,2.584355288591899e-06,1.9506906190410766e-07,6.639877222304043e-10,4.061742890545213e-10,1.3859057618127917e-10,19.9957167319487,0.0040536031819047,0.00020199528524813848,3.350822967643465e-08,2.09073777636252e-08,1399.9999996203528,2.2733245037885614e-08,7899.9999934364405,1.3143387953690731e-07,6.49489264620022e-06,2.6831156883208392e-09,6.583250007185233e-06,5.185522428020578e-05,1.3664825672358992e-09,0.0,0.0,0.0,0.0,0.0
2800,89.99446362836795,0.0024712851852066718,0.0007124484263501375,0.003139850265988372,0.001810485476340108,169.99097669491206,0.0029393057471317377,0.6999111835106796,8.495392266862015e-05,2.804570740776315e-06,2.601515090080528e-07,7.390726640002666e-10,4.093042593169047e-10,1.4748247800140133e-10,19.995598174635774,0.004155258961173595,0.00022823622618715767,5.075626207687963e-08,2.1537434109676872e-08,1399.9999994967675,2.3021597408287622e-08,7899.9999890379795,1.6637039908889456e-07,8.118250390548304e-06,2.9512822436226782e-09,7.369767055315392e-06,5.229112338064394e-05,1.839599643322314e-09,0.0,0.0,0.0,0.0,0.0
2900,89.99435787276214,0.002478196618218276,0.0007328459181769923,0.00316173009755697,0.001796437927359902,169.99059920900973,0.0030243315102453597,0.699907964227473,8.797028919380156e-05,2.9685028577092564e-06,2.988887749383827e-07,1.1924186969989469e-09,5.128881327862819e-10,1.5814748675108163e-10,19.99534033256081,0.004351295733333988,0.0002436223440228333,6.585278115201919e-08,2.5435481122613184e-08,1399.9999993968806,2.7070299849795412e-08,7899.99999155152,2.156821467035372e-07,1.041362405949575e-05,2.929523501922248e-09,7.375894328945823e-06,5.7965191995231215e-05,2.805171543814062e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99414438217005,0.002470313820590225,0.0007492788290076924,0.0032861853218242357,0.001789829806455617,169.99043612226373,0.003143369760266566,0.699908087550415,9.257509900831483e-05,3.275350440106446e-06,3.354182856778088e-07,1.239610394310466e-09,5.386498024583775e-10,2.0391286947261512e-10,19.995331943812484,0.004508337714539342,0.0002749437389844949,5.977967901235111e-08,2.9340016117866264e-08,1399.9999993983138,3.428386906522484e-08,7899.9999860718535,3.128943178311471e-07,1.35967687672771e-05,3.6085271961710125e-09,8.046234457269357e-06,6.200784277469407e-05,3.800251155025769e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99406308017552,0.0024627418371880845,0.0007386479500329817,0.003369947455769563,0.0018019938310886055,169.98996429252787,0.0032859891209939805,0.6999034103198971,9.249108624859178e-05,3.533383810035854e-06,3.4605279013011227e-07,1.2101834805439151e-09,6.106900185347279e-10,2.1872910313123004e-10,19.995143191992184,0.004639907923024825,0.00028443260399733044,6.995154393814275e-08,3.765691001999328e-08,1399.9999991536883,3.592918219999435e-08,7899.999983034115,3.7604065403069167e-07,1.6258763610608423e-05,4.032016064198667e-09,8.366588087298117e-06,6.3994128880208e-05,4.383874933882785e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99404653613269,0.0024635069940674853,0.0007212914585776978,0.003480712705955905,0.0018121124426354965,169.99005168314136,0.003278545486970313,0.6999020364248686,9.471617761073465e-05,3.5463374630114166e-06,4.2947977805363597e-07,1.5476248162153063e-09,6.475102761398219e-10,2.2761036010986107e-10,19.994765701789827,0.004931328182910014,0.00029975839325282414,9.163463252598952e-08,3.9440962980517614e-08,1399.999999093377,4.345800339151898e-08,7899.999980748768,4.169868553418691e-07,1.6292820391838592e-05,4.394613623595888e-09,9.355557528351444e-06,6.838959472827119e-05,6.29942249936375e-09,0.0,0.0,0.0,0.0,0.0
3300,89.99395575856997,0.0024732116032838316,0.0007316507577159866,0.003668738778234772,0.0018151249666539314,169.98969976517213,0.003467222914686813,0.699897092539467,9.995509786947723e-05,3.942784209359733e-06,5.137672193893047e-07,1.9041005225973214e-09,7.625733664374535e-10,2.802017353061874e-10,19.994674116655446,0.005034470658671483,0.0003272533364101478,1.105379072243079e-07,4.390586417298793e-08,1399.9999987911615,4.603182121214047e-08,7899.999980556151,4.951510804684965e-07,2.1246733740371334e-05,4.598161455172247e-09,9.886389842945275e-06,7.262912308895025e-05,7.328722365581008e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99370290630512,0.002460178437210405,0.0007539347335688837,0.003851211314312183,0.0017922177278851073,169.98946275447307,0.00350972660025548,0.6998918140361315,0.00010350186910380209,4.128222298097037e-06,5.899123726739944e-07,2.352013850587493e-09,9.105499094477931e-10,2.9432082827774736e-10,19.994416756508464,0.005079130759879679,0.0003534066582979826,1.3216064907781582e-07,4.77280655274344e-08,1399.9999985952418,5.386405355080041e-08,7899.999972021397,5.433398786465924e-07,2.844667337694711e-05,4.960164961826651e-09,1.0489882020709593e-05,7.329431856018505e-05,7.927409550979386e-09,0.0,0.0,0.0,0.0,0.0
3500,89.99366882958385,0.002463590580451062,0.0007131002414108617,0.003847657531686917,0.0018126338617274061,169.98903089799123,0.003530458039521871,0.699891771870699,0.00010592621611736115,4.246003371622112e-06,5.965447226821514e-07,2.7837440737076513e-09,9.82447258568168e-10,3.406169799782462e-10,19.994330326090218,0.005332022712006254,0.00038434770465618935,1.5495600957617114e-07,5.392237233730153e-08,1399.9999984146934,6.051544302690747e-08,7899.999966843744,5.939870530041245e-07,2.8565315680367282e-05,5.439209869329791e-09,1.0928256941238544e-05,7.710218938846607e-05,8.822717941405692e-09,0.0,0.0,0.0,0.0,0.0
3600,89.99346712780817,0.002453369130722107,0.0007216185542992052,0.003956452166295631,0.0018148480317957969,169.9889997551963,0.003706365857551732,0.6998887557015375,0.00010612014640967413,4.5083442465845776e-06,7.664313624171499e-07,2.8019971493246872e-09,1.0882872776437281e-09,3.808839978829748e-10,19.994092203581175,0.005422396784117582,0.00040484617432750425,1.5651514494832894e-07,6.094224358842096e-08,1399.9999983560083,6.401512383099579e-08,7899.999965152587,7.707347504300604e-07,3.6295883293070634e-05,5.835665964865327e-09,1.1568041248803391e-05,8.24812686454723e-05,1.0545921226478644e-08,0.0,0.0,0.0,0.0,0.0
3700,89.99345608236865,0.0024775119573184285,0.0007204985210546888,0.004085365321493358,0.001810494063003857,169.98881321890326,0.003689309233319547,0.6998863074948597,0.00010881842944607423,4.822824006561868e-06,8.861232055185944e-07,3.4304909331667047e-09,1.225356223597353e-09,4.2914192974956486e-10,19.993839057297926,0.005743077365730526,0.00041619777973637577,1.8266985800815957e-07,6.830328635756082e-08,1399.9999981019992,7.284412650641773e-08,7899.999958996867,8.282021228825975e-07,4.3379125524899325e-05,6.622301745376684e-09,1.2303049292360833e-05,8.636222024165881e-05,1.2876181574292068e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99331779419954,0.0024568548198523167,0.0007189470697107409,0.004233093164560954,0.0017935494031574187,169.98831261203608,0.003780422282451005,0.6998829869107918,0.00011356683009280526,5.1853870273699425e-06,9.998961815029292e-07,3.897500658462938e-09,1.3703614840313013e-09,4.783118133717115e-10,19.993839114414282,0.0057376813445864944,0.00045139537516186874,2.1412444986782e-07,7.479726377989453e-08,1399.9999978556214,8.198845541200595e-08,7899.999945193992,9.75997221114939e-07,5.194093199875857e-05,6.8633336964067874e-09,1.3123958365208718e-05,9.080172212526391e-05,1.3946078103733149e-08,0.0,0.0,0.0,0.0,0.0
3900,89.99313323732339,0.002477476754146123,0.0007453038019253878,0.004340256795662632,0.0018036939153686644,169.98820969116986,0.0039063745007876256,0.6998782386742267,0.00011698398809206786,5.29227779465195e-06,1.087192560634308e-06,4.577549816222706e-09,1.5012844551274682e-09,5.098538799305757e-10,19.993686331390673,0.0059507067571845105,0.00046153297300559337,2.4562808147312575e-07,8.355281624339759e-08,1399.9999974071054,8.559359372040133e-08,7899.999937662388,1.0389974434048416e-06,6.245065310367489e-05,7.685135745589945e-09,1.4199938236280676e-05,9.383605872769388e-05,1.7045319679469165e-08,0.0,0.0,0.0,0.0,0.0
4000,89.9931416076138,0.0024834027989908704,0.0007397032366189678,0.004463330796293119,0.0018147240350762396,169.9878873319365,0.003990677295271863,0.6998779140571315,0.00011684499564615268,5.5323895988453214e-06,1.2397908870432337e-06,5.101847459879073e-09,1.7027848669993845e-09,5.748420892340469e-10,19.993320458977767,0.006010539445565405,0.0004949213764121821,2.8518490940794354e-07,9.509574585939859e-08,1399.9999971943867,9.547899233788612e-08,7899.9999288474855,1.2627774192167629e-06,7.076541734220854e-05,8.088027365271452e-09,1.4489504914451618e-05,0.00010089823733988881,2.003771427914477e-08,0.0,0.0,0.0,0.0,0.0
4100,89.9930052888481,0.0024714268366834847,0.0007533022446706564,0.004614187735952916,0.001813057966924486,169.98756447362274,0.00406104634900322,0.6998710509070769,0.00011971756030952955,5.93468904218439e-06,1.401306006882287e-06,5.871184508490228e-09,1.8672580615327223e-09,6.449710996123679e-10,19.993188925195128,0.006251950791509651,0.0005335772979545346,3.10971616674955e-07,1.0469548894334431e-07,1399.9999967184744,1.0480371387360487e-07,7899.999915595898,1.3869043368889955e-06,7.707512607225277e-05,8.875457146685275e-09,1.581907415650968e-05,0.0001037504607432327,2.3077671659805093e-08,0.0,0.0,0.0,0.0,0.0
