miliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
1000,89.99654975626538,0.0024594146203857276,0.000714112358533718,0.0009379694255842338,0.0018178369952523844,169.99549724784498,0.0014048827764274756,0.699969318550515,3.4088323422968856e-05,2.5501284789656363e-07,4.217624748527378e-08,2.020622271533151e-10,-1.1714817038007049e-11,-1.0240456631293214e-11,19.998847985111905,0.001190115691797797,1.6889875028966278e-05,-1.0192146435392818e-08,-3.7997599111063585e-10,1400.0000000305854,2.673546820923666e-09,7899.999997123201,-8.322135422098306e-09,6.682271154689645e-07,4.586642637425903e-11,4.785801716589719e-07,9.67300813556922e-06,-7.657313598962963e-10,0.0,0.0,0.0,0.0,0.0
1100,89.99646666533783,0.0024570579252515485,0.0007444664013354621,0.0010504754565154035,0.0018194440834804304,169.99516119004696,0.0015484370617963698,0.6999629194738791,3.674090630751239e-05,2.966345800325499e-07,-7.412001814109511e-09,-9.023148278452046e-11,-3.7978623947899313e-11,-1.4884987698893017e-11,19.998575634161206,0.0014619181739133269,3.850046392555063e-05,5.076901437189661e-10,1.6677713655030376e-09,1400.0000000620319,-1.2014364084924582e-09,7900.000000413707,-4.274396508588261e-08,-2.741214847197858e-06,2.0829674159521528e-10,9.435667619329102e-07,1.0845952699853181e-05,-4.439416902519256e-10,0.0,0.0,0.0,0.0,0.0
1200,89.99622261835557,0.0024544728088364775,0.000714731385567482,0.0012637288954326735,0.0018117656537420088,169.99500752066967,0.0016327741905629248,0.69996179383026,4.023132979761098e-05,3.629447691941021e-07,-4.323347369040682e-08,-5.5935544613112677e-11,4.885705598273089e-11,-1.543671246134044e-11,19.99829119086026,0.0014731323618467624,3.135886950336712e-05,1.137933475383461e-08,-7.105465340313947e-10,1399.9999999379706,5.851361921016188e-10,7900.000001287897,9.674352205301387e-09,1.929362054514822e-06,4.0566964249964485e-10,8.378633628054137e-07,1.2325933540128582e-05,-3.7563441964148655e-10,0.0,0.0,0.0,0.0,0.0
1300,89.99622669359152,0.002442865370489695,0.0007452792411845111,0.0013956560331628975,0.0018170757588732158,169.99470388648618,0.0016839536112791007,0.6999562350317217,4.323540039893797e-05,6.30570508493719e-07,4.3540854702947474e-08,-1.849580691441604e-10,7.549202961444699e-13,-1.73986931994183e-12,19.998327893622264,0.0017388661834572905,4.5471763423114315e-05,1.2270095706603448e-08,-5.924603367770737e-10,1399.999999950115,1.058174250568329e-09,7900.000001994674,5.790472944657691e-09,1.5832680675467236e-06,1.8455443039500246e-11,1.3670223899181932e-06,1.5248424264211454e-05,2.07984374206678e-10,0.0,0.0,0.0,0.0,0.0
1400,89.99603876425957,0.0024539674072796493,0.0007163477506071867,0.0013842436083957306,0.0018176066692135264,169.99429916574744,0.001810068183678218,0.6999529314934041,4.382478605822468e-05,6.867636764141535e-07,3.985144139673479e-08,-1.4020775390079756e-10,4.050941352350836e-11,1.9177506540094676e-11,19.998084178833093,0.0018994559982177233,5.485695381307839e-05,2.186163044470962e-09,1.491117918228147e-09,1399.9999999709134,1.3576336574847964e-09,7899.999999341866,1.5902246115146193e-08,-1.2342172233283592e-06,4.997484575670454e-10,1.7290505253554393e-06,1.851261044515623e-05,2.732430494370619e-10,0.0,0.0,0.0,0.0,0.0
1500,89.99602383312333,0.002476738644476379,0.000737746707842975,0.001643854591501554,0.0018023816410690516,169.99436379078534,0.001873442605767218,0.6999496607605263,4.890970967604912e-05,7.79727187932719e-07,2.248410919132672e-08,-3.8526379192356695e-11,1.7246793202773668e-11,1.1232812670966931e-12,19.99799595684256,0.0021750753412443724,6.0165070082570455e-05,-7.514593675168163e-09,2.0651429656848493e-09,1400.0000000062073,9.290211177978308e-10,7899.999999692551,3.9855327030250773e-10,-6.586545903757139e-07,3.1525194249723664e-10,1.9823530087451582e-06,1.8633801501010787e-05,8.641109716340884e-11,0.0,0.0,0.0,0.0,0.0
1600,89.99577063100324,0.002454872747991033,0.0007345605517649772,0.0016958293175477054,0.0017964197094204242,169.9940105674351,0.001969229839724847,0.699948317200605,5.2760640464115576e-05,9.944691068086015e-07,4.785909565841244e-10,2.4673552718197485e-11,5.928383290305902e-11,5.673477136987999e-12,19.997733900853692,0.0023074486425397637,7.351617998301999e-05,1.277959950462109e-08,2.3035397684301527e-09,1399.9999998875362,3.1794985500061956e-09,7900.00000145402,-2.783001937942686e-08,1.2010962563038518e-07,3.5402776310273035e-10,2.3899612460040914e-06,2.119790374946759e-05,9.759691838524408e-10,0.0,0.0,0.0,0.0,0.0
1700,89.9957969033602,0.002462680508236832,0.0007491135399193175,0.0017338216653430482,0.0017928934785593448,169.99364583643595,0.002072534399161817,0.699945199502194,5.5617976048961306e-05,1.0970251014172261e-06,-1.1360682945891611e-08,5.6866626705083026e-11,1.0607923563167115e-10,2.4475624881777405e-11,19.997612059771008,0.002412123332583096,7.052272230077126e-05,7.52958011990466e-09,4.417988418708064e-09,1400.0000000239315,1.8277451314117056e-09,7899.999999451021,4.49951799637332e-09,2.4704784068038793e-06,3.8142410061031265e-10,2.6281503489961476e-06,2.554769705919652e-05,-5.66166030310196e-11,0.0,0.0,0.0,0.0,0.0
1800,89.99552735624509,0.0024526062841683477,0.0007030143637093738,0.0018899591760498638,0.0018087113684915246,169.99353106825825,0.0021380497995607648,0.6999406480016948,5.5834764265321664e-05,1.2742941199105367e-06,7.005492202986877e-08,5.893014402529842e-12,7.042026044191285e-11,1.1271361586047802e-11,19.997306423036427,0.002649974974465458,8.898293524977556e-05,-6.633904753003402e-09,3.81986345919738e-09,1399.9999999149188,5.034891037101263e-09,7900.000000336938,5.524746832746594e-08,2.687331092739961e-06,5.560034925640781e-10,3.1146168987163073e-06,2.7193683586934215e-05,7.799539995814539e-10,0.0,0.0,0.0,0.0,0.0
1900,89.99556646675164,0.00247414165191641,0.0007590526558494773,0.00207740076250745,0.0018078319054623529,169.99303681695216,0.0021702786599834996,0.6999410997228398,5.9478865116427255e-05,1.4032230960007815e-06,-1.2974175819298303e-08,8.955155369993449e-11,9.932092101832268e-11,3.5761329617961593e-11,19.997254626421714,0.0026440985685879854,9.654465249829235e-05,1.5823209472879932e-08,7.418536700959913e-09,1399.9999998679314,5.008493403006212e-09,7899.999996381091,3.591045115594639e-08,1.4760752683809448e-06,6.498027132500689e-10,2.8888081197061435e-06,2.7658761205546192e-05,-3.6454965414962427e-10,0.0,0.0,0.0,0.0,0.0
2000,89.99537955756092,0.0024521303951749902,0.0007305042141582567,0.002113750500940589,0.0018004884505993318,169.99290780210342,0.002305015410062908,0.6999345826962644,6.202183693192526e-05,1.3911051759620697e-06,2.360289958070666e-08,-3.212417742015687e-11,9.789714071338646e-11,1.7815323146567542e-11,19.996964024796373,0.0029321944787196567,0.00011819818521825612,1.88716321681174e-09,6.301009218001617e-09,1399.99999986464,3.2639097817626814e-09,7899.999999327045,1.7762245659616915e-08,-4.083826050072689e-07,9.272744582260506e-10,3.5993878241861153e-06,3.263347232206039e-05,1.309270520926206e-10,0.0,0.0,0.0,0.0,0.0
2100,89.99533743704963,0.00246309107146194,0.0007593012340968478,0.002279025843042418,0.0017981373038050928,169.99259182275702,0.002368033791677934,0.6999333141647952,6.342579898651296e-05,1.5408304243466385e-06,3.955709761302122e-08,3.0645373885239984e-11,1.1535585139954562e-10,4.313995890542615e-11,19.996913452498394,0.0030175323086281975,0.0001216938777794372,1.1801489343571186e-08,5.024014361287996e-09,1399.9999999677043,8.616070322342107e-09,7899.999998691504,7.348779054042615e-08,1.5225914236355307e-06,1.2069343575169956e-09,4.133272089443924e-06,3.160410978441763e-05,2.7758878294073933e-10,0.0,0.0,0.0,0.0,0.0
2200,89.99507463001324,0.0024780006881155296,0.0007350290099944833,0.002338182206568398,0.001815746424832882,169.99225143283243,0.002486315303360286,0.6999308415235553,7.056294884523618e-05,1.7167409177777707e-06,2.9043292731312263e-08,4.4323333558288326e-10,1.0444083818593594e-10,3.694517416065537e-11,19.996794971583256,0.0032513717283410765,0.00013761384105306739,3.901579976982809e-09,6.950526459181064e-09,1399.9999999214474,1.1228028439226718e-08,7900.000000957019,1.0571453932115154e-07,3.576892090974438e-06,1.2012345348211464e-09,4.319081613020319e-06,3.7541516576882465e-05,1.5156236803691124e-09,0.0,0.0,0.0,0.0,0.0
2300,89.99497678154412,0.0024491837452730383,0.0007418761948041162,0.00258016970347403,0.0018076632136501932,169.99218072228368,0.0025866491114674467,0.6999276640131239,7.058250695600552e-05,1.9066142959613195e-06,1.0581349226880582e-07,4.1882898706108543e-10,1.9446077818632643e-10,7.148591624292592e-11,19.996605845449842,0.0033830720128929796,0.00015794184375660794,1.9943502808233994e-08,9.777357699981895e-09,1399.9999997521688,9.839627087115497e-09,7899.999995688048,1.1492485453884339e-07,1.0376574837680474e-07,1.3187775906067429e-09,4.450818709228475e-06,3.665272329277295e-05,1.0591209659809856e-09,0.0,0.0,0.0,0.0,0.0
2400,89.99486414194145,0.0024624553651469198,0.0007329552343294861,0.002560667374690639,0.0017940698387451316,169.99196203690678,0.002677142334597197,0.6999229169316171,7.189660055092648e-05,1.9271699669285756e-06,1.2455491519235862e-07,2.410637402216104e-10,1.836360623681036e-10,9.039582330066745e-11,19.99624521955461,0.003479764800087511,0.00016879452369494223,1.0237523008734722e-08,1.0239754241423917e-08,1399.9999996630286,1.050664741849989e-08,7899.999998995092,5.055527133920483e-08,2.1238831635598898e-06,1.7862462324790196e-09,4.7245106031545715e-06,4.204284942739227e-05,6.990564995464351e-10,0.0,0.0,0.0,0.0,0.0
2500,89.9947858250857,0.002481004713001852,0.0007162451674901098,0.002650877660445228,0.0018016852271130893,169.99178797022844,0.0027626862015724682,0.6999221341948034,7.905862268665976e-05,2.292038168738723e-06,1.0332474928267564e-07,5.25593601546404e-10,2.0356958596966202e-10,8.759990583738753e-11,19.996165170936575,0.0038004915229157142,0.00017403696319260098,2.347205932613822e-08,1.4962954642768955e-08,1399.9999997786654,1.691945250000031e-08,7899.99999511525,1.5502978831079254e-07,7.352676714612852e-06,2.0860328970902054e-09,5.669590212708781e-06,4.378566969470179e-05,1.3774077810480982e-09,0.0,0.0,0.0,0.0,0.0
2600,89.9946891253589,0.0024605300079334415,0.0007432084412791019,0.0027883377108493656,0.0017966331018994565,169.99131196622602,0.002806744609347834,0.6999195725554783,7.819034597031644e-05,2.4256362175477877e-06,1.3094489714427293e-07,7.221410297067837e-10,2.626684748030126e-10,9.993294852731671e-11,19.995832281317448,0.0038713021347545513,0.0002074455106176416,2.17584113235269e-08,1.63389383986221e-08,1399.9999996981353,1.6277807328941205e-08,7899.999995010831,1.2939549630495918e-07,7.171599540400208e-06,2.449705478292601e-09,5.868442725499929e-06,4.891177544893886e-05,9.279508447887088e-10,0.0,0.0,0.0,0.0,0.0
2700,89.99452840141038,0.002478469946395007,0.000760060739012873,0.002999001632565686,0.0018014849602579629,169.9911484182119,0.00293072063257692,0.6999156124198869,8.218827299015199e-05,2.545494362223715e-06,2.0388493577655e-07,6.238005147114197e-10,3.30634094131714e-10,1.0811573688093531e-10,19.995771337153727,0.004048385592770474,0.0002169668707237181,2.7540732362676495e-08,1.978974378528776e-08,1399.999999570016,2.1834966303671462e-08,7899.9999913870015,2.2083025890552363e-07,8.555552890004677e-06,2.599930653544618e-09,6.538025741260444e-06,5.0147019681801496e-05,2.2917720048889816e-09,0.0,0.0,0.0,0.0,0.0
2800,89.9943930513733,0.0024700365556499446,0.0007580309184161109,0.003070002475309825,0.0018105991788794496,169.99084817109818,0.0030228292351144517,0.6999105982703602,8.698770419122198e-05,2.8744534371260115e-06,1.816578583185165e-07,6.511455011417804e-10,4.271799378315141e-10,1.4588789624806213e-10,19.995632160173987,0.00418296223681116,0.00023845219157035187,4.874376035932746e-08,2.1422258433567017e-08,1399.9999995158728,2.2034957433458134e-08,7899.999992041944,2.3263643730580795e-07,8.773182488998844e-06,2.873597899843245e-09,6.726870216452576e-06,5.4980832127698194e-05,2.520459872206052e-09,0.0,0.0,0.0,0.0,0.0
2900,89.99434080988236,0.0024785100918192147,0.0007486519559027944,0.003205813092975512,0.0018126471767586948,169.99072312264406,0.0031280685174288826,0.6999067459147339,8.756774162549704e-05,3.0668107662888834e-06,2.510644870140382e-07,1.129252343942218e-09,4.5921607609358626e-10,1.5379894173486173e-10,19.995532163208907,0.004275384996778072,0.0002488675158944748,5.141779823361283e-08,2.5050962797716077e-08,1399.9999994395973,2.5255358380727554e-08,7899.999987872003,2.3511662363410926e-07,1.0570615739499492e-05,3.163372664245401e-09,7.895506468989667e-06,5.702950543202062e-05,3.3638954033141505e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99423832687226,0.0024788761598807506,0.0007246580477423872,0.003231277907823215,0.0018026096465138888,169.9905185581225,0.003145515479629806,0.6999082277932581,9.106321864187557e-05,3.1158641021089345e-06,2.7021461307862984e-07,1.1220187050624498e-09,5.082864052773503e-10,1.8827379019619046e-10,19.995124455458352,0.004414046145413909,0.0002642072986763462,6.328325103037548e-08,3.22806462718975e-08,1399.9999993877173,2.9551095694472134e-08,7899.9999880567075,3.1230619727566395e-07,9.807987144548093e-06,3.544365694501264e-09,8.163829064189504e-06,6.263593819173342e-05,3.3199822777768472e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99405749630208,0.002458556056490179,0.0007305789349426955,0.0033602918549404865,0.0018111683113478459,169.9900042097619,0.0031982210027515774,0.6999034477046132,9.3770501644769e-05,3.3556033671955767e-06,3.524111554651774e-07,1.4851759479178669e-09,5.638078866131932e-10,2.288269190494935e-10,19.99496480432886,0.004552463578486767,0.0002884378711770319,6.809422659633839e-08,3.283341530226387e-08,1399.9999991363327,3.9153383894502486e-08,7899.99998224142,3.134848330960817e-07,1.3832553415607861e-05,3.728566768660059e-09,8.790719051946017e-06,6.626274208528707e-05,3.802671152262937e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99394681855709,0.002481440863513096,0.000711348148078259,0.0036139762635851356,0.001809641537505864,169.9900105174506,0.003346682071423183,0.6998996945923218,9.71340566957953e-05,3.5466043747324858e-06,3.7068065544040274e-07,1.6377814984378119e-09,6.539391279113087e-10,2.503764909145018e-10,19.99476555009087,0.004820012261509983,0.0003125375089939925,9.305249213043459e-08,4.203175892203758e-08,1399.9999990139872,3.952255276216862e-08,7899.99998079509,3.626640447599197e-07,1.87563934261357e-05,4.0429017381549195e-09,9.380612627640168e-06,6.632448876495766e-05,5.924330675306219e-09,0.0,0.0,0.0,0.0,0.0
3300,89.99385953895204,0.002483323454622396,0.0007237245712601815,0.0036664597103351713,0.001794703923428138,169.98961390385676,0.0034679924162374495,0.6998956470452021,9.85653362634394e-05,3.852040178086539e-06,4.82529201766368e-07,2.009342905758303e-09,8.244756489993791e-10,2.5804030836443713e-10,19.994575952430395,0.004984443523796335,0.0003318196999461952,1.005380438117146e-07,4.147424880310586e-08,1399.9999987767994,4.6791265601227685e-08,7899.999976657218,5.071032011535678e-07,1.8743242833822844e-05,4.597917871376428e-09,9.74109542485868e-06,6.969952994896497e-05,5.469794805172964e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99383166206425,0.002480876187491147,0.0007049375344891569,0.003731321335991743,0.001798552794070908,169.98944953558535,0.0035284620913469153,0.6998942112750169,0.00010411892075904169,3.973165546542149e-06,5.91509455798247e-07,2.086263108159368e-09,9.32617322966606e-10,2.949344568334254e-10,19.99454698863539,0.005090082019560466,0.0003548119093604188,1.2088165888020825e-07,5.1188443896734995e-08,1399.9999987190545,5.206924514041764e-08,7899.999976131134,5.59977950691498e-07,2.7382679666594737e-05,5.274335852727816e-09,1.0594099050175562e-05,7.684037725426162e-05,7.327271439216505e-09,0.0,0.0,0.0,0.0,0.0
3500,89.99363971222718,0.0024638014418714334,0.0007129863037967624,0.00382706191417207,0.0018163533934925544,169.98915929541815,0.0036093302871814887,0.6998891479424246,0.00010342359156221374,4.358474259249607e-06,6.535074950449282e-07,2.707374345129764e-09,9.827679652043172e-10,3.514090253833543e-10,19.994193622637987,0.005300108422856829,0.0003728986218451022,1.4663165639278586e-07,5.928869187441704e-08,1399.9999985095753,6.106549882397083e-08,7899.99996615531,6.753261077295485e-07,3.283665310119269e-05,5.4899769310935595e-09,1.0842759732790847e-05,7.951860123475907e-05,9.023090410964317e-09,0.0,0.0,0.0,0.0,0.0
3600,89.99343818037087,0.0024759903834400045,0.0007356662988938023,0.004000678666190237,0.0017918395672432976,169.98874051008073,0.0037215887908345884,0.6998882360050239,0.00010902864131866835,4.4650127240017445e-06,7.221965099155456e-07,2.886335170251823e-09,1.0849245020648056e-09,3.689962774536145e-10,19.994184856391822,0.0054962350368891084,0.00039125152536871637,1.7335916948276123e-07,6.138830523714919e-08,1399.9999983080336,6.187347629722814e-08,7899.999963659079,7.724176386911826e-07,3.774691643559453e-05,6.174543419647294e-09,1.172744999785171e-05,8.082196300238318e-05,9.922717602550059e-09,0.0,0.0,0.0,0.0,0.0
3700,89.99343727713187,0.0024677617568906146,0.0007204614340109815,0.004039960888117957,0.001804366618303734,169.98856138526133,0.0037813429033349047,0.6998830325757972,0.00011248627764422462,4.911738303434139e-06,8.311553539795773e-07,3.511634112809021e-09,1.2330806042293125e-09,4.1610440981497773e-10,19.993836254987933,0.005681929129199134,0.00042930487297586036,1.892667942468e-07,6.766690302829147e-08,1399.9999981165265,7.030825305557483e-08,7899.999954737451,8.466210344970882e-07,4.496008380702959e-05,6.551064166317537e-09,1.277337585566918e-05,8.862857099467696e-05,1.2657144253255792e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99331385898813,0.0024543681072599142,0.000737775002537619,0.0042334646727829476,0.001795279434852423,169.98819904886827,0.003855466320953841,0.6998799261277244,0.00011507701153736248,5.147300267717753e-06,9.720923139106484e-07,3.973871668345955e-09,1.3491223954103072e-09,4.917775420180573e-10,19.993763168471634,0.005792849377635874,0.000446381362681283,2.2841850385967168e-07,7.583374307510935e-08,1399.9999977027605,7.866311844741782e-08,7899.999947336451,9.18929079730468e-07,5.139472604050788e-05,7.102556320963221e-09,1.3009035676387065e-05,8.933574267802118e-05,1.5715254162606166e-08,0.0,0.0,0.0,0.0,0.0
3900,89.9931829974503,0.002451618892247893,0.0007036572143153389,0.004317719412768369,0.001811449974729958,169.98804168490622,0.0039015628746010577,0.6998804987070717,0.00011548812075267894,5.283884109798488e-06,1.1431950389821327e-06,4.374396674692112e-09,1.5046474162332774e-09,5.311102978304828e-10,19.993707832467027,0.005907658403686372,0.00046669726669228557,2.428345238070525e-07,8.720122475281683e-08,1399.9999974463578,8.934293179467822e-08,7899.999940963792,1.0757825111453535e-06,6.224025829339557e-05,7.59833493854994e-09,1.4159070491486367e-05,9.781386221801277e-05,1.6462057824999066e-08,0.0,0.0,0.0,0.0,0.0
4000,89.99305954066438,0.002463505875687924,0.0007039293897942175,0.004377888641721269,0.0018011762750632652,169.98792220300572,0.003932655401634253,0.6998777772252841,0.00011905096655300967,5.587573340737547e-06,1.2201949343551753e-06,5.191015500546584e-09,1.720039001658619e-09,5.826793556534142e-10,19.99339553077104,0.006148577331150096,0.0004880265114980838,2.828612391390159e-07,9.705265217366947e-08,1399.9999971359505,9.78035487548101e-08,7899.999927314453,1.180414328128419e-06,6.864205919488392e-05,8.047605238817983e-09,1.4876470819179804e-05,9.948945962705215e-05,1.9349004751340384e-08,0.0,0.0,0.0,0.0,0.0
4100,89.99301017959695,0.002454885969023559,0.0007208122945684956,0.004501920427307545,0.0017901422422810856,169.98765203193798,0.00410217337165369,0.6998718180744401,0.00012333118632171916,5.960454680207538e-06,1.4474838216146272e-06,5.8593706363566124e-09,1.8436313527694908e-09,6.278919008155552e-10,19.993202516284143,0.006252773501750216,0.0005182991736649545,3.185228322508928e-07,1.0403224162358647e-07,1399.9999966720527,1.0448992736954915e-07,7899.999916525173,1.4204915469064354e-06,7.881033104365699e-05,8.958160157944547e-09,1.573063014059618e-05,0.00010335228079697956,2.400805174192897e-08,0.0,0.0,0.0,0.0,0.0
