milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
1000,89.99659203313074,0.002427770554134024,0.0007431790926060259,0.0010200143244217391,0.0018265496738914138,169.99547642873029,0.0014019453521811457,0.6999692764938749,3.1517198802839333e-05,2.426770866761211e-07,3.018978940763838e-08,-1.7675226110431765e-10,-1.7038834648291563e-11,-7.453092031803315e-12,19.998751316368754,0.0011743040521470086,3.051112178824658e-05,-4.396680733882115e-10,1.4118261575752234e-09,1399.999999956661,-9.239609286853778e-10,7900.0000030703695,-3.577231484858192e-08,2.2618351033780474e-06,3.2137501851793515e-10,4.79339292286326e-07,1.169397051712646e-05,-3.537473968335112e-10,0.0,0.0,0.0,0.0,0.0
1100,89.99648405665071,0.002450543530589983,0.0007537217633047315,0.001071906123388798,0.0018064996339335257,169.9953470663671,0.0015858130533371732,0.6999662082992084,3.424941790262749e-05,3.500787900371418e-07,1.124174931808018e-09,-1.0493783244113707e-10,-4.11441810677859e-11,2.1446281183781734e-11,19.99864552336156,0.001419486306526664,2.279238998366214e-05,7.420335006438462e-10,3.1881094508092233e-10,1399.9999998944086,-1.7792997143283553e-09,7899.999997436906,1.703553566496519e-08,-1.8337832481953783e-07,1.2364890750282053e-10,7.644195917668474e-07,1.2892102105022767e-05,-4.709116174688151e-10,0.0,0.0,0.0,0.0,0.0
1200,89.99623824840539,0.0024526924184593924,0.0007387710700533215,0.0012867300318028794,0.0018243682739297867,169.99496780917295,0.0016574989399598449,0.699959334780295,3.708007019940527e-05,4.267431508212968e-07,6.026890237162053e-09,-6.89282669520662e-11,3.6969748111374466e-11,1.5809960879625322e-11,19.998357937832065,0.0016020857930614516,2.9448057196756723e-05,1.144373135529921e-08,2.739513875358722e-09,1399.9999999972272,3.56065149497278e-10,7900.0000013429335,5.710009924281737e-10,-1.3289011416019708e-06,3.4802471469139454e-10,1.4821491612029983e-06,1.2406460076089222e-05,-3.242400733467997e-12,0.0,0.0,0.0,0.0,0.0
1300,89.99623194459346,0.0024635146786206727,0.0007094428342626959,0.0012737359279855808,0.0018120908673394489,169.99467784749368,0.001781404216696915,0.6999560050820173,4.3526922810817354e-05,4.693039878580824e-07,1.2436547044763061e-08,1.286265868846329e-10,-2.4471970019227484e-12,-1.526690771058861e-12,19.998126283387812,0.00164523778007735,4.4713268947917726e-05,8.797298527183693e-09,-1.6153948656551219e-09,1399.999999894474,7.281387955113567e-10,7899.99999733875,-3.6246577587497606e-08,2.5392750088725227e-06,2.560182174637226e-10,1.5820085845446575e-06,1.5619685989865153e-05,6.69944643149544e-10,0.0,0.0,0.0,0.0,0.0
1400,89.99606740203727,0.002446229537167783,0.0007100261670993399,0.00139135975234704,0.001813727132494121,169.9945102008849,0.0018158943554503393,0.6999543875533422,4.67435056103397e-05,5.826218284609864e-07,-3.3306482809627114e-08,1.926615180195564e-10,-1.7612920068538586e-11,2.137234006980846e-12,19.99817122095632,0.001967394968423893,4.6002679857659635e-05,-2.9235994397456884e-09,1.0734484603854277e-09,1399.9999998873427,4.639219650203795e-09,7900.000002107502,-7.294375060306509e-09,2.3759699894506047e-06,2.7723452722500126e-10,1.7951593040709517e-06,1.6977021585402394e-05,4.889054269274268e-10,0.0,0.0,0.0,0.0,0.0
1500,89.99592140807195,0.002447787640782703,0.0007365439473054099,0.0016575121201789793,0.0018148770939394974,169.99408597823384,0.0019492151201973872,0.6999511248829655,4.9739897518722245e-05,8.000439153159697e-07,1.799743188815741e-08,-6.83670980619172e-11,5.559943488257486e-11,2.420235314393925e-13,19.997988998066045,0.0019821764785721676,5.288571585459409e-05,1.5546356292921864e-09,2.9447268645343093e-09,1400.000000064543,4.936287956798335e-09,7900.000000922006,2.2342768658790485e-08,1.213716642945823e-07,5.736733407548753e-10,2.103548491260669e-06,1.9583479908400588e-05,6.721431214864469e-11,0.0,0.0,0.0,0.0,0.0
1600,89.99587972575767,0.0024716164484254073,0.0007173789675022994,0.00165385271375766,0.0017959746963422596,169.99377674358576,0.0019502527228365113,0.6999461235383053,4.911833409350632e-05,7.792150273300716e-07,-2.029500773235033e-08,-7.526068087302869e-13,9.025839996487897e-12,9.240431116240404e-12,19.997824929575913,0.0021901688173322047,6.083000135650666e-05,-8.198816240580902e-11,2.3347158560563603e-09,1399.9999999189283,1.394895595138473e-09,7900.000002884202,3.525939307558096e-08,-1.4008124606216855e-07,2.8702380037513704e-10,2.3098100866051147e-06,2.251192484879915e-05,-5.94397714204396e-10,0.0,0.0,0.0,0.0,0.0
1700,89.99578807874511,0.002464902021273543,0.0007370826211904884,0.0017990425755987456,0.001790817866585547,169.99374900475703,0.0020125306520731743,0.6999465368406298,5.4164661588166275e-05,1.1019734951915797e-06,-2.9618538360916438e-08,1.7809914112997915e-10,2.6653304714289627e-11,2.2716556993948647e-11,19.997571797133556,0.002416222632661398,7.72677331276769e-05,-2.857003328087415e-09,2.080240916151988e-09,1399.999999983197,6.103335351739401e-09,7899.999998806424,8.829756265791577e-09,-3.0175988427623235e-08,5.711251379145641e-10,2.296551849007435e-06,2.1226736120015454e-05,3.2274122705988625e-10,0.0,0.0,0.0,0.0,0.0
1800,89.99568308182558,0.0024542286799248652,0.0007591637949019494,0.0018420176191384038,0.0017998763491788845,169.99332725556954,0.002126093638788304,0.6999441129740596,5.5096719119344004e-05,1.2706083189155362e-06,6.836222738503422e-08,-9.617274992566512e-11,7.47515812773472e-11,1.0352813918531234e-11,19.99742933148952,0.0026103212930138854,8.754469668985538e-05,2.6717812869020157e-09,5.063367203539464e-09,1399.9999998448086,3.690808843065188e-09,7899.999996444265,-2.944840834641639e-09,-2.6128584029089545e-06,5.261558405077742e-10,2.796536360341032e-06,2.3575048555864977e-05,7.079480255718337e-10,0.0,0.0,0.0,0.0,0.0
1900,89.99557901043438,0.0024806505771394725,0.0007217412191678703,0.0019700351260456585,0.0018132572095371764,169.9930042728722,0.0021758179067343296,0.6999392105494225,5.916868826027353e-05,1.2737046344996385e-06,1.0081527910169382e-08,2.4468159186561395e-11,5.952781135420233e-11,4.4592318907941634e-11,19.997289582556594,0.0026620787727176243,0.00010169399899434816,1.0677411795606191e-08,3.87540859616811e-09,1399.9999998653493,4.048326025494446e-09,7899.999997971469,6.432628086999792e-08,-2.120755438874512e-06,1.0091516352028407e-09,3.1171955540810595e-06,3.0232936052798276e-05,5.608991258812208e-10,0.0,0.0,0.0,0.0,0.0
2000,89.99546589753729,0.0024607943854974613,0.0007439138009708986,0.0020813190117413886,0.001808025508294143,169.99275180542512,0.002350863971890127,0.6999336564736717,6.159583415611575e-05,1.2968329406416445e-06,7.200202997442698e-08,3.145296864924342e-10,7.830265765501075e-11,1.7375364936069222e-11,19.99713481828412,0.0028034745517250296,0.00010085446251158664,1.7669580217033774e-08,3.0996322668882367e-09,1399.9999998912106,5.614586060319144e-09,7899.9999972995365,1.4123392949345861e-08,-1.387245872314926e-06,9.11285716836864e-10,3.75320768481779e-06,3.1545263737503405e-05,-4.2859609151869715e-10,0.0,0.0,0.0,0.0,0.0
2100,89.99527066792696,0.002464215154406952,0.0007126908238058429,0.0022241901367489473,0.0017957630343720787,169.99277461742693,0.002399815731377593,0.6999334311824591,6.415504679660962e-05,1.7003935357223133e-06,2.2023076122676955e-08,3.618802837105855e-10,1.6973601128853205e-10,3.1753029516313987e-11,19.996825701095954,0.0030152088449920582,0.00011667000521596439,1.9744458605093826e-08,1.0652454230723825e-08,1399.9999999226268,9.336686818749108e-09,7899.999995386612,7.49163694355477e-08,3.6866348397407297e-06,1.2267660770354854e-09,3.852198947866386e-06,3.178958635562526e-05,1.053676635054712e-09,0.0,0.0,0.0,0.0,0.0
2200,89.99515880681632,0.002454583565257751,0.000746871114937838,0.0023711140406184952,0.0018150048420852664,169.99257742579402,0.0024195607608914907,0.699929637297279,6.642667283667244e-05,1.6905685133176136e-06,5.249978637297631e-08,3.035917454615168e-10,1.7055460022773842e-10,5.456065811647077e-11,19.996585245562386,0.0032573081569237028,0.00014008687709937275,9.494530418738115e-09,8.61358637965625e-09,1399.999999782742,7.674956528750226e-09,7899.9999982798445,1.1201584690280134e-07,4.5502961209986025e-06,1.5293561266734019e-09,4.193636985698218e-06,3.665124358435982e-05,-2.7620369363535915e-10,0.0,0.0,0.0,0.0,0.0
2300,89.9950697572268,0.0024620641185988776,0.0007297333535898056,0.002557217256206941,0.0018129145094884188,169.9922519744605,0.0025971641867367275,0.6999275513356474,7.237324235170532e-05,1.939718262943841e-06,4.937984867088961e-08,4.746820228819661e-10,2.0502165214804556e-10,6.189078338339784e-11,19.996437846137102,0.003387872358390623,0.00016175030802596249,2.58854416157102e-08,1.3417682175683e-08,1399.9999998629517,9.619151758344027e-09,7899.9999946354665,6.258467581365396e-08,4.053153440826949e-07,1.5593321746752128e-09,4.706084062161323e-06,3.8245542891916776e-05,1.2871241872032443e-09,0.0,0.0,0.0,0.0,0.0
2400,89.99490570023374,0.002467012409132817,0.0007114974872200295,0.0026161939290882006,0.0017960451293290622,169.9917837702642,0.002587400831073228,0.6999218224146557,7.25815292367573e-05,2.0504919514076586e-06,1.0556642098529665e-07,3.2181638375096695e-10,1.6730829385570134e-10,8.078196573652753e-11,19.996269412878036,0.0034836435235943014,0.0001769937766378814,1.7385790827219854e-08,1.0844172505751544e-08,1399.9999997675302,1.0139510407803883e-08,7899.999995060106,6.066146688585531e-08,5.713902899043498e-06,1.7414158464180191e-09,5.14566011029668e-06,4.159530257567591e-05,3.9907333533527204e-10,0.0,0.0,0.0,0.0,0.0
2500,89.99474512251983,0.002474393694796062,0.0007447831044136295,0.0027027142941291717,0.0017977299460937976,169.99152249293738,0.00275526140719972,0.699919659978204,7.791662756946236e-05,2.23667690174995e-06,1.489746488389039e-07,3.1881725218786356e-10,2.4571815009338237e-10,8.363960745657279e-11,19.996082388775125,0.0037000801915184796,0.0001734686610729671,1.9248148903716904e-08,1.5135919586233165e-08,1399.9999998037347,1.3981844625680974e-08,7899.999997550796,9.000845205869673e-08,3.1217592326428627e-06,1.9611603914615324e-09,5.4309972051486095e-06,4.42133474526755e-05,9.697691372817457e-10,0.0,0.0,0.0,0.0,0.0
2600,89.99467083659033,0.002469934706468016,0.0007085144270740295,0.002788841758270912,0.0018123594431403833,169.99150592330815,0.0028668276559489984,0.6999167943613028,8.091125633713316e-05,2.3168925303541928e-06,1.0387467693009505e-07,5.104621446888769e-10,2.743282832987168e-10,9.43213643203262e-11,19.996053075731844,0.00395257855208551,0.00020779728598847104,3.647794141665436e-08,1.7531944573617385e-08,1399.9999995993671,1.785986808729595e-08,7899.999994789847,1.930766601543846e-07,2.3492208589016225e-06,2.3346822686571e-09,6.2491952299377135e-06,4.6393338635240076e-05,1.2062906256016446e-09,0.0,0.0,0.0,0.0,0.0
2700,89.9944809975032,0.002451985397299546,0.0007570268164748545,0.0029809973756319873,0.0018060500535092081,169.99117720804216,0.002934868928008474,0.6999157637927955,8.337735021269975e-05,2.5733941185397674e-06,1.6928779777635237e-07,8.888562756329576e-10,3.97309350870466e-10,1.3772972741445427e-10,19.99588787650776,0.003937455556064928,0.00022253238407279275,3.291285296213635e-08,2.112782797835303e-08,1399.9999995315736,1.823182337975066e-08,7899.999990735114,1.9695276506555227e-07,9.84366972517653e-06,2.6139814662428053e-09,6.274280912346655e-06,5.0528942050570156e-05,1.4252121299968514e-09,0.0,0.0,0.0,0.0,0.0
2800,89.99452660374055,0.002462598612879288,0.0007450246575983031,0.0031355214494033484,0.0017888064294705442,169.99102619749937,0.002979242475108022,0.6999109110376169,8.434688666451446e-05,2.7086513905177845e-06,2.5263894205003195e-07,9.129131028560947e-10,4.013994247546751e-10,1.4859413060527746e-10,19.995632520451462,0.004202218778513025,0.00022921782419081904,5.1117329886725145e-08,2.5175640651810472e-08,1399.9999994464222,2.550308538455237e-08,7899.999991139999,2.153784598576603e-07,1.0717311569459664e-05,3.0362833971510155e-09,6.871132061257227e-06,5.560950242955523e-05,3.1320932780715854e-09,0.0,0.0,0.0,0.0,0.0
2900,89.99435906648392,0.00248225162011148,0.0007374040482629548,0.0031723526182704056,0.0018031456154299335,169.9905940564388,0.003073800644390952,0.6999112310090647,8.815468400891266e-05,2.908458691912837e-06,2.2448402749093421e-07,8.401422816762277e-10,4.415978144142518e-10,1.5434494235241756e-10,19.99533069950561,0.004431510465124455,0.00024098358405695857,6.434501882635671e-08,2.387190726162094e-08,1399.9999994608627,2.536321452832615e-08,7899.999988779533,2.2388133302270748e-07,1.0328186338236169e-05,3.1260701236626985e-09,7.604413637203818e-06,5.889196868568745e-05,2.641087803676835e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99422758568092,0.002469839218456019,0.0007084994141801505,0.0032903709856912633,0.0017924916291058874,169.99038119438868,0.0031922064458856703,0.6999060789931028,8.910454721008632e-05,3.2611653302811654e-06,2.9216144257625666e-07,1.1086963816235195e-09,5.198017908614616e-10,2.043962131408689e-10,19.995141925469408,0.004560433859665899,0.00026267646767858227,5.939297863133217e-08,2.8346311377957206e-08,1399.9999994108339,3.313487758764371e-08,7899.999984425636,2.514199126596829e-07,1.4939291320945056e-05,3.5744300675037548e-09,8.193655075736004e-06,6.105076276804196e-05,2.9396434814119466e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99402707954206,0.002466767252549686,0.0007423737730135112,0.0034897665906877292,0.0017973643228725016,169.9902028884051,0.0032645678270947416,0.6999024304590025,9.22135559888834e-05,3.292008726562522e-06,3.7346969724707e-07,1.4590044121768635e-09,6.599402131460012e-10,2.2888347340817897e-10,19.994969559239998,0.004675441551298457,0.00027812580246339207,8.417163513606443e-08,3.468432214540761e-08,1399.999999098233,3.7507451701828386e-08,7899.999987354782,3.813408848000531e-07,1.693120296517307e-05,3.842853871419152e-09,8.552913922902249e-06,6.480990522295955e-05,4.720757055506023e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99395583722102,0.0024651313124018186,0.0007097849497862245,0.0036070676342899208,0.0018139036622575567,169.9897549193769,0.0033688701292010036,0.6999016964278604,9.677833729091445e-05,3.599891199153984e-06,3.9270030238939206e-07,1.4600349117289445e-09,6.52392893364381e-10,2.4391832612205903e-10,19.994998395252466,0.004739779521757393,0.0003151117786305624,9.17657155644069e-08,3.7821923423572766e-08,1399.9999989940559,4.19771062580502e-08,7899.999982938852,4.4906844525651017e-07,1.588636174133347e-05,4.1687300442959916e-09,9.115351301157474e-06,6.707554170688432e-05,4.457268039842808e-09,0.0,0.0,0.0,0.0,0.0
3300,89.99383396906417,0.002453723812967013,0.0007255036062581828,0.0036022904959836953,0.0017910364051033272,169.9895083938114,0.003423659851490645,0.6998948795324524,9.989812357554944e-05,3.9677506742362705e-06,4.414234481555584e-07,1.948246877597111e-09,8.378770643450396e-10,2.678313450627268e-10,19.994623150118557,0.004956970503491618,0.0003309722437114057,9.66118726913987e-08,4.672777275099588e-08,1399.999998988897,4.633510272501426e-08,7899.999977286459,4.454065504252966e-07,2.3487632560015392e-05,4.8234550360890595e-09,9.833207596008626e-06,7.26972061481815e-05,6.427102933713718e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99374531180574,0.0024582156362292938,0.000759525578277913,0.0037013468805530366,0.001804353591361909,169.98920214173424,0.0034709622317426352,0.6998937575871572,0.00010390749832968978,3.980167440705393e-06,5.455600332655981e-07,2.1304803760018352e-09,8.86361255035797e-10,2.954555776503272e-10,19.994466609533493,0.005214322478432288,0.00035470778980563507,1.2379285738927237e-07,4.869992387179996e-08,1399.999998805948,5.3496720876516764e-08,7899.999975166967,5.945367271949146e-07,2.3309014715462356e-05,5.158213183898729e-09,1.0444024153761868e-05,7.608070518382867e-05,8.443107462281839e-09,0.0,0.0,0.0,0.0,0.0
3500,89.99367381205258,0.0024763006277147537,0.0007068551357691411,0.0038290863315713457,0.001788728490121368,169.98898293191283,0.003626894703481851,0.6998888905871966,0.00010623424914249613,4.437637756589027e-06,6.593892081755696e-07,2.76582672672235e-09,9.461292658975917e-10,3.306032919849336e-10,19.99438769480915,0.005234738354344581,0.0003695082880675436,1.480742033422977e-07,5.432338328104674e-08,1399.999998453253,5.8795655628442124e-08,7899.9999654660605,6.22820229723621e-07,2.861662160089371e-05,5.468240542558179e-09,1.1384687949811899e-05,7.850374906206597e-05,9.777504022869634e-09,0.0,0.0,0.0,0.0,0.0
3600,89.99343798347758,0.0024636727118489367,0.0007305381193112762,0.003973334650483595,0.0017921253118441788,169.98871863099095,0.0036567852092904197,0.6998885633913247,0.00010625214950561142,4.632307126637568e-06,7.346396785821284e-07,3.1890478663827893e-09,1.124875124014582e-09,3.8192981221719066e-10,19.994030073187737,0.005583355664462307,0.0003911103786553273,1.6826316319975997e-07,6.434097541073321e-08,1399.9999983092519,6.5046208781629e-08,7899.999961070721,7.217940870563936e-07,3.945574209643866e-05,5.994703400149302e-09,1.210343535207887e-05,8.155253861840188e-05,1.1593690660907072e-08,0.0,0.0,0.0,0.0,0.0
3700,89.99337389649284,0.002459995263464709,0.0007465863254778945,0.004032764195720803,0.001804233792754167,169.9887113036037,0.0036796379401016974,0.6998855258182022,0.00011117766497599961,4.939429157497556e-06,8.790922525213908e-07,3.3167056188940985e-09,1.2825764036174073e-09,4.3645744323987903e-10,19.99390117180951,0.005567668066122319,0.0004188117484467182,1.8836583268641563e-07,7.132487811809166e-08,1399.9999981252558,7.420364385235939e-08,7899.999954608261,8.066391346072822e-07,4.1492774555422644e-05,6.635372697114727e-09,1.2742710846177e-05,8.9265327743601e-05,1.265771324057099e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99334401570984,0.002467911244673738,0.0007074671252890588,0.004298541055351549,0.0018105608229501548,169.98834513171897,0.0037772395274366668,0.6998816203418766,0.00011177751760480641,5.1777486825896e-06,9.500725738383755e-07,3.802347409019006e-09,1.415805581167874e-09,4.92510838823151e-10,19.9937424152137,0.005723743256160096,0.0004356337075539079,2.301526171351018e-07,7.956215178198473e-08,1399.9999978765345,8.159205013838209e-08,7899.999946200341,9.457149391734407e-07,5.201633521547086e-05,6.967293386483926e-09,1.320263211318649e-05,9.208942160355439e-05,1.5134620079702956e-08,0.0,0.0,0.0,0.0,0.0
3900,89.9930860319453,0.002454097910338992,0.0007429503068771429,0.004327022664758401,0.0018029309544539119,169.98824781229715,0.0038880528494784745,0.6998795975837945,0.00011690178962311502,5.368903452004347e-06,1.101670030912602e-06,4.6661864348140055e-09,1.5585232409573086e-09,5.14066556718779e-10,19.993504041918133,0.005944026321722404,0.0004758831029555192,2.430380105282528e-07,8.29794947362857e-08,1399.9999974352709,8.564578390064116e-08,7899.999938407864,1.0621593869455605e-06,6.219435116419472e-05,7.796692383972391e-09,1.3937471386314365e-05,9.36917574135539e-05,1.7652919849927752e-08,0.0,0.0,0.0,0.0,0.0
4000,89.99299489192072,0.0024555412445767615,0.0007568327653252108,0.00450501472881737,0.0018110051550692713,169.98782541781756,0.003963145837798106,0.6998778164070606,0.0001181207128779731,5.718660483304171e-06,1.2089632398821672e-06,5.132463392363431e-09,1.67209094145316e-09,5.76005853209717e-10,19.993290130522364,0.00622049131268909,0.0005056510755185331,2.7709752757479427e-07,9.80693465352244e-08,1399.999997067201,9.723611003514827e-08,7899.999930693875,1.2283300605570355e-06,7.136870971983123e-05,8.199407259309265e-09,1.4862510399100311e-05,9.801320530599666e-05,1.9580859718373668e-08,0.0,0.0,0.0,0.0,0.0
4100,89.9928474548434,0.002475125828743182,0.0007447668026765323,0.004543938257098467,0.0018090669528102168,169.9876362962877,0.004096980867464883,0.6998709768352384,0.00012248068867708168,5.926458195888813e-06,1.3687108008086758e-06,5.639448959160425e-09,1.8610014888078364e-09,6.324136558827605e-10,19.9932818043127,0.00638472856452462,0.0005328871540462336,3.151700188645164e-07,1.0486125506634105e-07,1399.999996795817,1.0940206383327019e-07,7899.999918777618,1.3301653531711944e-06,8.207104585749192e-05,8.663936486384713e-09,1.5624136569356005e-05,0.0001042518817047812,2.348518922737526e-08,0.0,0.0,0.0,0.0,0.0
