miliseconds,C_free,R_A,R_B,RC_A,RC_B,RC_AB,AP,AD
0,50.160466421056505,10.006217307642125,99.77775589399992,0.00020042147177186427,0.24635224281491178,0.0668882330490397,-0.00045764140331519895,0.0
100,0.13322037712691182,-0.02487976738326869,50.785877313159254,0.03492617368974987,39.433094745418785,9.957452280688173,0.16947060850733411,0.0
200,-0.21281617649553117,0.0006421548350482127,51.20135884214654,0.0019805780524791883,39.115412856948815,9.962639377312495,0.17024990432674117,0.0
300,0.3157803691963178,0.007101586615195741,51.71371020479818,0.0018097622978549364,38.799882921686745,10.030231771105505,0.17065935962813414,0.0
400,0.2634715858121111,-0.06382735032356286,52.1028844391111,0.0017336949867694537,38.46349438536413,10.008958750857449,0.17086443742990629,0.0
500,0.07625295258651174,-0.06535266474780797,52.26726318170779,0.0016960855118903012,38.37312510598647,10.041068379627381,0.16862090178091302,0.0
600,-0.2652592602250142,0.03248739453355203,52.74585367630194,0.0017508777724284622,37.92214447974173,10.059855828181465,0.17029236645256038,0.0
700,-0.16273334342539875,0.03386251733623336,53.21053975622479,0.0019401598956930361,37.628950296176995,9.980565436693215,0.16822001789828955,0.0
800,0.23904841414680195,-0.035231203713421116,53.60738418216504,0.002062155277693299,37.742502374391364,9.967461690844726,0.1689588547157352,0.0
900,0.23567472570623446,-0.06263263295441159,54.6646774146406,0.0016952924473449048,37.36363778930548,9.946185285542866,0.1682213175660409,0.0
1000,0.2278869009991951,0.028710546100804393,54.50603931382978,0.0017176707993967893,37.08734210545239,9.9948458030117,0.16924007850183348,0.0
1100,0.3274700081516379,0.058514081873483156,55.08830434975352,0.0016311164061574082,36.54546786215956,10.004603408935893,0.1675435181815981,0.0
1200,-0.2126037883644743,-0.021058432100048458,56.05041188592472,0.0016785724973235499,36.433265234229296,10.021446142007738,0.167058022737641,0.0
1300,-0.26542533354374276,-0.03786293245692871,56.121834506477704,0.0018525521106283166,36.20799940359696,9.952322317552595,0.16788655403136762,0.0
1400,0.18284945374453881,0.010414810853997739,56.77844307637648,0.0017466250052188166,36.06048351166583,10.038416496240442,0.16615031513856063,0.0
1500,0.045886981868030356,-0.037141695907736645,56.83584303600516,0.001720203160007929,35.813793849203655,10.027694581852257,0.16612165405330012,0.0
1600,0.03836543708358946,-0.028043470061390605,57.19915531801295,0.001673491161755774,35.06366149048513,10.026367852892314,0.16645978800885278,0.0
1700,-0.15353329287487472,0.036389594346029716,58.03916348047139,0.0015689466932713569,35.13013400066574,9.939855349506873,0.16619145108553562,0.0
1800,0.27220784460808517,0.060631257580126975,58.519623145229346,0.0016233120661474948,34.93674265695378,10.049392017203447,0.16673262065751518,0.0
1900,0.20153818128069084,-0.05196798329248567,58.84744098621975,0.001513412244606118,34.44639015365196,10.014180748524774,0.16547454600062692,0.0
2000,0.10857992775550442,0.0168469994902377,59.48808448188283,0.0018629351447937764,33.98637603569696,9.976550147533688,0.1656979670005813,0.0
2100,-0.10487188121283329,0.012587061501898224,59.598233771736915,0.0017396666800862306,33.904191658828495,9.966752804250856,0.164094372880388,0.0
2200,0.3085659163722456,-0.056462634336499666,59.92048450712963,0.0015769544822526833,33.626604044336574,9.951330686516595,0.16432180459686804,0.0
2300,-0.012318066701694167,0.0347742348204803,60.07355037331204,0.0016660322552694159,33.418914246071296,9.978743184308057,0.16345040454021487,0.0
2400,-0.09611867451400162,-0.015519594219746522,60.78509458066496,0.001856243101149819,32.8871115902784,9.935943650110405,0.16312024728940724,0.0
2500,0.3440609371886773,0.07128634953567996,61.10994395846981,0.0017496205493791402,32.73317903491321,10.02324721781926,0.16322822301531636,0.0
2600,0.1356826271560797,-0.03520302136202948,61.79017907615447,0.0017674163043244545,32.61229757433248,9.962862177948631,0.16357856653480166,0.0
2700,0.23629797458920251,-0.05038470856607655,61.633053511606455,0.0015074458463667157,32.06751513879357,9.951850171514911,0.16378184699947562,0.0
2800,-0.015767106335615524,0.07228797852449716,62.12045100434233,0.0015544222796334119,32.37517816178845,9.962541597962753,0.1626777755641176,0.0
2900,0.32387957553122193,0.04593851108212014,62.73509264418571,0.001628634896431257,31.8518215536784,9.957005237467385,0.1624005599517436,0.0
3000,-0.06698603866698344,0.03621924190330927,63.14927338820884,0.001492416458612381,31.669675748036553,10.051250149992763,0.16121846975513912,0.0
3100,-0.29906913540117314,0.035153185150187435,62.99277563638368,0.0013488982034720212,31.344806240953538,10.009946111897374,0.1611641915280192,0.0
3200,0.1601256915026896,0.029565308083570593,63.53021518003246,0.0014659650408568822,31.191749703491222,10.017118465469425,0.16039571349212584,0.0
3300,-0.07958283600236488,0.012560681590504786,64.21467010335807,0.0014886758621833708,30.715371084831393,9.937985404584515,0.16078416066766474,0.0
3400,0.11650822035610715,-0.020792283069461084,64.20288975608425,0.0016484245004223773,30.60360077216912,10.028127887678684,0.15969502120375778,0.0
3500,0.04423471956631036,0.039810622027115286,65.05539319475403,0.0016304555373474422,30.0037445316132,10.061265830326713,0.15918461032824235,0.0
3600,-0.16051157470420976,0.030223823646912486,65.44600508501833,0.0016049537600738928,30.212731143190418,10.00276706084139,0.16037927525683696,0.0
3700,-0.08646568424360122,-0.03386290029382317,65.33919942064492,0.001693883172742962,29.594563395068764,9.983295207490814,0.16017876862666072,0.0
3800,-0.3183739694897247,0.008876683103828106,66.15554538736066,0.0016396401412561092,29.357179164477802,10.044180260447263,0.16015553867833127,0.0
3900,0.16421697980193614,0.037574057624102444,66.14135247508145,0.001697651915788661,29.233646020354676,10.067107803480663,0.15914611155242733,0.0
4000,0.26438292073382014,0.02568927099285151,66.6631089954367,0.0017033065927889064,29.006953688059415,9.936721260842518,0.1579862011417099,0.0
4100,0.08021019822143917,-0.04498695756614215,67.02374476530301,0.001629601177838655,28.535474632909683,10.038670096618088,0.15800044455697224,0.0
4200,-0.011966595306188,-0.04997888093737082,67.56281882019672,0.00163383375307243,28.70918859213175,10.067573432253795,0.1586799538378132,0.0
4300,0.004021415576071812,-0.004869436426836021,67.1459207365844,0.001347838215385263,28.419340886519056,10.04289139376213,0.15749485861372584,0.0
4400,-0.10937604353722147,-0.05914642303730071,67.76635739494996,0.0015424441846743795,28.330340750334084,10.052344615185827,0.15724297204542492,0.0
4500,-0.3091309573377533,0.06227680153413734,68.08068510792594,0.0013538397691714758,28.058844633548627,10.035871140396237,0.15712068452206226,0.0
4600,0.11175609814089144,0.012633033059826982,68.20114097791036,0.0014304603117681698,27.859594222969292,10.068494081272668,0.15624719234296067,0.0
4700,-0.19034629895209715,0.03556814008701107,68.91291465100458,0.0016186491749232172,27.538678935061267,10.04175424146564,0.15578307662941468,0.0
4800,-0.16197261968104645,0.004125055580572507,68.77458733761313,0.0012535269215036002,26.84469399423271,10.022727445162081,0.154540656033753,0.0
4900,0.2676525411362673,-0.055619876555892844,69.36508722455036,0.0015236144784344318,27.197246105091022,10.003416393232005,0.156077278367946,0.0
5000,0.27531622413679757,0.029403961193964975,69.70816657226558,0.0012601861908706283,26.8542330814843,10.056246323240755,0.15508975487264137,0.0
