milliseconds,Susceptible_Counties_with_airports,Infected_Counties_with_airports,Hospitalised_Counties_with_airports,ICU_Counties_with_airports,Deceased_Counties_with_airports,Recovered_Counties_with_airports,Discharged_Counties_with_airports,Susceptible_Counties_neighbouring_counties_with_airports,Infected_Counties_neighbouring_counties_with_airports,Hospitalised_Counties_neighbouring_counties_with_airports,ICU_Counties_neighbouring_counties_with_airports,Deceased_Counties_neighbouring_counties_with_airports,Recovered_Counties_neighbouring_counties_with_airports,Discharged_Counties_neighbouring_counties_with_airports,Susceptible_Counties_with_highways,Infected_Counties_with_highways,Hospitalised_Counties_with_highways,ICU_Counties_with_highways,Deceased_Counties_with_highways,Recovered_Counties_with_highways,Discharged_Counties_with_highways,Susceptible_Low_risk_counties,Infected_Low_risk_counties,Hospitalised_Low_risk_counties,ICU_Low_risk_counties,Deceased_Low_risk_counties,Recovered_Low_risk_counties,Discharged_Low_risk_counties
0,4052873.7483498217,29.410227548865926,0.030962500808377806,0.014082561472221821,-0.058823661349971704,0.08386128421294814,-0.028365678117987656,4431671.736868451,25.750572534763577,-0.21002642643453104,0.01047397757733756,0.0035427427562734733,-0.1522801211072787,-0.0006197535651692891,1811058.952055089,9.966846589313384,0.05732955667960656,-0.007092843717687854,-0.014468740114925306,-0.007525037291776925,0.00862415581608159,1269941.9998274723,6.085675785133626,0.02445801135511374,0.002778203720368669,0.003670271467347754,0.016635289493525815,0.0035372519047460467
100,4052876.9140074104,30.098043664209477,0.15133553129227797,-0.008008397969547231,0.07631168237391453,1.6324873047521034,-0.002890730529842645,4431670.976714375,26.013818655500557,0.26615227246729467,-0.026843256291095793,0.04508799691559063,0.530405687382578,-0.0022810845745462535,1811058.78815289,9.995633780930683,0.05410224103215825,-0.0053299412699592446,0.01181157195610209,-0.08301592344390019,0.0054358899457689,1269941.759589614,5.797806950096363,0.07719409156338602,-0.0021199373890298952,0.00013762963777565716,0.21643815541447814,0.004069776364251751
200,4052871.4510316052,30.57820133350601,0.1647115291678199,-0.0021043520770300216,0.06982576600935225,2.6365288450288826,-0.01060934865172304,4431670.57866624,26.800631815925584,0.14160659651536592,-0.003430427092156793,0.013606772412662511,0.5340030848603873,-0.047661088604467404,1811058.7885451412,9.97915783584157,0.06335566251359304,0.0031651834612118424,0.02022606813536497,0.2001339166646846,-0.014305928715555121,1269941.7539997925,5.829640318812376,0.11746263508134558,0.005260134661338666,0.009945991786138642,0.21437929265109365,0.00938390573689004
300,4052870.770289319,30.700521281442374,0.29205892737722583,-0.0013666117415615329,0.08223740620248293,0.7789431338349087,0.015582090191320612,4431668.60354846,26.97500409377427,0.4992873744040338,0.022572212636891267,0.12436697734351884,2.8395249261097026,-0.012895178832281595,1811057.9329802338,10.00483902487219,0.20939603795851514,-0.004584677898148847,0.01724588618900822,0.8339094284730302,-0.003904082397362519,1269941.798562376,5.697135413155216,0.20031981557337655,-0.0012143895158390895,0.027626469700722217,0.4217922513663058,0.005524991645191549
400,4052871.3504128307,31.302510528800187,0.8334718233287586,0.019626005434741443,0.10336384624009871,2.7694205541730526,0.0028767608821090923,4431670.231266563,26.65688580361198,0.8767240109217914,0.03171599152493337,0.05780699354277202,1.8662692581576907,0.04823406700000566,1811057.5011641728,9.998783014250266,0.28790581162688267,-0.0001110411774949728,0.02727139894514949,0.868754683709974,-0.007453282905383846,1269941.4239869984,5.559573911542991,0.3491374128931337,-0.00016798145717932672,0.0182684756421495,0.41902388017857894,0.0085949474421458
500,4052870.1932181637,31.63524987850116,0.8732141409067222,-0.0018653537440013052,0.14845405505110834,4.105825482386666,0.0406300004301553,4431668.71611173,27.28413250288387,0.7580797202341627,0.011563275228443217,0.08281106478126611,2.445931557356818,0.06252367212462909,1811057.4143328425,10.007164473173404,0.36508114842480466,-0.0021957159688495405,0.04841156584538512,1.0642373452911125,0.0066341816726707085,1269941.4826958354,5.387072583634297,0.32921159674788747,0.010719204351314765,0.029168610411285538,0.5802417085536167,0.015916119161664175
600,4052870.843155075,31.76168080987573,0.825965919534836,0.017122841270596843,0.19463831687657512,4.3018523082659375,-0.013884931684501424,4431667.254157689,27.36801907320267,1.1340791005168003,0.04390195854759356,0.10866605571793501,2.8587420004113753,0.02899409041406916,1811056.8020340311,10.044364034743715,0.45464218955750113,0.0045492527057254505,0.0650071699293676,1.5174420029500166,0.0013308988156462021,1269941.3494055502,5.431506294430257,0.45714816645080264,0.0034397865402432315,0.04088858683419933,0.7046832377099502,0.004991426801490435
700,4052867.2151379017,32.56819143849323,1.2849200611491056,-0.0009762975374291959,0.2770131158297817,4.690952341854119,0.024754118094270236,4431664.188469495,27.141505594886205,1.2304564002197236,0.046608159230971544,0.23842799435288287,4.741567211020139,0.048723062614184666,1811056.852767857,10.044575259889196,0.522935758066947,0.0026421709991686347,0.07615292675378565,1.5947110997205587,0.014287188688967235,1269941.31959099,5.3549026825154264,0.5265357563870873,0.01277726974890994,0.0390491698730322,0.8379796825587955,0.002536937990027518
800,4052864.9214435667,33.39969571537459,1.274623097452109,0.00738955037098599,0.3134135521648077,5.31534863739976,0.022437865176376772,4431664.828505038,27.943940011346417,1.433059146553533,0.011849546122360163,0.24153246408557563,5.7648274340951495,0.0003927391737252109,1811056.2474291686,10.081170161735198,0.4900264744579751,0.01222289378650251,0.06589011122627311,1.6977768154184631,0.005037657522212706,1269940.999407024,5.19869187947335,0.6272279090563908,0.01179212889603978,0.03870126822626781,1.1207985512837757,0.03161479479639417
900,4052863.5103057036,34.052499210353716,1.5260231069190489,0.033115843982742504,0.3338293465065883,6.273487651509215,0.030673449842051545,4431664.267476989,28.04315236169254,1.3748793528949885,0.06037318220395835,0.21780362645357684,4.807401122023722,0.048564695694079146,1811056.1875304373,10.09375480042432,0.6324293669915401,0.01166517310440936,0.07750166667758954,1.938065510213936,0.026943365351875564,1269940.9097667148,5.067261944198261,0.6613306465861268,0.012063651870344805,0.05044908885900448,1.11828415245715,0.03511977402321778
