milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
1000,0.6229874349945016,0.7139205268330279,0.6805768410364074,0.6229874349945016,0.6229874349945016,0.7806661967674844,0.7019983901576168,0.7518732739008934,0.7185295881042755,0.7727340894682877,0.8166293703450747,0.8166293703450747,0.7729179792504174,0.9008249073979091,0.9224111282451268,0.89129240001754,0.9773626776313674,1.0291777431649258,1.163408449465519,1.3482708183735999,0.9792748721956029,1.1070985441614487,1.0108282280666214,1.0108282280666214,1.0108282280666214,1.0108282280666214,1.0108282280666214,1.0306296473076388,1.2520214077773864,1.1939650595860392,1.2209242001281306,1.2155951722437726,1.234974514595641,1.3058436896827923,1.2211090222805274,1.3033698867140495,1.2466996270215447,1.312130371269432,1.2391600979342177,1.3110357177860013,1.2320564699669128,1.309829215673286,1.232056469966913,1.309829215673286,1.2271208589337665,1.3044630777985984,1.2211090222805274,1.3033698867140495,1.433619216954479,1.4527196123716306,1.433619216954479,1.4527196123716306,1.4124904088667132,1.4530911070324173,1.4801582391428871,1.5072253712533545,1.3783639715395992
1100,0.6307220005008647,0.716758670293153,0.6862275513830358,0.6307220005008647,0.6307220005008647,0.7865824690957337,0.7064464846539047,0.7504046778733274,0.7198735589632154,0.7736814722026315,0.8204280439625995,0.8204280439625995,0.7715190108001712,0.897424363052837,0.9225814044415154,0.8915313821198088,0.975046010125901,1.0310915235618616,1.167791027680362,1.3419818646825912,0.9787398843307232,1.11138527001985,1.0126685217013192,1.0126685217013192,1.0126685217013192,1.0126685217013192,1.0126685217013192,1.0328206387375973,1.2587471552899647,1.1971422987123104,1.225695898482744,1.2198323342618589,1.2418990756668273,1.305967418485181,1.2257056828620767,1.3025748612155714,1.2534392874072744,1.3121667319231693,1.244227851121342,1.3105082604713423,1.2357596277689504,1.308812246314979,1.2357596277689507,1.308812246314979,1.2326749806223616,1.3040602666175538,1.2257056828620767,1.3025748612155714,1.4268862801591844,1.4435784419115214,1.4268862801591844,1.4435784419115214,1.40292236891515,1.4361634410827566,1.4583241558611615,1.480484870639563,1.3708573620221802
1200,0.6381403310669462,0.7192632065255761,0.6913884410935784,0.6381403310669462,0.6381403310669462,0.7917014465411508,0.7108204451801148,0.749353812775065,0.7214790473430716,0.7748653602494525,0.8240800264076448,0.8240800264076448,0.7708957342496631,0.8949603115143537,0.9231142607520162,0.8922423629313563,0.9730513772730466,1.0328328700856477,1.1709925781106645,1.3360814814077628,0.9785000928012888,1.1150277068569234,1.0145071576018887,1.0145071576018887,1.0145071576018887,1.0145071576018887,1.0145071576018887,1.0348950855988193,1.2643137268227724,1.199814927840121,1.229705518494419,1.2233011167474976,1.247939284337529,1.3060069098845717,1.2296178796043609,1.301660490753284,1.2595104506919539,1.312128445795768,1.2487190625046574,1.309861000566276,1.2389556190165651,1.3076437067773927,1.2389556190165654,1.3076437067773927,1.237456633394775,1.3035496634443757,1.2296178796043609,1.301660490753284,1.4200121560595624,1.4348290889168278,1.4200121560595624,1.4348290889168278,1.3938894914695925,1.4211050038002893,1.4392486786874206,1.4573923535745488,1.3640373943722388
1300,0.6452650705238854,0.7215673907753561,0.69616144117488,0.6452650705238854,0.6452650705238854,0.7962227212952404,0.7151138082655037,0.7486828064218521,0.7232768568213799,0.7762419127399707,0.8275864523252983,0.8275864523252983,0.7708686387484136,0.8932660185757435,0.923928433862614,0.8933061743270407,0.97138332375668,1.0344364701045972,1.1732476938016785,1.330552282230179,0.9785169101343244,1.118145911118976,1.0163296292483148,1.0163296292483148,1.0163296292483148,1.0163296292483148,1.0163296292483148,1.0368647235593216,1.2689240701145803,1.2020519467993687,1.2330687757512435,1.2261284419400837,1.253166084227334,1.3059585585653197,1.2329130112614108,1.3006475633792158,1.2649330374408108,1.3120272983360872,1.2526654400375947,1.3091228711237681,1.2416823119059333,1.3063649052992525,1.2416823119059333,1.3063649052992525,1.2415365568667847,1.3029421162555987,1.2329130112614108,1.3006475633792158,1.4130913659869486,1.42645040007582,1.4130913659869486,1.42645040007582,1.3853872832897587,1.4076694842653525,1.4225242849157482,1.4373790855661415,1.3578157685096024
1400,0.6521164555774839,0.7237617608215838,0.7006246273543841,0.6521164555774839,0.6521164555774839,0.8002917031955217,0.719325940634434,0.748356725975527,0.7252195925083308,0.7777767628192462,0.8309542044366216,0.8309542044366216,0.7713062045822006,0.8922028130282744,0.9249621829451855,0.894631916216172,0.9700345378686331,1.0359290968085202,1.1747492866672626,1.3253705726298366,0.9787551445336607,1.1208310872286733,1.0181257226728992,1.018125722672899,1.018125722672899,1.0181257226728992,1.018125722672899,1.0387372449996182,1.2727356503948952,1.2039097672660362,1.235876900841909,1.2284142550532466,1.2576556835721082,1.3058187605461828,1.2356574153975923,1.2995517749567107,1.2697401388211926,1.3118680034207169,1.2561042723341347,1.3083133049790197,1.2439794521202054,1.3050057695782749,1.2439794521202054,1.305005769578275,1.2449862395574705,1.302245591871147,1.2356574153975923,1.2995517749567107,1.4061976591407512,1.418425159612714,1.4061976591407512,1.418425159612714,1.3774026797581909,1.3956458218357257,1.4078079165540822,1.4199700112724365,1.3521169505216717
1500,0.6587128434425085,0.7259069287177933,0.7048383134099467,0.6587128434425085,0.6587128434425085,0.804014702563779,0.7234591960240717,0.7483434589018234,0.7272748435939801,0.7794428145562465,0.8341930681592262,0.8341930681592262,0.7721111035305882,0.8916564507630876,0.9261677838998459,0.8961503695639282,0.9689897319363916,1.03733138200984,1.1756551660622583,1.3205101245023123,0.979183168371076,1.123153601913451,1.0198884390643361,1.019888439064336,1.019888439064336,1.0198884390643361,1.019888439064336,1.0405179751887712,1.2758725491021476,1.2054354128933416,1.2382037666409298,1.230238838463134,1.2614836059982413,1.305584996430743,1.2379137593732994,1.2983853684461786,1.2739718540424378,1.3116513063162802,1.2590750658508698,1.3074452499806528,1.245886641787679,1.3035879515010358,1.245886641787679,1.303587951501036,1.2478742368210038,1.301466507291104,1.2379137593732994,1.2983853684461786,1.39938774903791,1.4107387457933658,1.39938774903791,1.4107387457933658,1.3699163566615455,1.3848526611667153,1.3948101975034954,1.4047677338402733,1.3468752516412168
1600,0.66507113023144,0.7280431691225485,0.7088497468840502,0.66507113023144,0.66507113023144,0.8074702919837611,0.7275167359412714,0.748613558118225,0.729420135879731,0.7812185012435475,0.8373138240363568,0.8373138240363568,0.7732099759020643,0.8915335342538275,0.9275076361712146,0.8978087268021063,0.9682286933094905,1.0386591543458743,1.17609378581334,1.31594538005288,0.9797728999058077,1.1251686335068358,1.021613161789469,1.0216131617894688,1.0216131617894688,1.021613161789469,1.0216131617894688,1.0422109691478887,1.2784344286736553,1.2066693226764753,1.2401110840855356,1.2316683279612795,1.2647209515209348,1.3052563610120718,1.2397393846041918,1.2971583040416628,1.27767098005086,1.3113761119003369,1.2616171907924825,1.3065273981784467,1.2474418872917032,1.302127203286623,1.2474418872917035,1.302127203286623,1.2502638718277135,1.3006105938669523,1.2397393846041918,1.2971583040416628,1.3927044308998737,1.4033781327840151,1.3927044308998737,1.4033781327840151,1.3629045824321002,1.3751335837627865,1.3832862513165778,1.3914389188703662,1.3420329791563632
1700,0.6712069388090371,0.7301969145924226,0.7126963699257988,0.6712069388090371,0.6712069388090371,0.81071729312726,0.7315018460202143,0.7491400692921784,0.7316395246255621,0.7830864506127944,0.8403271565022978,0.8403271565022978,0.7745464263417243,0.8917578843230873,0.9289515996029197,0.8995666170021921,0.9677285861777473,1.0399246049762636,1.1761693782550404,1.3116518627141778,0.9804995889885076,1.1269204426762418,1.023297009808882,1.0232970098088818,1.0232970098088818,1.023297009808882,1.0232970098088818,1.0438197559142035,1.2805028877058613,1.2076467336795897,1.2416515187164219,1.2327582080733155,1.2674327725607113,1.3048334993321962,1.2411858734055146,1.2958788710477072,1.2808803497978702,1.3110406792926972,1.2637685497824274,1.30556561109042,1.2486808549931483,1.3006349915039663,1.2486808549931487,1.3006349915039663,1.2522124616199852,1.2996832119553354,1.2411858734055146,1.2958788710477072,1.3861793857484892,1.3963311036266446,1.3861793857484892,1.3963311036266446,1.3563408362322302,1.3663532965642091,1.3730282701188625,1.3797032436735106,1.3375403155088814
1800,0.6771347190492382,0.732384626262579,0.7164079085826356,0.6771347190492382,0.6771347190492382,0.8137997116578909,0.7354177986541376,0.7498983441673939,0.7339216264874611,0.7850325645142119,0.8432432399101462,0.8432432399101462,0.7760768588066052,0.8922673404060363,0.9304754717498489,0.9013933417767919,0.967465450652415,1.0411371245674788,1.1759661080290844,1.307606392978237,0.9813414977023304,1.1284449418832019,1.024938398132501,1.024938398132501,1.024938398132501,1.024938398132501,1.024938398132501,1.0453476682656488,1.2821453073821654,1.2083984518077135,1.242870292857422,1.2335553010415408,1.269677972185565,1.3043183287837647,1.2422993187949714,1.294554055305866,1.2836415870903901,1.3106431936579692,1.2655650276616262,1.3045638125573018,1.2496366109109678,1.2991195975653935,1.249636610910968,1.2991195975653935,1.2537715097415019,1.2986894546534722,1.2422993187949714,1.294554055305866,1.3798353243480768,1.3895858790245128,1.3798353243480765,1.3895858790245128,1.350197045200467,1.3583946754029246,1.3638597622045645,1.3693248490061969,1.3333544520912564
1900,0.6828678384590414,0.7346156170111866,0.7200079821416494,0.6828678384590414,0.6828678384590414,0.8167504049920534,0.7392677705669191,0.7508658619879262,0.7362582271183992,0.7870453090752358,0.8460715233951972,0.8460715233951972,0.7777674001763353,0.8930111265374183,0.9320598247832143,0.9032657173283019,0.9674152596003865,1.0423039570497388,1.1755515421614586,1.3037874566508607,0.9822795921851303,1.129771585906396,1.026536700839109,1.026536700839109,1.026536700839109,1.026536700839109,1.026536700839109,1.0467980195255389,1.2834177209840196,1.2089514332383968,1.2438063715895167,1.2340992630157481,1.271509522301542,1.3037138078913209,1.243120717512607,1.293189853564708,1.2859943551820416,1.3101821479757663,1.2670401954600854,1.303524674406149,1.2503395303894511,1.2975869929075365,1.2503395303894511,1.2975869929075368,1.2549870687947287,1.2976342420239388,1.243120717512607,1.293189853564708,1.3736877149078044,1.3831309426691965,1.3736877149078042,1.3831309426691965,1.3444445568004202,1.3511562679898383,1.355630742116119,1.3601052162423912,1.3294381889240783
2000,0.6884186782076254,0.7368944108619534,0.7235154794117626,0.6884186782076254,0.6884186782076254,0.8195941590155661,0.7430547149732244,0.7520220674633662,0.7386431360131824,0.7891151311094841,0.8488205437698887,0.8488205437698887,0.7795912663628608,0.8939477535813015,0.9336889386613059,0.9051662810255451,0.9675547050591425,1.0434307238296239,1.17497961583664,1.300175350747321,0.9832972806243315,1.1309249686723604,1.0280919748429935,1.0280919748429933,1.0280919748429933,1.0280919748429935,1.0280919748429935,1.0481742344738363,1.2843673175827026,1.2093293614060057,1.2444936357235552,1.2344239780014512,1.2729745991253958,1.303023746613538,1.2436862953863173,1.2917915173548056,1.2879757572764865,1.309656615629321,1.2682250812361224,1.3024501396833823,1.2508172615292945,1.2960415221675583,1.2508172615292945,1.2960415221675587,1.2559000140605043,1.2965223875537009,1.243686295386317,1.2917915173548056,1.367746257433487,1.3769548849981752,1.3677462574334869,1.3769548849981752,1.33905487754923,1.3445500827944965,1.3482135529580093,1.3518770231215147,1.3257591378447982
2100,0.6937987157786619,0.7392225745041396,0.726945682743879,0.6937987157786619,0.6937987157786619,0.8223501291137969,0.7467813034628579,0.7533482137014603,0.7410713219412042,0.7912339772720467,0.8514978378761567,0.8514978378761567,0.7815266873671668,0.8950431690744978,0.9353499454103987,0.9070818024634525,0.9678617882723233,1.0445218513797454,1.1742932602913128,1.296752129191675,0.9843801541794416,1.131926073015313,1.0296047351092312,1.029604735109231,1.029604735109231,1.0296047351092312,1.0296047351092312,1.0494799142298137,1.2850344682374846,1.20955315379368,1.244961833424529,1.2345587055396037,1.2741148929160877,1.3022525866791013,1.2440278956341853,1.2903637209492336,1.289619978143129,1.309066388476043,1.2691480689231025,1.301341800328903,1.2510947661280318,1.2944864309753696,1.2510947661280318,1.29448643097537,1.2565464138756923,1.295358609305989,1.244027895634185,1.2903637209492336,1.3620161755833202,1.3710462880223435,1.36201617558332,1.3710462880223435,1.3340002656985022,1.3384996158156783,1.341499182560464,1.3444987493052427,1.32228925614274
2200,0.6990185762866646,0.7415992771066544,0.7303107842843469,0.6990185762866646,0.6990185762866646,0.825032747155372,0.7504500270446423,0.7548272164935856,0.7435387236712796,0.7933950596101447,0.8541100956458696,0.8541100956458696,0.7835561884779583,0.8962694977833192,0.9370324861830085,0.9090025288379543,0.9683159387318108,1.0455807808477176,1.173526183869918,1.2935013679341605,0.9855157339105948,1.1327926994350566,1.0310758523579673,1.0310758523579673,1.0310758523579673,1.0310758523579673,1.0310758523579673,1.0507187448334596,1.2854535612663118,1.2096412363265865,1.2452369436927415,1.2345285812723956,1.2749673460759403,1.3014051642823425,1.2441735262815297,1.288910602184695,1.2909585065858116,1.3084118475246311,1.269835105948163,1.3002009815098194,1.2511945473740025,1.2929240768289114,1.2511945473740023,1.2929240768289119,1.2569581412720743,1.294147463153683,1.2441735262815292,1.288910602184695,1.3564990327026392,1.3653937688402904,1.3564990327026392,1.3653937688402904,1.3292540011120406,1.332938480515788,1.3353948001182878,1.3378511197207812,1.3190044430458343
2300,0.704088121179166,0.7440234023402424,0.733621138976745,0.704088121179166,0.704088121179166,0.8276544956244397,0.7540630988406737,0.756443495072958,0.7460412317094613,0.7955923200878013,0.8566630164809895,0.8566630164809895,0.7856642309669144,0.8976030603187679,0.938727755844745,0.9109205418328945,0.9688987152067899,1.046610456743776,1.1727056323016274,1.2904084200686252,0.986693210999439,1.1335409115048878,1.0325063005814041,1.0325063005814041,1.0325063005814041,1.0325063005814041,1.032506300581404,1.0518946046829054,1.2856552479536947,1.2096100400266434,1.2453421958847197,1.2343558485344015,1.2755643683889795,1.3004865447554592,1.2441477133997694,1.2874360074085063,1.2920196419006917,1.3076942150956954,1.2703095311847532,1.2990292359682551,1.2511366444463636,1.2913565771920124,1.2511366444463636,1.2913565771920126,1.2571631935430312,1.2928934205929463,1.2441477133997692,1.2874360074085063,1.3511940867300116,1.3599858787901122,1.3511940867300116,1.3599858787901122,1.3247910717088514,1.3278083465948434,1.3298198631855063,1.331831379776163,1.3158834164415436
2400,0.7090164651386657,0.7464920751987827,0.7368847716275274,0.7090164651386657,0.7090164651386657,0.8302243060020429,0.7576226846675123,0.7581828654565835,0.7485755618853358,0.7978206423899372,0.8591617501110398,0.8591617501110398,0.7878386187904044,0.8990245096192235,0.9404289000614965,0.9128303374843517,0.9695930623830012,1.0476131224297256,1.1718524348807762,1.2874597473530207,0.9879032697811237,1.1341841666212737,1.0338972746897015,1.0338972746897017,1.0338972746897017,1.0338972746897015,1.0338972746897013,1.053011263814909,1.2856654268608974,1.209473976748305,1.2452976984597575,1.234059447011052,1.2759349051982634,1.299501842326796,1.2439721052794068,1.2859433060768273,1.2928295329879567,1.306915015606526,1.270592699907008,1.29782790195539,1.2509391164377612,1.2897854205516808,1.2509391164377612,1.289785420551681,1.2571864299362963,1.2916006919795002,1.2439721052794068,1.2859433060768273,1.346098187621735,1.3548113436501372,1.3460981876217348,1.3548113436501372,1.3205877638382848,1.3230587110487195,1.3247060091890133,1.326353307329291,1.3129080708481546
2500,0.7138120537994872,0.7490019280549319,0.7401081583342997,0.7138120537994872,0.7138120537994872,0.832749232517348,0.7611307833074337,0.7600324170995116,0.7511386473788962,0.8000755408972603,0.8616107890647563,0.8616107890647563,0.7900690333706045,0.9005177569394875,0.942130365752416,0.9147278820489805,0.9703836093477577,1.0485906015147801,1.1709826297760246,1.2846431441644888,0.9891379142570594,1.1347342424859554,1.0352500479369349,1.035250047936935,1.035250047936935,1.0352500479369349,1.0352500479369346,1.0540724607859828,1.2855066841054519,1.2092457880213525,1.2451211859136921,1.2336558519818865,1.27610451545388,1.2984561868542137,1.2436656847524987,1.2844355648902455,1.2934119122292562,1.3060762360260982,1.2707039152644342,1.2965983890175181,1.2506180865882697,1.288211842438399,1.2506180865882697,1.2882118424383993,1.257049745447058,1.290273311840629,1.2436656847524987,1.2844355648902455,1.3412065638371327,1.349859031002693,1.3412065638371324,1.349859031002693,1.3166219624716757,1.3186455504357453,1.3199946090784656,1.3213436677211563,1.3100626138730624
2600,0.7184827133061993,0.7515494036453353,0.7432965805092728,0.7184827133061993,0.7184827133061993,0.8352350040367759,0.7645892909983755,0.76198038617731,0.7537275630412711,0.8023530094293112,0.8640141012503839,0.8640141012503839,0.7923465867010323,0.9020691154542002,0.9438276459295659,0.9166101228144228,0.9712566487239018,1.0495444302538497,1.1701087488800097,1.281947531872316,0.9903902630745266,1.1352015154693427,1.036565909941641,1.0365659099416413,1.0365659099416413,1.036565909941641,1.0365659099416409,1.055081821976861,1.2851988743167853,1.2089367683717451,1.2448283197351533,1.2331594567317858,1.276095961903872,1.2973545653430674,1.2432452108670944,1.28291557347278,1.2937883445029144,1.305180195400039,1.2706606398405713,1.2953422003301036,1.2501879639226696,1.2866369424629875,1.2501879639226696,1.2866369424629875,1.256772560746195,1.288915092251904,1.2432452108670944,1.28291557347278,1.3365133981169124,1.3451180068005106,1.3365133981169124,1.3451180068005104,1.312873264841176,1.3145302556634642,1.3156349162116663,1.316739576759827,1.3073332546484904
