miliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1500,0.0675453893173465,0.0003500361037161276,0.030975624888965093,2.762382763081896e-06,2.174713906171493e-08,2.1574748719123723e-06,1.4466788630955372e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902078196825177,0.0005729372395776777,0.0008228915666608351,6.591512008107628e-09,1.987788617884824e-09,4.24141559798279e-09,0.006010676379934886,1.523298937659011e-05,1.089077324661276e-05,5.238894067716192e-09,0.5
1600,0.06776671092974484,0.0004898741712120011,0.03128947977886925,3.6860052792363444e-06,2.4194902869140535e-08,2.4223714844087647e-06,2.1873837349298863e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912698676695421,0.0005798427669155596,0.0008914651879028218,9.564122136502984e-09,3.515250857625817e-09,6.450618044234204e-09,0.006618875861887386,1.6669752141307142e-05,1.2106978236534426e-05,6.547753800886166e-09,0.5
1700,0.06792946435345834,0.0004281731747725529,0.031169081899512254,3.4217412529735546e-06,2.7856047288281966e-08,2.5278750408408683e-06,1.71016776845258e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06920445363145528,0.0005862586123548791,0.0009381292454895077,1.0312368739053066e-08,1.0006681093093599e-08,7.443754982217739e-09,0.007037213648838255,1.7453877481521757e-05,1.2410787659548258e-05,4.082967496444147e-09,0.5
1800,0.06783086916099242,0.0008324186529291124,0.03109520980517676,3.863205764043108e-06,2.800911049224247e-08,2.614011050052344e-06,2.018059778606834e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06908468363693908,0.0005811200145549293,0.0009398866245692089,9.628680940563664e-09,9.29960575713466e-09,7.168671390288915e-09,0.007891987020330647,1.8446755905994583e-05,1.3670722848619714e-05,4.650888653883042e-09,0.5
1900,0.06781486097442396,0.00019599360866671262,0.0311645358217291,4.912060755850295e-06,3.230432447681336e-08,3.155324211005621e-06,2.1872100659513767e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06835991416960237,0.0005949413764463811,0.0009903516252643054,1.2950034022254538e-08,1.4240411795069808e-08,9.093919900780759e-09,0.007793173215223434,1.9769280186198332e-05,1.400694484169951e-05,9.043491591244801e-09,0.5
2000,0.06794471536890159,0.00083354024799693,0.03143840856390732,4.951967574044336e-06,3.465205362069032e-08,3.680152491350825e-06,2.6004865349497987e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844067075282766,0.0005957969285025135,0.0010350663203701066,1.4748033040200264e-08,1.9001785556780963e-08,1.0665331322451802e-08,0.008727603593246201,2.1056024344669343e-05,1.4917479825579383e-05,1.2240924302878293e-08,0.5
2100,0.06828883293215325,0.00042006950152609796,0.03102818760936618,5.1457905426256775e-06,3.3876168495054665e-08,4.2395401682055595e-06,3.053815167286613e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06824520523440965,0.0005914466495702184,0.0010589481786886987,1.608298242143387e-08,1.8361077540063095e-08,1.2359832664983804e-08,0.009253641050434185,2.2771994949161934e-05,1.535983610152534e-05,9.910245207685311e-09,0.5
2200,0.06837716475314795,-0.00012402332878632685,0.03115963432013944,6.383375450357945e-06,3.725127645811457e-08,4.263135264281529e-06,3.050544759474275e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06809986793238969,0.0005950743200161584,0.0010876362823764936,1.6745627907592203e-08,1.8548942143176385e-08,1.322076660319967e-08,0.009471352851772506,2.2671383940265167e-05,1.6931436030798823e-05,1.3261887051786481e-08,0.5
2300,0.06824996475265943,-0.0005728679714438218,0.031372706577743034,7.082484997853689e-06,4.129718158453488e-08,4.69762356074206e-06,3.498022224212421e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06888080947578969,0.0006056450745755166,0.0011004113772771491,1.93707972220005e-08,2.1904511993486594e-08,1.4882153126128698e-08,0.01007708788115578,2.464209170784515e-05,1.726800783791124e-05,1.6571169701086425e-08,0.5
2400,0.06864661783170714,-6.0026012841996534e-05,0.031522311884573,6.928269456857533e-06,4.6830908427650816e-08,5.154316330768473e-06,3.310222541277843e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06795285730591927,0.0006033282367002652,0.0011428442380690721,2.23624723317756e-08,3.414860548246139e-08,1.4991279231413482e-08,0.01018417228500419,2.541128560487387e-05,1.8406213412364735e-05,1.9345106734040853e-08,0.5
2500,0.06891257794346421,0.000514783599754093,0.03138295529240584,7.5786279271834715e-06,5.07268215261096e-08,5.50682998246953e-06,4.077637034063326e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06827560647323852,0.0005996238322090774,0.001176106310470256,2.4451702232533672e-08,3.808148339512952e-08,1.747511932044245e-08,0.01067518266168251,2.6495504082755537e-05,1.8674293464252185e-05,1.9217957418333565e-08,0.5
2600,0.06894395086109863,0.0009163527774184864,0.03125191261004586,8.725692827055567e-06,5.3414264986263593e-08,5.7946085067824184e-06,4.479126405541679e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832863124595878,0.0006056636176227972,0.0011963913620053155,2.7354480823870006e-08,4.4037221808674246e-08,1.8842519798319855e-08,0.011044917861569392,2.793151548106165e-05,1.9790749022921746e-05,2.253058658520064e-08,0.5
2700,0.06879529394148562,-0.0003011301354377419,0.03146185353456955,8.740535523441585e-06,5.815679770387767e-08,6.4171598354767926e-06,4.7007024126404176e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06775057763359697,0.0006079683123877841,0.00120131189240589,2.856526272546332e-08,4.712474543057322e-08,2.100353804898087e-08,0.011427405371661268,2.8720945256373974e-05,1.9664914991547644e-05,2.8895952213759363e-08,0.5
2800,0.06897044061679108,-0.00016474183074460336,0.03125949503557874,9.833045653646554e-06,6.538127588067085e-08,7.1137936985264515e-06,5.264957361809042e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841020023107482,0.0006068145444130653,0.0012157245890095818,3.255865152317416e-08,4.723943462951128e-08,2.1397827043342453e-08,0.012179185549508094,2.9212857323207303e-05,2.0969655823620655e-05,3.3118998045295464e-08,0.5
2900,0.06960967551316521,-0.0004974623803689002,0.031599663210392676,1.0295175647346959e-05,6.958918856867612e-08,7.550385550394646e-06,5.7454612085027744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782735202078183,0.0006123650925834357,0.0012630066260142906,3.348009639084244e-08,5.6911220240155e-08,2.386178026971484e-08,0.012387655897835605,3.0774621088451056e-05,2.2023200723029488e-05,3.235876413552405e-08,0.5
3000,0.06938889201138441,-0.0003836279341926837,0.031461114455469535,1.099019027839539e-05,7.348747349080405e-08,8.073962174712016e-06,6.457305099070463e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828105390332649,0.0006129876223570581,0.0012672315469371411,3.5889819318011245e-08,6.277729760356509e-08,2.507969176193593e-08,0.012879121479565929,3.0639001990614734e-05,2.2649255128194578e-05,3.6908125004963036e-08,0.5
3100,0.06998808472076214,0.0008718398789726573,0.03158259426328949,1.1762169002670098e-05,8.131630194932436e-08,8.499903839871983e-06,6.541806388886982e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780647523034214,0.0006139257209518035,0.0013071047143777676,3.92019234372156e-08,7.291095773197698e-08,2.8530729490851595e-08,0.013222759872992786,3.1857677484153755e-05,2.2759780771324662e-05,4.415702399724339e-08,0.5
3200,0.06996614330942083,-5.129116328477255e-05,0.0317647895712418,1.2966269857037413e-05,8.848298295261143e-08,9.226349443603691e-06,7.465254174369723e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06754957490824397,0.0006275119902339443,0.0012824925355363096,4.20662711606509e-08,8.205936247058805e-08,2.9789707346909818e-08,0.013754337627895973,3.358934788936575e-05,2.345493549609089e-05,4.548301184387039e-08,0.5
3300,0.07028251956439503,-0.00016774901041800963,0.03186340045956693,1.3861578586129452e-05,9.158312817793732e-08,9.435826476334995e-06,7.886345429762663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797676258171352,0.0006309546626883419,0.001308825733054352,4.73697097273723e-08,9.288997276823985e-08,3.3023169263143585e-08,0.014607767819827625,3.423573659930265e-05,2.4817413678342398e-05,5.110157190642204e-08,0.5
3400,0.0703972484476902,0.0008241334666933742,0.03185316630723867,1.4329370939290358e-05,1.0144541118064108e-07,1.0366087456643244e-05,8.76396570601618e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06808403699249652,0.0006305804346566267,0.0013111796455522946,4.824054660324778e-08,1.0051948747087618e-07,3.608674186884303e-08,0.014952700598442954,3.526909399727124e-05,2.550513938603879e-05,5.614075134181904e-08,0.5
3500,0.0709563392002132,0.00023220319991901981,0.03197374081096937,1.5199502300379416e-05,1.0826568532726312e-07,1.0816301527371115e-05,9.058681652183762e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780236512153089,0.0006259268029683074,0.0013517047418473644,5.4228155177756416e-08,1.1089877287786619e-07,3.610775375921348e-08,0.015157423014599375,3.628622518762816e-05,2.627365033515131e-05,6.328177547001591e-08,0.5
3600,0.07116817510950416,0.0005845362795448376,0.03180606976894814,1.5828531403051098e-05,1.1710764104284295e-07,1.1514623465178339e-05,1.0223479038246893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06812897245446867,0.0006277911189871318,0.0013586715134278856,5.6975639588196064e-08,1.1881163894957468e-07,3.9494161004404735e-08,0.015417131027948918,3.729993749117109e-05,2.656301066933503e-05,6.64983725177788e-08,0.5
3700,0.07138677788709297,0.0008697975517986089,0.03169820489226181,1.741964684722105e-05,1.2466432874373483e-07,1.1970007197067665e-05,1.0756850175727494e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780588061030418,0.0006355259491200768,0.001374239393744421,5.799283036228521e-08,1.2705629758717773e-07,4.2729507879095194e-08,0.01618617702563633,3.757179400327163e-05,2.7737677868342278e-05,7.389154473639267e-08,0.5
3800,0.07133404248378968,-0.00014622979434552054,0.0318856633218458,1.78518157525872e-05,1.3335731273050677e-07,1.2751146725035215e-05,1.2052395116575115e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06738058955382903,0.0006392548834352359,0.001363084979529751,6.376758625954884e-08,1.37810071553803e-07,4.53564722021457e-08,0.016842037796369135,3.9268273106001976e-05,2.7873195079341006e-05,8.123483733175597e-08,0.5
3900,0.07193409409231487,0.000790433356273872,0.03190483899193967,1.8659406010750223e-05,1.393247215070412e-07,1.3385141812968986e-05,1.2505338550452313e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06710216906415553,0.0006443975837024215,0.001374081184915335,6.546087286983041e-08,1.5180961240355628e-07,4.7718621496710735e-08,0.01703068703047898,4.105543887631314e-05,2.8473754646829218e-05,8.414690209638087e-08,0.5
4000,0.07234613409226094,0.00046959853538784316,0.032163183534603165,1.960642251705676e-05,1.4892043466329255e-07,1.4060756864320733e-05,1.3622976905563954e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06721719688247531,0.0006487260910665362,0.0013878016324254915,7.248816679734676e-08,1.6976146301467412e-07,5.108401377193474e-08,0.017274791059973586,4.172587101626845e-05,2.9048256623994895e-05,9.351139500861255e-08,0.5
4100,0.07269193440630947,0.0001648512964337538,0.03210189507058933,2.049130875129574e-05,1.596556757994509e-07,1.5167103792075478e-05,1.474678900118718e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673785480399352,0.0006520761234597766,0.0014038956191015051,7.495869431220833e-08,1.8724938895617395e-07,5.4442109696846505e-08,0.017893819395367543,4.300433974699688e-05,3.0496410189530174e-05,9.928053387382525e-08,0.5
4200,0.07301622486994995,-0.00018208943352818866,0.03236760109753223,2.1499879564974144e-05,1.7524369421596408e-07,1.5766722417047205e-05,1.5621802151177696e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772686753038105,0.0006533652347258108,0.0014409116317242198,7.898627116476433e-08,1.9293226176407752e-07,5.6168875107606716e-08,0.01846346392089746,4.258048477601196e-05,3.0367575579601842e-05,1.0566651559280702e-07,0.5
4300,0.07318440235309487,0.0003147309948875328,0.032414123363898206,2.2957393621783304e-05,1.8573779701997528e-07,1.630807270150704e-05,1.6546803361306767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06732318773317243,0.0006596207038350183,0.001428707575852351,8.492616785968315e-08,2.0926929922186031e-07,5.919584687782085e-08,0.01848344269601253,4.47035597866648e-05,3.171813651977711e-05,1.1410190306396169e-07,0.5
4400,0.07324852148984026,-0.00014563424837253777,0.03243278894742871,2.378194297414945e-05,1.9970276392105972e-07,1.739585100526939e-05,1.8215012088535487e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06684305023511113,0.0006575445215786842,0.0014351999517804562,8.684715917105466e-08,2.268534511001284e-07,6.257192946280663e-08,0.01887668254797503,4.564538823652761e-05,3.238869700150153e-05,1.2621625397041e-07,0.5
4500,0.07405921285323261,-0.00022422125735597505,0.032305910425771946,2.4733793075842725e-05,2.0722997877200045e-07,1.813987529681277e-05,1.9475436141064267e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06701261247754814,0.0006598769425110788,0.0014342753392017132,9.2805606391136e-08,2.479725063281902e-07,6.565404652540372e-08,0.01964837220382911,4.64491228686824e-05,3.3174893980827975e-05,1.3207966603301314e-07,0.5
4600,0.07422177538583181,0.0003367906357381,0.03215432622202718,2.6529787442825134e-05,2.2498410619196738e-07,1.8402545001657703e-05,2.0807212517612773e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668782890302649,0.0006639082099731757,0.0014774794749769793,9.7399406722876e-08,2.699849212721586e-07,6.803911507739274e-08,0.019736069141777987,4.6938367654492113e-05,3.3253075832918695e-05,1.402050586742384e-07,0.5
4700,0.0747595306775187,0.00012861963021720024,0.0325729919125665,2.6926509106395224e-05,2.357105505291696e-07,1.9372558204959988e-05,2.1760207399035248e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06712012222630619,0.0006662226161632469,0.0014761072599809833,1.0028418491177265e-07,2.821718889067713e-07,7.260633508378009e-08,0.020207543012268098,4.883172832993178e-05,3.395289494435484e-05,1.5187599609115932e-07,0.5
4800,0.07515231472568952,0.000849269378305241,0.032531116478138555,2.8392791643061273e-05,2.5085055974956774e-07,2.0321842816093636e-05,2.3223466770505892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06679753168508448,0.0006671142259659559,0.0014914757715692429,1.0776109754032654e-07,3.040527637840089e-07,7.670861413577812e-08,0.0206485391918753,4.9836171190346216e-05,3.467029078937511e-05,1.5800953678754705e-07,0.5
4900,0.07530958298366396,-0.00010903914671996331,0.03265372407241646,2.965514660374882e-05,2.643893948338678e-07,2.1086396870429814e-05,2.4578204610436015e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728939870550442,0.0006816599099997476,0.0014688583994889803,1.1304942113697122e-07,3.212481796073692e-07,7.977349412390312e-08,0.02126199375442218,5.061204769759883e-05,3.5980831636838534e-05,1.6900091872864354e-07,0.5
5000,0.07593125698023899,-5.026377426226261e-05,0.032467591679912804,3.078526021443414e-05,2.770800833993544e-07,2.2084734624033162e-05,2.6412135282635544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669158970470358,0.0006796936047890554,0.001490647356085245,1.1543615502907763e-07,3.475368443798355e-07,8.391798862344164e-08,0.021905209192732488,5.0651797542179806e-05,3.6003278236758056e-05,1.8257541425791208e-07,0.5
