milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1000,0.06748178347158335,-0.0001815327082712721,0.031239172225593338,1.0447590945979803e-06,1.8597593663369207e-08,7.734035953475259e-07,1.308659345813953e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06922125421782306,0.0005398999946470167,0.0005457811365052205,3.7523502635658715e-09,-3.268788859237876e-09,2.5757357628381503e-09,0.003980942830828801,9.999506239643747e-06,7.132446743661094e-06,1.5398024621572968e-09,0.5
1100,0.06753413112368277,-0.00024667265943901893,0.031239909791751848,1.836983065265069e-06,2.119894348511386e-08,8.878620136755229e-07,1.5875924693406047e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940661789426762,0.000540677384350724,0.0006198048751684441,1.6386284435496024e-09,3.5291832134555115e-09,1.5707311784306668e-09,0.004695881025679,1.2374501520637249e-05,8.289943066834089e-06,-2.3041476177892236e-10,0.5
1200,0.06768220991220662,0.0007782495424391541,0.03089387185581587,1.8199902793313556e-06,1.6751855069682105e-08,1.0319741064207222e-06,1.640682652543601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06865216590072477,0.0005518115007571808,0.000666877948723599,4.914528376330558e-09,6.753662561962065e-09,2.4470624901840966e-09,0.004612032780551832,1.3404071332367248e-05,8.778527726850888e-06,2.929131965391688e-09,0.5
1300,0.06776526726918712,-0.00044527097076915636,0.031086324439015454,1.7125521589171965e-06,2.149122132205471e-08,1.6640133823562882e-06,1.554379049591092e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06886710906037088,0.0005616512595400565,0.0007440762143631896,3.4568182826494163e-09,1.2679491150969905e-09,2.903290507427232e-09,0.005537380287238699,1.3767449115660911e-05,9.449221207326052e-06,4.580449932352051e-09,0.5
1400,0.0676773555766997,8.43966046987926e-05,0.03120490680599815,2.1558426953181428e-06,1.9562518175415203e-08,1.8442130956263606e-06,1.2339366869471134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926799117081163,0.00056461368417902,0.0008041366759161498,4.861523438991266e-09,4.79799034566181e-09,4.2830973388242066e-09,0.0059839243112105285,1.4329246238964661e-05,1.0962573857938292e-05,5.011941844804291e-09,0.5
1500,0.06779863642301419,-0.00034426333279403574,0.031096764910741346,2.880242012035616e-06,2.4994417024378832e-08,1.780300779951113e-06,1.8492333852931425e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915569802975464,0.0005794415212891611,0.0008295123070919969,5.981120603075465e-09,9.145785607471035e-10,4.965217530820579e-09,0.00628973077973639,1.5783070726993077e-05,1.0757564844438224e-05,3.974953904554457e-09,0.5
1600,0.06763563954982948,0.0004694005581729015,0.030927622115443146,3.703367719336894e-06,2.8400321921670648e-08,1.9944342275030458e-06,1.7756848360444322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844918788021577,0.0005795220365658776,0.0008852571769710008,9.440128244203955e-09,4.255321195531217e-09,6.556265416501842e-09,0.007021702864165733,1.7431878571820574e-05,1.23227403567204e-05,5.0443951808359794e-09,0.5
1700,0.06768657612519427,0.000479344055347636,0.031332207073100735,3.928306011800818e-06,2.870340401248701e-08,2.8374545965625624e-06,1.9829891001670347e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878373354992535,0.0005826415613351387,0.0009332520636679794,1.0442790496001507e-08,1.3510688413605878e-08,6.7941929504298144e-09,0.007035076707741417,1.7863540236656074e-05,1.3108226838401352e-05,5.220967217984549e-09,0.5
1800,0.06777378219875463,0.000796482486861856,0.031355379853907184,4.139649589905628e-06,2.9358076273608048e-08,2.944055325318262e-06,1.7480750203535204e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837910028846139,0.0005825979576643411,0.0009522313821038599,9.243620427650558e-09,1.0896027556769066e-08,6.603581186800751e-09,0.007626253742919047,1.9455998394720348e-05,1.3698282122673882e-05,5.453346695433261e-09,0.5
1900,0.06803292737382666,-0.0003384045852143334,0.030965276788806742,4.740164176038354e-06,3.052578619192358e-08,3.611450615286268e-06,2.351022456991977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682041863376119,0.0005879474067565057,0.000994908468829935,1.2209168172908493e-08,1.422674497368112e-08,1.0110967198317551e-08,0.008133477014545391,1.9654080855752136e-05,1.4430460936967588e-05,6.964819754264134e-09,0.5
2000,0.06826025007140842,0.0005043178589258859,0.03106956572076499,5.366774358702381e-06,3.22503852204462e-08,3.649609918003282e-06,2.292732363714767e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896616949868337,0.0005963472353740199,0.0010159489620135981,1.250633663464158e-08,1.2050513134574295e-08,8.961399860370465e-09,0.008278798562984054,2.1376903323489784e-05,1.4546454869212842e-05,1.0096369495789712e-08,0.5
2100,0.0679140719272968,-0.00045147070646753436,0.031067010592559074,6.0247431539605695e-06,3.371701954957553e-08,4.23417009334074e-06,2.842513696541126e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866101514874545,0.000592464277972554,0.001081937513402693,1.626531705454943e-08,1.5277558799116357e-08,1.2481918042779633e-08,0.008763259036878716,2.1571165286003377e-05,1.578036022759939e-05,1.401289840475198e-08,0.5
2200,0.06836614736993207,-8.538425801506123e-05,0.031305374082495674,6.546851835917511e-06,3.511832946354228e-08,4.333743491267963e-06,2.7963509644084158e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06887235319130482,0.0005983809829709246,0.0010872351109974987,1.8402418055680335e-08,2.009659651681622e-08,1.3849633850574525e-08,0.0095730542592751,2.3353720650795377e-05,1.5991399790941085e-05,1.604535783986711e-08,0.5
2300,0.06838004533335254,-0.0005411730793439826,0.031288290683647614,7.1479155259493e-06,4.505829713294869e-08,5.06732941905561e-06,2.938057856988323e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06879830908855648,0.0006067650274957099,0.0011454180934565659,1.906384806417029e-08,2.2479071995880537e-08,1.3627545763147961e-08,0.009969021819853792,2.4054509504729162e-05,1.717580760098419e-05,1.403443350925866e-08,0.5
2400,0.06847167798207553,0.0007333209878369458,0.031238766333167294,6.87087271884359e-06,4.3132996660215296e-08,4.99247814793032e-06,3.926492805209563e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06815458869072377,0.00060270647895898,0.0011595036503845469,2.347544859454255e-08,3.3398895232629006e-08,1.4329546826313695e-08,0.010112438313230446,2.5395689892708397e-05,1.7587920814454918e-05,1.95777792956889e-08,0.5
2500,0.06861290718905944,0.0005816614833997638,0.031530921086689374,8.240613411130637e-06,5.25542640610458e-08,5.454607078319414e-06,3.735405510463952e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784355409513124,0.0006032459907402898,0.001173377711525008,2.292643054940638e-08,4.0016335528667074e-08,1.667704574497253e-08,0.010966708416266588,2.575431716330551e-05,1.8477253025464438e-05,2.3018984887376896e-08,0.5
2600,0.06881971510266145,-0.00011713795289527244,0.031244496766334402,8.528040530079945e-06,5.450610833823784e-08,5.921858656523937e-06,4.447622505554582e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832153212768632,0.0006019188913578472,0.001179708482298429,2.5774812267362843e-08,3.7090642193071746e-08,1.9488159727414494e-08,0.011539049218956487,2.768128562566339e-05,1.891433815131861e-05,2.510714699500139e-08,0.5
2700,0.0690454146387576,-0.00011497028070087234,0.03129825757638663,9.069167621671921e-06,5.476003718505939e-08,6.841794156455475e-06,5.011258272357486e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850856041846519,0.0006083641466726402,0.0012094575280824555,2.9226310479765916e-08,4.5217887733525254e-08,2.040843279489287e-08,0.011954958132090156,2.8339450136698817e-05,2.056673391920579e-05,2.6711471089858272e-08,0.5
2800,0.06906834169902815,0.00066107741167815,0.03169782713152923,9.710163608749499e-06,6.516987096738014e-08,6.841686959352687e-06,4.859094388451446e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06838160103921703,0.0006138618038456211,0.0012557054693748582,3.12071550045448e-08,5.135730364862371e-08,2.15098322507637e-08,0.01246873065621806,2.8984572358503948e-05,2.0820106522298066e-05,2.899684936569972e-08,0.5
2900,0.06963913040301754,0.0008406322981051779,0.03160042735158357,1.0632270561243168e-05,6.464543830593265e-08,7.774679675657223e-06,5.4324364466039004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850378006058891,0.0006182182338388372,0.0012343397028749166,3.542987807823865e-08,6.127289129911723e-08,2.512815866741776e-08,0.012760732400934779,2.9937921798920935e-05,2.1613413650054047e-05,3.6235793577353404e-08,0.5
3000,0.06937309018778594,-4.048520776793701e-05,0.03179888585379114,1.1739584058086455e-05,7.20687276377165e-08,7.902139561342544e-06,6.207526042101075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676378798273949,0.0006152466445464823,0.0012619416305653538,3.8333133992112164e-08,6.043381119337317e-08,2.7471625224893123e-08,0.01330429727146623,3.0800453634838e-05,2.2231314478753217e-05,3.861654207685279e-08,0.5
3100,0.06972005548445963,-0.00044987550405078264,0.031792710691000564,1.1797861256699173e-05,8.176528955663695e-08,8.7981221442217e-06,6.388905387598253e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06815596051147414,0.0006245959848852196,0.0012710238113288327,4.0776713723123223e-08,7.699592034472737e-08,2.8844484317942815e-08,0.013248544050770293,3.2574454729817274e-05,2.2621573496464286e-05,4.097739583575446e-08,0.5
3200,0.06993096653809933,-0.0004492726863305385,0.031438077417163764,1.2673835555231055e-05,8.732833615943131e-08,9.145477237674277e-06,7.378665341698033e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737916736610806,0.0006270473651183884,0.0013076438574582178,4.282536484974148e-08,8.380345063678689e-08,2.9649467317640803e-08,0.013996373070491203,3.265209302279012e-05,2.3285176705742983e-05,4.826904840821936e-08,0.5
3300,0.0703635306074128,-0.00026037644109610093,0.03172443928250837,1.3589092996977567e-05,9.088287887738937e-08,9.43101112154906e-06,8.178317037696389e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680991866649939,0.0006286438953782766,0.001331900977807736,4.6686907963390604e-08,9.272172076338636e-08,3.321604961208913e-08,0.014539813449877734,3.369180116997818e-05,2.4421431075979205e-05,4.988617556896277e-08,0.5
3400,0.07049451086409159,-0.00033991610567393374,0.031866015726416994,1.455076054694956e-05,1.012147633196162e-07,1.0447839271750958e-05,8.196156340380482e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679980392125653,0.0006213925416051482,0.0013151485334053114,4.942735809631123e-08,1.0256019857979787e-07,3.3762859723231684e-08,0.014953482359215585,3.4771175151774415e-05,2.5349122681297213e-05,5.41243353073989e-08,0.5
3500,0.0709448808249344,0.0009050863114424123,0.031911558721724756,1.5392896603652072e-05,1.0795723722367515e-07,1.0770212857558709e-05,9.097514069571996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794905098290073,0.0006293219336643664,0.001331110812011475,5.309680793304613e-08,1.1245550572323382e-07,3.781746391530896e-08,0.0150534622182551,3.6764793057472654e-05,2.617847851904154e-05,5.95274548180449e-08,0.5
3600,0.0710201652306633,0.00033592438741133877,0.031766265466837765,1.6183592064740392e-05,1.1875094841729826e-07,1.1392671022552976e-05,1.0299528744310257e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06748906097550597,0.0006300407701771923,0.0013696262723220678,5.663069605310993e-08,1.1738356415999769e-07,3.8832735317630585e-08,0.015436488066562271,3.7353488110018183e-05,2.6100997079678554e-05,6.783784653153661e-08,0.5
3700,0.07151813072531248,0.0009341721561731877,0.03189025622177331,1.6685942046923695e-05,1.2325506774383962e-07,1.2332802754865683e-05,1.1077423016328728e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06771034083374512,0.0006370829862121902,0.0013590114525628427,5.8552738178138e-08,1.2622140755135786e-07,4.229292880431597e-08,0.0159633373398609,3.764135219024324e-05,2.7747595231101374e-05,7.560127245011021e-08,0.5
3800,0.07179474392709269,0.00012633069520260985,0.03207828842338548,1.7884041813208793e-05,1.3091408817360407e-07,1.2885991524804753e-05,1.1407350568382871e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778264759931224,0.0006383720259160429,0.0013929106057064286,6.174366523308571e-08,1.3939659554667432e-07,4.396528234373737e-08,0.01630114359910655,3.900022065904726e-05,2.771122073991342e-05,8.231091489833934e-08,0.5
3900,0.07168518993429786,0.00044819296164027287,0.03182913415497436,1.9125187586602678e-05,1.4236172767507473e-07,1.3697873690574824e-05,1.2378834928560028e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761425628448174,0.0006373222320008919,0.001396332997235381,6.869958721876623e-08,1.5077892357381253e-07,4.8292831137069284e-08,0.016907088029111665,4.1062807053069265e-05,2.8846284545526347e-05,8.417517575512957e-08,0.5
4000,0.07219355302074654,-1.1625642272587055e-05,0.03227362865985011,2.004406368940802e-05,1.4999598569280208e-07,1.4518811819350954e-05,1.3472507187293884e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06731824387082631,0.0006504808323738008,0.0013980421901294878,7.106823065467233e-08,1.726335467348004e-07,4.9555460492519745e-08,0.017669449446632027,4.145252350273673e-05,2.9743499450646273e-05,9.169720160041968e-08,0.5
4100,0.07261428850615825,0.000398934327726103,0.03205600798230713,2.0514505005320494e-05,1.6545695105567916e-07,1.5177165937138205e-05,1.44864068265625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670863113958991,0.0006517164022235202,0.0014247415330222502,7.59747218413602e-08,1.7793359172323822e-07,5.3088606709320776e-08,0.018193152202018843,4.188704846751977e-05,3.0350388520907367e-05,9.785943075208291e-08,0.5
4200,0.0730579892895025,0.00011909189721155244,0.03224151741700406,2.2091769989970312e-05,1.7193867358940003e-07,1.5879918741256143e-05,1.5427336400763922e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675001768369795,0.0006449185715966912,0.0014276415893720498,8.019861777692749e-08,1.9688618370797532e-07,5.5496592431907466e-08,0.018382102335822915,4.301137243440958e-05,3.0653480255806836e-05,1.0580386088020325e-07,0.5
4300,0.0731038165054226,0.000883234089537423,0.03205353740173174,2.3134704609828728e-05,1.8437521751936813e-07,1.6331848854592177e-05,1.7000296250435914e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728692684360305,0.0006596963336652671,0.0014421343949753275,8.272888721379846e-08,2.1416118487591813e-07,5.9262579667570926e-08,0.018637983636514546,4.451032970625217e-05,3.12493513638178e-05,1.1674291905599088e-07,0.5
4400,0.07359902805545768,-0.0003179577416778081,0.032482654144346416,2.4061393034443725e-05,1.9307549126925018e-07,1.7013975518734647e-05,1.7959362288281447e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06665784434611535,0.0006529365020286949,0.0014434786041126893,8.654918572030738e-08,2.336250081310174e-07,6.131850381621687e-08,0.019037155793365124,4.459031841838139e-05,3.2287776827526755e-05,1.23205334220256e-07,0.5
4500,0.07376116132019678,0.0007391651709059547,0.03229919327918096,2.4822160779121096e-05,2.1102904290361697e-07,1.8089327722838395e-05,1.9305016060367556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06750843593567082,0.0006581429825687095,0.0014604595783302545,9.42535695027704e-08,2.4621530032363836e-07,6.498126472503018e-08,0.019293787104613106,4.604175966410226e-05,3.275661982478989e-05,1.3238648242013428e-07,0.5
4600,0.07441788848924613,0.0008597186850795676,0.03227412138107681,2.5872050770572786e-05,2.2462025888442508e-07,1.845690646803641e-05,2.090009813144906e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06646468388031332,0.0006669995355462359,0.0014435988231694893,9.684047406009577e-08,2.651139053161086e-07,6.913218292557873e-08,0.019933231797042757,4.7875377564290106e-05,3.3507969901333296e-05,1.4149384513432368e-07,0.5
4700,0.07481161336233517,0.0009202540289348006,0.03266528490825234,2.7078020156800763e-05,2.3742710631329e-07,1.9610553838233928e-05,2.1673980403171762e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06731261785755681,0.0006740709000844808,0.0014786674220974496,1.0338192432349655e-07,2.803236425468891e-07,7.126674521692201e-08,0.020345170189505695,4.842852133187493e-05,3.4464194980941475e-05,1.482767552853147e-07,0.5
4800,0.07514551326534477,0.00013744774655072276,0.03247583795959287,2.8749137559034684e-05,2.5250989155685053e-07,2.0455879061636363e-05,2.359300399859874e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06712175399390827,0.0006660232450590746,0.001485581956122534,1.0620484843535828e-07,3.0148136965940066e-07,7.473452738663461e-08,0.02054059769112803,4.951479574400826e-05,3.547354162076359e-05,1.5989756968572658e-07,0.5
4900,0.07533552961782894,-0.000517344220337009,0.032369649290141224,2.9325587986726445e-05,2.6292397807220326e-07,2.0982542721757794e-05,2.509717419870135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06700692955642543,0.0006784386972296279,0.0014700150984319315,1.1282096193413092e-07,3.2934784187945713e-07,7.798245026067419e-08,0.021575121130289417,5.035962164913813e-05,3.589165494337641e-05,1.716403757150913e-07,0.5
5000,0.07593284958226965,0.0009153197890623704,0.03258750257147502,3.065612675336062e-05,2.777703800309455e-07,2.1941330437489503e-05,2.6421531507780804e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06625282594437461,0.000680337312026005,0.0014845868218648695,1.1706591102878008e-07,3.4475540621622743e-07,8.195238016477907e-08,0.021402992649218966,5.1799022353605264e-05,3.6821831325105636e-05,1.8048840321568469e-07,0.5
