miliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1300,0.006708793711052778,0.03803045913179213,0.0027840428231905583,0.0019797007680275856,1.324436357189779e-05,1.554141005587108e-08,1.6750069428085728e-05,8.712438129063908e-06,4.4370656797142723e-08,0.00028667369433148487,0.00333615155431816
1400,0.006529788604649032,0.0380449388894239,0.0027269907257706557,0.0019749057734383653,1.3227918177437981e-05,1.5476028554566577e-08,1.676851641598197e-05,8.699528783359538e-06,4.453596152863181e-08,0.0002865471283447485,0.0033592277485743815
1500,0.0061491107799368635,0.03804981352820411,0.002655862080032471,0.0019732231228763624,1.320478953810088e-05,1.491463756237337e-08,1.6795608089489584e-05,8.700076623729144e-06,4.460378389570533e-08,0.00028641159707801375,0.003374494937399863
1600,0.005720991122889498,0.038063631786178345,0.0025578961729466588,0.001970669447099116,1.3185235406707502e-05,1.4851364599820936e-08,1.6819331467224415e-05,8.689568835094766e-06,4.450116389903776e-08,0.00028593369631521825,0.003391768285469285
1700,0.005243299734856608,0.038066938148745816,0.0024981784722247114,0.0019656777575807268,1.318601325673694e-05,1.4538746866803732e-08,1.6832729954489348e-05,8.69555153226364e-06,4.4689637156483036e-08,0.00028580498351627186,0.0034054363003498647
1800,0.00496113338016477,0.038078193676400585,0.0024270486591933225,0.001962672903803459,1.3168009242654935e-05,1.4233175520597046e-08,1.6804552170098548e-05,8.69544181082945e-06,4.456839379727079e-08,0.0002856930007883968,0.003416475782371898
1900,0.0047748898269302864,0.038090234445528885,0.002424536678490839,0.0019609465519462364,1.3182813188339925e-05,1.4058426917231168e-08,1.683851804961359e-05,8.691385451838055e-06,4.458951902612757e-08,0.00028559807880914364,0.003436572180870011
2000,0.004569072159787153,0.03810380869599963,0.0023765723593244126,0.001955363175706941,1.3230775779823978e-05,1.393209571451964e-08,1.6811523929597622e-05,8.7034974257194e-06,4.4352659643331444e-08,0.00028545039974000935,0.0034436618384475434
2100,0.004205095119998986,0.03810801896370033,0.0023075854004453015,0.001950040705154223,1.324006033675011e-05,1.3719821524834525e-08,1.678356709915806e-05,8.709435646906466e-06,4.443261658945575e-08,0.0002850423299505826,0.0034467944429790874
2200,0.00378754985930542,0.03813418076505571,0.0022615417895350863,0.0019400223464289869,1.324847089357907e-05,1.3535883208310318e-08,1.6714027285445868e-05,8.705459079690053e-06,4.431086177600814e-08,0.0002845829994746964,0.0034573200719446927
2300,0.00342258530790466,0.0381416012804053,0.0022729644529232438,0.0019366651477577734,1.3245112128100273e-05,1.3440002051006973e-08,1.6737616501497055e-05,8.722155103194896e-06,4.4066321929705665e-08,0.0002843645189827927,0.0034661536339397614
2400,0.003266756873011921,0.03815438032820716,0.0022261594147203875,0.0019278894637372473,1.3304433318526533e-05,1.3319618728561869e-08,1.667841705521745e-05,8.729770332540858e-06,4.4059754375915134e-08,0.00028423435182234374,0.0034714962045953304
2500,0.003248158914341049,0.03817152498440298,0.0021921603207137254,0.0019214001251352953,1.3299811481092736e-05,1.2951993246868145e-08,1.665191742725991e-05,8.73850043918946e-06,4.3822485439130036e-08,0.000283957023427647,0.0034719206395465727
2600,0.002807810049657851,0.0381782938323876,0.002176296670798546,0.0019210557917373027,1.3369880978638044e-05,1.2997943247444306e-08,1.660479793695267e-05,8.741371923818696e-06,4.3767956879172214e-08,0.0002836287217635659,0.00347433324347177
2700,0.0028066896003736716,0.03818937672727588,0.002131410281303829,0.001911222911418762,1.3373997748147835e-05,1.2776230716226635e-08,1.6547200813692324e-05,8.757655784925267e-06,4.3525497927826587e-08,0.0002832186783140973,0.0034838759033513507
2800,0.002519105443365164,0.03820622529606165,0.0021061618677751057,0.0019036727186897996,1.3398780874095277e-05,1.2634399239607875e-08,1.655653193329747e-05,8.764863829304976e-06,4.336127168618917e-08,0.00028295903730417646,0.003484207820031351
2900,0.0021315450623563804,0.03820764238095738,0.002118267611455339,0.0019000515497633345,1.3443017978669375e-05,1.2706802172820967e-08,1.649467221542437e-05,8.778671369647252e-06,4.324827687870174e-08,0.0002823270016501936,0.003488482350932755
3000,0.0022814353962822037,0.038225866886628795,0.00206794503106382,0.0018939994347793576,1.3493794046649682e-05,1.245146218787962e-08,1.6464024029841556e-05,8.789247138832113e-06,4.3146466345580976e-08,0.0002819150016357823,0.0034872275108260753
3100,0.0019238520186524253,0.03823493694088771,0.002046864311705363,0.0018849708873235923,1.3525172096322698e-05,1.2436311865350698e-08,1.638476625191299e-05,8.8030030578422e-06,4.293244704000383e-08,0.00028179090110802893,0.003480864943903189
3200,0.0019374083872182825,0.03824740523105851,0.0020480401349107814,0.0018767136173269122,1.3557819014557831e-05,1.2321499788860402e-08,1.6347078848081982e-05,8.808705662741774e-06,4.26403833319874e-08,0.0002814813121387119,0.003480553012194909
3300,0.0015393010863662328,0.03826458084130522,0.0020243952957453163,0.0018754109542221636,1.357420952005241e-05,1.2366731221544711e-08,1.6294108919042944e-05,8.817902636973138e-06,4.241439152950776e-08,0.00028097651691405773,0.003475358894596003
3400,0.0013899713180471856,0.0382720928127379,0.002029338761753653,0.001865783797796035,1.3611623687303336e-05,1.2099459841476195e-08,1.624988699749212e-05,8.821475180672836e-06,4.232385351942494e-08,0.0002806900143276959,0.0034688614293094874
3500,0.0012730287309603427,0.03828608195936226,0.0019698505247123283,0.0018606527990341485,1.3646451698925943e-05,1.2258980500723237e-08,1.6226170893868057e-05,8.836959042630651e-06,4.225110491954905e-08,0.0002801116208380079,0.0034703973734805846
3600,0.0013618047814633806,0.038295925404730084,0.001955451582545571,0.001851709704536691,1.3695168518914557e-05,1.2125757470953378e-08,1.613599614079552e-05,8.852775893777873e-06,4.2093421695524664e-08,0.0002796871622224618,0.0034640955334371655
3700,0.0010320305786688647,0.038308289966897384,0.0019720974406944583,0.001848491486685137,1.371183909620257e-05,1.1873243795514161e-08,1.6079814580985357e-05,8.858293122421886e-06,4.19615138587672e-08,0.0002794206663198117,0.0034687525080199033
3800,0.001165862961199466,0.038322213331926376,0.001954063137160407,0.0018355392076205414,1.3749347660250137e-05,1.195233231663857e-08,1.6027608213071728e-05,8.870968304012733e-06,4.176344983790411e-08,0.0002788648920359368,0.003463411841481114
3900,0.0009602050308396695,0.0383395051993571,0.001928226101056444,0.00182716954180753,1.3817987833792206e-05,1.1893253251480307e-08,1.6035968592321754e-05,8.878122531826003e-06,4.1523590795197075e-08,0.0002783981066557333,0.003456418674271329
4000,0.0009427816596908268,0.0383427474377786,0.001954262584917623,0.0018271401206471263,1.3837933345658317e-05,1.1760021713869413e-08,1.594467837374365e-05,8.88538834054573e-06,4.135266480554394e-08,0.0002778452520257763,0.0034477852142156215
4100,0.000777622142832019,0.03835068821685436,0.001925747415992266,0.0018121336094558882,1.388945880641229e-05,1.193455935018798e-08,1.5930739452425193e-05,8.89901562678023e-06,4.1203066615569173e-08,0.000277589702369298,0.003447334707710782
4200,0.0007488463905886445,0.03836607554993168,0.0019453494993077259,0.0018119586945998778,1.389254298534472e-05,1.1657079976452385e-08,1.589226364260217e-05,8.910345515841078e-06,4.119358447524654e-08,0.00027705385440318484,0.00343534094426037
4300,0.0008892330588082354,0.038375340148951984,0.001908211257450255,0.0017982274206055848,1.3916920061166213e-05,1.1915140046125324e-08,1.5893438196028374e-05,8.912193633564234e-06,4.1056986404972074e-08,0.0002764992402050185,0.003429200451960036
4400,0.0007808140220470878,0.0383938295035684,0.0019240223123958011,0.0017979883922688924,1.3971731905494204e-05,1.1851397248257e-08,1.5821165162386063e-05,8.915482582549361e-06,4.075651779673004e-08,0.000275969218913826,0.0034277989951490865
4500,0.0006935718605576862,0.03839527127922177,0.0019094633387149913,0.0017897267716757126,1.4008354561111606e-05,1.168648127826541e-08,1.5786933298756713e-05,8.922106058358483e-06,4.0592666928945015e-08,0.0002758326337890379,0.0034219635426563895
4600,0.0005795762731921082,0.03840507880309815,0.0018799965395592025,0.0017765610023518963,1.4017869005864108e-05,1.1521754957460796e-08,1.577369202815792e-05,8.939238294395445e-06,4.0553477873270834e-08,0.0002752559001601179,0.0034216970512422336
4700,0.0006447763067091753,0.038418258621441985,0.0019115413306973986,0.0017713231428943387,1.4028583480113447e-05,1.1585164762159439e-08,1.568810993215811e-05,8.940222369647988e-06,4.058067492837893e-08,0.0002749152255257596,0.0034098309476408633
4800,0.00044720242146834824,0.03842887547902192,0.0019149932678583217,0.0017669338037651042,1.4084175793453666e-05,1.166956488120851e-08,1.5720392871847534e-05,8.94366898953187e-06,4.0268461559394824e-08,0.00027441269310455474,0.0034036808655086154
4900,0.0005794799425092163,0.0384405189676805,0.0019215832810942598,0.0017574232134358295,1.4067742151731915e-05,1.1659528968874483e-08,1.5632891523204e-05,8.964973049774007e-06,4.02507297977005e-08,0.0002737895411781415,0.0034070028256342776
5000,0.0005140189743399528,0.038447121527962674,0.0018658963623514064,0.0017479367665950844,1.4082749326607345e-05,1.1519930354691785e-08,1.560216105688025e-05,8.962068027261853e-06,4.007466275784222e-08,0.00027351542527250336,0.003398522039054749
