milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
0,0.01181410329644083,0.03797601395362148,0.003945168449516996,0.0020014320095892908,1.5847741349132642e-05,2.2986689590233816e-08,1.3501600844996903e-05,9.356476229593337e-06,3.328135711439396e-08,0.0002867257896733334,0.00304003944642803
100,0.011555694759397281,0.03797952367494964,0.0038975442911409032,0.00199599595968149,1.5469876980052472e-05,2.2141820601144662e-08,1.3941980207378602e-05,9.324080245458638e-06,3.500569184028025e-08,0.0002866802923015762,0.0030397894581267538
200,0.011047396011864372,0.03797801637215639,0.0038731820860116576,0.0019988490991403717,1.4985900387662773e-05,2.1207932996311534e-08,1.4464766082469392e-05,9.234356865838812e-06,3.671115499360585e-08,0.00028668541793885313,0.0030541931119617196
300,0.010750948943008851,0.03798815669217811,0.0038140542776642305,0.0019954282150705083,1.4615949466005309e-05,2.0651560764668655e-08,1.4924320941396971e-05,9.128969915676713e-06,3.827257186175891e-08,0.00028695588187665594,0.0030768740774174356
400,0.010309256936357484,0.03797773916169432,0.0036986710082493146,0.001994815829874098,1.4302030606561669e-05,2.009520538692171e-08,1.5364217797474263e-05,9.03839529072417e-06,3.9462145060579945e-08,0.00028694358453877064,0.003099548298591459
500,0.009764690313180415,0.03798408137552648,0.003581636140500326,0.0019996621574475447,1.4029132681511415e-05,1.929337921843771e-08,1.5703929695001016e-05,8.959145037216996e-06,4.0695203420712004e-08,0.0002869129511076224,0.0031216895459749926
600,0.00948717152377802,0.037990149684311185,0.003468819119378336,0.001999488903713904,1.381977127397393e-05,1.8645415626664696e-08,1.5953121472214423e-05,8.909264805974756e-06,4.152552704696046e-08,0.00028703589987387116,0.0031509639244447114
700,0.008862785198724969,0.037992274684724034,0.0033945459169440915,0.0019941293201960627,1.363810918947883e-05,1.8332821612932276e-08,1.6184809556150133e-05,8.848354785427423e-06,4.2298027653427756e-08,0.00028677491161772966,0.0031750812946472915
800,0.008538626046393754,0.037989166313149504,0.003255345224964351,0.0019966006420833607,1.3542854619523341e-05,1.770040643744361e-08,1.6372329887444915e-05,8.805772874207561e-06,4.2907179004148724e-08,0.0002867925873190837,0.0032063313892296175
900,0.00809503292085691,0.03799381542542718,0.0031812986357404437,0.00199282057474977,1.3422091900198397e-05,1.7154504457509194e-08,1.6521365185417862e-05,8.785701343859416e-06,4.32908432142479e-08,0.0002868492219769625,0.0032352292856165587
1000,0.007937089182666628,0.0379999626476662,0.003088951287070166,0.001989365270052276,1.3332200096355174e-05,1.675894349448363e-08,1.6569448982832833e-05,8.753004903770805e-06,4.372379546021509e-08,0.00028675973995822505,0.003261171478858746
1100,0.00735631460259605,0.03802096693752458,0.002932116834955247,0.0019865635779921062,1.3324369147370012e-05,1.6549596245559023e-08,1.669667298488876e-05,8.735833170324504e-06,4.398284560620704e-08,0.00028666312766191017,0.003288211818252887
1200,0.007217964279625728,0.038021571129653244,0.002885949217635182,0.001988636501947665,1.3243424237054723e-05,1.615128093364053e-08,1.6719972707135037e-05,8.721734749980466e-06,4.413197088541778e-08,0.00028659825008263363,0.0033221286132101464
1300,0.006607103368948126,0.038027805526722996,0.0027825362361007344,0.001980113607919933,1.322117950297391e-05,1.5798269687585702e-08,1.6735644874271785e-05,8.70401078400163e-06,4.4292852864845684e-08,0.00028644398076186776,0.003336322506025845
1400,0.006549310665321025,0.03803788266584479,0.002729133955902321,0.0019772984301630867,1.3205966400434896e-05,1.5406591338915295e-08,1.6759980665212013e-05,8.70426795577809e-06,4.4439351127659076e-08,0.00028655247864666785,0.0033542608577500654
1500,0.006146333582051162,0.03805319092543956,0.00261132679206389,0.0019775562909448287,1.3213949683182717e-05,1.510285610880521e-08,1.678467685519692e-05,8.693825450667855e-06,4.4582897249995554e-08,0.0002862965780631916,0.003377504755695716
1600,0.005646932186201742,0.038051223546160536,0.0025971488099992305,0.0019701521721658052,1.3192770409275466e-05,1.4702021501806106e-08,1.684794070706091e-05,8.690481703994862e-06,4.463721985820372e-08,0.000286081887937418,0.003389100801682536
1700,0.005493547316466199,0.0380727534710276,0.0025349822750019087,0.0019695804841264215,1.3206196589539205e-05,1.4677584136435763e-08,1.6809476963291607e-05,8.692738029498581e-06,4.456990869061929e-08,0.0002861131080508031,0.0034082266641490932
1800,0.004883028001239572,0.03807969360420904,0.002425979600582397,0.0019638173017001376,1.3204912282026048e-05,1.4364508475113453e-08,1.6834229218629563e-05,8.690566314070193e-06,4.4474288881850816e-08,0.0002856559149170568,0.003427721157687399
1900,0.004592999228625626,0.038084524093540476,0.0024010494798393546,0.0019545771626153408,1.3174348659837914e-05,1.402242060241004e-08,1.6783096223099284e-05,8.699477578750129e-06,4.444292338002479e-08,0.00028535647745640163,0.0034353655805794605
2000,0.004325271185965242,0.038101619159011675,0.0023640637733384636,0.0019521552127322033,1.3209640053307364e-05,1.3840788212058063e-08,1.6803766053344645e-05,8.701679749463204e-06,4.4401619182064104e-08,0.00028534283855128186,0.003439941012759998
2100,0.0042703669392650506,0.03810870293152297,0.002335667713374569,0.0019461614852103466,1.320207155236635e-05,1.3822387033966766e-08,1.6739361380197e-05,8.70026463459966e-06,4.437505833327806e-08,0.0002848662639179218,0.003453573858524527
2200,0.0038262995762608893,0.038129628128229495,0.0022627472101038777,0.0019442772076158617,1.3233047384678573e-05,1.3584149895544244e-08,1.674199480732916e-05,8.713093540870026e-06,4.433631435795634e-08,0.00028487218215953987,0.0034543512398142484
2300,0.003502226480788696,0.03814688943510347,0.002220756345581744,0.0019360013815815302,1.326412237516279e-05,1.3419197035059456e-08,1.669364395656924e-05,8.712524692158954e-06,4.409074562547809e-08,0.00028448040993197567,0.003462163833740763
2400,0.003476508828027064,0.03814780600679758,0.002187734469525793,0.0019342562792175903,1.3294722686980651e-05,1.317474799731826e-08,1.6650752835230233e-05,8.730619156862829e-06,4.396242690591579e-08,0.00028399352899982785,0.003478838665389702
