miliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
1000,24487.430749098276,101.94584091756859,0.0,51.73398561414129,87.41815966382607,88.66537227082537,-0.9510067778362927,7.986659148862701,5155.402637987217,98585.68159856921,1307.6955462698002,0.0,0.0,0.0,0.0,33947.16344575765,2174.3933537491234,665.5169752468937,313.9080817025707,0.8279466813324126,0.304747818190061,0.010796663772125806,-186.35709189254226,-221.9259971388072,-10.168854264807322,58209.62201989394,3727.788644699455,1137.9918746280175,21.28988448066178,0.13088904765811762,-16.54658915660702,46355.413380839855,4851.843618190144,2007.118096803032,5.770431870335064,41119.078846255274,5678.687964999086,100.83181962937043,14626.799659685486,189.68873777419319,437.35914751123056,243.88201715558534,14236.316138703756,25473.325831816517,110.97431065555874,31332.971733572816,1419.9335206042686,-22.657134610813753,-0.9797163244995192,25167.580791890032,6092.689424034021,2995.955982864775,124111.9343059208,32495.72962712546,-16.625072627560904,5400.197349078236,-189.07908607612708
1100,24487.089796649234,101.6655313928764,0.0,51.338776596475995,88.35934328067722,88.09728304860248,-1.1364681742164697,7.888565665572612,5151.829754230422,98593.09230881663,1309.1879376609543,0.0,0.0,0.0,0.0,33946.77647662784,2173.318257170572,661.2968133464885,367.10659696097383,1.334854949622676,0.4033520016873935,0.010145539146182426,-194.9609571656948,-221.30224755585513,-10.70974649230892,58226.96641201111,3727.1655785835283,1132.8500760139132,20.378538231224958,0.20377107464152458,-19.36875075771689,46337.98898746503,4846.150490202043,2004.1401987216361,6.106172964825562,41116.22751136618,5664.166204893974,99.65137720280472,14615.724933720992,189.44058976000522,426.633731079345,243.1960965783277,14244.583192725544,24910.472383977096,121.73142995518583,31870.64846729243,1420.5693610727017,-26.124520302008403,-1.0242118806603973,25145.609912156542,6090.360853130398,2980.9028750565913,124112.23821627887,33210.2967451939,-30.44890588712053,5395.055914180054,-190.32934741235212
1200,24488.969591526355,101.63292941277679,0.0,51.40112370973872,87.97075148924387,88.11760365248769,-1.3204976132688433,7.804931837934746,5153.077320315451,98600.3905971924,1302.1737373080582,0.0,0.0,0.0,0.0,33945.76852496432,2172.1243321833977,657.5262438834299,377.0134029825433,1.443976245874537,0.2857157331682672,0.020044473597146673,-196.5177061000726,-251.86628794473128,-13.348871722028083,58224.544064252055,3726.582885931234,1130.6721335692316,27.286849307188408,0.09281603951751977,-20.63966317486144,46303.56067568238,4882.611814522965,2037.7730457513453,7.077563076796315,41118.89465175548,5654.3076249122005,98.84816007684378,14595.830451940361,189.00273767275442,420.38633380236246,242.28725595006688,14250.184325415672,24767.08867942825,127.33953882098261,32190.351992923755,1419.6455442855756,-30.3546228626702,-1.1903920928373892,25128.94471453786,6090.510647627972,2959.0551008372236,124112.66489492502,33158.27483881654,-33.93399923978823,5395.891261062186,-198.54510741251275
1300,24488.357253305414,100.55601092613988,0.0,50.880930370174596,87.38219038271343,87.29003421383514,-1.536192170442354,7.708791139646474,5149.769793761147,98605.94078312308,1292.7430775506364,0.0,0.0,0.0,0.0,33945.73173092752,2171.9770751142755,654.881104577854,420.3358271649872,1.7647487236898973,0.37814712381529547,0.023149016729484818,-199.91785175755817,-287.0951475788772,-13.7891446187927,58244.18744439685,3726.5542288674255,1118.8058898019474,39.61377677973403,0.19860824586196524,-22.920282059936604,46274.742795591315,4897.058774285728,2058.4469778015023,7.5751338617830175,41119.25962662543,5641.697182032261,97.88574656358662,14585.167891491556,188.6997293044372,412.62557512832007,241.64843251415877,14257.000890607234,24314.289896466653,132.55583245917362,32270.75667982886,1420.9374220570376,-26.569482225972507,-1.650515927039876,25144.731773980908,6089.249213896513,2939.1576370280163,124113.73257449573,33606.94070404438,-39.18946799016966,5391.2636339784685,-200.15407338603762
1400,24492.812012964892,100.19089151011613,0.0,50.8020257553006,86.59111775088672,86.83080519561871,-1.5919019949892008,7.681665361929834,5148.464608031683,98615.32893301957,1283.0415894570133,0.0,0.0,0.0,0.0,33947.77712342152,2171.531001353598,648.0382460757878,465.29805663710255,1.7965572062563875,0.5724541538494475,0.022476899776645687,-205.336241737837,-345.6165494360098,-14.922041280036291,58249.66040371177,3726.085710482376,1117.4263488722215,47.38826253383448,0.29814649001804494,-26.325503232431082,46264.97265868346,4930.085774976504,2072.033620137455,8.551965365396518,41116.3279152007,5627.358911493859,97.59542136013101,14570.80517421008,188.5011265977345,405.8704370906303,241.56599532761896,14259.347548802816,23805.3434698742,141.28121626867875,33025.906780083424,1420.89136598074,-35.28848820084016,-1.3948820020202364,25113.499073592768,6087.375025640639,2905.642443056375,124114.1637773022,34348.20748240146,-47.67549156440987,5388.243932879301,-204.88269715849088
1500,24491.411897711256,99.57375416366054,0.0,50.668935861881884,86.05483359193046,86.37217195900254,-1.83598180442247,7.598083368192565,5146.292009938306,98625.34374578398,1278.5460335687048,0.0,0.0,0.0,0.0,33949.040715380645,2170.399167749278,646.3391105534884,501.05613232872844,2.249311448219898,0.5527382260402303,0.024397088626022138,-209.78855530889396,-347.65656996205934,-16.797501846858715,58263.257423035124,3725.3970728664135,1105.7414751375936,52.27663689630198,0.4195505944660966,-27.769559029360515,46240.14446641051,4968.010909576988,2049.197830955032,9.328813926660667,41115.050567581544,5616.696573217327,96.36098157738951,14559.381232021895,188.42948420292842,400.3792785919176,240.54431954661445,14263.472642660037,23708.97130630697,146.16755616678552,33189.94254741866,1423.7909856550505,-35.38073256791293,-1.6266637420962329,25135.303876664755,6085.219710815,2886.160462748646,124114.8212544347,34717.55391817339,-41.09046611398863,5386.353459355271,-203.66098350635002
1600,24494.37822149004,99.4908755244052,0.0,50.228726883217945,85.8001516719517,86.4301570766369,-1.9975852907499454,7.545754723774449,5143.394272386289,98632.51893983883,1272.9721993495368,0.0,0.0,0.0,0.0,33947.83323506632,2169.3962741488094,644.9928521977706,528.0519835154289,2.6289260519626714,0.8274517487981442,0.03694930218331119,-212.67157091681162,-401.70312734992984,-18.56879467145294,58269.43074786904,3724.906656041924,1100.81218353049,52.20659220992019,0.4815365711781086,-29.306569148549187,46205.71135794408,5002.008257870297,2040.5895275089338,10.000551546738244,41115.76886493972,5609.072583104742,95.32853910856906,14539.385850645804,188.14983634733377,399.07082996157214,240.49419817607412,14266.488677445437,23301.02410837458,149.66880449223595,33751.38991077778,1423.8684989739286,-45.67953085309332,-2.338692503959061,25152.272786806043,6084.212109952607,2867.8242449178088,124115.5532215625,35040.0795967114,-52.51062723322326,5383.118652519932,-206.08859988622328
1700,24497.70021246943,98.87890837554372,0.0,49.98160863598636,86.24151633685476,85.658593319355,-2.0989870963922708,7.477501041082665,5141.483278444277,98637.698669016,1266.1873973090492,0.0,0.0,0.0,0.0,33950.166742177724,2169.384734153198,638.1093065101239,531.9176865951666,2.701188808417278,0.9846415854460635,0.03505968237246318,-213.23464324539802,-440.9408960186349,-19.898221918079738,58286.134442218616,3722.977273513633,1097.2419814894438,62.25082770007525,0.5106567895643013,-30.225752893152396,46186.18181051716,5032.612467665283,2040.7095252710108,10.328632344275412,41113.65600320452,5593.897503352066,95.16405089562173,14534.601221876934,187.85465599253763,389.23271521104175,239.53954489251612,14266.947454182537,22787.54800776513,157.06817690882554,33761.886280044455,1424.929491717917,-66.49818457068508,-2.860928635597315,25145.062758392683,6083.95132904471,2851.689093304612,124116.02368470338,35155.76109147369,-56.74080902405075,5384.67474212186,-207.54544710294803
1800,24498.445377084765,98.49402992988003,0.0,49.718451544743395,85.61480071419555,85.22810421867975,-2.2366720032537417,7.362549014895784,5141.640969401334,98645.80924834921,1252.6369049221914,0.0,0.0,0.0,0.0,33949.80791145915,2168.5592539910544,635.4055597345907,591.5093497432171,2.936102269055716,0.9665971907047356,0.045936324417462676,-212.94330602606865,-480.445183034253,-19.993635177360527,58292.65778993449,3723.3469169512114,1087.8588326369477,75.94712733288654,0.5878025013955126,-32.247115155186655,46183.91598483544,5070.042929225845,2050.214317242113,10.820668689171535,41110.34635972743,5585.822020428986,94.23488728212746,14515.136433293726,187.68221872539607,387.8825486333562,239.2886149900572,14268.117697924115,22493.746261142715,161.42381161033327,34397.56819009006,1424.972239075471,-58.76257071528137,-2.8263254374831828,25181.269878630454,6081.477763061627,2820.3040177514617,124116.51457667812,35494.49254955873,-71.69515275276578,5382.221795668559,-211.73142647202656
1900,24499.354518873966,97.85404358876698,0.0,49.34824264598537,84.37469368416207,84.97276465800299,-2.4259552091101773,7.3655501368884,5137.851709063108,98655.35793310193,1254.265207640304,0.0,0.0,0.0,0.0,33950.084127499606,2166.9421851498932,632.6495040612386,593.0803577033236,3.5658352837598555,1.0238805104740987,0.04576550172514206,-216.6603695647374,-476.87479755948385,-21.52663964016111,58306.213414098704,3722.7035215758688,1083.7850926073766,77.70152643710709,0.8311883772188102,-34.35459495358598,46159.35309392546,5092.710827115959,2036.984287481708,11.553044769332235,41109.32253999652,5581.176835923748,93.25471676879393,14502.810040423621,187.35945864943483,380.78383554645677,238.47181735308217,14267.64447804685,22165.355059249563,165.70637481304138,34975.55775939816,1427.2661544916307,-68.1647930781785,-3.3799897841053586,25209.93890912408,6081.617507870855,2820.2990291969377,124117.02420360193,36332.11327732025,-72.7138187369727,5378.197964344615,-214.4673122841853
2000,24501.677803039278,96.90888494550894,0.0,49.07746218764758,84.67012820225105,84.1550073278074,-2.4851606448681856,7.257621126296366,5135.284848861534,98664.93973482821,1240.763814647225,0.0,0.0,0.0,0.0,33953.68018010537,2166.390161148335,626.7094966919678,643.6693320912141,3.799902155174598,1.3043256428162695,0.05059049081259749,-216.9339065219921,-538.54726163763,-22.54289853362817,58323.708695492445,3721.292331618885,1077.8223979860024,87.18950307362724,0.8530859869982966,-35.14453455537001,46137.13087619042,5134.335847377088,2034.395218848731,11.896522819298687,41109.17616290772,5571.269924509927,92.92475251067286,14496.680889927344,187.11807223525068,378.8223146917253,238.04584760250455,14267.624536796357,21981.118521980403,165.7036905282046,35312.23083536698,1429.0084069498218,-82.94867322302011,-3.9604451375182266,25201.7849285258,6080.160291912402,2777.236289307604,124117.72045925348,36326.30114849743,-92.82133435223942,5375.308725220273,-212.01550781917132
2100,24506.06359255204,96.87187087359523,0.0,48.70534596973529,83.44512852947229,84.05184499148712,-2.6027745853845343,7.269422451177781,5134.089410962281,98672.3128377169,1236.3882329929625,0.0,0.0,0.0,0.0,33951.675896082925,2165.0341688587037,626.0933085119965,666.1361263843211,4.083363005852978,1.4785043440871526,0.05590965683189446,-219.253033788613,-552.5678952629869,-25.13091168193824,58329.99798259778,3719.8604249244777,1073.527356773994,99.27033057200619,0.9957610932802915,-36.559768023662244,46124.24009917947,5198.609310002209,2033.6103281910712,12.614768738485028,41105.838435259706,5555.160369907504,92.03387027646485,14479.303252356993,186.99820738194,377.58237184709674,237.60023232443513,14270.371643464867,21332.60206200126,169.41050217278627,35763.22901539642,1429.9339687304043,-91.74748582774586,-4.328386622162721,25238.813144846186,6077.59075639294,2758.699222147633,124118.50685516094,36706.82723742558,-95.88226403068658,5370.5889454945245,-213.50128240399772
2200,24507.91738350358,96.38855241872768,0.0,48.68319714298819,82.81911562264413,83.37225903863872,-2.8109179530264488,7.2269677933598775,5131.415107223918,98677.86111427919,1232.4867742670583,0.0,0.0,0.0,0.0,33954.98216173174,2164.420202850431,618.8619360134824,702.3176967399769,4.522953268737597,1.5961194421077154,0.061663407453356495,-217.61269491430804,-610.0489301762766,-25.29135989599942,58341.73692246591,3719.401669128126,1062.3811648906114,99.18027802576489,1.1992935825463407,-38.93291676890768,46091.248357172255,5236.9709871259165,1998.72464822426,13.492123822099781,41103.65407849004,5557.12966039889,92.17107789357205,14476.87052437972,186.62651503563512,373.85543886563244,237.34790894012042,14269.054845815846,21437.06167783336,173.96900372601516,35667.96307013499,1430.2960738117217,-100.35428861448855,-4.247087856341305,25254.06204637796,6075.705864399333,2748.9901133863686,124118.92553417271,37445.532763560645,-115.4199751094989,5368.043228499221,-217.42400988718242
2300,24511.95685720776,95.64669483306587,0.0,48.17285463901282,83.56370113311064,83.10008850378965,-2.84817005690187,7.12682955096132,5127.382289520441,98680.4948530792,1218.5037835189307,0.0,0.0,0.0,0.0,33954.95556255414,2163.9455395491195,617.6567043853906,719.9089213509594,4.837035169945677,1.7116450029372792,0.06503066361893292,-223.19197327357492,-600.2084333591054,-27.141279671227462,58347.735973587114,3718.820224952628,1056.2786837585004,115.25142639664695,1.1976988438259977,-39.73170655971445,46079.447683190265,5277.743513421704,1991.453081035194,13.601157184095113,41104.672816440754,5546.234360566718,91.39943497722008,14462.387138890836,186.6433014570296,369.2160923751699,237.0407610338053,14265.455489342696,21115.620408837996,175.2048010721348,36168.985199200484,1433.1222034620803,-108.222763049306,-5.107888683835523,25261.06764223172,6073.669635653403,2722.7902090910097,124119.32688548681,37886.948655583,-120.94489229772303,5366.247852780008,-214.1585407626406
2400,24512.117216122435,95.05941662445336,0.0,47.905521602262745,83.11002407734503,82.54422122863772,-3.0183699103891186,7.113594945863057,5126.989602069995,98691.18319315414,1217.246437935786,0.0,0.0,0.0,0.0,33957.679860048884,2163.142989755479,615.112973794497,721.7643135884164,5.2618826226295,1.7673562110951888,0.07204961127726843,-223.57400648070043,-656.2020302326495,-27.24795806388702,58360.90615153855,3717.619928608122,1052.9415728538481,117.22347860504514,1.29641803260513,-41.40242497553435,46068.389690288815,5307.074372829271,1988.5552802078182,14.382100354506301,41102.12166061194,5535.881478284576,90.93367661758114,14459.767255295348,186.43726525077952,364.68480188596067,236.6889313912752,14265.129035931912,20570.36672337883,181.00241669929167,36595.42463119074,1433.770678977066,-126.5295395832611,-5.359456729780947,25304.241939659078,6073.099943019201,2711.683425093203,124119.82282690486,38035.27673572903,-125.87737407600112,5362.586734198397,-214.60738625333673
2500,24514.26884743433,94.79848108888359,0.0,47.680630608551645,82.53520769866758,81.7680303550337,-3.0423459668193327,7.051046448815789,5123.612974154776,98702.00347216033,1205.4514888422436,0.0,0.0,0.0,0.0,33959.56418062465,2161.6844715908182,609.2174934083241,748.2291632973661,5.49082562245627,2.05939125703597,0.07967928287732169,-225.05239179730398,-691.4749793854228,-29.266502160613236,58382.260167613174,3715.744855026892,1047.4899672124131,127.90874213020962,1.626425153617505,-41.67420491447973,46053.5046073333,5347.027635735003,1983.2895498529113,14.829274544357313,41097.09408772204,5530.034635257153,90.10731493051136,14451.545235344694,186.07459473526885,360.6589612566998,235.90186700926654,14262.711739325427,20376.800574057917,182.96193540675023,36813.71857782854,1435.394602168219,-148.45759891096932,-5.629740253406104,25330.950030165226,6071.847392775612,2700.2278874715644,124120.26921165297,38715.30377999759,-140.9302016797651,5361.4289586296845,-215.5068436295294
2600,24519.104703786237,93.95586043913576,0.0,47.57059945771224,80.91825926126009,81.43441361576126,-3.149393019483844,7.028121940080338,5120.443440172777,98711.29495412923,1203.7966908903404,0.0,0.0,0.0,0.0,33961.476453486044,2160.7721663107595,605.4965256568456,798.4974610523353,5.690247847669031,2.1176824761565345,0.08578462234084441,-224.53899900995603,-710.0268062048572,-29.891215793123088,58382.305650656264,3714.7925138867763,1039.9211161178832,139.5708861361161,1.8589122049410087,-42.8799161972815,46042.19276108822,5350.718378076279,1942.690526984858,15.291656780509603,41093.79982254107,5522.091748235635,90.17670361826161,14439.133327004416,185.86012426340335,356.3415904188736,235.507704518699,14260.702212138187,19949.385547158945,187.01207514909035,37249.96044784011,1438.0038319165612,-149.7003219625898,-6.211805890524348,25327.17005808191,6068.452390319814,2679.05527108441,124121.0039590145,38712.21018649762,-169.07256780344912,5357.2359144475695,-217.45454507034557
