milliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
0,24584.343624036897,104.42839649547446,0.0,52.68392220595608,-0.6610013682580896,90.31490006809207,-0.057308816792435165,8.79032702932186,5161.708610782193,98549.76251781361,1348.2761502053006,0.0,0.0,0.0,0.0,33941.369822397195,2176.7229924225244,680.9470984773976,-14.697507465813148,0.17344878792909185,-0.10178744315379275,0.0022906183976831277,-0.716931432408857,9.32321083456806,0.01529811909267375,58167.30579328966,3729.7965468207126,1162.5617238774307,3.4014235955613525,0.03212911829886995,0.2974438954506114,46542.739167452644,6560.362250796134,3.792261173931934,0.005052564583149656,41116.93978900296,5779.63415889949,112.88394826346719,14752.838723106197,191.97815502465068,546.7620485774103,248.07674926048088,14150.98189644191,29861.54079980116,2.2772056181148774,28708.079463187547,1416.1897930415096,0.7909841902628483,-0.30725465268093993,27075.802814136572,6098.459114744799,3307.0395699884552,124108.73157296861,29730.219106701792,-4.4080444383161,5410.119943690065,-1.5315424026657574
100,24544.147080691677,104.57430562472356,0.0,52.759222467021665,36.798803828738635,90.76151636243408,0.06702194574119087,8.814314465444559,5159.550038526315,98548.8918880418,1343.9972982021475,0.0,0.0,0.0,0.0,33943.50798919957,2175.9362865292724,678.5828683751746,15.507258195910516,-0.17008221301808513,0.08367461609176882,0.002945146083216886,-43.52365866909743,5.190114879424387,0.025750599674165514,58164.34657536563,3729.644471755397,1162.9795774876093,-0.803377135934574,0.018249139984371495,-0.23263774398875212,46543.598317878685,6032.745931832523,516.9368002073783,0.2456635902523188,41115.14679986178,5779.5446404438635,112.52474277026586,14751.82199463435,191.88569264312477,530.4607644821289,248.02909124696743,14152.73222543787,29269.83564610117,12.53930005876444,28518.833657619674,1416.8349703035196,3.5033245014374286,-0.17861598805516749,26551.040839987207,6097.035435079568,3251.763053955848,124109.16455367788,29827.265168231632,-2.954984396736728,5407.761269509792,-38.86661247658685
200,24521.432896603546,103.94012401635598,0.0,52.89476217137447,57.337456291274236,90.3022657280197,-0.052343797095046524,8.718019256322586,5158.692671756074,98555.98538259792,1346.1556088834968,0.0,0.0,0.0,0.0,33941.31183398433,2176.7095687917235,682.035659029002,19.89721844792685,0.27264002212914407,0.07574244707130415,0.0014364722592325686,-72.51224558171715,3.7453033550872767,-0.13023570182456223,58164.979897536345,3729.3493360306006,1165.8665090560844,1.7057080464279588,-0.12979454805887655,-1.6251585959462724,46537.84066847919,5626.2529089689615,950.9090843859846,0.5642831570103135,41119.54782836219,5777.343506455509,111.21065891569593,14747.11135371364,191.66315499381136,514.3307300720803,247.70311925698383,14160.543305796105,28936.68072778776,30.773689803782602,28887.831641168435,1417.7869865909222,6.393283748175786,0.06488662289711541,26135.029263354056,6098.614227184142,3232.7988658378517,124109.053860739,29927.65815875769,-1.1066404256760267,5409.069296878122,-74.62411700089393
300,24507.272614135825,104.13757139791674,0.0,52.52123506053149,71.03255490676266,90.2765001084034,-0.13710797765667007,8.66465307515957,5159.894489089295,98557.86113198988,1340.3686819517761,0.0,0.0,0.0,0.0,33941.273764712525,2176.6130691712738,680.351598306028,80.81985032577526,0.18507486725357905,-0.008478931847550854,0.002210597198380907,-101.6596108152744,-48.17390538606122,-0.9149495135699605,58171.81621702513,3729.2965691992304,1167.3809437858959,5.02808709936712,0.12856323766043348,-2.482273274746951,46524.51870876956,5344.6736396459055,1222.944991077261,1.1494678747970817,41115.495295033936,5765.416042343409,109.55395971315029,14735.728200417481,191.57751711506452,504.95052366312973,247.44436693827288,14171.308875363402,28140.535579912535,42.97432720212427,29029.08994115581,1416.1270309923048,-8.782171149852134,-0.14706545959847747,25844.755411077418,6096.831247791154,3188.51185974583,124109.24176230443,30547.537624157754,-2.859712329155997,5405.591607225992,-102.47481528059426
400,24499.25549617017,104.09509665743602,0.0,52.56257662893889,78.74229558808025,90.06733644825968,-0.17022815102851854,8.517172319833852,5157.9012946268185,98556.42160648401,1343.5866040467315,0.0,0.0,0.0,0.0,33943.039428201235,2176.2194651006384,675.7115427991657,113.91502130875078,0.3654963676949142,-0.006310160299110419,-0.002897361920568458,-121.55202362204946,-70.03092200165072,-3.012607055206569,58165.80414973162,3729.285409949169,1160.593090605558,0.2713448543573098,0.13610886676919973,-3.903080697031138,46501.04785606541,5176.115494468901,1468.0286810603038,1.492957536086584,41116.77146247113,5756.321933769795,108.11089513172031,14714.285993821884,191.21794523331303,494.9803097582272,246.99858399390956,14178.881155298948,28119.33275318913,55.69753056767085,28969.297761453836,1416.758127894705,4.255391933592888,-0.07551919420706027,25633.278938802137,6096.167019827633,3154.825194259812,124109.61361393101,30487.251176827573,-2.5937523347021667,5408.565526085584,-122.20288338738729
500,24493.031649144705,104.06323278643033,0.0,52.505079742235836,82.74571581159405,90.24354873291485,-0.27364839150084186,8.45405078829088,5158.15008416845,98561.22359441423,1338.8720226218231,0.0,0.0,0.0,0.0,33945.21421840279,2176.1197483988135,678.2311544554431,136.86518105762391,0.2743906100817936,-0.04495296222597355,0.005420701864024904,-141.22144014832557,-86.95051201149826,-2.8239272867922116,58170.69731386453,3729.402941086261,1162.314688188815,3.705620385524529,0.09939590107992298,-6.895299978000563,46478.41109732956,5012.4368889380485,1614.939164119571,2.3945217685597977,41116.863407705285,5737.832178842674,106.66498096509875,14713.110900507576,190.9699798626693,481.3597591019658,246.4668530190842,14191.279323713092,27626.24695613724,67.92167273063518,29341.312374812518,1415.7822713351134,-8.697626384113718,-0.05511832687565954,25488.839854941933,6096.617773932,3118.0913602433616,124110.0922404828,30822.382390421026,-1.0869062417319486,5404.406213069447,-137.57925023893952
600,24490.10538342909,103.83533287704705,0.0,52.311255617698514,85.11466680200714,89.55934033563632,-0.32118015504663033,8.305562933449302,5158.9609481213865,98563.46870993328,1329.4251405209316,0.0,0.0,0.0,0.0,33944.25690295504,2175.2601041653643,671.8101172340338,188.12432627856347,0.2832616670955694,0.057885967191182254,0.005045807455192836,-152.29081078771358,-80.33975376560268,-4.035238542338106,58173.88961689618,3729.711956724879,1154.4527320742507,9.788939341196219,-0.09308670216666406,-8.358132307102665,46452.90889367664,4925.838081390206,1766.4102644572924,2.6188739582035234,41116.93729600204,5725.0760162273245,104.92837978373642,14698.10682421177,190.595531834515,467.70422898208415,246.14429817293535,14202.457646306644,27252.116753615843,78.98374567924182,29778.290634109333,1417.9877346823228,-3.471165404553559,-0.12691919759949757,25352.359788324055,6095.286004931695,3111.6152232611307,124109.8562102497,31114.75673908191,3.2220136166632853,5403.923249086021,-154.47506162708353
700,24489.177477802834,103.18362463074406,0.0,52.197855325467955,87.0163961699327,89.54435065067338,-0.5374361494392965,8.257976802287825,5157.045154724462,98571.78649714433,1331.908124792651,0.0,0.0,0.0,0.0,33946.083138178015,2175.7040554277405,673.5746019543201,197.96095495363616,0.36389203081910365,0.11992034337439547,0.004143556936214392,-164.74513985704002,-133.87164661289256,-5.830350651083621,58188.820718875795,3729.3121680106524,1155.0210481939314,9.068720476074013,0.008052799187285038,-10.758437434197,46437.1054664118,4877.61091265452,1822.9928984519904,3.53933255521332,41119.6430943441,5710.556164653263,103.76578923706276,14671.359167244857,190.48138841992724,459.1056284329369,245.48702740444074,14213.734533086925,26790.70877880303,85.9023154496866,30418.844889335334,1416.5983227582544,-4.8752941142905035,-0.23503552914951525,25265.569654247272,6095.819913682143,3083.993315014506,124110.8118029755,31378.631266684613,-6.8254229617777,5402.171489294177,-163.07508110600787
800,24487.65972726079,103.12132790554016,0.0,51.95804703663293,88.0338157356256,89.01856999044487,-0.6954318140453813,8.12108322946678,5157.985448320591,98578.84882686581,1318.461604564133,0.0,0.0,0.0,0.0,33944.54495629967,2174.866912335245,669.0137461335509,232.89659903383406,0.7653400260015666,0.18469636923946114,0.004804201357669661,-175.5727784007046,-142.38483245744726,-7.956837788357871,58197.03920452107,3727.954288002467,1147.2454345080735,7.7473087333128605,0.12501826963016086,-12.329972281349866,46414.73010649755,4877.638197292824,1904.4725318623439,4.514098248574308,41117.51307945531,5703.4382624904465,102.58807280940188,14659.146587231642,190.12766652210712,450.10071890162897,244.5790629155036,14221.251420892788,26248.84854183762,97.15613846219325,30741.456255830373,1417.976838180547,-10.791456231263735,-0.6149500194135785,25216.129802116262,6093.374122795038,3049.9395061326327,124111.11906598837,32150.112952242765,-4.010127287510493,5403.223660346587,-174.70851396090666
900,24485.561980432885,102.37026522776267,0.0,51.90717869799754,87.8420080113081,88.77440679839161,-0.8169226941964128,8.028023938225527,5157.433403793252,98584.57773366821,1315.1697606164823,0.0,0.0,0.0,0.0,33944.54098043461,2174.1454238141814,665.8321457768949,298.5099519386032,0.714770584448583,0.11500788299376939,0.004114089517062973,-180.91055450964342,-165.85479920504963,-8.18162226217712,58195.63379294192,3728.08398387225,1145.3924253174694,13.004571077317227,-0.023758401569267923,-15.214314554978776,46372.40125669569,4827.838015774732,1979.3118789839366,5.2575188495604035,41119.6146604052,5693.531694024163,101.56102131673447,14647.98790981279,189.7296360813113,445.22349763341987,244.04615897254374,14229.881099113793,25792.713827523912,105.94553658401396,30720.09279470659,1418.1718652318903,-3.5998877413546477,-0.7000567808432957,25164.735793426735,6093.0896141511885,3032.5965520568375,124111.08424652577,32337.741823644283,-18.893990372734148,5399.695355943046,-178.9598929569676
