miliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
0,24583.44217978662,104.45776318668433,0.0,52.97458495307333,-0.20859236198443812,90.39497309889241,0.05530851317936753,8.820603277865594,5161.294397449202,98555.27111516356,1345.3404010288332,0.0,0.0,0.0,0.0,33943.1727369628,2176.7681673687994,682.2620105192731,-5.0294946961379745,0.10064069521457061,-0.028623293576943484,-0.0020293739508716593,2.550775617956793,6.797264200186412,-0.5918728920277355,58167.23331438257,3729.195783028993,1167.2923254834066,-3.846525161744373,-0.06897685208492325,0.4358320037744002,46542.17097131201,6563.887621217798,-18.220589528758353,-0.31073187105568545,41118.06295160476,5785.017651355966,112.98111318659099,14752.402157158082,191.98888104147872,543.268839580833,247.79786362461473,14152.080116553534,30211.51005630359,0.32543385956573595,28664.472907504714,1417.197740977626,-2.1726255113912045,-0.05501303644271256,27096.200689535835,6098.481675107059,3306.043488299871,124108.75402579053,30172.03716998873,-6.785680193931653,5406.916502445154,0.11532901703816119
100,24545.85614055289,104.37976954587265,0.0,52.7307651039507,36.4212605899274,90.52851088128534,-0.005428888408520928,8.797327148391465,5159.437279080616,98549.43912852673,1343.5634417080366,0.0,0.0,0.0,0.0,33941.39743368361,2176.1037163373358,679.6993459181938,18.16419779324505,-0.17925523629763018,-0.006940573711207017,0.0020097055771529874,-40.21656044833641,18.129238045738578,0.5792230417009591,58156.869804513524,3728.979424341919,1169.1927303192945,1.8646074107225616,0.007702312473504311,-0.5965332707573101,46557.385393994125,6026.679555390916,535.8893175395111,0.4394287286480937,41117.02565924461,5783.227875208818,112.21897317266234,14746.229110393719,192.0092324547394,529.3449361301184,248.03907698514607,14152.226941724632,29542.422494362952,13.614912940410425,28895.767727631406,1415.407760024523,-9.06523440130336,0.20449969785978517,26548.937662436987,6097.713156863827,3266.945919834872,124108.80734331999,30274.363623592788,-9.547393260885125,5410.618052238257,-42.90911937489676
200,24521.326030279393,104.5006271997103,0.0,52.779205974493934,57.7989183195274,90.16933624162267,0.014099940579441979,8.72382180762099,5159.452439039625,98553.27488591729,1341.0347047346197,0.0,0.0,0.0,0.0,33943.954956520516,2175.87384692254,679.3727747955379,25.70789961736022,0.01087465505817725,0.0006139984155460081,0.0019302103981061877,-75.47599198993704,-15.08055279542068,-0.7963639695701895,58167.91339099396,3729.143377246565,1164.892968922762,6.4976007678944505,0.05042878019150289,-1.403120709577224,46529.91951268313,5640.615046629098,931.3416488877456,0.4095391088690128,41116.27935637919,5771.256297378554,111.03879313880068,14739.47619747143,191.75061908319742,516.7533938805311,247.90941794565052,14161.763074493761,29063.04575958789,29.506897174503543,29004.88621361584,1417.6837298211394,-5.8668429885147635,-0.19531969936548108,26146.912799231457,6097.1186825916175,3232.8704951499944,124108.83145076953,29948.477322728773,-0.8830555157838152,5409.76852992928,-73.77339994047583
300,24507.058425926632,103.79152087237968,0.0,52.721521043345334,70.46431490854982,90.20047497820404,-0.07708054038827183,8.659200244530762,5158.997074332723,98556.07549294415,1343.768757047589,0.0,0.0,0.0,0.0,33941.435586870466,2176.873319125461,678.4249620085861,55.110988874426916,-0.024012277622396203,0.04087478825997012,0.000667033805957786,-98.90821135035308,-14.514890127075926,-1.8551705150552986,58166.43334716192,3728.9085260000925,1163.7695681963703,6.221863310575726,-0.11779046832782827,-2.8739654750326844,46528.78072426926,5346.357600612414,1240.1406091074568,1.3017994156382635,41115.23637960237,5767.31648823917,109.27205276695452,14729.036436928282,191.68751224758054,502.76996678943084,247.73339008576008,14169.223973462831,28277.305859616685,43.06969326760911,29048.881466328166,1417.791378852724,3.423041935462416,-0.14270159619185505,25841.719038280444,6098.447837812995,3200.122653527788,124109.59939301097,30184.60840587258,6.540981666012579,5406.456843836163,-101.97266928489543
400,24497.01393533681,104.31528059706471,0.0,52.574657502798544,77.94429625999322,90.12360804974648,-0.13548093109805945,8.56939304320477,5159.250394437286,98552.70275148263,1336.604286656116,0.0,0.0,0.0,0.0,33944.3842288813,2175.8923698619337,677.2783962720483,84.4082250982592,-0.1276175769220938,-0.0076858890721192945,0.000658451576154608,-121.7928367192325,-54.49654708851268,-2.2309553124650754,58171.37390205599,3730.101550003662,1164.5313804505788,5.375082627590339,0.0941234748708249,-3.829390970209991,46498.07285543951,5175.8128577929565,1466.4425689409948,1.277839349128756,41117.615469720324,5756.404309930703,108.24592955379137,14714.756723031596,191.32096841271778,495.20706171464747,246.9686437151616,14181.810514297964,27725.332653255682,54.256493590658316,29436.30017904578,1415.595107933356,-4.749143658837809,0.0725477449015737,25625.954462272384,6097.38638652496,3162.120794867276,124109.56138125733,30864.763055742926,-6.055376124876409,5407.559685910988,-121.65281907170791
500,24492.43408939607,103.81413389087938,0.0,52.473274808285986,83.47352077382617,89.80480516483048,-0.19850579560719686,8.456441181725179,5160.199754290299,98555.14544781034,1338.6016936171163,0.0,0.0,0.0,0.0,33944.96120706867,2175.9650952905376,676.4763968176457,150.1297482801578,0.05487261005312405,-0.06788031832598132,0.003172860169626546,-139.59349864956027,-74.33286388174761,-3.811138120674626,58176.69494041207,3729.3622453460293,1159.3108045187414,-0.8658164008953362,-0.045301653074926305,-6.58922379833008,46479.221955619694,5037.15987981331,1617.600002420252,1.892806665015486,41116.43661069986,5744.694095589493,106.24902871919377,14711.925191172952,190.90662000525367,478.51265081777154,246.6691551290919,14191.586432727696,27597.713573677316,66.87275849042923,29621.544974413187,1415.7436353022827,-7.955839874403164,-0.2070535235153182,25498.24898904392,6097.356250907803,3141.1041698056915,124109.68662056167,30993.542946081838,-6.468559088372735,5407.680025446991,-141.02203041662838
600,24489.346647366736,103.246885969908,0.0,52.4620743521272,85.16966049370268,89.63178614036337,-0.3971589642793995,8.346044806506702,5158.411297958575,98564.11015616196,1329.5585266686567,0.0,0.0,0.0,0.0,33943.999674059036,2175.3613165491356,672.9446998512898,162.6159571976347,0.3905528326368664,0.13366339653467338,0.0049816570144455745,-152.13200447676533,-104.17205961380756,-5.143186944172008,58173.297680596625,3729.254383573824,1151.3482955667523,8.37342348908222,0.08525532554181191,-8.96502293126886,46456.29697059652,4946.820742457654,1731.058364666149,3.0100805500116152,41118.350213351216,5725.2495762294975,105.4157729164401,14693.963958583505,190.81504188722704,470.54261068362166,246.3096836289789,14203.236213484857,26895.63182003163,75.01455940786725,30004.43380283168,1417.4662487012315,-1.110217485679128,-0.4541874404207614,25380.588009455874,6096.1560192453635,3103.173905450184,124109.98764808432,31199.3320914912,3.4283011016301117,5406.503714838058,-152.57475736608367
700,24487.746827483457,103.0430591893742,0.0,52.404788518561176,87.46822833090317,89.34250864029393,-0.5365253768606104,8.202288064812773,5157.859191757769,98573.56271713477,1329.1073830921396,0.0,0.0,0.0,0.0,33945.25211836327,2174.6994006939444,673.4333249459117,197.88187040659506,0.4083646068276019,0.034255615126346194,0.0019074080747934659,-162.6003325192013,-117.75281019789652,-5.231792645170081,58184.1789390593,3729.48906812326,1147.9703733011754,3.6133916214476285,-0.09605453686595822,-10.219184293149958,46424.84444172584,4867.967673952623,1850.889162149711,3.4760782101526013,41119.9866777311,5715.892740244177,104.43016469380453,14678.820473652397,190.52803530305775,460.2369826383646,245.15105938558625,14213.952641007832,26391.486104233656,85.90190567528619,30173.10670288732,1417.5487395629702,-14.629919758135346,-0.13848717488274007,25286.481922756724,6094.373907944819,3093.455476748471,124110.7050715812,31525.191927847016,-11.528239645889233,5401.575345762419,-165.28871044493172
800,24488.296145592056,102.61950775985608,0.0,52.210239856451594,87.88128972895205,89.04806707377975,-0.6661716769135825,8.160110863319401,5155.865513174793,98576.18897599832,1321.7696970958689,0.0,0.0,0.0,0.0,33943.661614050696,2175.472889464487,668.5325040682325,241.06904180987817,0.5692325298298735,0.14323816865893152,0.0033542278324226065,-173.46205437334092,-164.6142801550205,-7.249733078559425,58189.48658025653,3728.7805593963926,1150.4002997238108,12.710427004386103,-0.027905598345288045,-13.217942416871697,46401.34304931871,4857.410045681584,1892.0673390048262,4.399985127281302,41119.63088380097,5703.648295363003,102.49959705476294,14662.973376071073,190.27657251141005,452.0616043044724,244.83192722664555,14219.767489505834,26392.28724796034,95.40966310167501,30572.414251145306,1416.860636820612,-8.170198290539451,-0.573260454830803,25219.19472497491,6095.330906720619,3061.609921138895,124111.09604076298,31973.308102153474,-2.264091404761963,5399.809456393122,-174.15070119832953
900,24487.277414233886,102.66990123889671,0.0,51.7898120685149,87.64562518513267,88.70156707120044,-0.7955927091969504,8.029083080625448,5154.60046892951,98578.9698148031,1321.6466494714857,0.0,0.0,0.0,0.0,33946.52170021882,2174.959986048439,668.581092409234,276.8911424649125,0.7225612908396852,0.15970369365462875,0.011445474792755227,-179.88609403795368,-168.35616610074018,-9.003790854493268,58197.62376088893,3728.249643926174,1141.2062224479873,16.217302897332527,0.09506787116857074,-15.48123367376304,46370.86762085145,4836.102013290224,1979.2498956218928,4.739853309390572,41119.521152234636,5688.397929508714,101.73554759110557,14649.626339825956,189.8450432598999,443.1850789288259,244.450251612815,14231.169434354937,25866.866704370466,103.66961351736988,30817.377330541243,1417.3213260028965,-19.50699682187735,-0.5963913388019139,25191.60961347985,6092.746924153949,3039.771195752648,124111.72028158035,32415.279622668837,-14.292677900957912,5400.113742154234,-181.22836698241076
