milliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
0,-0.03232822591525903,0.00015010116018922214,-0.00041708463632944125,0.011389843919348408,0.005440715251056249,-0.00026569516253155634,0.000522322882133293,-0.004775226060971307,-0.0003456048653302148,0.00012835896243172938,3.2937246978102805e-05,8.471595208590318e-06,6.626876215336775e-07,0.00035736769897937523,-2.421234056531653e-08,3.0314268323757473e-07,-0.0036101956188177046,-0.00046565123494974735,-4.031330701485656e-05
100,0.19118343156208928,-0.0012214637883653694,-0.0014153897981690811,0.006689566699875553,0.005381668525874656,-0.0013902572019070727,0.0011693670751740097,0.00034283034972035486,-0.0006777776897989339,-0.0003098029106130229,1.1258628736583043e-05,9.655283887538377e-06,4.2598710135503066e-06,-0.0005028475414665919,9.072534383327021e-07,-3.151814787473364e-08,-0.0021460591307090756,-0.0002853558492926249,1.4861669678028794e-05
200,0.197431387138795,0.026973925268560066,0.0011888016165225396,0.01069638621076652,0.00032887028488876735,-0.0017765875842631535,-0.0010774677887778151,-0.002235494768593014,-1.5987023760115272e-06,0.0004342793837180424,4.330190427101984e-05,-4.691235430208458e-06,5.839025754836147e-07,-9.85620207895115e-05,1.8453196018923888e-06,-5.9639405508712286e-09,-0.0005277372111370187,-0.0004401044639922853,2.2651846318524285e-05
300,0.3624273727501059,-0.0016460990476231778,-0.00012416629271905927,-0.0048904663764197725,0.010141668293120553,0.003542239071165937,0.001379947607992688,0.0006873777080820412,-0.0006042973095706457,0.00020246131606064283,2.2883893227620362e-05,7.291036830839646e-06,3.822011379198635e-06,-0.0009528771387825555,-9.476365117352878e-07,-2.0839293812932533e-07,-0.0008360943452661835,-0.00014306723788838757,5.588075325849937e-05
400,0.4360422862801419,0.04032152658119165,0.0015814511855815887,0.0055976100481131,-0.0018159731583295884,0.00011789488023582713,0.0014458480820456825,6.525083307782504e-05,0.0003448900302768523,0.00015427027200148118,-9.010936876349468e-06,-9.640831409531401e-06,6.556126233152849e-06,-0.00013052635515558417,-2.280828929251638e-06,5.864902368895023e-08,-0.0013054536546956799,-0.00013740337282641433,-8.084963372709192e-05
500,0.6806892866976089,0.06268056506610574,0.004218024509970221,-0.005785803621226349,-0.0014865290968475824,0.0003208033713699836,0.00023091881124244265,0.004229496242066656,-0.0008135046611749372,-0.00031494100265067575,-1.0925632394288968e-05,1.0016530196687237e-05,-4.77076715799906e-06,0.0011182654201166255,-2.8791948130190755e-07,-3.3170291881306723e-07,-0.001960258483824964,-0.00016214607829812035,6.896973853988449e-05
600,0.7396089963081259,0.04830336029742072,0.005362943413268325,0.01798528382266739,-0.00713269097201065,0.001824778653023202,0.0005512917774048098,0.0009941561248679395,8.613856756298474e-05,-9.639446871710148e-05,-4.5787853650588694e-05,1.133023527748077e-05,-5.454288698904967e-06,5.0171834032286056e-05,1.4062341184794444e-06,1.3147848551959962e-07,0.0016405797445421453,0.00044139189781987575,3.2377767990483496e-05
700,0.7478547663871449,0.04905027805443003,0.0056982228584642304,0.015227279250394575,0.0024925367933080027,-0.0018801610760273244,0.00035406544575730767,0.0035072764567520153,0.00048425788709968834,0.00010021128019685043,-9.966863979345755e-06,7.645124732900194e-06,-3.6274395279486787e-06,0.001896286869523022,-8.568947404671882e-08,1.6281909580498636e-07,0.0032063986995478737,0.00019440354112084315,-8.561399565411563e-05
800,0.815575081944655,0.058455707181417044,0.007631645596456747,0.0018152174831871978,0.0017129948781514017,0.0012778428027344303,0.0006184759650925422,0.005197452444103757,-6.306052939465616e-05,0.00017116946723391588,-4.54610445614336e-05,7.703024088689103e-06,-4.042792453913994e-07,0.0005906568776964629,1.8549966117148648e-07,-3.653753327014799e-07,0.0015422913669868492,0.00046179402689034484,-4.471711671864728e-06
900,0.8904916351910791,0.07601404811197357,0.009742604817663368,0.007752998297887758,-0.005782479475769337,-0.002246167020649819,-0.0008971765060084455,-0.0016262964009184813,-5.676390575526724e-05,-0.0001368927205822446,-4.0018225244141476e-05,-4.03896821160482e-06,-2.5830051543887203e-06,0.0005877701952833288,-1.7712341126829541e-06,-2.0944162327326953e-08,0.0019494399133902602,0.00046756968247190666,4.412549330938218e-05
