milliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
0,0.06878565602540845,-0.011443941193042319,0.0019031094793955587,0.0036714428501428463,0.004315513722394053,-0.00032038633757344525,0.0003808220294767784,0.000120582997666749,0.0005310091142708994,0.00010115932468951313,-1.0754474414676483e-05,-6.86483824072517e-06,-3.2621646817015803e-07,-0.0004926277678533681,-9.250666478696609e-07,-2.976966210674882e-07,-0.0015329183261237134,1.3588160332153896e-05,-8.703585824794008e-05
100,0.10063047560677227,0.004941838550283488,-0.0002876518851566315,0.0067972900275180895,-0.009920191953466596,5.4059792572490004e-05,-0.0002965612767658004,-0.001357076221621883,-0.0006204050614898268,0.00010135990829229082,1.5415523206692598e-06,9.475288633463137e-06,8.167116203336163e-06,0.000875208781510905,2.4298623604170893e-06,3.83817503443094e-08,-0.0003622806571074088,0.0002150728268916504,9.140617439792885e-05
200,0.391793630035995,-0.008757369109137202,-0.0014651527622562663,0.006301694308396901,-0.0030533001365501467,-0.004553752715172417,-0.000938775973945807,0.0010459867323457598,0.0001243254027641038,4.695166228608956e-05,2.62375758832354e-05,-6.488207480699034e-06,4.692151599825391e-06,0.0008942672544172156,1.2141213922601126e-06,-2.0564238022599745e-07,-0.002205146798197524,-0.0003142232599397461,-8.069674270894281e-06
300,0.3208840234779664,0.03244605641594607,0.001504309021158144,0.003909645684167429,-0.0027921277167275763,0.005033357187166325,-0.0011648974756440454,0.0014109919549056046,-0.0005539586860656026,-0.00023380030645192237,1.5984199463559406e-05,1.1865334169266049e-05,7.67214741508781e-06,-0.0007059347097896182,9.522775412167386e-07,2.350175613424389e-07,-0.001037234629044713,4.474850161429609e-05,-5.024633403971578e-06
400,0.4454437738203988,0.012814086300025618,0.0015746388956321487,0.015620087056141608,0.006788939798736651,-0.004601246848975433,-0.0002865079048255027,-0.0007852775778442575,0.0005993517293045494,-0.000212218223186711,-2.857759790804238e-05,1.184551796303094e-06,-5.964096214128085e-06,9.354827084697109e-05,-1.2885343502397987e-06,2.6604950532857137e-07,0.0017139153571481614,-0.00012788729648159332,5.228635864357313e-05
500,0.550533548628223,0.025585092999098412,0.0018170115385117448,0.012132654464565726,-0.005926475174885546,0.00477797625038698,-0.0014867206607354552,-0.004888517264151803,-0.0002514160714095706,-0.0001487413738366418,-3.1983664929638716e-05,4.0146539010502894e-06,-8.303607763509331e-06,0.0002898449564766365,1.887006238745946e-06,8.358697564356557e-08,0.0016144383487192342,0.00015484439035580495,7.602132930258967e-05
600,0.6168782555925033,0.038098429160556294,0.004874279229948812,0.005516594053749939,0.000267756403241503,-0.00453165088605028,0.0006830920628784703,-0.0037939711179832227,0.00047008885776000497,-0.00018703144234208092,-1.8070927841308604e-05,-6.578033820252208e-06,-1.1596725884739969e-06,0.0009612607885818596,1.2953874267533511e-06,2.3743929609949074e-07,0.0021260209778751634,-0.0004045294224392418,1.7606641071217857e-05
700,0.7273227629712411,0.05292967762729369,0.004501098170502684,0.0057287671134996585,0.005405525585641648,0.001545798097331946,0.0012096084803866274,-0.001575978793792787,-0.0005062110569779275,0.00029906201368064186,3.533655173442749e-05,5.654368387650432e-06,1.2099166574253277e-06,0.00131336662359418,2.1919701226177316e-06,4.383924862036858e-07,0.0017065651744014743,-0.00040375318205533003,-5.5063198485027416e-05
800,0.8162033974228705,0.08659162931781238,0.00586238335598999,0.013071784123352175,0.007800086854383639,-0.004385279995815737,-0.0008387175654573316,0.0026572154554275083,-0.00033512408832256135,-0.00015205219712529668,-2.7921078178424562e-05,2.45517980318988e-06,-7.493993648674144e-06,0.0008552955045583799,2.3766078680002503e-06,-3.108027271293237e-07,-0.004086764207317387,0.00047165464265392097,-1.4244304089915176e-05
900,0.9702906946773899,0.11641185783757386,0.01065851483289512,0.010473533351582017,0.004828370039477769,0.0005890642853894252,-2.5167294635088203e-05,0.0024456510446104695,-0.0005450907045352735,-4.0870215888402685e-06,-3.264560973765564e-05,-1.0452736402681885e-05,8.326370469284615e-06,0.0016389161356439893,7.514576568534898e-07,1.0743842898362642e-07,-0.0001155975994712138,0.00037988903923589953,-7.969512368325108e-06
