milliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
0,-0.08975889612124334,0.014169903686385602,0.00037101783873348307,-0.0003683432974967841,0.0018249635910096188,-0.001801684984658903,-0.0007352377366558568,-0.0017883057573867694,-0.0007084079087135917,-7.884527198106186e-06,4.3739680600961354e-05,4.896617314555612e-06,1.7830667337338228e-06,1.8013224649026204e-05,-5.454646499331166e-07,-4.249628670541307e-08,0.003096985910562783,-0.00012752366934846356,5.4359286421041885e-05
100,0.22680075214146966,0.021157258090473915,-0.0013306451259314344,-5.979788214490813e-05,-0.00018694652353934058,-0.0027332894611863516,0.000541809199645867,-0.0030566093536361196,0.0005538338854476075,-0.00038395219242167626,-3.5014114156085376e-05,-9.015769195063496e-06,6.7314831881376795e-06,0.0006548267719332771,-2.402080549818569e-07,-4.0412134485302237e-07,-0.0026574509971609957,-4.575198079701879e-05,7.781151233233647e-05
200,0.34944312692227875,0.02049774623584064,-0.0010462988078354498,0.013472269235253041,0.008767190988288128,0.0015638026561771946,-0.0006351386846669688,0.004581156675294005,-5.2130143371246994e-05,0.0003824760311314597,2.0596161889553617e-06,-1.6027824758568367e-06,5.636683013471665e-06,-6.0257921828656935e-05,1.7135953638910319e-06,-3.904190020173907e-07,0.002103826890547208,-0.000397982621261554,1.3723930944428244e-05
300,0.505861674662405,-0.005263403557406461,0.0008891011039056189,-0.0029296832476791877,-0.005768236494313323,0.004834309402011578,-0.0014360801654469389,0.0025134670879506066,0.0007256977921294289,-0.0004804284257976094,-2.4528754854450183e-05,1.2845862410510707e-05,-1.0592753401631022e-08,-0.000713282672458674,1.190736180661972e-06,2.347442681588839e-07,0.0020574379435105293,3.4121872538204094e-07,8.679851194426993e-05
400,0.5460637260558879,0.017095293503961367,0.0039018821217370278,-0.0013980891310335468,0.0005819954436591014,0.003423921804483459,0.0005891167461409755,-0.00014022046870301155,0.0008656541665378521,-0.00014129609025813892,-3.0458248481837345e-05,6.538620649012058e-06,5.857037509166858e-06,0.0006157617947322019,-9.661810652676084e-07,-2.2648746677137764e-07,-0.0017728507005220226,-0.00025424577959481893,-7.117054856493379e-05
500,0.551165304595376,0.058474821407210484,0.0039572016301375615,-0.001106880007112009,0.004500493912370799,-0.0029971954049738433,-0.0006090464592772047,0.004681881763950728,-0.0007831687684212478,-0.00013773348917653567,1.1847876117937238e-06,-1.0779145946778146e-05,-3.958544922387984e-06,-0.00026904327699257927,-2.1487457597974124e-06,3.7902361579324143e-07,-0.0001621777690340131,0.00025959917571945077,-2.908309165000301e-05
600,0.6710716866981139,0.0736604808283711,0.003393413017552491,0.0019526409973387475,0.008935734940874842,0.002046611889199975,-0.0007479513614620975,0.0047768625404488434,0.0005529972536264499,-0.00042267669499831387,2.4240079452619717e-05,1.3178604813945286e-05,1.6384119776917978e-06,-0.000275095640596838,7.327774273699393e-07,1.8540719290137357e-07,-0.0011621343447479778,0.0004323387502882345,-2.6219957698061613e-05
700,0.8947655158382145,0.08281663275465803,0.0050306724223912105,0.014119824251195004,0.007608700308177889,-0.003041726517180836,0.0013940493894150036,0.0026519917798119718,0.0005789917994122936,-0.00026282556685392025,-4.308153941178808e-05,-2.238721291928974e-08,6.143938005239149e-06,0.0014026014437668955,3.36567816868314e-07,1.716906117103352e-07,0.0033341269014603597,-0.0002651264493144698,-7.535916044784542e-05
800,0.9135940748744871,0.08856574192585696,0.007853436775339923,0.007729259856035252,0.0004683376058881005,0.004717774194696422,-0.0008158822266675761,-0.004267035145374887,-0.0006076558502170975,0.00043822195828720624,1.2785920286567613e-05,1.0683083758919298e-05,-4.428672770191547e-06,0.0007336710069478364,-4.2859741885617515e-07,-6.912449201929062e-08,0.003656709088494846,0.00018581402859176212,-3.727748384413703e-05
900,0.8963525507338665,0.10247480410482326,0.0075968905726841755,0.01152947210695636,0.001569898385272079,-0.00447057030188396,0.0009669178499569529,0.002657512608018841,-0.0005724903934255664,0.0002916254567685643,4.475851587045786e-05,9.129063362587311e-07,-7.859746175865849e-06,0.0012975882487451,4.6959741783452743e-07,3.334926788908229e-07,0.0015877610189992321,-0.0002614241905113006,-6.379851040875916e-05
1000,1.1094832581529632,0.09655206373889003,0.011545973246471693,0.024044345977869027,0.006124390953794508,0.004494737472592772,0.001350430987662346,-0.00407197863938741,0.00015864658524637667,-0.0002471713012856057,-1.6967302764023988e-05,-4.3555560973242e-06,7.456255287082139e-06,0.0028881591383492075,6.129171880646821e-07,3.8297421506940994e-07,-0.0020056916164974863,0.0003264522016663164,-6.416889244690255e-05
1100,1.150365106176772,0.10572992051380792,0.011797653188776173,0.037015236578480756,0.010385072544468481,-0.0023488317171491387,-0.0009859351372728724,0.005962073296314929,-0.00045559829847219497,5.3092480337108934e-05,-3.274068546243768e-05,-1.0095549303587068e-05,-7.042753062966497e-06,0.0032740449200180646,-1.2716510000950593e-06,-1.700160239200649e-07,0.001941790453043556,-0.0002836661598603702,-2.3923552700748903e-06
1200,1.2334125518364147,0.13201699214893126,0.014948744843405633,0.03880808120123407,0.009342927220523859,-0.0004886539242795971,-0.0005544036994097874,0.003855035365841665,0.0007394514723247824,0.0002235181621331722,1.1070883338799517e-05,-2.7667150744069684e-06,-4.7715322625306385e-06,0.003959280228665446,-4.5284745532864046e-08,2.9141435708510623e-07,-0.003220390975851013,0.00017408135592744851,6.72800248503802e-05
1300,1.2870568978538792,0.14134625128623537,0.016429823833864012,0.02882480590001002,0.007059814611447745,0.0039632678992575585,-0.0010495370445590692,-0.003571869065577174,0.0007995689593919548,-8.771345898636056e-06,3.783897036200383e-06,-3.535672629593185e-06,-1.109009115896655e-06,0.003800356227003037,-1.198624260173147e-06,-3.8399388269902663e-07,0.0044283191246370845,0.00019849510249669183,3.5755665667639993e-07
1400,1.3282691879561628,0.17343551526398907,0.016958300397356085,0.038119713382834965,0.010372697817859069,-0.0012027727143633614,-0.0012343787433147179,0.0006318768862061432,0.00031196973773789274,0.0003415116946999346,-1.3910584022780656e-05,-9.408509377574485e-06,2.170515614477711e-06,0.004706457131736818,2.2276051538512643e-06,-2.2579610939935403e-07,-0.0028312561806150367,0.0004892709166757647,4.7228219290175566e-05
1500,1.4386687424809537,0.18533908633651713,0.017220943571797313,0.04979887708316326,0.0076597146184360886,0.007111408825627735,0.00041155365273589555,0.0075264656306154865,0.00029811852608640967,-5.591070603712866e-06,4.440635541437885e-05,-1.2571934889225244e-06,-1.1715590080607192e-06,0.005484117138072077,1.8921783128413883e-07,6.127653383559303e-08,0.005460813936986002,2.6079853942937635e-05,-3.375841225649623e-05
