milliseconds,Cyclin_B1_Cdk1_complex_phosphorylated,Cyclin_B1_Cdk1_complex_unphosphorylated,Plx1_active,APC_C_active,APC_C_total
0,59.779161168896124,0.16732438030381247,-0.00650608534185778,0.9983187463668933,1.0
100,56.17188251815317,0.32861734618000743,0.06533952821196976,0.9843804931943955,1.0
200,55.51387880718065,0.49904535912035086,0.12249126434152564,0.9741011131958457,1.0
300,52.84023981223333,0.7567260953063741,0.16772949904620174,0.9651266914060724,1.0
400,50.21994316670603,1.047737568332915,0.20812149188386506,0.9458908448148332,1.0
500,47.934489036352865,0.96056663906536,0.23688616794461217,0.9383643073202103,1.0
600,46.84156077658483,1.3925392573341808,0.26022595754434613,0.9047999839895609,1.0
700,44.883878540630946,1.3279785491048848,0.2840904810182464,0.9031491546525314,1.0
800,42.71849912014925,1.7418579874350684,0.29774479140969146,0.894820385731684,1.0
900,42.40085399979409,1.7662939932069543,0.31654084068043187,0.877215345224661,1.0
1000,41.29954864215761,2.054324892605055,0.3258054936830489,0.8777813799578515,1.0
1100,39.403300988965626,2.142354329943369,0.3285041924115946,0.8492971322040267,1.0
1200,37.982238211707624,2.3352710279195525,0.33368560055899255,0.8426299537025903,1.0
1300,35.762019756515734,2.3947295185221233,0.3438838399216272,0.8328998267821661,1.0
1400,36.22958333332544,2.4395451649811912,0.3441866005233971,0.8267644784158186,1.0
1500,33.54237265915707,2.8105577909612527,0.34564683048345096,0.8230650065053259,1.0
1600,31.36858033596012,2.8972701460519703,0.34347003926223724,0.8156041939425804,1.0
1700,32.96831828159181,3.013080230700558,0.3380943082548064,0.8125774378599779,1.0
1800,31.53004788213815,3.359801592717073,0.34372242448961726,0.7999470283724183,1.0
1900,28.6665599365363,3.325329657918726,0.3370702503817798,0.8036162067378281,1.0
2000,29.116636791692237,3.5211486341495517,0.34014507916734726,0.8007871625128143,1.0
2100,27.634813907471806,3.6834020280871296,0.33580217555161485,0.7930409913786421,1.0
2200,26.052771867092734,3.9482827315078883,0.3421961511033927,0.7806288913886575,1.0
2300,26.399195687815112,4.127502129991272,0.3306005464596167,0.7740344830400392,1.0
2400,24.79571180539671,4.070449398434933,0.33187278317350494,0.7568998878569053,1.0
2500,24.66076972519033,4.356196873007276,0.3338499527946024,0.7529114826186069,1.0
2600,22.95800897864477,4.2621791365599515,0.3274554105834745,0.7454733263110704,1.0
2700,21.509931125714026,4.410891663451295,0.3157245940290113,0.739936795143786,1.0
2800,22.27237295828478,4.759004720909172,0.31782528489508877,0.7486174327185857,1.0
2900,21.664295543037852,4.760446395447561,0.3082005578410769,0.7341780536748669,1.0
3000,20.197438300457613,4.790223674542851,0.3080418519305365,0.733993498320078,1.0
3100,17.986174104911264,5.0739311395137925,0.3113904502053551,0.7303111909664269,1.0
3200,17.597145554974947,4.959500252865242,0.3070813395786383,0.7238793501450584,1.0
3300,18.66572902484083,5.057412036314934,0.2967562209443739,0.7059601622283632,1.0
3400,18.047622650488513,5.325053990358015,0.2963160497778444,0.7099084089563692,1.0
3500,16.360984454086424,5.280050355788634,0.2900964584058574,0.7118006843402299,1.0
3600,16.654790373978546,5.169280321575296,0.2945339155020586,0.6984517784822345,1.0
3700,16.430196022183893,5.316555124413219,0.28152971570271124,0.7017199147984983,1.0
3800,16.198441423164876,5.307461983120817,0.2895078767115449,0.6941637473007353,1.0
3900,14.868935300928683,5.5407384582816315,0.2822923064515102,0.6886308526319309,1.0
4000,13.58545074522533,5.622746714829232,0.2742954952135137,0.6650687332977345,1.0
4100,15.198612844827514,5.562656932586556,0.2753502485541538,0.6612642996857375,1.0
4200,14.879397920030492,5.458657138603513,0.267230659223055,0.6638486322236977,1.0
4300,14.719816567009117,5.591830318529795,0.2720208096338024,0.6577608510999636,1.0
4400,13.938550474166636,5.760969977827163,0.261037519670291,0.6491815185473906,1.0
4500,12.048395733095395,5.471720644959882,0.2561544480149132,0.6430660674818459,1.0
4600,12.543074489966646,5.803655859920691,0.25443996346386694,0.6275348734982991,1.0
4700,13.344055024218468,5.565103401834191,0.2483147457432678,0.6332014918360798,1.0
4800,12.704371022787223,5.67784148239656,0.24929021234004703,0.6278037722540775,1.0
4900,11.714385964563395,5.630137929723753,0.253769066699287,0.6114400958166704,1.0
5000,10.974614174619369,5.7185155084758,0.24622522597824148,0.622517461939577,1.0
