milliseconds,Cyclin_B1_Cdk1_complex_phosphorylated,Cyclin_B1_Cdk1_complex_unphosphorylated,Plx1_active,APC_C_active,APC_C_total
0,60.249583423430366,-0.016643238630598307,-0.005215538666794052,1.0058879426008498,1.0
100,57.27119639562254,0.10938713477686018,0.0631816481857895,0.9948754543903543,1.0
200,56.027084002577105,0.5107234897737749,0.11893060382360426,0.969418157697715,1.0
300,52.374813976166294,0.5762282085751051,0.1750072694393209,0.9488811071309254,1.0
400,51.19097799376499,0.9930105725949296,0.2104540499063283,0.9393393931967758,1.0
500,48.957685844514714,1.1258350507335382,0.2361957758372133,0.9344830624521735,1.0
600,47.4312298788252,1.2467212951320858,0.26264671082276003,0.9113369130484965,1.0
700,45.635976555542214,1.450359387851135,0.28046298110532447,0.8962152512404842,1.0
800,44.05343577676485,1.6192250228966323,0.2964050456605398,0.8847835484684569,1.0
900,41.98138846781077,1.650751458648988,0.3102026546315068,0.8721251556329286,1.0
1000,40.26209820974607,1.8245329699143675,0.31916208730104234,0.863248253788277,1.0
1100,40.37872554900994,2.27801208551218,0.327051810843308,0.8511582980393543,1.0
1200,39.16674020095314,2.2600068338042894,0.33405162052167686,0.8428781318346428,1.0
1300,35.344591065234674,2.303589756869466,0.3388301837525018,0.837199903052135,1.0
1400,36.27185073424588,2.7223304814230747,0.338378412446606,0.830136969838991,1.0
1500,33.658347714397856,2.9141717844452963,0.3386659998643589,0.8315852688716682,1.0
1600,32.521701956933896,3.052517178447453,0.348386637362022,0.810041927393003,1.0
1700,31.71749650084025,2.8984494214750383,0.3488601259048111,0.8006932829795776,1.0
1800,30.513970667507337,3.3751588330137725,0.3470631797597424,0.8020077633845301,1.0
1900,29.62255184746392,3.179206685220765,0.3419365853676526,0.7980254717159767,1.0
2000,29.117919390886623,3.55764901669243,0.3403011582850396,0.7946450243109862,1.0
2100,27.76155454101062,3.6941487477094412,0.3353277431278057,0.7747977309436966,1.0
2200,25.347019721222352,3.805761472282424,0.3334598943204705,0.783271197889483,1.0
2300,25.02771506083983,3.8317606253698373,0.3265920223060063,0.7832729299763931,1.0
2400,24.457266715719555,4.18936562876575,0.32412636636586034,0.7622789468095317,1.0
2500,23.048727390303696,4.196362973739662,0.32681616432737565,0.7683178783703627,1.0
2600,23.815656697634473,4.528747943974927,0.3207970523203896,0.7644807815646008,1.0
2700,23.488170608434366,4.348265329071615,0.31436444651210976,0.7440193264644026,1.0
2800,22.676957552450222,4.690090185872004,0.3166838843164855,0.7459291186151827,1.0
2900,21.25787710632351,4.6915280631692315,0.31054895611248456,0.743475568929336,1.0
3000,18.56841895630803,4.77708020247435,0.3143898301747693,0.7374740842670482,1.0
3100,19.191935321657464,5.108647032150853,0.3114346804192989,0.7287221335280314,1.0
3200,18.327282866811426,5.18179229738583,0.2985907403665426,0.728385001818998,1.0
3300,18.490249444104446,5.2846790412965845,0.2936583396808576,0.7170916715524386,1.0
3400,17.616520747253297,5.101885822050149,0.2984160526625583,0.708157183355341,1.0
3500,18.20266817140721,5.313183993984621,0.2917637652145186,0.7112913273384098,1.0
3600,16.18945102317537,5.357869093772741,0.28698016014599964,0.690275035998533,1.0
3700,16.67539325069137,5.347318962098653,0.2904539188755413,0.682100800324772,1.0
3800,15.332205468189226,5.460648001913379,0.2858757987884542,0.6878759549757407,1.0
3900,14.038431316139501,5.5881090447405946,0.2812464852414994,0.6848926784115307,1.0
4000,15.16147582059277,5.424426839370456,0.2743524997576491,0.6646045370513926,1.0
4100,13.072132755460622,5.570045977150348,0.27470812166445396,0.6645337358062902,1.0
4200,12.991406550979395,5.555909521712846,0.268620887991326,0.6534895536689073,1.0
4300,12.602905467987974,5.644545886661744,0.2708019619224255,0.6555318059557034,1.0
4400,12.435179761865284,5.718809474112182,0.25965336593997457,0.6485125220119501,1.0
4500,13.70173695471846,5.690085454648508,0.25364292591332266,0.6483650931714355,1.0
4600,12.883701960720838,5.495730846320898,0.25244595537619036,0.6390969529858944,1.0
4700,10.635510415365346,5.5379181696288065,0.25052725168652934,0.62674571760338,1.0
4800,11.40996996729741,5.614907730498124,0.24931066735363988,0.6149165555061592,1.0
4900,12.125478117985859,5.810161117785642,0.24645747507442012,0.6294507271870161,1.0
5000,11.271776168806406,5.499909132010283,0.23843402804062322,0.6172794432267842,1.0
