milliseconds,Cyclin_B1_Cdk1_complex_phosphorylated,Cyclin_B1_Cdk1_complex_unphosphorylated,Plx1_active,APC_C_active,APC_C_total
0,61.246836087405256,-0.1637008085837269,0.005613015774427044,1.005776262162064,1.0
100,58.196030372631306,0.40122424516698985,0.06228029340245137,0.9946882240999263,1.0
200,54.04180739194086,0.6185228064202923,0.11783285867983424,0.9787679276083773,1.0
300,53.71973141875708,0.7828011403437106,0.16931435466476613,0.9665300228161986,1.0
400,50.55206016920175,0.8000914956628019,0.20705417435695095,0.948697853981767,1.0
500,50.078505695172886,1.0714898361738483,0.24073987696948188,0.9280525622447496,1.0
600,46.32653843774702,1.3068976264293404,0.25999437682325266,0.9063262283468575,1.0
700,45.571783585871884,1.3901537444416638,0.28875833602355105,0.8955424640080126,1.0
800,42.710939695089316,1.801675972210318,0.2939976098544115,0.8893542714146564,1.0
900,41.45012423000376,1.9187271887732347,0.31278354528890556,0.87396168787589,1.0
1000,41.53265017245746,2.0337766778519235,0.3256338380229765,0.858962634848364,1.0
1100,37.926987492499045,2.243061920510299,0.33025460240523813,0.8619752371333204,1.0
1200,37.492664668347786,2.2076105666394774,0.34160891549925665,0.8569207174872598,1.0
1300,35.713959920656414,2.5403089174280646,0.343166257323476,0.8402122980807842,1.0
1400,33.838969753527415,2.633034810522168,0.3458242824387265,0.8301176477147371,1.0
1500,32.88944990892239,2.698713914277831,0.34980013413618827,0.8217813140723831,1.0
1600,33.073748904968184,2.9464454206354627,0.34240097576857803,0.8239782496553603,1.0
1700,31.603482608060666,2.927940643510822,0.34792118158503177,0.8096331698144711,1.0
1800,30.123631441646527,3.2476129165841634,0.3400327816917488,0.8035334191468612,1.0
1900,28.618746412485624,3.3791164697766707,0.3436247925728888,0.7934339887426395,1.0
2000,28.45282123598871,3.674634578772915,0.3423637416272051,0.7987864027453195,1.0
2100,28.75086335457666,3.589608789756053,0.33467835119643424,0.7800883103083777,1.0
2200,25.2808698527176,3.7663519082732413,0.33967190482497533,0.7802338181010721,1.0
2300,26.38483248055698,3.781262798850954,0.33405123904884765,0.7716320856753868,1.0
2400,25.4781346643913,4.139050413960928,0.33251709448313277,0.7596411332785883,1.0
2500,22.719266499257323,4.185230107262392,0.3209989068579088,0.7568010390593188,1.0
2600,22.430627379698766,4.3279306177476595,0.32841548842485463,0.7547648285903766,1.0
2700,22.470059143050364,4.575539251038893,0.3235639348887459,0.7556790157557043,1.0
2800,22.646556511311413,4.672847252324905,0.3220230547439807,0.7462297459808542,1.0
2900,22.001483123725922,4.829844953827339,0.3082280935385309,0.7458156815957987,1.0
3000,19.289850776018806,4.669506062116587,0.30814531954577906,0.7295696055151493,1.0
3100,19.736603572299973,5.031349164765845,0.309509503165578,0.7325731912803302,1.0
3200,19.73600399767754,5.030816707924856,0.3083223557349453,0.7242631507016305,1.0
3300,19.07180470697531,4.976423757559906,0.29563476039289804,0.7178715029165839,1.0
3400,18.84358623075092,5.271035581784932,0.2929358565590559,0.7134978472416466,1.0
3500,16.072993107725928,5.107975794256125,0.29288731535390766,0.7056117190302099,1.0
3600,16.447732405460858,5.198150705337881,0.28864834858186994,0.6885602081219726,1.0
3700,15.975575924456896,5.445389710129034,0.28527265460810536,0.6952279566942495,1.0
3800,15.506202279516756,5.328194670932727,0.2770313023610228,0.6800800381587437,1.0
3900,13.749714999030235,5.354741551702775,0.27639112988752745,0.6798999494100868,1.0
4000,13.784366413385023,5.657169072874526,0.27376334323699486,0.6772058980061318,1.0
4100,13.719444016250673,5.4489137048620675,0.2720709910050904,0.6622956299443723,1.0
4200,13.806198457371655,5.471428277216264,0.2712183844052006,0.6685856104563115,1.0
4300,13.00187356955933,5.469137086464497,0.26433647867981364,0.6632757945959055,1.0
4400,12.439084126133714,5.685880769730273,0.2578785090905362,0.6447675387784938,1.0
4500,13.917781662065432,5.6344323649820085,0.25602272968831863,0.6422085065066511,1.0
4600,11.635348029973835,5.4827522783636695,0.2526053309089272,0.6344861950292707,1.0
4700,12.816003972202388,5.711754155240426,0.24862183504835142,0.6212179076532173,1.0
4800,11.49936083517722,5.779109398308147,0.2520448919738948,0.6358915765656162,1.0
4900,11.92471695813515,5.662237710252846,0.24524706091969123,0.6088224672136198,1.0
5000,12.160688096640236,5.542242130252764,0.24307859779963245,0.6186253610903752,1.0
