milliseconds,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rast,ERKt,Xt,D,Kt,Fgf
0,0.5037499207130992,0.19033739635485197,2.0681628506652898e-05,0.09889407663821514,0.0010508529040639057,0.10025191872285537,0.001315034493687398,0.09954541872957887,2.999072576983006,0.09583726880211757,0.11702157252449759,0.538974594840999,0.15890669451212508,0.08393553314365372,0.09585358313208481,0.10184118222938049,2.0,2.0,2.0,2.0,3.0,1.0
100,0.44283047011954674,0.25710527970550645,0.00027404103652480416,0.09276617615001344,0.001792330364486885,0.002946554672553546,0.015315691357464961,0.04066044676114053,2.9502832712446576,0.15965024507703324,0.147650226748887,0.5872371036334414,0.24717118893554704,0.09655959503580887,0.0984685789026797,0.09192381796038475,2.0,2.0,2.0,2.0,3.0,1.0
200,0.3771325192506381,0.2919076371598435,0.0003594576770666513,0.08561961159365153,0.0027115742156151278,0.0008282443340583446,0.029239275665044404,0.017105162647461047,2.926851404903717,0.1660896415673537,0.19518453181862913,0.6858185661255135,0.21995062997597523,0.056785929522306954,0.1052475627848823,0.08468746848625147,2.0,2.0,2.0,2.0,3.0,1.0
300,0.3257498042655996,0.325219702676256,0.0003894305274128342,0.08438222144330948,0.0031417596099204783,-0.0005241758068156134,0.030820187605244177,0.00831750781107744,2.9224663546276317,0.17916116340032956,0.20556748262702929,0.7936050343356021,0.23581669456783794,0.1207556538379462,0.10620495947798604,0.07545340259414228,2.0,2.0,2.0,2.0,3.0,1.0
400,0.29195404626618465,0.35335681827326804,0.0005062789443375229,0.07536324421485041,0.003895163573984729,-0.0009224553013377124,0.04716299996060145,0.005029423427598475,2.917044340431703,0.1743248930552993,0.2204395886501278,0.9144870272108445,0.38204629141203783,0.11711718952341613,0.08437478906283445,0.07228050156207279,2.0,2.0,2.0,2.0,3.0,1.0
500,0.2557127191796986,0.3854561894212116,0.0005240760613651315,0.0717972419900948,0.004462593093898385,-0.0008520508958611943,0.04685385239811355,0.004433510981796876,2.9178310697446523,0.16909680951214123,0.2403108649171096,0.9854837216436153,0.3896808043139656,0.0553755547911855,0.0994056993010352,0.06700930578512793,2.0,2.0,2.0,2.0,3.0,1.0
600,0.23009736434933617,0.4041247393439081,0.0006137887002353275,0.0658212513224557,0.004901645677598422,0.0003217361647520036,0.06279638156984411,0.0036166557447756147,2.913531781678332,0.18534004074530158,0.2818417709552797,1.0530157933900959,0.34778429060589733,0.05742781377953673,0.08976201180947373,0.05994244398067348,2.0,2.0,2.0,2.0,3.0,1.0
700,0.19094699043738825,0.4356190770836994,0.0006838152598721448,0.06328503702163477,0.005263984243986626,0.0010587092136425983,0.06157081337872096,0.003317833724280972,2.912732287269475,0.1983186692588674,0.32143980586070153,1.21942698092993,0.4754772289721674,0.0778114564048903,0.08614466085486963,0.05423602723776313,2.0,2.0,2.0,2.0,3.0,1.0
800,0.1863362055731282,0.43501788260347335,0.0007754760086475936,0.05840591927751114,0.005787136836384664,0.001151436743539267,0.06874790625301402,0.002882166847743757,2.913526637598815,0.19131455815396536,0.3339724634495422,1.252605319813013,0.46792301892514343,0.05533020041453569,0.09352135062453575,0.052012732427146366,2.0,2.0,2.0,2.0,3.0,1.0
900,0.16291688165787008,0.4640315709449103,0.0007701948966950746,0.051756912541602904,0.005955031859510519,-0.0009687423600350466,0.07438918605840546,0.0024827661682077498,2.9096361311337793,0.1954118765495539,0.3682774149679773,1.3561880209436754,0.5599067891977166,0.0622401792374945,0.09393131530545906,0.04567888284781867,2.0,2.0,2.0,2.0,3.0,1.0
