milliseconds,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rast,ERKt,Xt,D,Kt,Fgf
0,0.4982921341429776,0.19683600789584121,2.085573215866984e-05,0.1014944137569338,0.0011402338278123664,0.09864546142793972,0.002270722977389726,0.09916246378636552,2.999211095350035,0.10242688335747821,0.08224396232811414,0.5321953244675695,0.25329262421371346,0.12578130409021798,0.08927286994592545,0.09826924231037093,2.0,2.0,2.0,2.0,3.0,1.0
100,0.4364287084068851,0.25038969755619556,0.00029630125303790585,0.09247712355014043,0.0016870658110774296,0.003009769932845785,0.02015312760190974,0.04092099996998158,2.950335665190856,0.1694381945251328,0.14060695397257514,0.5988760259492544,0.25612535859158914,0.06084536187300857,0.08738497437810942,0.09025189643357696,2.0,2.0,2.0,2.0,3.0,1.0
200,0.3745472729241741,0.2889753377281025,0.0003718295006462678,0.08782071523070582,0.0025821276821100256,-0.0011520843740801074,0.021310930259028804,0.016545939682313084,2.9282598396452024,0.1712621309745387,0.19778816141255823,0.6777175755247236,0.21063629932560088,0.07413634022067346,0.088888822735282,0.08494106381796442,2.0,2.0,2.0,2.0,3.0,1.0
300,0.3353890724619761,0.3314834287975215,0.00045970418041845433,0.08036336369323165,0.003339527820560857,0.0012491434374794406,0.033722723295791186,0.008317328835453369,2.9211186807944283,0.1594401830814673,0.21242633610220757,0.7612727107184432,0.23617636701627145,0.118019352784433,0.09603064369354085,0.07820114005543191,2.0,2.0,2.0,2.0,3.0,1.0
400,0.29625333961137734,0.3570375694765121,0.0005272581695806037,0.07699430005893265,0.003934137241642036,0.0014159190947328859,0.040136677969285876,0.0040946897794543365,2.914941941672837,0.17773774203434908,0.2587117070695113,0.931654406411648,0.29431255074143425,0.07554160567953598,0.10425197655195113,0.0717459849518067,2.0,2.0,2.0,2.0,3.0,1.0
500,0.24906635376772523,0.3794870377583519,0.000547047523999513,0.07148404824160826,0.004507435738817187,0.0003314613601441415,0.04648887300806165,0.0031499283749287163,2.9167880198235823,0.16777165165206434,0.2627405264060841,1.0082901887200817,0.35580612782000187,0.10653070216446547,0.10041481495513371,0.06444639745700025,2.0,2.0,2.0,2.0,3.0,1.0
600,0.22378955375731927,0.4114713145487406,0.0006201028721810729,0.06673520738355282,0.004929833399511912,0.0011268470045679277,0.053326559440196576,0.0017335084408986977,2.9145756951175024,0.17416672598116398,0.28869371785787606,1.1305024722606953,0.43393864858491243,0.05978131603889712,0.1002447595709759,0.06100289174473428,2.0,2.0,2.0,2.0,3.0,1.0
700,0.19168813334762894,0.427277357305434,0.0007083580305751854,0.05979379245097529,0.005301553157933264,-0.00019732609806111218,0.06796364742780057,0.0024408316335382506,2.9124860711151412,0.17951778407985197,0.2923021321517596,1.1937335771260815,0.4997713392413665,0.11944478155576818,0.09763294268261842,0.05521921967844263,2.0,2.0,2.0,2.0,3.0,1.0
800,0.16978420962325994,0.44893593013980243,0.0007448757476021153,0.0579900985255146,0.005630986457407185,-0.0005005715460266466,0.06870826876807695,0.002280510703932043,2.913647112964343,0.19851659457184412,0.31323110912606333,1.254815925845317,0.5078711458573022,0.10510165457298573,0.09500859085737745,0.04935572640660077,2.0,2.0,2.0,2.0,3.0,1.0
900,0.1570683685453327,0.4564067460006296,0.0008307772497528459,0.05541894770207393,0.005929884854546142,0.00013217571294908803,0.0756423526468555,0.0030165106446951766,2.910673244990745,0.2130924749885022,0.369723479352276,1.3308127834367574,0.5688419924158005,0.10216349054063167,0.08642116600989722,0.045855957825968685,2.0,2.0,2.0,2.0,3.0,1.0
1000,0.14721004156918266,0.4805444401064242,0.0008339883099521547,0.04779776146657262,0.006316502263540632,-0.0003849087165434287,0.08315203501037526,0.003620020459685681,2.914366943643489,0.22608115031550344,0.3838234707078436,1.476829229963013,0.6545714099385992,0.08348567101135843,0.07641237779301295,0.04418480328359569,2.0,2.0,2.0,2.0,3.0,1.0
1100,0.12433140361737212,0.47844892670786676,0.0009183318834514038,0.04536545012981079,0.006448820205237848,0.0010262308104812634,0.08025549401515066,0.0028329932351861356,2.9108480399141885,0.2153322430448272,0.3868058474462325,1.5796973071655702,0.6716605708836684,0.07710611349376394,0.0895574162062354,0.03839459468802978,2.0,2.0,2.0,2.0,3.0,1.0
1200,0.11439614003696937,0.5037901714868187,0.0009187258270496624,0.04326057673919181,0.006788621339137625,0.001191904449334295,0.09255818990199219,0.0017703583165646808,2.9127746122437594,0.22127380610791447,0.42725821464415464,1.6619453571154095,0.817615088703712,0.14341063000075616,0.07952606030921944,0.03482619343069106,2.0,2.0,2.0,2.0,3.0,1.0
1300,0.1078328612810397,0.5096635430942951,0.0009832764993888499,0.038704163760554466,0.006886001275331174,-4.20377178734718e-05,0.09106440406464791,0.003927444930734646,2.9103783331065882,0.23207504946234792,0.42194792313740953,1.7246341197168469,0.9191512469671559,0.13293385015613457,0.08166215109719616,0.03211667737787242,2.0,2.0,2.0,2.0,3.0,1.0
1400,0.08773136567055544,0.5118518068889427,0.0009847462785252154,0.03764713962591273,0.006908309066881472,0.0012973007234552527,0.0906259691091565,0.0021980848002254266,2.9096322152706233,0.23879002533203933,0.4568254107000325,1.8052786780241954,0.9876259079450881,0.15318839550579888,0.08477803027662395,0.03254116275751149,2.0,2.0,2.0,2.0,3.0,1.0
1500,0.09005656342029088,0.5197362596850843,0.001050853987348626,0.034274637454647795,0.0071367694964602196,-0.0007834747422405693,0.10702960573273881,0.003840678551588503,2.906102390639633,0.2542333634371284,0.4438988947673343,1.8829248925650004,0.9900324610994643,0.17246862517981465,0.08757612941673226,0.028402002907942984,2.0,2.0,2.0,2.0,3.0,1.0
1600,0.08824267622840698,0.5222237827443016,0.0010635708408824928,0.03417283164650443,0.0072823956028118045,0.00030934180246496273,0.10798481688719512,0.0026315761136584638,2.908172701159675,0.2550297759914603,0.5074618447639138,1.91900690442694,1.1370186067508616,0.1272891981143,0.08365679303491338,0.029116991440862272,2.0,2.0,2.0,2.0,3.0,1.0
