miliseconds,Susceptible,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Recovered
0,902633.6929663607,0.9590885048170669,113.56687585115348,10810.09578679184,-0.5148362145764236,-0.5989237840707782
100,902693.4899308928,1.162318710041231,107.12638543380909,10763.151044718548,1.076347984792604,5.892104464557432
200,902726.4493317794,1.3466477129939591,99.93022643959736,10717.84834849733,1.3434060208950354,16.89141200966441
300,902787.6937789752,1.4540072356612432,94.02669096865795,10668.544475588847,1.8040302843182674,25.00700737359106
400,902847.490291671,1.6181156973410562,89.84737258275595,10588.985133898714,2.873676518353959,27.962969364846735
500,902879.3798975722,1.7513629970643185,84.88618193893527,10548.997324944257,2.418615915410657,33.380237763896574
600,902888.5168560821,1.8460115952130605,79.28250210472643,10518.143209334487,4.175989468188678,42.33330975926746
700,902938.9327472337,2.0261118224468326,76.16000317078309,10476.84459430704,4.758129646185791,47.598742505298404
800,903012.2599832802,2.097008720538427,71.76782144349706,10446.846641086955,5.1352549075695295,52.36261050981826
900,903031.441919427,2.1914287149863942,69.84516669312906,10392.366347969526,5.478039214177122,59.09538150965248
1000,903058.6098466272,2.3060829023832423,66.88190624060357,10318.765593272605,7.512963297883712,62.72793645295346
1100,903120.3419511102,2.326376828991535,62.75084018516534,10304.820651995557,7.668447015157622,65.17772159620145
1200,903165.1615409165,2.4767144150208193,61.425013324214504,10280.507539445978,8.866148780499234,69.31372776074784
1300,903175.7060506708,2.5075506120327415,59.129183578102925,10204.955370380005,9.617013976081614,74.37602046597817
1400,903239.5375385195,2.6044669895361783,56.42604979249125,10191.787186422882,10.646831448376851,81.0481204902159
1500,903274.6606894586,2.7030382932510317,55.328239377810604,10119.372032419033,11.649943641076998,82.21727833280202
1600,903297.7634467824,2.7083761034070832,53.26808425515667,10088.01283002756,12.389862202062535,90.33496115023824
1700,903343.9530169694,2.756316233722248,51.45048711859646,10054.741712176941,13.32449705261006,90.92891683613706
1800,903409.5117697988,2.8468698129385004,50.6293780386079,10028.10080214632,13.64794158128711,96.36027307083994
1900,903444.9829946987,2.869995719716469,49.84017175698085,9969.006418083674,15.065618817974832,101.91492059351907
2000,903453.0459707946,2.9175021322751338,49.089558609472355,9906.633770496923,16.78722679557742,100.97679201660775
2100,903468.6457561502,2.9865806407612183,48.052213604919416,9890.809295218054,17.44360356727861,104.52292171368795
2200,903558.5607298763,3.0272199785123335,47.38123847071661,9836.294050393473,18.562641537762858,112.59768012301166
2300,903586.5260945887,3.076204590134473,47.21723573628039,9822.30878567278,19.843944372851553,115.87852481505955
2400,903603.9380761773,3.171554637054394,45.18228462101885,9744.987820342507,20.478909846374272,117.70884451534396
2500,903645.9045544345,3.2106499938796667,44.62258161719995,9737.545718484647,21.18123889794505,121.82740364494221
2600,903652.1626109737,3.2354690264552803,44.23968823865852,9670.289067044208,22.936111011071677,125.19566892000161
2700,903689.3232279716,3.296050563595298,43.73564921401772,9662.125899172517,23.171593597646247,130.906589292813
2800,903740.2603119763,3.3108348658263487,44.72326917926079,9628.517129660386,25.087541510615143,132.28220905507197
2900,903796.4943421152,3.381483986350192,43.76608396840065,9565.758408697842,25.9835196639081,133.49169902269162
3000,903816.6930207431,3.403674673564547,43.321839215725575,9518.126949800051,27.000502551335973,138.39767132446195
3100,903865.7394446194,3.435134074696299,43.78881099415119,9493.88634382707,28.290944553548382,143.1745615235019
3200,903872.4668188781,3.440890539571587,42.92471065171286,9431.451997786231,28.41924082627847,143.53234716426928
3300,903930.8067857769,3.484427087083468,42.59673504246381,9382.42674469903,29.842240931139397,146.88363098419933
3400,903934.031160431,3.5374882530237284,42.41420007097425,9379.330129849664,31.880466395009403,151.216081334683
3500,903966.7043051375,3.5874195911091755,44.07975310177226,9351.498310313282,32.03721346654645,156.66908511939764
3600,904034.0058380002,3.6283403759740502,43.83308183303065,9311.87394849178,33.27837531349352,156.77529972002165
3700,904087.0449823659,3.6515383150939327,44.084815833179924,9264.365507096343,33.705260040937524,160.57045634026292
3800,904099.834231612,3.6879181122772513,43.08943605467395,9191.32648073935,35.73817069304231,168.48442204021657
3900,904131.7060979981,3.7733831943291163,44.12251935814767,9178.151063452959,35.999760696452874,169.63668450785102
4000,904165.4132806658,3.771342038201254,43.99910576282853,9132.376502260478,36.92154657543074,171.52658695514125
4100,904214.6001450126,3.829361922134678,43.4767928225287,9114.678044527356,38.55686838997183,178.3495055209948
4200,904243.9389314089,3.881027854855199,43.29428186736552,9054.146627079232,39.702181338473196,181.77337749914585
4300,904273.0373571843,3.9147315342965845,43.45942059960218,9045.782696491095,40.867002171378466,183.59176790781515
4400,904299.4057814108,3.9476128710742198,44.43764606196699,8966.139136920447,42.52959171689786,186.6191147858119
4500,904337.3845577436,3.9838851111336355,44.615319918653185,8926.687146137101,43.24580994318083,191.24608788616516
4600,904364.6516329249,4.023755755722938,44.82150292615095,8930.888995171257,43.63397097661317,193.5506128472327
4700,904368.6624446415,3.9887590786535614,45.517961714191735,8902.641585909209,44.99795749915669,202.24349569000353
4800,904430.6674159601,4.085042295557461,44.685221517132796,8857.13525161108,45.58583608898606,202.02791791629122
4900,904425.8829465678,4.112119000288754,45.52984251957029,8803.541944131777,47.755737520264574,204.69488904457035
5000,904454.49334169,4.11398170948819,46.40194174918361,8780.999093719267,49.11004688903408,209.60793678194673
