milliseconds,VAC,TRAN,SVAC,Ts,REG
0,1.008727080382194,0.0037735872569630083,-0.0013288509848704258,0.25309910258900153,0.005272117853353825
100,0.9942558493892817,0.01678326375911228,-0.0004957133834530918,0.5283779732845264,0.015106798742355276
200,0.9910048960938135,0.024758857614814,0.00016863916159427387,1.7401046344219213,0.07037340894053065
300,0.9782576835660363,0.030986209854214734,-9.889008314988847e-05,1.5133511452454136,0.07377993820739746
400,0.9567023410356716,0.03549390128666284,0.002222661677947927,2.125132986207051,0.0015771155268108732
500,0.9496901373764131,0.04309893244564737,0.00024027704190806708,2.3664846187241784,0.0165071351518687
600,0.9554369632519787,0.058937905298358496,0.0005498386573935422,3.107446379870305,0.05680204526527099
700,0.9290890391954497,0.056757740423353416,0.002691916250491218,3.685038801724317,0.08927919858456443
800,0.933401508142352,0.0752475283001303,0.004392773712727466,4.0813672840775155,0.029600514746166637
900,0.9177572167347767,0.07573576789204642,0.0017584289434011888,5.649262829502709,0.06100613240054624
1000,0.9086471132826334,0.08211104517140166,0.003164848321670622,5.636215446778811,0.15600019182891658
1100,0.912371129423813,0.08200391581121821,0.004078859679304977,6.12523780198523,0.12342025509050963
1200,0.895067551605575,0.10331176861018207,0.00448510631674688,7.286560475503018,0.1943092660437057
1300,0.8974568552952116,0.10712067036226641,0.007385731019341341,6.836093877814465,0.216440143046351
1400,0.8759045845424784,0.11512586598795566,0.008209219697813453,7.203315460944293,0.18727448660518325
1500,0.8755630626127548,0.11787171436552818,0.009798672673289602,7.543851843452975,0.24887364124129216
1600,0.8595897647872897,0.12574724865307674,0.008173788537071435,8.889434163954169,0.23853881008956826
1700,0.8556105220450225,0.13830954787187164,0.010651958997453113,9.548208794070655,0.3020888591469013
1800,0.8490192907909402,0.1441105054746598,0.01206849587732475,9.366635058430964,0.3818876626501222
1900,0.8320299826700025,0.14703409947557905,0.014207356687800935,9.553806783187088,0.38395596956764166
2000,0.8242748603592959,0.15841116132999666,0.013159576544529527,10.814892260961107,0.41744846643171185
2100,0.8357932238521069,0.14902239921840243,0.013500623649666461,11.816955134486367,0.4226818550893735
2200,0.8199380275798801,0.16813033275136768,0.015693569477770612,11.075867303617203,0.5137738895452953
2300,0.8037101789393615,0.17359002492691472,0.01760870455059618,11.932711240557452,0.5133285869118571
2400,0.8007615415394522,0.16835544285411633,0.018551916291462432,13.055962307470942,0.6527820277153169
2500,0.7876809559650247,0.18021424860017649,0.019906118741128992,13.775999945573348,0.6636336187722881
2600,0.799322675599717,0.19112802803420795,0.02111745749266706,13.958250636618963,0.6943589363255225
2700,0.7882094453096316,0.1938183754236447,0.024448002024587835,13.765267886889216,0.7866279371680392
2800,0.7854753535651198,0.190335325077074,0.02647003702502506,15.399482865296706,0.7986583080132563
2900,0.7608017351288554,0.19734739351391778,0.026824728827326096,14.59806593176381,0.8530580832048995
3000,0.7664791445114746,0.21092968797780573,0.029415534503704065,16.26122540782788,0.9585362630909054
3100,0.7639215134036068,0.21116446918260745,0.029530335856817275,15.565013701020938,0.9207848161023416
3200,0.7556121056928895,0.2173390597910625,0.03294654512062096,16.723049645986215,0.9921086416056226
3300,0.7342666539916659,0.2217205668162528,0.03466110354610478,17.465051597132245,1.1255496672852503
3400,0.7331207339268793,0.2312163464767851,0.035485100070093346,17.790114109007373,1.0851451999177524
3500,0.719545544492494,0.2365225465523966,0.03546286687939813,18.577460613290263,1.1921390617285907
3600,0.7233959249963909,0.24070438856999507,0.03826770571379053,17.77372291741478,1.2413469318069301
3700,0.7204406140200833,0.2373889940032172,0.038298702622509104,18.4168477285301,1.3274515597178655
3800,0.712009057524824,0.24796501854147765,0.04107682025861994,19.442129391147343,1.3866604411257157
3900,0.6929493189856445,0.2503644110991929,0.04522625077760731,19.415738575958056,1.536085523690367
4000,0.6893502154852191,0.2555803801557075,0.04619234935474359,20.7656445726297,1.5599461261168237
4100,0.6852269810637396,0.2608769986762672,0.04643461768781046,20.81474462760403,1.5962302602749683
4200,0.6919734795237064,0.26644482779010925,0.050281486917770034,21.268299370367206,1.7103209371663792
4300,0.6784775985590643,0.2599897307971509,0.05147016950428786,21.82026844483526,1.8403008553503046
4400,0.6741085480112898,0.26842101205214813,0.05311329208978673,21.376160163570795,1.915396882828744
4500,0.6627975864901224,0.27397995334008257,0.055538033895088594,22.29190098218517,1.9401382804373744
4600,0.662047264836515,0.2805968849214991,0.056791103740350214,21.933413259404922,2.089805328264157
4700,0.6601944953497266,0.285180529531155,0.05799978709421484,23.434759302667015,2.058139174878562
4800,0.6500238305881229,0.2766234692022933,0.06127276575792178,23.89863413679929,2.215543248934561
4900,0.6317305421297789,0.28967681925813865,0.06288901051670782,23.376757475010304,2.2105074683296806
5000,0.6454611702004416,0.2928106647849417,0.06335444699906068,24.653843823286085,2.4164040839947165
