milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
1000,199.73955338820204,0.0013739942204072716,1.599175405491196e-05,0.22175816017576105,0.0031259023062313912,9.911267523857367e-08,-1.5442964404671423e-05,1.2093570965903193e-09,2.327261901831393e-15,-5.349703864993816e-19,3.767843604430312e-33,1.670824559453684e-28,1.5163725246962671e-23,-2.4313504200711363e-37,1.0834764243716828e-42,0.006475226820145105,0.006418885387084618,0.0068377912341688425,0.006668932472054691,0.006164398991191148,1.6187623574737702e-07,0.00670297478518747,0.0014537210956966301,2.414809543644299e-06,1.0991868286926678e-08,6.832233844682798e-09,1.0976142344317428e-08,8.786905912634821e-09,7.17536069638333e-09,1.0100152493483306e-08,8.639325174830843e-07,9.860940725914803e-09,1.2093572904516074e-08,1.1618917048781295e-08,1.077457462650051e-08,1.8022349510208699e-07,1.8405901607806205e-07,1.8570162144730122e-07,1.846087242395931e-07,4.7347321146622305e-07,1.8437555989818754e-07,1.9296973838933847e-07,2.032561013974058e-08,1.796252355258027e-07,1.7903766770977335e-07,1.8127421605134796e-07,1.7856297584651975e-07,1.7749901277587936e-07,1.7241705821481213e-07,3.911263980732643e-05,2.153321751146187e-05,1.9321466296990388e-11,7.999959906787472,7.999960041685655,7.99970557366808,0.0013421607524002847,953.8496005258374,1649.0035467592388,21.999750402178694,7.994267408691021,7.999957066857419,744.1661888179273,7.993108658405649,7.993740112094627,7.999955791476001,7.999958234200988,8.000207845038817,7.993182376296904,7.99995758812907,7.993882256165845,7.993848604565276,0.0004628902407925673,1499.9994171380602,5.189391178544008,3.845038989534224e-05,3.97771720206856e-05,4.312774110710608e-05,3.891509343581917e-05,4.1432095236298535e-05,4.083525868810758e-05,3.832957348130015e-05,3.8924419871719256e-05,4.193658583798503e-05,4.317149009615551e-05,3.8950287711771316e-05,4.0117859083623516e-05,4.2364574835307856e-05,4.301504576664792e-05,8.383900174571839e-10
1100,199.69995140837912,0.001100027688947557,1.577626262000717e-05,0.23147587396607255,0.003354295820489246,8.168115903739599e-07,3.340440794613467e-05,1.3623094994570085e-09,1.9094533869421137e-14,-5.567621507202886e-19,1.261794968668809e-32,4.128986686693659e-29,6.5120504844581066e-24,1.628561745829863e-37,-4.078586012875378e-42,0.007342886325156192,0.007242367279756807,0.00737097839074379,0.007382628482147737,0.0073136687831475535,1.8790867740110058e-07,0.006676296332132697,0.0017002647784382264,2.322681849379423e-06,1.3052962804757772e-08,8.595637001607903e-09,1.2944270590762093e-08,1.216185505962994e-08,9.299591767038774e-09,1.0338807564689457e-08,1.5480572942339288e-06,1.2824478053163227e-08,8.105846974343469e-09,9.556655325860235e-09,1.2956238694215829e-08,2.0990629013926243e-07,1.9690698578688792e-07,2.0604421327628488e-07,1.9682428166092517e-07,5.324272483500361e-07,1.8853266453172455e-07,1.988409420585426e-07,2.335587979008278e-08,1.95622425948972e-07,1.8984628418537506e-07,1.885375603656365e-07,2.015115265902834e-07,1.946567784491165e-07,1.8977008949029487e-07,4.063945476727793e-05,2.405704138536583e-05,2.1918644953039845e-11,7.999955662832521,7.999956072578524,7.9996811351193715,0.0014910597380765726,953.8847784227605,1648.831109277155,21.99972858612528,7.9934693772194185,7.999953730396042,743.7803422233526,7.993080341355607,7.99330226058847,7.999955208459875,7.999955885156155,8.000232539735117,7.992859112803049,7.999951446479618,7.992655165580844,7.993301745828226,0.00047731395409063954,1499.9993720488076,5.865456978048508,4.3949971798497056e-05,4.371562433515753e-05,4.703879531211114e-05,4.6520814727169615e-05,4.509829188567864e-05,4.612662004556909e-05,4.760655352007943e-05,4.342100991013672e-05,4.7262784500775725e-05,4.418952622945999e-05,4.317301961081306e-05,4.536620596667483e-05,4.7380738515113074e-05,4.7619231976480376e-05,1.6436521372811523e-09
1200,199.66790093924084,0.0015781751379305752,1.9956044119181385e-05,0.2557194201773099,0.0036827335378257554,3.5872394319896675e-07,0.00010118299598597084,1.2530898723914808e-09,2.8573308878989434e-14,-4.030053431651338e-19,3.372337481811217e-33,3.046651290128585e-28,2.3451856757531187e-24,7.963344410206185e-38,-2.899685007817008e-42,0.007545628284451663,0.007666322993953459,0.007829667771694217,0.007555225345899022,0.007962805078262554,2.2127623421438028e-07,0.007333651114191305,0.0016883072144172472,3.176664812096039e-06,1.2026566788047808e-08,1.5749842640587365e-08,1.4102201827602947e-08,1.385583285953534e-08,1.2046061054727858e-08,1.4458021005990375e-08,1.7366241582162191e-06,1.430867357834098e-08,1.4989942370289226e-08,1.459140666059509e-08,1.20246650290615e-08,2.1332984721664982e-07,2.195089723503997e-07,2.224565816157433e-07,2.137040921072656e-07,5.930495314803733e-07,2.1065604460816868e-07,2.0812041156708675e-07,2.4111207217686657e-08,2.246955058510201e-07,2.0740825806137255e-07,2.1151736165050525e-07,2.2050344591000267e-07,2.2230336117878636e-07,2.151939160343509e-07,4.302969363509068e-05,2.598619967107725e-05,1.7686523969268747e-11,7.999952066003812,7.999951468387355,7.999640831262996,0.0015747021385121751,954.0120343942007,1648.781222726001,21.999700042216585,7.9931670630466,7.9999501511090125,742.9545269306319,7.991865715789026,7.9918915713591305,7.999948505349735,7.99995073359799,8.00024871408535,7.991942546379497,7.999950468345271,7.992072277142091,7.992520217669719,0.0005473898090327184,1499.999297659122,6.454963984235725,4.6377112268310994e-05,4.970777232461544e-05,5.162806593772569e-05,5.0410243325108536e-05,4.727947634656182e-05,5.113382908578806e-05,4.7022638935624465e-05,5.142669936019741e-05,4.843864288546242e-05,4.974763965311438e-05,4.6742455507655636e-05,4.8578824168987134e-05,4.823694645376606e-05,5.151060614872411e-05,1.6475448388704912e-09
1300,199.6535392293338,0.0021479823190676548,2.2841486355177577e-05,0.28774803235143337,0.00387377952499363,1.0483613075781827e-06,0.00010997155848759015,1.5415544268024816e-09,1.6730536914433052e-14,4.166493892610023e-19,7.516155731773988e-33,9.204062892538501e-29,1.618505100500429e-23,7.758064315167187e-38,-2.9367063346465593e-42,0.008650122286557177,0.008459923735319941,0.008225702048027247,0.008581253108429632,0.008100985425352016,3.4440829472052705e-07,0.008763392711578954,0.0018289043474739514,3.7152516497487844e-06,1.494057433086654e-08,1.6659209837353277e-08,1.710971559420743e-08,1.290474535752682e-08,1.2942200646515558e-08,1.7789342049297954e-08,1.8185270567897762e-06,1.419577670424926e-08,1.4282152769388215e-08,1.705825642428186e-08,1.2987369979197633e-08,2.3812982348927505e-07,2.3010011397527873e-07,2.3536214320052918e-07,2.3974380132666913e-07,6.613437248884125e-07,2.2861542190070403e-07,2.3675371321129557e-07,3.266096996070874e-08,2.3609294377980926e-07,2.295483792045973e-07,2.2219295883374513e-07,2.2315401658458836e-07,2.2660176420865706e-07,2.3356327502367272e-07,4.7520374986877276e-05,2.6626104545048205e-05,2.6032529698107087e-11,7.999945516100446,7.999947466477631,7.999593559927246,0.0017725182360008955,954.1234513411877,1648.7234995520778,21.99966482138323,7.992398104012798,7.999948552689805,742.7438431329144,7.991168471020932,7.991765934255279,7.999946738841507,7.99994435519306,8.00026476060612,7.991697275596112,7.999946780748263,7.991167189572911,7.99142282385402,0.0005569060351685041,1499.9992778267044,6.546926156863951,5.540126100307289e-05,5.048599907712256e-05,5.636456372937823e-05,5.336331898629898e-05,5.423392854465881e-05,5.2140226049225696e-05,5.635657926587515e-05,5.3394021862907146e-05,5.451208377237948e-05,5.0622702878541534e-05,5.386025468382617e-05,5.5814757565608706e-05,5.453825130537623e-05,5.277838690407455e-05,1.7569408179486168e-09
1400,199.62687789674519,0.002122948338965165,2.9505854050532192e-05,0.3139994658018828,0.0043575440936164615,2.0013839769570925e-06,0.00011610784399261639,2.334298008203964e-09,3.063063375189059e-14,-2.7922026132529036e-19,-6.0205245018449335e-33,5.577008024818076e-28,8.09815647389892e-24,1.7355179709256753e-37,3.9065482042211216e-42,0.009317300183762759,0.009285730196959456,0.009130048701771995,0.009203102861586482,0.00852638562239186,4.1175800556599143e-07,0.009178761836211018,0.002070196196648344,4.038232398011469e-06,1.905003800944383e-08,1.8922023200221135e-08,1.5934557314555083e-08,1.9381772624953906e-08,1.6182507257653028e-08,1.485768544925797e-08,2.0410185982400398e-06,2.0652089816312853e-08,1.7969523360583317e-08,1.5506176755382133e-08,2.0613116339121805e-08,2.6023404199515735e-07,2.596555456978263e-07,2.5159332629694464e-07,2.403777471889065e-07,6.93384907020404e-07,2.5415454164147604e-07,2.5016606903625286e-07,3.041424245119121e-08,2.58414241432357e-07,2.448771323216583e-07,2.4154821552264593e-07,2.5645193160330055e-07,2.432730510461749e-07,2.494772801002798e-07,5.3689799245338505e-05,3.098949793713515e-05,3.08483073402444e-11,7.9999450058170245,7.999940067651709,7.999595569849461,0.0018521955319604562,954.0957081097483,1648.6006721836561,21.99964435752449,7.99212596266256,7.99994162633223,741.6085725014676,7.991115070964645,7.991110817600366,7.999944546888708,7.999942098404703,8.000295494601149,7.99093874329189,7.99994400201436,7.990571151493283,7.9906273956672065,0.0006147015750940815,1499.9991773339948,6.913497678859234,5.6912797815019005e-05,5.494536979803807e-05,5.908072991256098e-05,5.825270884072215e-05,5.7482399645971125e-05,5.982415856548621e-05,5.622733408922059e-05,5.848151705869258e-05,5.887440881051855e-05,5.7511774396279475e-05,5.6648619504333924e-05,5.9806824345268116e-05,6.036988733637405e-05,5.5414559647713434e-05,1.9596692239909806e-09
1500,199.59654611647997,0.002121187173575955,2.8821134064335836e-05,0.33742595472174897,0.0044968411405390965,1.4005989452080708e-06,0.0001583391987573963,1.907406728485372e-09,5.526456089429694e-14,1.054667171583142e-18,2.0423446196873553e-33,5.78240959038592e-29,8.208500112210115e-24,-5.143534947342368e-38,-3.582523013963206e-42,0.0095850082561191,0.009193732749281596,0.0100021557316313,0.009126634054596116,0.009862220596027337,4.211686646765659e-07,0.009373142872503624,0.002173222939033984,4.519701498138999e-06,2.0454504282491484e-08,1.908908240694385e-08,1.883877448880645e-08,2.0758172333553463e-08,1.873747800868025e-08,2.152806197663385e-08,2.3778471802597176e-06,1.7788549031577874e-08,2.2461268710294504e-08,1.8088475011445e-08,1.874559910587012e-08,2.737925212547646e-07,2.6064977326791866e-07,2.605408247589398e-07,2.58979525092107e-07,7.592392310805691e-07,2.7650737779942344e-07,2.6817327777612827e-07,4.224163214248302e-08,2.689818333264911e-07,2.6730160360392227e-07,2.6712687116131527e-07,2.652306849401743e-07,2.598016480359822e-07,2.651991293590985e-07,5.3143328292145526e-05,3.273192994911283e-05,3.390219670570859e-11,7.999939739995601,7.999941121329349,7.999569221019758,0.0019122213255005215,954.1770149018467,1648.4689239225966,21.999625475934522,7.991517270488051,7.999940238513036,741.2010728081993,7.9904716487222505,7.990510212582893,7.999935665431968,7.9999393641277,8.000302425354276,7.990471478453136,7.9999402386592715,7.990191481058412,7.990479144904407,0.0006463395773860956,1499.9991174892969,7.6926437555594305,5.889138951572846e-05,5.9694649158783106e-05,6.188655969450324e-05,6.066144134938615e-05,6.111552858575108e-05,6.261602344463643e-05,6.38571089707071e-05,6.407213419922738e-05,6.251432635858834e-05,6.24002062289245e-05,6.270246149845814e-05,6.010032502551543e-05,6.21191908636436e-05,6.219088183805261e-05,2.154048673533974e-09
1600,199.56156700298106,0.002939728529384332,3.568017754990314e-05,0.3659468596794768,0.0048589815730233415,1.7169679664839458e-06,0.00013441357413618098,2.343301011144827e-09,5.129906309148347e-14,9.094003310074544e-19,4.4202839849808034e-35,-3.8468856695554225e-28,1.17761368980782e-23,-2.3320578718131156e-37,2.4850194902355825e-42,0.010239011420298504,0.010445207004451732,0.010665411317806234,0.01019303655096807,0.010258509189126292,4.1647003268213033e-07,0.010089509538342527,0.0023164095290079253,4.703347339254989e-06,2.5028301335080802e-08,2.5573887559591666e-08,2.402620201585171e-08,2.0108843367749467e-08,2.5187680082552e-08,2.2484514626055895e-08,2.759180312825507e-06,2.0432008438036276e-08,2.0934197146934303e-08,2.029888287045102e-08,2.1197856297200537e-08,2.882965831781739e-07,2.881280262543574e-07,2.8148366100920163e-07,2.880475038958139e-07,7.747105632647653e-07,2.920622871741329e-07,2.72769756933099e-07,4.7232860808307274e-08,2.810855895569136e-07,2.8226839921076844e-07,2.88663043825604e-07,2.792125226104694e-07,2.74909897964998e-07,2.879491477603507e-07,5.775489513431735e-05,3.296865393661083e-05,3.8885161404249336e-11,7.99993433489199,7.9999366481038265,7.999503988859692,0.0021776212309147554,954.3654961446788,1648.3158681493528,21.99959735769112,7.991286166535139,7.999935703445727,740.4744426453564,7.989287061780431,7.989899274994135,7.999935221356385,7.999935535562475,8.000352026197255,7.9899290039383155,7.999932403101351,7.989603235112672,7.989308397055158,0.0006749857379464742,1499.9991214037684,8.413850539980025,6.379608901101436e-05,6.401442177245206e-05,6.553936150545571e-05,6.370672192557297e-05,6.437006826008038e-05,6.728289269139773e-05,6.406250097195813e-05,6.31181870240311e-05,6.647779113050953e-05,6.534190313234529e-05,6.847373771851343e-05,6.809898058160476e-05,6.439717368275348e-05,6.73999627880958e-05,2.685229073859317e-09
1700,199.55122588472892,0.0027532539469410262,3.7556349666441476e-05,0.38064258238900306,0.004986100841870846,2.045064431640431e-06,0.00021418156554191145,3.2423919436042993e-09,4.74899365723046e-14,1.236604939328478e-18,-1.1881707001638206e-32,4.562452471841003e-28,-1.154676424400942e-23,-1.0737408790684026e-37,7.903397320404915e-44,0.010849574935327054,0.010468847779562824,0.01061421083517471,0.010737122602034271,0.011000281924640743,5.464933578164404e-07,0.010904600596149538,0.0025069059290683815,4.9523103819883285e-06,2.5556807311590837e-08,2.3480124908937486e-08,2.4267649917682715e-08,2.5354245691791953e-08,2.4825985513466557e-08,2.461408728153911e-08,2.741506189851747e-06,2.4058071540641634e-08,2.3843256274158518e-08,2.5503097683527386e-08,2.60245337569956e-08,3.0728173753477503e-07,3.0787540448776634e-07,2.9652449054101217e-07,3.031102690446538e-07,8.336663677745369e-07,3.0662729540355103e-07,3.01391733871025e-07,5.290584029473684e-08,2.9196176192162697e-07,2.9795479657845926e-07,3.076149639749458e-07,2.8959137720169597e-07,2.9596591882177833e-07,2.921139102473122e-07,6.272399281545637e-05,3.649357789062401e-05,4.0378377448312506e-11,7.999932448525449,7.999931085435048,7.999478018278044,0.0023012008170214164,954.3627175733039,1648.21553676298,21.999560771406806,7.990768452845258,7.999930146022903,739.9788449695694,7.9892031377013515,7.9889049956131615,7.999928895501392,7.999932206049227,8.0003662259513,7.98930685680694,7.999928474076907,7.989315697881341,7.988759471596313,0.0007420597554797284,1499.9990407001114,8.54098776896664,7.048802867070518e-05,6.793562374358936e-05,7.073321274889268e-05,6.724565485164907e-05,6.98635385269837e-05,7.231316688748342e-05,6.719814405735384e-05,7.288696678503745e-05,6.898360087404624e-05,6.937533379988417e-05,7.18451319944397e-05,7.189782894421067e-05,7.147073799534599e-05,6.986253496357503e-05,3.482431841952076e-09
1800,199.5121543632904,0.0035625057458862947,4.077398004906526e-05,0.4172989569430887,0.0051967891885039905,2.324110115825962e-06,0.00019575786003779366,2.993904340913403e-09,4.998904206723483e-14,1.190078315570357e-18,-1.1229555036504044e-32,-2.8079542009818485e-28,-4.352770024500149e-24,2.052016190286943e-37,3.555784198231011e-43,0.011058246615896761,0.011291132400654184,0.011179577390042026,0.011931755314244464,0.011156497281527195,6.33525627926178e-07,0.011950253224312264,0.002659306817972237,6.4082174303101934e-06,3.08785564229237e-08,2.9115506408417114e-08,3.2303673707070296e-08,3.144265226693159e-08,2.6549270074592463e-08,2.7401279789023993e-08,3.1798206269368283e-06,2.6483640700054978e-08,2.711300539853414e-08,3.11534213970842e-08,2.7405441897380908e-08,3.11367178448399e-07,3.195046245112452e-07,3.1252557426988846e-07,3.2384704540576267e-07,8.718480900009836e-07,3.2051645522731603e-07,3.206281724557551e-07,5.478663296834421e-08,3.0646673021257416e-07,3.1761151216187247e-07,3.1034799261582407e-07,3.2338639193688596e-07,3.1956470747196666e-07,3.055236683238562e-07,6.398137264149551e-05,3.640719435457659e-05,4.8795536516320016e-11,7.99992356684305,7.9999280960536785,7.999448854394005,0.002324611845708514,954.4324207108282,1648.1068857972512,21.99953100667414,7.989807564016541,7.9999270729376315,739.282910577465,7.988821371302283,7.9881480350058425,7.999927770093169,7.999925031542394,8.000364887016696,7.987954622027009,7.999927360028693,7.987967497224867,7.988792716731612,0.0008115662199900025,1499.998943980071,8.899904259429716,7.237456699764051e-05,7.481234265388382e-05,7.378405352161858e-05,7.526969723557815e-05,7.426948627641035e-05,7.373968604944981e-05,7.584378106356887e-05,7.293275957205148e-05,7.452700377216723e-05,7.188265632265249e-05,7.285267408739533e-05,7.669961981252551e-05,7.590622997880237e-05,7.521630544926101e-05,3.305100842402437e-09
1900,199.4904150836061,0.0035280164836955243,5.360256977357764e-05,0.40941347252777865,0.0055924387627006664,3.2308643721813474e-06,0.00022289660339562946,3.5024079026754254e-09,9.1680963657901e-14,1.4159739674135637e-18,6.714482205269276e-33,6.813087986126189e-28,-8.793343547585118e-24,-8.969652000291346e-38,3.1756907023132786e-42,0.012084184195122383,0.0121007481398882,0.01236570102146479,0.012354481234049334,0.012191009508317205,6.016319311372281e-07,0.011881915333131106,0.002768588461683866,6.208569831171891e-06,3.5153649735298676e-08,3.480366978855852e-08,2.960468863338059e-08,3.175965726899226e-08,3.3193991762913265e-08,3.0901401896010336e-08,3.7536750320242876e-06,3.401977647068837e-08,3.216985554920743e-08,3.127554943207156e-08,3.385641821335954e-08,3.386475768965774e-07,3.3301681910182114e-07,3.290331334965524e-07,3.1964156546013983e-07,9.170063805339919e-07,3.2938515584560333e-07,3.371627826756241e-07,6.54369729076819e-08,3.285465273773174e-07,3.3597907560673023e-07,3.402321531237973e-07,3.347620403686756e-07,3.3608716272850997e-07,3.2019486755085627e-07,6.709369267621412e-05,3.841770805863053e-05,5.447933183515422e-11,7.999920140139481,7.999920494079141,7.999422251574351,0.0026144939356231504,954.5109743252868,1648.0634846653136,21.999516451772617,7.989656951403016,7.999923964681817,739.364888682277,7.987865788180854,7.987622658045923,7.999922670180836,7.999919434300879,8.000409856593256,7.987477509590126,7.99992190505059,7.988198725798136,7.987458401897228,0.0008375291953787614,1499.998934240022,9.570495881759584,7.860023534499387e-05,7.867838875031946e-05,7.849065482222108e-05,7.900001050773434e-05,7.682195042929766e-05,7.722241670401687e-05,7.52200058366884e-05,7.622957132551173e-05,8.096550927675802e-05,7.92543799961416e-05,7.837767206146854e-05,8.077656705435631e-05,7.861699484336419e-05,7.672818598896278e-05,4.4787271937753276e-09
2000,199.44747065962687,0.004409527943522907,5.2396811054586845e-05,0.4349624959908497,0.006186057050055928,3.915976905466222e-06,0.0002690755525573393,3.793524292635083e-09,1.0449529440949543e-13,7.860912770744018e-19,-1.7242812164797054e-33,-3.283390433298259e-28,2.841007361528974e-23,-4.460159094775373e-38,-3.9551989446471835e-42,0.01283520743641703,0.013179107243728254,0.012429974162702395,0.012862133049646951,0.012960888144529793,6.909930103369078e-07,0.012812330919799445,0.0029993611519018282,7.752214609497087e-06,3.680403177617565e-08,3.460902236800679e-08,3.376133484585067e-08,3.44837100301697e-08,3.28697487285874e-08,3.336799427758114e-08,4.639478339958281e-06,3.80616247028902e-08,3.4738214907953084e-08,3.3912254015825296e-08,3.772853108418068e-08,3.4023493958841493e-07,3.5591420620147253e-07,3.425629262571408e-07,3.402632445840234e-07,9.302059907374908e-07,3.40646511674611e-07,3.552547348090641e-07,7.149816109194741e-08,3.4702187949468813e-07,3.458311313714392e-07,3.4389420788487076e-07,3.3714477105575405e-07,3.5019362444815534e-07,3.4306561330349813e-07,7.11295215850755e-05,4.1753047436806766e-05,5.519693354614049e-11,7.999917306138511,7.999916557328548,7.9994177451313675,0.002615430955234218,954.6831962988275,1647.9840053506102,21.999473830838255,7.988844665909052,7.999920337593794,738.7029210245356,7.987285649339374,7.987450810414269,7.999918416312761,7.999915154433284,8.000413871649227,7.987273858577009,7.999917063699808,7.986996430326761,7.986767588813805,0.0009022335725673494,1499.9988834433013,10.385694637912211,8.004802974267916e-05,8.368315148481152e-05,8.500482496082096e-05,8.498720817908427e-05,8.053666680327354e-05,8.103114439902106e-05,8.236466300622322e-05,8.461800375215947e-05,8.256258210558686e-05,8.135145948832128e-05,8.164501755652681e-05,8.005476641101454e-05,8.206668851678396e-05,8.236458325898828e-05,4.306758196044164e-09
2100,199.43840239520924,0.004804657486297626,6.573269704349809e-05,0.45886674733557065,0.006485511080579925,5.164811761967798e-06,0.00027807131661844296,4.4865632665814885e-09,9.920743979628978e-14,1.3521933943215407e-18,1.124444752093958e-32,2.818379900158027e-28,-9.523513654833145e-26,6.761068401208616e-38,-9.843645761504931e-43,0.013637927289040197,0.013618878936757903,0.013668619249621266,0.013598016684688394,0.013070566048639438,7.199691132358827e-07,0.013309147240418338,0.0031699559909802223,8.66169443977174e-06,4.1143147173527356e-08,3.746892808128536e-08,4.121647320756582e-08,3.9305297766475044e-08,4.1768830035313856e-08,3.896892336478838e-08,4.919487741329426e-06,3.9606786012153556e-08,4.1594453283776714e-08,3.926871466447177e-08,4.2192674740384115e-08,3.7220081634542957e-07,3.5328175289855066e-07,3.560798165044902e-07,3.568234458762955e-07,1.005954483086042e-06,3.609078679295202e-07,3.5794062417236006e-07,7.790726792149326e-08,3.6396524454569997e-07,3.5829023992473433e-07,3.6172310353961655e-07,3.6494051010546935e-07,3.5321423302749376e-07,3.603139550302855e-07,7.583263852019279e-05,4.262587990781754e-05,6.086172645961635e-11,7.999914477989708,7.999912274219802,7.999372647369087,0.002826228627738599,954.7216698524401,1647.8906408707826,21.99946438636793,7.98808413214742,7.999916079711629,737.7259730261517,7.986546716166921,7.9869829745192655,7.9999160620498175,7.999910886230741,8.000441882836157,7.986734879619917,7.999914141787577,7.9861283602194835,7.986899873351139,0.0009587367310114438,1499.9987581908904,10.699449966288505,8.617725346142126e-05,8.847710465984687e-05,8.38236490821098e-05,8.61867309212031e-05,8.381989594565236e-05,8.766801807220189e-05,8.477565691757623e-05,8.810689929435391e-05,8.756563926708822e-05,8.352023703436078e-05,8.699168253069817e-05,8.599032023790775e-05,8.825074410658531e-05,8.869880230676539e-05,4.921036400801598e-09
2200,199.39870628235673,0.004867619460811318,6.922058267265213e-05,0.5004649664944805,0.0064655189390867155,5.1331367211653575e-06,0.0003415276020558456,5.090432415088075e-09,1.0710678105328349e-13,1.6558002006702303e-18,1.4832675468214031e-32,3.185516513589453e-31,4.322119194983454e-23,2.2496950109390644e-37,-2.2162380157145453e-42,0.013977256354901416,0.013864293965548155,0.013736286462340055,0.013946873345737782,0.013899742948180768,8.286935244828635e-07,0.013630137928819865,0.0032204640086237234,9.599024404063066e-06,4.606677946782094e-08,4.212817046416919e-08,4.254726413814329e-08,4.4021983341496566e-08,4.035321231839415e-08,4.316618696037426e-08,4.7882383293134324e-06,4.494588202431958e-08,4.282899991139539e-08,4.235666421995368e-08,4.242296328526789e-08,3.685772335158028e-07,3.728819002304793e-07,3.734920262667948e-07,3.6860084334227245e-07,1.0331978112496739e-06,3.8314452077876226e-07,3.8710074125199485e-07,9.044871201270328e-08,3.709341832245347e-07,3.77050909253572e-07,3.745902135405592e-07,3.7266625896328684e-07,3.692043061614896e-07,3.71542558193566e-07,7.748203851582942e-05,4.458222959678085e-05,6.744097678069984e-11,7.9999089474894705,7.999906537653876,7.999335557666807,0.0030118179623195196,954.8029974444187,1647.6939011092434,21.999443138890747,7.987325447424159,7.999906394823822,736.828639762209,7.98620447539677,7.985486851661746,7.999910636197221,7.999906687990281,8.00045992914766,7.985936387444677,7.999909646433426,7.986220106129001,7.985636675276167,0.0009967698305470166,1499.9987767795133,11.21232803317591,9.008851125107669e-05,9.290542137654557e-05,9.154309395391098e-05,9.223946057590719e-05,9.088433665702765e-05,8.912606312895602e-05,9.113502387993881e-05,8.742435028158081e-05,8.738297627612496e-05,9.1215196702704e-05,9.173347253033075e-05,9.1203212942146e-05,8.948545713798976e-05,9.113467263945385e-05,5.164974885418414e-09
2300,199.37564393506167,0.005404337751230129,7.381758931097043e-05,0.5228407510228466,0.0068374491855174874,5.426279042995765e-06,0.00042692260913171955,5.548930220363326e-09,1.3469120583235502e-13,2.594100232432497e-18,-1.2182347746141283e-33,8.922450318996187e-28,3.524316092107937e-23,-2.0376838623478164e-37,3.6595103850431747e-42,0.01496631849205393,0.014542148844708138,0.015053953522360494,0.014672111932282086,0.014333788856579953,9.456355985134495e-07,0.01495398211102861,0.0034465029595960833,9.762918195556953e-06,4.9311652338008736e-08,4.5850910622489485e-08,4.677373315340376e-08,4.381952407290414e-08,4.9520454766702105e-08,4.4537689138877644e-08,5.611936132850967e-06,4.5205490602092033e-08,4.8511210878203804e-08,4.648828154142737e-08,4.9943740572196965e-08,3.889038836136111e-07,3.814053150327199e-07,3.951251016331604e-07,3.94251409495216e-07,1.0656215080547578e-06,3.9527234775868795e-07,4.0176516662442805e-07,9.132496160856323e-08,4.007887274385072e-07,4.029045195634669e-07,3.90356892916796e-07,3.9255048125661763e-07,3.830549449090287e-07,3.951157047462843e-07,8.210092198167128e-05,4.765316849292826e-05,8.245988335748833e-11,7.999904976611432,7.999904803445341,7.999329639640706,0.003106682272771692,954.8596783465658,1647.679680682371,21.99940103693761,7.986784631238765,7.999902366362114,736.6803757694055,7.984854918626462,7.985462519193396,7.999904797969719,7.999903909095926,8.000476178598653,7.985459692100233,7.999902442138681,7.985463887663849,7.9852259975491835,0.0010111750262702729,1499.9986853877183,11.81286898567329,9.494265497215622e-05,9.32117133863368e-05,9.243460194361627e-05,9.343877689321252e-05,9.394415850889406e-05,9.301317048695193e-05,9.522804806015102e-05,9.507317452878898e-05,9.615666960532506e-05,9.161678158190777e-05,9.145908192567444e-05,9.401842422862267e-05,9.306126250338647e-05,9.592934701573336e-05,5.9197464800860665e-09
