milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
0,5.003556086575767,4.999197379918276,94.9965699622434,9.99997660037654,10.0,0.0,200.0,0.0,0.0,0.0,-0.0026693626586344428,0.0008667461172977184,8.533728807180167e-05,-0.0002017857437742338,4.942327791835142e-05,2.2893360701508784e-05,100.0002371174586,99.99983502023879
100,5.003055019442264,5.005153655131083,94.99225179304358,9.999965018920262,10.0,0.0,200.0,0.0,0.0,0.0,0.009459788336499105,0.004719521411664076,0.00015855142540813054,0.0008500749580358322,0.0001361314644950467,1.4275480703135183e-05,99.99744667068407,100.00007687321468
200,5.010421130045373,5.004472717325077,94.99275334181335,9.99989444346897,10.0,0.0,200.0,0.0,0.0,0.0,0.021285857681660213,0.012108415101500071,0.0005224965334583844,0.0011077099542587216,0.0002505080385153227,0.00011625303721247712,99.99596106724407,100.00051137002762
300,5.019685474878853,5.0104652248579375,94.98520812982673,9.999824878631843,10.0,0.0,200.0,0.0,0.0,0.0,0.018582764740155508,0.018064517521800695,0.0007127169901597651,0.00134626253366174,0.0002606350763210294,0.00018509505989508222,99.99488781230386,100.0008239439686
400,5.024462470697685,5.013592443744898,94.98283393738265,9.999780263323716,10.0,0.0,200.0,0.0,0.0,0.0,0.03389856252404622,0.0281657802053375,0.0007786346430996551,0.0020782300236945415,0.00041496181907577974,0.00021399262786213347,99.99210593700576,100.00121142653265
500,5.0269616727135205,5.014064699173014,94.97362144767985,9.999735858505295,10.0,0.0,200.0,0.0,0.0,0.0,0.03343036361370818,0.032502772261380694,0.0010317821962027103,0.0025484295557538492,0.0004399729665934787,0.00024210388503405705,99.98977471200519,100.00158249544988
600,5.034229206881935,5.020084922477371,94.97068254082124,9.999668311946545,10.0,0.0,200.0,0.0,0.0,0.0,0.04203416726157727,0.03647844883207047,0.001182041814047867,0.0030347415082329155,0.0005723219734563333,0.0003312988940091801,99.98895963215813,100.00166488414668
700,5.03731458095632,5.022458435075149,94.96568444113481,9.999679372488709,10.0,0.0,200.0,0.0,0.0,0.0,0.05962595074547908,0.03853478216947052,0.0014190897615438025,0.003508923209290125,0.0007686862911546604,0.00035969146681228136,99.98638505995163,100.00195402881312
800,5.039093985686004,5.025416549407089,94.96266228601195,9.999567364101202,10.0,0.0,200.0,0.0,0.0,0.0,0.06737288936178978,0.050003412262164315,0.0018037675903577579,0.004077971015600339,0.0008733608099482856,0.00040666124883588755,99.98661729474978,100.00209240355925
900,5.048335762979943,5.030481224412307,94.95749798064429,9.999578736584656,10.0,0.0,200.0,0.0,0.0,0.0,0.06597002770046032,0.05502640515810008,0.0020128138007821273,0.004093624829456054,0.0009293474172432538,0.00048782917991308834,99.98431197753396,100.00249476105674
