miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
1000,5.05526594696847,5.030871625602793,94.95169037414965,9.999518016410544,10.0,0.0,200.0,0.0,0.0,0.0,0.07361518551684447,0.06210786519138548,0.0022838764961611185,0.005001756551488455,0.0009583588631747345,0.0005165989530615743,99.98051000002893,100.00257126304139
1100,5.0559110027948035,5.033496305088428,94.94335733620566,9.999435555577156,10.0,0.0,200.0,0.0,0.0,0.0,0.0865969851649333,0.07001651074506057,0.0024449720776387298,0.005551994407095762,0.0010797790049765267,0.0005565840451425624,99.97956598904742,100.00318942302881
1200,5.062521290778475,5.0366191925693435,94.94065654074534,9.999379715080114,10.0,0.0,200.0,0.0,0.0,0.0,0.09775858549779624,0.0738319028936799,0.0024634946688686923,0.006248844679890522,0.0011760055641677637,0.0005931323065808974,99.97815210701623,100.00350956940747
1300,5.066118237842923,5.042790781584976,94.93128253828533,9.999354711903255,10.0,0.0,200.0,0.0,0.0,0.0,0.09955230228449963,0.08228374559825341,0.002804702121826053,0.006419260409400212,0.0013713825285393629,0.0006745233957198414,99.97680255892944,100.00364215479541
1400,5.072933080711016,5.0464101916636785,94.93308385584018,9.999286093432302,10.0,0.0,200.0,0.0,0.0,0.0,0.11102388809927145,0.08502752815211397,0.0029499363599889985,0.006745127253125846,0.001429135304490689,0.00066631787123918,99.97387876273562,100.00394993507346
1500,5.083078925282959,5.046780500173397,94.92318710504063,9.999234938788833,10.0,0.0,200.0,0.0,0.0,0.0,0.11578283434894418,0.09150045041041774,0.0031355750300601126,0.007751933889495736,0.0015727844975307013,0.0007614320645453582,99.9738187427522,100.00400305481699
1600,5.082780908541285,5.050826535058352,94.91607822296653,9.999198035978642,10.0,0.0,200.0,0.0,0.0,0.0,0.12208907034333984,0.0923710314595897,0.003519888680054281,0.008096105704100715,0.0015763521401479636,0.0008278960558139477,99.96951112478799,100.00442016125244
1700,5.093075481834312,5.052707535947275,94.91315953578888,9.999145991751067,10.0,0.0,200.0,0.0,0.0,0.0,0.13152327659568963,0.10499869344147385,0.0037257234178135526,0.008424452607037121,0.0017616721119990894,0.0008815212196704845,99.96924808132455,100.00457460815655
1800,5.092136250981342,5.057850214305977,94.9107196575361,9.999118988566218,10.0,0.0,200.0,0.0,0.0,0.0,0.13573383164414576,0.10864459113231602,0.003852097612146694,0.008653748237474114,0.0017434081612277281,0.0009068209153409755,99.96676093567893,100.00485857504307
1900,5.098947533037973,5.059304930481557,94.90693756171679,9.9990477031463,10.0,0.0,200.0,0.0,0.0,0.0,0.14858807103880264,0.11444635550122963,0.004154160749562518,0.00959102404112684,0.0018317160550165147,0.0009746242082600948,99.9646412441683,100.00518101644475
2000,5.106506101518983,5.065101770551204,94.90150371236696,9.998989562133394,10.0,0.0,200.0,0.0,0.0,0.0,0.1565307715363658,0.11778569347147788,0.004253035064669927,0.009565462364657417,0.0020321057503851826,0.000981299491662257,99.96379469449218,100.00558302858552
2100,5.109814280802361,5.065256595267378,94.898383186497,9.998962401023434,10.0,0.0,200.0,0.0,0.0,0.0,0.16804375292748103,0.12167473258724516,0.004582713975113925,0.010655203577530139,0.002073115425821251,0.0010624208337419393,99.96227595384828,100.0057221190762
2200,5.117308875402395,5.070783801212406,94.88992089679269,9.998907601864476,10.0,0.0,200.0,0.0,0.0,0.0,0.1700531017807815,0.13084531108536226,0.004841560192664753,0.01080601984666895,0.0021613958333549107,0.001082709049630346,99.959359876036,100.00598696679268
2300,5.12479694899772,5.072325420224437,94.88585398910756,9.998854976434078,10.0,0.0,200.0,0.0,0.0,0.0,0.17486717399230686,0.13367505090919052,0.004951613861698344,0.0112155305837634,0.002348898862532215,0.001150403887805091,99.95807485317935,100.00616701918557
2400,5.130053780704426,5.077381547208526,94.88205197916962,9.998811427967503,10.0,0.0,200.0,0.0,0.0,0.0,0.18920322458973654,0.14422249890865632,0.005119885000128504,0.01151283784391435,0.0023852776748904954,0.0012379034815228902,99.95654473098824,100.00665502554683
2500,5.133940871519318,5.077415075083046,94.877257036501,9.998763366604905,10.0,0.0,200.0,0.0,0.0,0.0,0.20119882062736588,0.14957381719848167,0.005590053895491005,0.012686548644548325,0.0025425699977447607,0.0012282725462583785,99.9530915732294,100.00705947806317
2600,5.1338380868941496,5.080993978769962,94.8725859011825,9.998728492885025,10.0,0.0,200.0,0.0,0.0,0.0,0.20167476697504186,0.15335079997030013,0.005817505813543782,0.013170513611481333,0.0026707350931783505,0.001294592901264182,99.95358827150939,100.00696257113496
2700,5.1440732393412105,5.084992024566735,94.86352287208875,9.998691688760696,10.0,0.0,200.0,0.0,0.0,0.0,0.20832881506096654,0.1593197150979947,0.006012896676064821,0.013562634301411912,0.0027352473901381736,0.0013599472225839873,99.95183885241039,100.00723902168048
2800,5.1507003060946985,5.087865728664106,94.86097973115675,9.99860387949139,10.0,0.0,200.0,0.0,0.0,0.0,0.21520551384129233,0.1704085936550597,0.006260444044267734,0.013781158628660129,0.0027293640481067575,0.0014376862583993296,99.94891246635166,100.00757948500829
2900,5.153413924734692,5.092933295119411,94.85904534850285,9.998559668885898,10.0,0.0,200.0,0.0,0.0,0.0,0.22824620609338786,0.1697713227913793,0.006408061391174945,0.014517953463431932,0.002846212114467149,0.001500365529945077,99.94762979818337,100.00787182532332
3000,5.160657193010323,5.093845798266456,94.8538911632453,9.998519728887086,10.0,0.0,200.0,0.0,0.0,0.0,0.2397707508975669,0.17993805691193515,0.006538405108579381,0.01507347341291933,0.0030405267794611,0.0014994305946386367,99.94638304074273,100.00807629903561
3100,5.1639550249203,5.099468729757074,94.84693907419474,9.998462369503992,10.0,0.0,200.0,0.0,0.0,0.0,0.24027012322233615,0.18992767867189222,0.006794265099264981,0.01502652437916568,0.0030362152799609772,0.0015798770047960248,99.94244665791027,100.00848986923934
3200,5.166772513337127,5.1008161954176305,94.84176128774875,9.99843299962037,10.0,0.0,200.0,0.0,0.0,0.0,0.25209252859386266,0.18960833038817176,0.007192502786970405,0.015866023986054942,0.0032274499405170742,0.0015883575601353009,99.94099805269325,100.00884440430376
3300,5.174185616567758,5.103469406394915,94.83393635154353,9.998392156621842,10.0,0.0,200.0,0.0,0.0,0.0,0.26412801437992245,0.199631498132106,0.007193364728414348,0.016638290655786637,0.00334891016211251,0.001661061432071912,99.94024992238958,100.00892228907738
3400,5.1773804666635455,5.1090110521113505,94.83324142279048,9.998321906919964,10.0,0.0,200.0,0.0,0.0,0.0,0.2612896595003983,0.20455868333555133,0.0073820084866009685,0.016525350716583682,0.003466412043516948,0.0017016214505169492,99.93658195853762,100.00927967513032
3500,5.1833394841954465,5.109774081224159,94.82541579694107,9.998268057394114,10.0,0.0,200.0,0.0,0.0,0.0,0.2794298449607376,0.20778710589529512,0.007683106508174676,0.017079104970619846,0.0034809340044594387,0.0017611931757255952,99.93582897368513,100.00959601754597
3600,5.187407944180754,5.114929602792898,94.82260888026111,9.998219637626082,10.0,0.0,200.0,0.0,0.0,0.0,0.28099191166946574,0.21377346109654682,0.00809931123133821,0.01764986751621832,0.0035909759512157474,0.001853815198684993,99.93325772136822,100.00980320365858
3700,5.194686415482478,5.11394013111314,94.81722544261127,9.998151919839598,10.0,0.0,200.0,0.0,0.0,0.0,0.2863840759558759,0.22245169267657175,0.008217349599446224,0.018652661183753073,0.003705824800206649,0.0018728414836938871,99.93115438850222,100.01002949569533
3800,5.200657548977355,5.119039055047132,94.81070034477787,9.99809977627072,10.0,0.0,200.0,0.0,0.0,0.0,0.30116575482624747,0.2273873633526047,0.008522282578383328,0.018992839955875095,0.003820658293167597,0.0019396397093211927,99.93103375029321,100.01057871497078
3900,5.2043474858201995,5.1239173350599225,94.80492356346137,9.998085249754133,10.0,0.0,200.0,0.0,0.0,0.0,0.30264153673294814,0.22984899925653166,0.008774943124132323,0.019185274102813777,0.0038825935847653452,0.0019492965715179433,99.92880057417698,100.01064313288963
4000,5.211215735207757,5.124141719203274,94.80372981394171,9.997999104891035,10.0,0.0,200.0,0.0,0.0,0.0,0.31057905217951515,0.23575716703797853,0.008691969823940734,0.019774019381174644,0.004073917296690371,0.0020527560482301527,99.9274168518614,100.01111271551108
4100,5.217258324965178,5.126197253208092,94.80007851021725,9.997989956061934,10.0,0.0,200.0,0.0,0.0,0.0,0.3215841571081686,0.24770691565830924,0.009186827662884834,0.020201284991204875,0.00412783176527791,0.002063312127641454,99.92509894596805,100.01138065615298
4200,5.219995744367886,5.128694125447762,94.79378386575166,9.997939405122166,10.0,0.0,200.0,0.0,0.0,0.0,0.332324901412833,0.2537986729965615,0.009321583861916246,0.02069526530377564,0.0042040161859525456,0.0020910612735350158,99.92252417423975,100.01134668727356
4300,5.225269199558987,5.13367604286531,94.78679207605678,9.99785078979402,10.0,0.0,200.0,0.0,0.0,0.0,0.33994477515100346,0.26184796206651717,0.009586889323246403,0.02110484639907338,0.004275697737055895,0.002179486782443266,99.92206901232112,100.01191702928827
4400,5.228207261737709,5.138436420232499,94.78579901067558,9.997858107781143,10.0,0.0,200.0,0.0,0.0,0.0,0.34689442871839155,0.26425683651298093,0.009664581145376886,0.021431585501055565,0.004418891054678311,0.0022254815695649725,99.91862948703273,100.01222853075215
4500,5.233612071385201,5.140135891432579,94.77975982614703,9.997752041336357,10.0,0.0,200.0,0.0,0.0,0.0,0.35508889005253585,0.2661110103857536,0.009946679450845219,0.022501484252469183,0.004489142797951103,0.002253844098883642,99.91740309780896,100.01219375746142
4600,5.242774996178419,5.145128417543421,94.7727322589094,9.997760277432112,10.0,0.0,200.0,0.0,0.0,0.0,0.35611297455560714,0.2794772132012415,0.010313150946067154,0.022731435953243048,0.004590371210416889,0.002316453347998516,99.91649413059373,100.01245150910674
4700,5.241725759297997,5.1452618984228256,94.7648987794937,9.997668157851999,10.0,0.0,200.0,0.0,0.0,0.0,0.3736079992493637,0.279358450062626,0.010532149048682809,0.023563383671768644,0.004712503284479811,0.002399457164147541,99.91310872992656,100.01271103248274
4800,5.250985929869259,5.150832001990273,94.76132006290071,9.997639701112659,10.0,0.0,200.0,0.0,0.0,0.0,0.3787632550024515,0.2875624159745893,0.01063583023176471,0.023562416260469045,0.004798390270583532,0.002416396570758788,99.91336033545828,100.01315406886937
4900,5.25198741445921,5.150980247490828,94.75983135227634,9.997623043388698,10.0,0.0,200.0,0.0,0.0,0.0,0.3782423234888721,0.2946068995522889,0.010734387070598896,0.02457420235869859,0.004921271687076421,0.002500401213928955,99.91179709295355,100.01348261130599
5000,5.257443556428057,5.155143750738459,94.75529839702767,9.997503772088383,10.0,0.0,200.0,0.0,0.0,0.0,0.39305914870685404,0.30103192880631735,0.011016830299342415,0.025084903520171207,0.005054501998839256,0.0025412474727897205,99.90909694202344,100.01344879700672
