milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
0,5.0004051457045176,5.001205937305723,94.9974533531745,10.000005676545404,10.0,0.0,200.0,0.0,0.0,0.0,0.005345229500318851,0.001962840118401365,-9.407010454887875e-05,-0.00033790143524310766,-1.2976609653102689e-05,-2.920256823600395e-05,100.00064142365646,99.99993527110124
100,5.006170385014036,5.001555917473857,94.99408187879528,9.999942228888145,10.0,0.0,200.0,0.0,0.0,0.0,0.012341995530667376,0.002296301794700175,9.089470149568608e-05,0.0005239683661127349,0.00016330782449478772,7.633446281648183e-05,99.99713897434883,100.0002631639449
200,5.013157579954023,5.004301030377973,94.98952458202496,9.999883725962242,10.0,0.0,200.0,0.0,0.0,0.0,0.015869625928344247,0.01179971782540222,0.0005647942760778901,0.001023289564012035,0.00016872267197362353,0.00012336656857310396,99.99647312915349,100.00064026001347
300,5.017953670759817,5.0087906420778765,94.987712623507,9.999862401064021,10.0,0.0,200.0,0.0,0.0,0.0,0.026144876407279923,0.01682236719528246,0.0005623151729963688,0.0018321819779680928,0.00029985824638960594,0.00018138899194018786,99.99376348223625,100.0010041246651
400,5.019179645865815,5.011154355543519,94.97913096401574,9.999823866442492,10.0,0.0,200.0,0.0,0.0,0.0,0.027782984816556798,0.023888610259300728,0.0010012871770163066,0.002328568563594215,0.0003641118023226874,0.0002294112637211137,99.99310789487589,100.0010647927205
500,5.030341829847362,5.015097960100421,94.97637357387407,9.999769395111155,10.0,0.0,200.0,0.0,0.0,0.0,0.04480421144280394,0.0343562781968882,0.0011230096600674522,0.002284140719478574,0.0004399757531195653,0.0002671849989830725,99.99117002957348,100.00129701000405
600,5.031665849404385,5.021235869890652,94.97247106697262,9.999678389418294,10.0,0.0,200.0,0.0,0.0,0.0,0.042854665745472954,0.040159723035321476,0.0012824049620080065,0.0033062440371588605,0.0006123807528822741,0.00033217479957098507,99.98777282288545,100.0017214506
700,5.04089880879797,5.0244559441580625,94.964012577378,9.999679207555731,10.0,0.0,200.0,0.0,0.0,0.0,0.06049934755846159,0.04127669408295193,0.001575183592246629,0.0036720730263437957,0.0006747287632764356,0.0003860967667280788,99.98716661072893,100.00185334220545
800,5.040145489009333,5.02427487158943,94.96246472267596,9.999634749665624,10.0,0.0,200.0,0.0,0.0,0.0,0.05830035916524192,0.04575292765909675,0.0016452921103782539,0.004009417779775198,0.0007958920100388738,0.0003656352917010224,99.98572242331961,100.00236695093137
900,5.048799845676149,5.028782515013421,94.95800385874952,9.999545136153772,10.0,0.0,200.0,0.0,0.0,0.0,0.07187974227448593,0.05340025105943543,0.0019309173641279948,0.004527079405243051,0.0008932365847194307,0.0004207617938876477,99.98458198858928,100.002451603953
1000,5.053256956387259,5.03249866145428,94.94739893155887,9.999515655477396,10.0,0.0,200.0,0.0,0.0,0.0,0.07911631047172574,0.06032580003061877,0.0023284106572475454,0.004803842677768371,0.001043159513922441,0.0005343711688467338,99.98291232019298,100.00267834485784
1100,5.057806651464962,5.037180746065284,94.94701583865988,9.999436540147926,10.0,0.0,200.0,0.0,0.0,0.0,0.08678659549334997,0.06228774138697991,0.002329921305083221,0.0054651278773594925,0.0010710410274391794,0.000537119771990061,99.9792044235732,100.00302853582731
1200,5.062944009578256,5.040023677198076,94.9425201209587,9.999385232614486,10.0,0.0,200.0,0.0,0.0,0.0,0.08984992925767815,0.06824577923731699,0.00275235685109628,0.005825930351071286,0.0012738703577920916,0.0006323896645095852,99.97836101100276,100.00316359136247
1300,5.070475842916824,5.043640796797699,94.93348428726816,9.99938808428701,10.0,0.0,200.0,0.0,0.0,0.0,0.10670657110959354,0.08040219678639728,0.002789767740271146,0.006231465389828923,0.0012284544199353898,0.0006720452687824944,99.97490179459942,100.00379835049792
1400,5.077699604027442,5.043813543590976,94.92800266038456,9.999278034778923,10.0,0.0,200.0,0.0,0.0,0.0,0.11108982664809831,0.08745501942736532,0.0032047529223392835,0.007080049973920649,0.0013860290092354056,0.0006666951046643845,99.97566891301862,100.00397363447475
1500,5.080544546768539,5.0459426637178995,94.92641732705899,9.999282254326419,10.0,0.0,200.0,0.0,0.0,0.0,0.11444372065775187,0.08823287096048532,0.003135085101562642,0.007605666132810585,0.0015686103522832672,0.0007211601210285666,99.97153522947818,100.00403608148116
1600,5.0818617249012,5.051421317934718,94.9228846916395,9.99923627250329,10.0,0.0,200.0,0.0,0.0,0.0,0.12273991943178844,0.10013709202237245,0.003442474422901646,0.008282507807576068,0.0016361983219203462,0.0008125083463735516,99.97191234071894,100.00430637646762
1700,5.088586716910695,5.053250969554561,94.91259039556729,9.999183551717282,10.0,0.0,200.0,0.0,0.0,0.0,0.1311688498686728,0.10448484828278252,0.0038688654856169806,0.008532204184250767,0.00163243909080014,0.0008211500625066722,99.96999596691612,100.00484333006207
1800,5.091801511933169,5.057421290679417,94.91035579065223,9.999114500811414,10.0,0.0,200.0,0.0,0.0,0.0,0.14073616293925734,0.11189131032526747,0.0039902466733105595,0.00863631867083356,0.0017631869619357584,0.0009350890049246831,99.96672258896959,100.00490585152731
1900,5.098791576368978,5.061068624908168,94.90718022211014,9.99903606437511,10.0,0.0,200.0,0.0,0.0,0.0,0.15138028417825228,0.11548873007824575,0.004176206818523455,0.009050595847385209,0.0018582502491327638,0.0009628919367976097,99.96520014505381,100.00509311041363
2000,5.106721469078637,5.064168571174606,94.89817230223107,9.99901057664987,10.0,0.0,200.0,0.0,0.0,0.0,0.15458628229455632,0.11640046336280775,0.004452623385211199,0.00999784615785431,0.002013792162720729,0.0010412130283511383,99.96359998155853,100.00552617902605
2100,5.113597763386743,5.065607181187381,94.89557742847018,9.998946978785604,10.0,0.0,200.0,0.0,0.0,0.0,0.1627053556786365,0.12244853672157596,0.004486423815816379,0.010691277831095377,0.0021235173499699676,0.001090530878209846,99.9613639565038,100.00581548029486
2200,5.115558028743387,5.070492777190882,94.89121586931728,9.998884142760614,10.0,0.0,200.0,0.0,0.0,0.0,0.17261609225504437,0.13462148898822876,0.00493296258032692,0.01116378427048392,0.002258229279294417,0.001082978083508677,99.95980024734801,100.00618613210236
2300,5.12258594675944,5.072742779422171,94.88186177869682,9.998827909014718,10.0,0.0,200.0,0.0,0.0,0.0,0.1793777508767571,0.13513082832368967,0.004893327506224721,0.01155401207107493,0.0023055342182251395,0.0011933543063581895,99.9573309299074,100.00627250199037
2400,5.126764968200258,5.076608922959509,94.876935052928,9.998836500123632,10.0,0.0,200.0,0.0,0.0,0.0,0.18326962141695818,0.1445668268561343,0.005329434213182036,0.011969664344929399,0.0024305837202544304,0.0012361157961971322,99.95530785699955,100.00665560673785
2500,5.134380296418808,5.080162088920812,94.87273351283854,9.99879183376,10.0,0.0,200.0,0.0,0.0,0.0,0.19223966290962474,0.145569361075821,0.005443774067003039,0.01221261932501714,0.0025102507242088555,0.0012516628936033473,99.95397386850841,100.00668874017428
2600,5.1391499616855025,5.083202787726429,94.87356976739434,9.998682284692878,10.0,0.0,200.0,0.0,0.0,0.0,0.19894280557873997,0.15798364948821672,0.005802857089326617,0.012577831144661052,0.002634284592242706,0.0012925625841790685,99.95174891789121,100.00710973256257
2700,5.141522230631444,5.086246582834311,94.86675591915775,9.998639888292463,10.0,0.0,200.0,0.0,0.0,0.0,0.21127355855258667,0.1586835921884999,0.005776597707221764,0.013112177606471334,0.002635807114157304,0.0013842571539761797,99.9506066512404,100.00744304722474
2800,5.146246864915045,5.088564436546991,94.86345535943934,9.998639181715628,10.0,0.0,200.0,0.0,0.0,0.0,0.2163353591193613,0.16935400868464087,0.006003327336959672,0.014123029539670422,0.002822824955721693,0.0014226658749214665,99.94922275950007,100.00759915614519
2900,5.152063892065028,5.0904907776361545,94.85811942963277,9.998534784003155,10.0,0.0,200.0,0.0,0.0,0.0,0.22355567032019769,0.17629093925534858,0.00641432548264073,0.014168843394796855,0.002862566849988144,0.001468230725961036,99.94761092331406,100.00786042708197
3000,5.158962661788524,5.092909698156926,94.85362943704294,9.998533309403951,10.0,0.0,200.0,0.0,0.0,0.0,0.2367578377065908,0.17709681424909038,0.006536698832949847,0.014923462420951987,0.003051412121524217,0.0014913554378060835,99.94460927173398,100.00811412274335
3100,5.163248037176017,5.095717093941197,94.8450448288764,9.99849194632947,10.0,0.0,200.0,0.0,0.0,0.0,0.23873129869532264,0.19020645544225032,0.006866009916695829,0.015060520995890699,0.003165378781592457,0.0015297433433028803,99.94451144658943,100.0083664431048
3200,5.166635148214577,5.098886579701356,94.8435062216478,9.998436724882101,10.0,0.0,200.0,0.0,0.0,0.0,0.24724090284324463,0.18992094014961938,0.00701808620323155,0.016058947481302113,0.003181437618880113,0.0016168645829604828,99.94244435558966,100.00862479701779
3300,5.170276044254306,5.102091747204647,94.83591272327892,9.998387412051365,10.0,0.0,200.0,0.0,0.0,0.0,0.25768027745075933,0.1969670955294418,0.007363728756420682,0.016586183688472842,0.003240645758601931,0.001649348224469092,99.94036528547606,100.00911009764613
3400,5.180736691659947,5.106191522473913,94.83451562343517,9.998287160702592,10.0,0.0,200.0,0.0,0.0,0.0,0.2645827017568996,0.20603746237317122,0.007573441098514725,0.016753022650671006,0.0033620836491804855,0.0017364178766748272,99.93735947219068,100.00941842691624
3500,5.184291330757925,5.10990865961237,94.82449621021337,9.998287665688798,10.0,0.0,200.0,0.0,0.0,0.0,0.2735677082763055,0.20635582490650498,0.007693022574217533,0.017332742173608504,0.0034384009467840464,0.0017395960658273045,99.93673167777759,100.009512252136
3600,5.191802009051082,5.112591071879668,94.8226731046146,9.998189230026858,10.0,0.0,200.0,0.0,0.0,0.0,0.28620011682341545,0.21901256181762216,0.007933660139389608,0.017931489251316456,0.0035345209582889714,0.0018160378826279043,99.93324485015451,100.00999300988055
3700,5.196321652631636,5.115076520179684,94.81698345130218,9.99814329627164,10.0,0.0,200.0,0.0,0.0,0.0,0.2906873219199242,0.22080494174717674,0.008130555934292256,0.018215765113837424,0.003772635623925621,0.0018364747067729688,99.93173247062403,100.00998264838694
3800,5.198684618264029,5.119772335206251,94.80944567532137,9.998157067579383,10.0,0.0,200.0,0.0,0.0,0.0,0.29429798245307537,0.23165993258355275,0.008296249025062515,0.018532967673627693,0.0038231195210312783,0.0019344812737333488,99.93094424910062,100.01024524029076
3900,5.202783819709438,5.123571513047974,94.8098867736884,9.998045178914705,10.0,0.0,200.0,0.0,0.0,0.0,0.3071221136525357,0.23587179206874304,0.008635887617159855,0.019533689115777336,0.003942402425304977,0.0019654757355821568,99.92819896784907,100.01055110576486
4000,5.209895215854228,5.1242477662248955,94.80054813913004,9.99803369429578,10.0,0.0,200.0,0.0,0.0,0.0,0.31669007697296897,0.24368096474366396,0.008860896755281131,0.020103848823938918,0.003942527841091301,0.002048812099244431,99.92742435885299,100.0107691789888
4100,5.211164896435274,5.1299490035985285,94.79875312934355,9.99797225123817,10.0,0.0,200.0,0.0,0.0,0.0,0.3191480255167682,0.2440923306971421,0.008922358445954666,0.020408002716558765,0.004056630561394286,0.002066852632430941,99.92529417145677,100.01142617659244
4200,5.215985256397579,5.131380771381244,94.79281454143891,9.99790952082153,10.0,0.0,200.0,0.0,0.0,0.0,0.33423573179877786,0.25340432286754727,0.009171631429824138,0.020457129500358374,0.0042677346272746546,0.002142068342731898,99.92283336360363,100.01158287526506
4300,5.2211941810578475,5.136069523890005,94.78520936491971,9.997888499680716,10.0,0.0,200.0,0.0,0.0,0.0,0.33332819122873353,0.2578562667119411,0.009462203617827155,0.021334753127835667,0.0043380265784023885,0.0021587776139461194,99.92230847299432,100.0119252018604
4400,5.2260594872413115,5.135941876193317,94.7856176900618,9.997841233554198,10.0,0.0,200.0,0.0,0.0,0.0,0.34355636887165436,0.2629052327519337,0.009870182203170538,0.022015659129058264,0.004332949965035679,0.0021987261418039946,99.92019628998928,100.01188015714926
