milliseconds,P,Pt,M,N
0,0.09918888477214372,1.968337574096452,-0.007017643380131285,0.0997451872518493
100,0.014032359449604554,1.9082182207077798,0.024008137757004073,0.11687858201990203
200,-1.5731932728271954e-05,1.7609086695910574,0.03310243834935325,0.12098654468310001
300,-0.0011266974767247168,1.608973996637972,0.054441777675697856,0.12810682974750662
400,0.0009529286574931463,1.4365449068837295,0.06103920695933073,0.1372004787738864
500,0.0005629182681647648,1.4015937547811754,0.0669165955001562,0.14323390715423406
600,0.00029376147070102896,1.28462609716006,0.08326689956320432,0.151163008977265
700,0.0005111834099273529,1.1646126271832298,0.1064878475968289,0.14419577892227795
800,0.0007719532275288663,1.0785787935223656,0.10822131515037632,0.14715743234511097
900,0.000881996122211515,0.9038237103594768,0.1207693040967192,0.1451512376032458
1000,-0.0003899042194958688,0.8181971815201831,0.1395233517545228,0.14772897808909188
1100,0.000881788630205425,0.8049093383571536,0.14035923656435928,0.14597000373297922
1200,0.000904925654121899,0.6899171953207859,0.1459944033920765,0.13713491558701874
1300,0.0006015321257187331,0.6575381060944346,0.1644233499424053,0.13332881293923146
1400,-0.0006349596594588557,0.6490954168212867,0.17170391224165726,0.12696596639616903
1500,-0.0006493851026045593,0.5634512048991969,0.17851773569527946,0.12103376629371876
1600,-0.0011694464181919656,0.5691794507962036,0.19022792457031673,0.11793300416754275
1700,-0.0005625494104288491,0.46354702699387546,0.18998383789440504,0.10524328783472175
1800,-0.0007208317583490004,0.4791122972724846,0.2059665245895974,0.1009062717522365
1900,-0.0007850610570763732,0.4512608788393604,0.19746335486984,0.10209942935985733
2000,-0.0001613620094039421,0.36431565124812826,0.20690546789992145,0.08650565542417031
2100,0.0010985450242678926,0.39894715557760063,0.22035660411830693,0.079997868466956
2200,-0.00034678958240224364,0.3544618431446438,0.2169157119212453,0.07602386330226515
2300,-0.00042220584120928825,0.2977945410390426,0.22071331868934319,0.06753149307712865
2400,-0.0012351682675469022,0.30405210731259963,0.2263776039690507,0.06132902693827441
2500,-0.00038341578352513314,0.2831854138767669,0.23394433132425627,0.06147600084395217
2600,-0.0009845488530463066,0.2641329740634786,0.24230242790877254,0.05415696785877139
2700,0.0006902712202033876,0.17420641961343208,0.24169741514575122,0.0476274434604016
2800,-0.0010413474859184342,0.21121773130302895,0.25147411239313183,0.04022069754543407
2900,0.0013962588534774353,0.20889344849309147,0.2582535845588604,0.04090230705891986
3000,0.0011618452671410715,0.19861838238981622,0.2572631453292451,0.03702676315218915
3100,0.0007187496499900524,0.19535503781800828,0.2517341778388691,0.033415483866899555
3200,-0.0009382232799911484,0.14508100444381325,0.25966590739056106,0.027412396977948818
3300,0.0008090371968132706,0.14068520085078273,0.26013563018933683,0.022551070466695577
3400,-0.0009101083834754277,0.07264396684348645,0.26581970471473904,0.023310001473310957
3500,0.0007230197081336884,0.06621060867675285,0.27430431121618637,0.01759927821280577
3600,0.001111759354908603,0.09840471794450915,0.273189835063842,0.017932263218244666
3700,0.0004232444601147877,0.12498033206455117,0.2623423042749028,0.020876011642670438
3800,0.0004876310639377898,0.07282115331887387,0.27733452912879036,0.011323971707730696
3900,-0.0012421456700884854,0.041614949747650995,0.2718158423893382,0.01291423477324371
4000,-2.5646074276958653e-05,0.07848271195053735,0.2758475624099076,0.010605903227140072
4100,0.0005266364284015144,0.08957180348367538,0.26469115415836986,0.014509632694466897
4200,-0.0006952280756270025,0.03726007995995964,0.2677698842946814,0.014438825241253153
4300,-0.00034084188774875774,0.02407586888473689,0.2654402713500285,0.010788851720688953
4400,1.654108058146695e-05,0.03297969772857203,0.2676430975940098,0.005348077900667684
4500,-0.00016305546076898718,0.025435202382400292,0.27630401503385776,0.01110212096871216
4600,0.0009142727353170794,0.012578027833224946,0.26847420565357044,0.007318135083770293
4700,-0.0008676631274372738,0.06933700124532027,0.2618120959411402,0.0027203404938252844
4800,0.0005434216724396085,0.0426416569448052,0.26067763525796533,0.0031431436845597857
4900,-0.0006865964024894313,0.029285916860593914,0.26849483822904807,0.0015939565629609995
5000,0.0002460068840515038,0.06153243533878203,0.25687701976986715,0.0021617852608251126
