milliseconds,P,Pt,M,N
0,0.10057021401980332,1.9888625353254412,0.0011134485232264918,0.10262873753311175
100,0.013508052241430998,1.8957584100026967,0.02231179240972818,0.11014742718490493
200,-9.75905329352923e-05,1.7762084389806807,0.03378237494364248,0.12261546484954114
300,0.0013396893388207868,1.5843725935890105,0.039247162863880525,0.1321540829637038
400,0.0013804377592165544,1.466092858719385,0.06556953543974373,0.1360493655451817
500,0.0004811032548135324,1.3315921959582433,0.0815011916434881,0.13949818011648263
600,-0.0008631739076120591,1.2859851362274708,0.09438460473540301,0.14786318444584104
700,-0.0013857258126186277,1.1669937963307597,0.10293200218644119,0.1522611521512752
800,0.0012978227414643974,1.0277676812374532,0.10921920676488606,0.14872145150017602
900,-0.0011799297938636683,0.9353592746940639,0.12921132348999292,0.14922412353529202
1000,-0.0008194879866795378,0.870901959318379,0.13781667912521958,0.1444360528005556
1100,0.00024167932687179112,0.754026913472215,0.14820475379388037,0.14063890802306644
1200,-0.001004577313100387,0.7290762908866889,0.1468722999494588,0.14238741759881768
1300,0.0009525876588994107,0.70940784698616,0.16637984098320865,0.13529781763095255
1400,-0.0007805933056776347,0.6518932536312846,0.16551220725322918,0.12511163711327186
1500,0.0006832219394348321,0.5269489789608575,0.1695399563090024,0.12594499092306527
1600,-0.000711120542287902,0.5191593950263567,0.17939529136659735,0.1124209236953619
1700,0.00011475566001722038,0.45646173527945505,0.18548600337122734,0.1097731539590062
1800,-0.0007873397164218441,0.4745257702890306,0.20524615364919496,0.10131368468790641
1900,0.0010893208213161574,0.37489652351716396,0.21070105563007993,0.09456109488086366
2000,0.00018845459527030192,0.36949577197309275,0.21278307939041124,0.09122227078058902
2100,0.0006112935673640522,0.3821250435813659,0.21539806625723823,0.08303013947716108
2200,-0.0006933808705048741,0.3345800260636672,0.21497760827644705,0.07784428288362134
2300,-0.0011018028561181155,0.2590684486212797,0.23481442929401297,0.07002720271028073
2400,3.732678124211748e-05,0.30946571308845466,0.23827545123994381,0.06761000433358141
2500,-0.0013257723381323086,0.2763544859246294,0.23138719065992017,0.060680763545017564
2600,-0.0002272183943913235,0.19306576400032793,0.23938413658954205,0.04826216975144613
2700,0.000544881319031087,0.2495774213200898,0.24797389111935147,0.0489997861143609
2800,-0.0005812687624929747,0.21618586283416982,0.24301765540056736,0.04462091765881725
2900,0.0010187404690817077,0.2227727402554155,0.2495979201039723,0.03372826446363278
3000,0.0006843886209078076,0.13769394316474073,0.2545541214600207,0.03534534030486101
3100,-0.0007805254128441979,0.1855567025372673,0.2642955956003948,0.02637710871018766
3200,-0.0007191729616911473,0.13297437983969765,0.2676179607639776,0.02504819475789236
3300,-0.0009757548189594596,0.16686521579635247,0.2615197470060236,0.02731075614035903
3400,0.0001338903918978342,0.08674947926610223,0.27191225560443427,0.0240010767029142
3500,0.00010829783889785304,0.08169029238314023,0.2709865999813612,0.021234793789268815
3600,0.0013697051292552913,0.10929000869197122,0.26646897249307244,0.013654087417284433
3700,-0.0010901529154433486,0.09358620566806258,0.2684424619362299,0.020769128828056024
3800,0.0010605298423046554,0.04835152146449363,0.27475924439675165,0.017530955487148912
3900,-0.0006759609043596482,0.061282487076894154,0.2692197385075746,0.008685691465465073
4000,0.0002945586213553775,0.05311459814870643,0.27359645446501607,0.006813290494888482
4100,0.0008924245448826565,0.037662808517952354,0.26961791381589123,0.005767050333184943
4200,-0.0005656856317265709,0.07426206688067705,0.267560303374138,0.004263772671855113
4300,-0.0012842874017156838,0.019184626898140992,0.27151341548180624,0.0030665065948449434
4400,0.0009487607985828464,0.03125128267909779,0.27251984706932614,0.0045722363755111815
4500,0.0004274775311001275,0.07913425085415124,0.27605176467870807,0.002765670494093991
4600,0.00011674762766480449,-0.010745631880077083,0.2658279229212371,0.006842699113977748
4700,0.00025982913035459,0.044455253932276895,0.2639190446759986,0.0026837632798229765
4800,-0.0002890074489618991,0.05374396564113634,0.2644483350874117,0.0034103827026233874
4900,-0.000764917213516089,-0.009253784613082652,0.26840365471344074,0.005193247470545583
5000,0.001379034981854935,0.026712867966825742,0.26112416197789634,0.0008598887102957602
