milliseconds,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul
1600,0.09975914685108139,1.1467433652336617e-06,9.999998847226134,1.1528426085442608e-06,0.00014529522822280105,9.325833651994981e-05
1700,0.09974410925366224,1.1742266250398758e-06,9.999998731168152,1.2689126973969982e-06,0.0001543656060565058,9.90820029324577e-05
1800,0.09972907350536644,1.1990753929898943e-06,9.999998612497151,1.3875969767080536e-06,0.00016343474061160078,0.00010490508358662566
1900,0.09971403960605978,1.2215404042760011e-06,9.999998491463783,1.5086448227999275e-06,0.0001725026320069789,0.00011072757849572149
2000,0.09969900755560802,1.2418488345922414e-06,9.999998368294722,1.6318295825610987e-06,0.00018156928036153303,0.00011654948767302062
2100,0.09968397735387702,1.2602052170261644e-06,9.999998243194069,1.7569471752217977e-06,0.00019063468579415616,0.0001223708111318061
2200,0.0996689490007325,1.2767947457677446e-06,9.999998116348248,1.883811197668133e-06,0.00019969884842374128,0.00012819154888536857
2300,0.09965392249604027,1.2917855911747433e-06,9.999997987925367,2.0122535542158224e-06,0.00020876176836918145,0.00013401170094700632
2400,0.09963889783966608,1.3053305154725697e-06,9.999997858078379,2.1421213111391803e-06,0.00021782344574936967,0.00013983126733002515
2500,0.09962387503147568,1.3175670360905025e-06,9.999997726944864,2.273276900737632e-06,0.00022688388068319915,0.00014565024804773853
2600,0.09960885407133485,1.328620054278309e-06,9.999997594649454,2.40559570216262e-06,0.000235943073289563,0.00015146864311346754
2700,0.09959383495910931,1.3386024642694169e-06,9.999997461304604,2.5389652714865947e-06,0.0002450010236873544,0.0001572864525405409
2800,0.0995788176946648,1.3476159790743137e-06,9.999997327012098,2.6732838346075817e-06,0.0002540577319954666,0.00016310367634229483
2900,0.09956380227786706,1.3557527464833055e-06,9.999997191864015,2.8084593222914987e-06,0.00026311319833279283,0.00016892031453207327
3000,0.09954878870858178,1.3630960467195714e-06,9.999997055943716,2.944408381122295e-06,0.00027216742281822637,0.00017473636712322767
3100,0.0995337769866747,1.3697208834800742e-06,9.999996919326012,3.0810562085876676e-06,0.0002812204055706605,0.00018055183412911716
3200,0.0995187671120115,1.3756961570934654e-06,9.999996782080176,3.21833353558543e-06,0.0002902721467089886,0.00018636671556310848
3300,0.09950375908445792,1.3810828190358914e-06,9.999996644266886,3.3561796934983257e-06,0.0002993226463521039,0.00019218101143857593
3400,0.09948875290387961,1.3859369147085073e-06,9.999996505942164,3.49453866465653e-06,0.0003083719046188999,0.00019799472176890143
3500,0.09947374857014227,1.390311105715704e-06,9.999996367159323,3.6333571394532527e-06,0.0003174199216282699,0.00020380784656747446
3600,0.09945874608311156,1.3942472318265327e-06,9.99999622796055,3.7725929359877145e-06,0.0003264666974991072,0.00020962038584769216
3700,0.09944374544265315,1.3977887468629625e-06,9.999996088390462,3.912201440877061e-06,0.0003355122323503053,0.0002154323396229593
3800,0.09942874664863273,1.4009736273524406e-06,9.999995948487125,4.05214459270642e-06,0.00034455652630075757,0.0002212437079066882
3900,0.0994137497009159,1.4038359219239442e-06,9.999995808282499,4.1923904336547685e-06,0.0003535995794693574,0.00022705449071229878
4000,0.09939875459936835,1.406408632145164e-06,9.999995667809106,4.332906445796254e-06,0.0003626413919749981,0.00023286468805321857
4100,0.0993837613438557,1.408717647088407e-06,9.999995527093823,4.473665755593696e-06,0.00037168196393657315,0.00023867429994288273
4200,0.09936876993424358,1.4107877941794652e-06,9.999995386161558,4.614643453896825e-06,0.0003807212954729761,0.00024448332639473403
4300,0.09935378037039759,1.4126421053997165e-06,9.999995245035066,4.755816790884585e-06,0.0003897593867031001,0.0002502917674222228
4400,0.09933879265218339,1.4143019367846267e-06,9.999995103734376,4.897165736221601e-06,0.0003987962377458386,0.00025609962303880694
4500,0.09932380677946655,1.4157861823052858e-06,9.999994962278075,5.038671707583882e-06,0.0004078318487200851,0.0002619068932579521
4600,0.09930882275211267,1.4171112414804263e-06,9.999994820682797,5.180318069266989e-06,0.00041686621974473283,0.0002677135780931313
4700,0.09929384056998736,1.4182908444618067e-06,9.999994678963597,5.322089771767844e-06,0.0004258993509386752,0.00027351967755782545
4800,0.0992788602329562,1.4193384981030087e-06,9.999994537134732,5.4639725564611684e-06,0.0004349312424208054,0.00027932519166552267
4900,0.09926388174088475,1.4202675762770415e-06,9.999994395208102,5.605954524595993e-06,0.0004439618943100169,0.0002851301204297192
5000,0.0992489050936386,1.4210896642662439e-06,9.999994253195398,5.748023984840556e-06,0.0004529913067252029,0.00029093446386391827
