milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,0.05,25.0,0.0,6.500468716472418,49.99910184783995,0.29004578818228205,99.9999999982006,0.04235902585559079,0.0,5.000000339165323,0.07239013227025726,8.67763129178159,0.15183513419461683,8.59787705420926,0.2424094616415692,8.507420229128911,0.34326205977883006,8.406506133468158,0.4518841846018111,8.298575360563113,0.5640851478949687,8.185233146272484,0.676684705202138,8.072162417843241,0.7895610244081275,7.960159392393391,0.9026957326500864,7.848860002799641,1.0122592800480248,7.737056600190213,1.121060064700872,7.629268885491761,1.2287698070431707,7.5210553982257915
100,0.05,25.0,0.0,6.510718476993525,50.002842637637556,0.2898541445677901,100.00000000047572,0.04111212606807867,0.0,4.999998394558185,0.07242697450102059,8.677608451570162,0.15164074175904071,8.59835701880111,0.24253295508950012,8.507828283697805,0.34256020909115786,8.406368846321229,0.45122950777112686,8.298718218594516,0.5636713402975391,8.18660418008123,0.6765682906001751,8.073073729720196,0.790420649249895,7.961006417258542,0.9011333752074845,7.849197073567013,1.0119331235421238,7.738490939020594,1.1197137929802568,7.629155214080226,1.2270551811454113,7.523193018809721
200,0.05,25.0,0.0,6.514608616577978,50.004274060941384,0.2897130831777115,99.99999999661567,0.039509548383468186,0.0,4.999999370846632,0.07239052021400016,8.677624184742788,0.15169511523124565,8.5984875850043,0.24151590187923075,8.50798518913389,0.3423808515156563,8.407788737187571,0.4510584415961541,8.299132258233366,0.5633973455775355,8.187388044965939,0.6770141266072435,8.073002477975374,0.7881761895046079,7.961576415590882,0.9003100722039159,7.849022900464091,1.0118079753378384,7.739039647657001,1.1201730937072873,7.630575381968391,1.2266757067294214,7.522446643261709
300,0.05,25.0,0.0,6.519690397974928,50.005532847298774,0.2896930762680358,99.99999999559313,0.039282781721184684,0.0,5.000001502614974,0.0723354467063941,8.677632758678838,0.15140365169550574,8.598466190454666,0.24138433387856226,8.508348389904851,0.34255334474866944,8.40828010005484,0.4499542581680987,8.299546562198344,0.5628443976299717,8.186939902703877,0.6762019314654809,8.07465578348194,0.7892638947433204,7.9617897571011085,0.899691069088402,7.849703433831226,1.0099432485339184,7.739665804785825,1.1190051648393393,7.630169399314215,1.2269430358252915,7.5234842508495765
400,0.05,25.0,0.0,6.5276432216443805,50.00738023214492,0.28950498419476056,99.99999999520716,0.03692288334726369,0.0,4.999997264633273,0.07226029552708683,8.677746002051647,0.15148658955894231,8.59839272077524,0.24176895618297242,8.508967911682193,0.3413266511097714,8.408429410279995,0.45046250163299345,8.300273767418007,0.5612448533528308,8.188097894461494,0.6746748913885349,8.074766911500934,0.7880819888913325,7.962975418592279,0.8988362968906536,7.850238194010717,1.0104423827016233,7.7395938441134415,1.1183445603384252,7.631523163108559,1.2260843152911958,7.523485215983268
500,0.05,25.0,0.0,6.532065325930874,50.009330199248865,0.28942746986548434,99.99999999323589,0.03639209264664131,0.0,4.999999651461577,0.07221168767030164,8.677796813061867,0.15143514120758908,8.598615460675038,0.24122033215358218,8.509378828136565,0.3416108222723045,8.408954305081918,0.44992262515041637,8.300889338068968,0.5606468372957748,8.189361587107085,0.6744042589581095,8.075010943314581,0.7878826729762628,7.9627322176940565,0.8997975159336302,7.851546451154007,1.0086159879872179,7.741539004337398,1.1183833557236638,7.631362636218446,1.2254119801176007,7.524366538743136
600,0.05,25.0,0.0,6.5388616278488785,50.011869419157044,0.2893758495100655,99.99999999397838,0.03480857151246176,0.0,4.999999752226199,0.07217355871091113,8.67775118848944,0.15113167762778448,8.59889775852254,0.2412355916630208,8.50924289742129,0.34159132424821875,8.409387629057743,0.4480920087588338,8.300398046132479,0.5607632967846716,8.188974735661144,0.6744480314208905,8.075640920777658,0.7864952041791388,7.963927937934847,0.8992704859904878,7.852356264632944,1.0091693513716078,7.740620556729712,1.1172442586174722,7.633040700330817,1.2254634983054955,7.525810861620722
700,0.05,25.0,0.0,6.545112364451769,50.01229943852321,0.28927480296544617,99.99999999123241,0.03344782272931027,0.0,4.999996562373128,0.07218931956403854,8.677849239676654,0.15132598636670672,8.598640735601968,0.24018729049404214,8.509725612026656,0.3409262636494192,8.409839149715324,0.4477259175168675,8.301695966183994,0.5609889565452949,8.189320845490478,0.6736974764183024,8.076142707257915,0.786825658310031,7.963721915554858,0.8974201233170862,7.851859346669125,1.0087917452762731,7.741563011841117,1.1173627131054003,7.632252300773144,1.223488798227987,7.526316419075746
800,0.05,25.0,0.0,6.5480898599748265,50.01420337112176,0.28911096014514037,99.99999998826323,0.03316943919132366,0.0,4.999993703547967,0.07222026629985692,8.677879320769371,0.15082753591921289,8.59909532409593,0.24031155747072303,8.509841269297853,0.3401441493141302,8.409640375440851,0.4472875995950103,8.302388374392732,0.5589155760591574,8.191088039182278,0.6725507427916163,8.076429242779675,0.7847236592586347,7.963912178415222,0.8980193899868288,7.853560922142762,1.0078756596039324,7.742326492359709,1.117050183740246,7.633050186531199,1.2228433401414294,7.526497570627783
900,0.05,25.0,0.0,6.557096082779485,50.01651089682829,0.28911260471162564,99.9999999877615,0.03210136211492953,0.0,4.999996816932444,0.07210834604691878,8.677851546917049,0.1510623019772494,8.599312696303985,0.2404192984783416,8.509582173991056,0.3392188688493434,8.41023527398989,0.44799502114067774,8.302819042326474,0.5594832840962147,8.191358463832364,0.671521674624755,8.078576137941031,0.7846043518547391,7.96469019509439,0.8972281662077838,7.853829435974734,1.0072536036984747,7.743758846962918,1.1160708605484024,7.633533184166084,1.22281796220968,7.526502741787572
