milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,0.05,25.0,0.0,6.500393873160893,49.99993156348035,0.29001218708056387,100.00000000000158,0.04325578223065874,0.0,4.999997963733245,0.07006201214504579,8.679936202694716,0.14082489324554598,8.609186716135968,0.2143420390823755,8.535737406180326,0.29341226687174204,8.45695221164853,0.3795209277058667,8.370770114014906,0.4735999887366911,8.276498185118758,0.5737705218316647,8.175541332909289,0.6793962040051211,8.06993000802209,0.7877316188389338,7.960973799619828,0.8976796013912461,7.852883773862815,1.0068387123812723,7.742372058316685,1.1156022200849491,7.634420948791881
100,0.05,25.0,0.0,6.509796702414986,50.00198277631261,0.2898728934012694,99.9999999997319,0.04163470099530518,0.0,4.999999928056469,0.07006427736642669,8.679937857662868,0.14078133705110296,8.609216447453834,0.2143446804186806,8.535676724429088,0.29311677348428944,8.456759392197027,0.3791935875036171,8.370446738246523,0.47294863934382514,8.276818136124989,0.5745664161225507,8.176324242047334,0.6803519533926246,8.07024546100068,0.7879840562597575,7.962206170094902,0.8968895189874432,7.853308040929071,1.0069052483940348,7.744089875221262,1.1155845460204545,7.635608048064827
200,0.05,25.0,0.0,6.51411747216702,50.00423158803677,0.2897667248413011,99.9999999983209,0.03960424328910719,0.0,4.9999985243439555,0.07005643398038748,8.679942630946098,0.14078337372200647,8.60922335610972,0.21426454854182492,8.535735587586007,0.29316685935161735,8.45714029661623,0.3789026733457421,8.371208931860357,0.4724355367730314,8.27688340547515,0.5740335559389718,8.175846353077063,0.6789296999219792,8.071381933329725,0.7873762555586806,7.961737287055227,0.8973891762441046,7.853762263066867,1.0053489860077924,7.744507874721841,1.1150248720477227,7.636369963161209
300,0.05,25.0,0.0,6.519589170595655,50.00707835174154,0.28968967274685675,99.99999999436051,0.039320847334273365,0.0,4.99999906860701,0.07005459870003455,8.679943662332994,0.1407753876586927,8.609240912024859,0.21403660109688183,8.535931173942782,0.29294984299645277,8.456959962018567,0.3790527530198121,8.371291183814224,0.47251758621690765,8.277511892278548,0.5727768409512831,8.17722221759116,0.6787037889593319,8.07060602966144,0.7876503138623794,7.962689231856614,0.8967372620296287,7.854176444113139,1.0050652871060104,7.745144118962731,1.1140783917208186,7.635878144397779
400,0.05,25.0,0.0,6.5258750777117465,50.00837444845749,0.2895790811211092,99.99999999296442,0.037838967139333476,0.0,4.999997297867226,0.07005421785289043,8.679950212309633,0.14074249668341107,8.609272061789751,0.2141449645651492,8.535927656926056,0.29252723243722806,8.457142690543952,0.37875585291718183,8.371431093599698,0.4725825956212984,8.277605968389222,0.5724308438697449,8.17753715687352,0.6781917797766308,8.072548665720623,0.7856728032328699,7.963339734764167,0.8957198245527133,7.853508943054743,1.00502712001555,7.7446828254038715,1.1125315735856014,7.637204424550724
500,0.05,25.0,0.0,6.532103724390245,50.00978572109044,0.2893875463562859,99.99999999169943,0.03561472275794131,0.0,4.999995842461046,0.07005222718963075,8.679951560412851,0.14073832136570882,8.609256582778263,0.214007671620967,8.535993680499143,0.29240075304576096,8.457330198555201,0.378532423132324,8.371773745583395,0.47240357221646356,8.27790566752127,0.5725364441808904,8.177733594830286,0.6782597378452876,8.072865200767403,0.7858919977077198,7.9635896674108215,0.8957950072445667,7.8553503439469665,1.0040907221842623,7.745824934171362,1.1123327501498983,7.636575852984889
600,0.05,25.0,0.0,6.540263136047784,50.01186488673252,0.28932441043345836,99.99999999133432,0.03542317829902447,0.0,4.9999995332620095,0.07005131513861632,8.67995829601129,0.1406880897643374,8.609287529658001,0.2139572485208478,8.536121681020033,0.2924940764876359,8.457513987368031,0.37811327782978865,8.372196495549138,0.47128246793368417,8.278764496086698,0.5714735069089514,8.178665902627083,0.677141919639664,8.07353990764087,0.7847518200580987,7.964134158033753,0.8943384793992579,7.855488235016108,1.004162865062861,7.745473938384631,1.112820488575716,7.637495254795495
700,0.05,25.0,0.0,6.540539897526372,50.012007459596035,0.28924260630604176,99.99999999060917,0.033470918326252735,0.0,4.999994997044267,0.07004260610077294,8.679951459376744,0.1406535861340529,8.609323341185561,0.21388764793985848,8.536104474621753,0.29231022074355834,8.457672685684722,0.37774705368682693,8.372428264671257,0.47079550851593593,8.278495206664614,0.5712101691963537,8.178763236841517,0.6768477271726815,8.073993858728137,0.7841777901840216,7.965299988491134,0.8934091641822515,7.855777106802331,1.0036327541114194,7.746258984638526,1.112298090901396,7.638828463737006
800,0.05,25.0,0.0,6.545973432623337,50.0144643619001,0.28910736791009095,99.99999999096751,0.03284278690826772,0.0,4.999997793951168,0.07003940330545605,8.679953224004176,0.14064980739164923,8.609354282892697,0.21391796001596572,8.53620590894494,0.2920067905035339,8.457679350524323,0.3777071818604181,8.37259828299368,0.4705927148206011,8.278820067551106,0.5708980096522276,8.178423985136172,0.6763104301633894,8.074466945419292,0.7842690955742759,7.965599210590974,0.8933794303017498,7.856340014860853,1.0027819692070519,7.7465349250362685,1.111616098430815,7.639387944357127
900,0.05,25.0,0.0,6.5517398476146225,50.015289069515575,0.2890357296393449,99.9999999869993,0.032245547165653,0.0,4.999993586244401,0.07004306315875204,8.679960400289959,0.14065305183731006,8.609353168812989,0.2138212706517436,8.536279113060536,0.2921809402879124,8.4580267456982,0.3771039243417898,8.372256005982395,0.47029678394522584,8.278944046124623,0.5711264172235029,8.179457257626595,0.6751088294514881,8.07468627717915,0.7830111888973756,7.96656976763815,0.8935823953043044,7.856481341912663,1.0013414642829233,7.74771552686938,1.1102345730215966,7.63897775699153
