milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,0.05,25.0,0.0,6.5024588544062425,50.000772545363404,0.2900576889085662,99.99999999843084,0.04304871732415824,0.0,4.999998792069515,0.07061810054865712,8.679403287165353,0.14391847839862829,8.606109228964655,0.22350211073634915,8.526703052982747,0.3117858717565378,8.43845619383201,0.4080378226593469,8.341855669447348,0.5135937379422693,8.236935324396228,0.6223021986830615,8.128001320491832,0.7320778513867132,8.01693677653859,0.844052768636199,7.905267867623683,0.9543293400481857,7.794687429239357,1.064445531962095,7.685726852104743,1.1724552285681091,7.578539012936565
100,0.05,25.0,0.0,6.508140624477684,50.00202228993681,0.2899150490959813,99.99999999873488,0.0413946602903644,0.0,4.999999382383303,0.07060993895954168,8.679402169182733,0.14375840225433767,8.606177597811755,0.22317135650601727,8.52671438715656,0.31135994393695104,8.438586832807776,0.4078283529348072,8.341208382024853,0.5130234028247134,8.23805670183232,0.6214135874315614,8.128362056208985,0.7316290204237087,8.01728573922996,0.8437837386022835,7.906006232196953,0.9538202868035957,7.796489104232906,1.063956564573474,7.686672738154765,1.1712079744199297,7.579493154621669
200,0.05,25.0,0.0,6.515508627048733,50.00466372126544,0.28970869506926006,99.99999999791324,0.04001172813779292,0.0,4.999998038606602,0.0705944300095996,8.679416441590588,0.14372903042280286,8.606217270924658,0.22308652943180687,8.527171695523899,0.31125342485932633,8.43864588916883,0.4073239065949093,8.342537135746397,0.511490297831369,8.238144806638704,0.620451958445441,8.129574877460572,0.7319034136338309,8.018946527031224,0.8420641431281568,7.907725103512921,0.9538456121088729,7.796008475726588,1.0631322495994848,7.687417689722675,1.170728251383704,7.579029913334168
300,0.05,25.0,0.0,6.520233625090654,50.00632136890604,0.2896333470473315,99.99999999765545,0.03799893452201823,0.0,4.999999912709058,0.0705596521490939,8.679423594501012,0.14363563854566055,8.606340964711038,0.22289180411063667,8.527083230989982,0.3110152822553879,8.439545266887768,0.4080950880766596,8.342841685630146,0.5111729154733243,8.238017844742348,0.6195976236864624,8.129704839948857,0.7306955950546815,8.01973294098062,0.8418407732202517,7.908176899630547,0.9526057871850898,7.796854039946926,1.0630369402685398,7.687916231205577,1.1698082910428071,7.579399839201402
400,0.05,25.0,0.0,6.52583137080694,50.00866637407818,0.2894954581062596,99.99999999330765,0.036643607268902825,0.0,4.9999974992647935,0.07057903115213408,8.679435807513993,0.1436504096635896,8.606280799476902,0.22266613185798295,8.52709018255586,0.3103574898464538,8.439240760639702,0.40709149936393746,8.34252567687067,0.5110403577102242,8.238990701224061,0.620485151989428,8.129510641847482,0.730494672064542,8.018660127839485,0.8417204653049386,7.907597142764617,0.9519441193940867,7.797129919124692,1.061085807342338,7.688437696270015,1.1689219886762625,7.581163254772689
500,0.05,25.0,0.0,6.534360500680831,50.01033381350526,0.289457782316755,99.99999999343159,0.03654023905250634,0.0,4.99999749535585,0.07057041867053854,8.67945491672874,0.14359379936319275,8.606290413460641,0.22269761450401337,8.52718830027332,0.3100219918792229,8.439979753121886,0.4064778345691475,8.34326844837583,0.5105426252257711,8.239117609727439,0.6190927799378648,8.131013438623357,0.7296090961519786,8.019511729423716,0.8416483790829145,7.909521138667943,0.9518382055735259,7.799133022968506,1.060845789823139,7.6894775883395585,1.169910888750515,7.580314619726142
600,0.05,25.0,0.0,6.537264451917844,50.01188309525912,0.28932610594623626,99.99999999054666,0.034639260356448244,0.0,4.999996713696038,0.0705416669369417,8.679435508700042,0.14360861515204015,8.60647812300452,0.22275357755267006,8.527688981540468,0.3100374969539829,8.439864987861469,0.40670509829394624,8.343549224128203,0.5105315677633699,8.240360972608496,0.6192812856761762,8.131987144435561,0.7299408571270326,8.02050955868462,0.8411130163271957,7.9087585360340125,0.9515518750058326,7.798032425796188,1.05967546969812,7.689341266290781,1.1692023193089978,7.5815586158633606
700,0.05,25.0,0.0,6.543030226123162,50.01236883183133,0.2892811752793126,99.99999999250564,0.03404115374033486,0.0,4.999994206285065,0.07053672319076283,8.679445401747207,0.143634415060904,8.606415937733136,0.22237237235449306,8.527745202558316,0.30946742205454797,8.440582444234026,0.4060057826646611,8.344241744654202,0.5098793007543151,8.239872656677965,0.6188081457687469,8.131759221073496,0.7285225949569855,8.020302562190057,0.8407479826843329,7.910716229699329,0.9498564366351385,7.799585510403611,1.0602813683896362,7.690433699084494,1.1684597355718154,7.582588164485613
800,0.05,25.0,0.0,6.548698489147571,50.01491220921896,0.289106982706219,99.99999998776671,0.0322229994351571,0.0,4.999996610735147,0.07053853697376872,8.679465840577707,0.14343481552300497,8.606557455035041,0.22213342956162224,8.527571091283267,0.30914502048456033,8.440551125692659,0.4063627054538298,8.344197943237857,0.5087209313177896,8.240448221692658,0.6174134183621934,8.132435494976258,0.7276235592384467,8.022249231077394,0.8397012127235588,7.911317906172187,0.9493295319644878,7.799696703676329,1.0587505496380687,7.691245838038438,1.1666513631187836,7.581802293248828
900,0.05,25.0,0.0,6.556108861481113,50.01502209735658,0.28904337135150665,99.99999998993886,0.03153482051533218,0.0,4.999992977327629,0.07054202644583543,8.679471896944644,0.1435269733783398,8.606567437640944,0.22210613807685967,8.527949791402424,0.3092293690287498,8.440874544523385,0.40503609332503654,8.344082897807853,0.5085169486839566,8.240826344240546,0.6176987906204866,8.132042786396795,0.7272885370707769,8.022909044900496,0.8387356672968306,7.91130079993723,0.9497237278001038,7.80142311443169,1.0592808619752316,7.6903529584898225,1.1670574336449768,7.583062098551197
