milliseconds,R,O,I1,S,A,I2
0,1.0028285833666015,2.91015299028811e-05,-0.0004621345246878726,-2.7385592688598247e-07,0.010608511060255506,-0.010735476660905883
100,0.242654916938206,0.004528614894380024,0.015695384982006753,2.156154721182954e-05,0.6741855004186929,0.08196836665553528
200,0.04995528684454794,0.001155262273141328,0.01763853780893793,6.577332996149063e-06,0.7270350693699991,0.20132613114020384
300,0.018036914201239124,0.0003310344913099385,0.01700603112198874,2.036453720909264e-06,0.6843681093064397,0.29014411640789145
400,0.0012583231678335673,0.00016489851147367675,0.015672255412021385,8.262826927079916e-07,0.6042269181236506,0.3871512245700117
500,-0.009938233770660247,0.00019185476605541052,0.014776839613322015,6.256948000031074e-07,0.5332569858415596,0.4353549295414135
600,0.008466598783690311,0.00016958094980796672,0.013530977869335284,6.524410408949129e-08,0.48401184325700497,0.504245673353039
700,0.002159016604178182,0.00013520088203111748,0.012205894241085967,2.1569566872821523e-07,0.4439738317208557,0.5431824114277097
800,0.004855055462042727,6.032635506381961e-05,0.011684393866272328,1.7206324779775677e-07,0.4325592087509809,0.5738894774361123
900,-0.005602591179178774,4.600584345432765e-05,0.010408027518582995,1.5438763855366108e-08,0.39006736070973785,0.5783973412237338
1000,-0.009743793459878794,0.00013559980039176697,0.009868845513483535,3.4489226558158873e-07,0.37410175268760787,0.6104396772892262
1100,-0.013562075944291036,4.5227819500534055e-05,0.00919039060013056,3.3163593726334207e-07,0.36361513134769236,0.6091303291933405
1200,0.009707001638941424,2.354231563893737e-05,0.008657590290187745,3.140178012638883e-08,0.349112036747664,0.6186111086939229
1300,-0.002309324094325374,4.948432933143387e-05,0.008004006324623654,3.275980338633614e-07,0.35882268905453296,0.6518942627929462
1400,-0.00878612129034923,0.00010077851256653665,0.006613799097056382,3.320950478948167e-07,0.35348854677184816,0.6361852542432812
1500,-0.011773897305897563,5.983328072653751e-05,0.006351390145272253,3.771203819488079e-07,0.3335851542777473,0.6657454409637418
1600,-0.012169433223142076,2.136019497557787e-05,0.005580608715668474,2.5593817323241757e-07,0.32679714188893094,0.6481716713263376
1700,-0.005088623444329984,0.00012599174478605907,0.005617775447460364,-3.49603785599173e-08,0.32470079887062947,0.6617365867511154
1800,0.009467315139965697,8.16593611124199e-05,0.004707506800678559,4.4467194976638466e-07,0.33841648212731423,0.661554790303758
1900,-0.009645672114292975,4.086565930902207e-05,0.005012685888551227,3.7630732764589227e-07,0.3181422145346971,0.6778896043632507
2000,-0.0020578038536563726,6.248080539834583e-05,0.004712914448109523,2.481080142718806e-08,0.32790355974960383,0.6668461434425541
2100,0.00855663748949068,7.85343876091559e-05,0.003600383713232744,1.7491802499563134e-07,0.3345439848764798,0.657533822486598
2200,0.004631252071856654,5.91248747711036e-05,0.00392029378273389,-1.0136857868279523e-07,0.3160017183061031,0.6786454559464012
2300,-0.0016213981281666479,9.042664870993465e-05,0.0032207908435324508,4.094118563305913e-07,0.32829304623022104,0.685191121932469
2400,-0.008531578367569756,7.090420667676626e-05,0.003370964034373374,7.482138191450236e-09,0.32396063301988237,0.6622404166461431
2500,-0.010206918047532229,0.00012401504951359082,0.0024626338603036166,2.8067130151289417e-07,0.32292377391781035,0.6792962349579337
2600,0.003060707810799746,5.767483802010937e-05,0.0026180311828132097,3.719454560757549e-08,0.33002640768682934,0.6597745813948498
2700,0.003820889343357707,3.981674008555336e-06,0.0019498894628354976,2.63734373156358e-07,0.33311847635699254,0.6791862518642108
2800,-0.006427288483859575,9.988174688282456e-05,0.001934863123377744,5.731042207223309e-09,0.32245622322378026,0.6617354562482647
2900,0.0036240416118001836,0.00010738340467338098,0.002173713994164592,3.0429745113274463e-07,0.31485463618165277,0.6827060455814454
3000,0.005188408521671637,4.319624610372369e-05,0.0015657649052956907,-9.282681661024093e-08,0.31498290496414766,0.6676659258988301
3100,-0.004847520280293711,0.00011152973186670642,0.0018593927372370762,4.428273231739588e-08,0.3291426814243769,0.6755054882728787
3200,0.0037428488723276728,8.014836863419507e-05,0.0011169428352997537,3.939461861654919e-07,0.317351766500637,0.6689458715052679
3300,-0.009418474365194102,0.00011472670081486076,0.0013631685410599816,4.4639652990238876e-07,0.31440347180589817,0.6660687581096953
3400,-0.00976974083254725,2.8423520747704617e-05,0.0014470964831611774,-4.1976315826597545e-08,0.3172694403937674,0.6661449403308909
3500,-0.00975495433185549,5.226760809620621e-05,0.0016948340096094878,2.5928670025056334e-07,0.32857875014595544,0.6643913424846235
3600,-0.009870260025139911,6.806446809639544e-05,0.0010134846632735533,4.0280462116883073e-07,0.3182874352599557,0.6658861259823656
3700,-0.01235588552609298,1.8451995865996672e-05,0.0014035161883814995,8.189891266644652e-08,0.3156337865028399,0.6761415853255693
3800,0.0029159722579112203,0.00011807567658410676,0.0008180296997124652,2.3255349181447238e-07,0.32950215419366885,0.6688894534707222
3900,-0.012614160334283007,7.231176042761842e-05,0.001084320224580852,3.2583067360069836e-07,0.3132007614770381,0.6603430901284454
4000,-0.009414637469432349,8.099775855475942e-05,0.0012808089674992854,2.5626413424647823e-07,0.3214507152258693,0.6680224071105121
4100,0.010742315617345304,9.427264741849339e-05,0.0006731981535468682,6.066484698805387e-08,0.32300875514353655,0.6729683825577242
4200,-0.002714021425050027,5.540376489663031e-07,0.0006022078983103172,2.939113891819598e-07,0.32344792822060225,0.6866215683328086
4300,-0.01137979749487491,5.835793506848365e-05,0.0007942707225148748,2.8983041283201686e-07,0.3303828903410939,0.6619852690856798
4400,-0.0036622442889602063,0.00011892391405939382,0.0008527546047933399,-3.180639097642787e-08,0.3291314307840689,0.6850659619557797
4500,-0.0033833619497912505,5.4860944659685816e-05,0.0004830067809430367,3.1761469994120977e-07,0.3319182216712857,0.6667351190154516
4600,-0.006034401245047912,1.806943019371452e-05,7.455875434836059e-05,2.5185358882250823e-07,0.31551757364551214,0.6876344017492875
4700,-0.0012999039458435986,0.00012084011071118298,0.0004947596612350821,2.3370280954836035e-07,0.32231910822240767,0.6828386979962494
4800,-0.009904948368090728,6.887880140242515e-05,0.0006633169076699049,2.0815734610313737e-07,0.32758429966096414,0.6687569560450444
4900,-0.010325568922994917,0.00011830660733038093,0.0007486363341067152,-5.242357431015068e-08,0.3134335170710777,0.6654128217899008
5000,-0.012711054597633067,1.4445514319238506e-05,0.0008453021972866165,8.333773331302754e-08,0.3139864076456869,0.6633795965519519
