milliseconds,R,O,I1,S,A,I2
3600,0.009748645989297174,0.00011987299350003153,0.001301459952298951,1.9768704637918764e-07,0.3215917291825198,0.684617761177327
3700,-0.007856782998428154,3.31648375397467e-06,0.0009358088840338771,3.856082209562875e-07,0.3256600451163204,0.6687724212042191
3800,-0.002460510956418363,5.745990529235025e-05,0.001467968022651824,3.5296356626012374e-08,0.334828506576171,0.67253817241815
3900,0.005552744474259644,5.376487195470201e-05,0.0006610600021939945,1.1088084675794676e-07,0.3177588025685169,0.6748022754698585
4000,-0.009778788398180093,0.00010838438084003832,0.0008585017964568251,4.0867260986009383e-07,0.3261143841572034,0.683741418069594
4100,-0.0016627220908154508,2.3416568247514087e-05,0.0005238490050589446,2.0035088660659389e-07,0.31583209425611325,0.662996943354799
4200,-0.00013396335836587492,0.00011937141692544063,0.0006806860580672326,1.6310657693022667e-07,0.3195145871270401,0.6614474080052418
4300,-0.01091832084967927,7.447072442472631e-05,0.0011078211788906574,2.1859798266076055e-07,0.31612812230540677,0.6648460809686759
4400,0.008497886159998165,5.19882382302057e-05,0.0009946370232532162,3.641679505343264e-07,0.32959843815758577,0.6619089655188194
4500,-0.008562811546977928,4.99601567439269e-05,0.0006120559836627474,4.645240596619941e-07,0.32633635720465015,0.6679556382988415
4600,0.0013814715730055928,6.909805518725671e-05,0.0008822072237272983,1.870532352734919e-07,0.3126141452754943,0.663873556620656
4700,0.010413988997772555,1.8980121963688475e-05,0.0005694056810940866,3.526271211117406e-07,0.318904354069064,0.6855288184953344
4800,0.0018529136608073718,8.892165691729497e-06,-4.027461678914783e-05,2.3271346659989705e-07,0.32430011712369683,0.677543993441191
4900,0.005012667523556383,4.651130298520214e-05,0.0003605888208256907,-1.0580350910183706e-07,0.3347180002526976,0.6861896433743507
5000,-0.0019392961501240485,0.00011432564936996535,0.0008265335733444127,3.360141509630877e-07,0.3303697840987636,0.6640679347243944
