miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1000,337.13358385914006,836.5555712385861,-2.824587893135665e-12,-9.46063946606734e-11,0.016189658894561205,1.7342543592532667,-4.4499333888222264e-10,-9.207632040898927e-08,0.12052665063988864,7.436108157912469,0.00047272342643196454,0.09904188954258433,34.788788061541744,108.17100663178171,3.6466118236819748e-06,3.1005348251904194e-05,-9.504190420461824e-14,1.8818907628802298e-13,1.2700507222617001,114.96902893503002,1.1313474655708702e-22,4.7660690504697075e-20,18.70312472654139,47.53367934237366,0.01677416030898302,0.0005719517207576864,0.0006349180570961226,0.00017966352320687744,8.942902860669133e-05,-4.299724780231653e-12,3.335475352575769e-12,3.5433649244638294e-07,-2.2170942173561764e-11,-4.871193784536567e-14,3.321518514350347e-12,4.22504746886364e-12,-2.0526219951942496e-12,12.300000861556002,4720.999999939087,-3.962940249697352e-13,6.362100905836742e-07,-2.1515132517632836e-11,-4.768551271030075e-19,-3.6111298972395286e-08,8.447195259733194e-08,1.1121472936000284e-12,0.9999999999917909,-1.0662943918513612e-11,-8.866966921184203e-13,2.1365173025242217e-14,57818.864806085396,363.9999999971815,4.6452309777903136e-15,3.128636503693888e-10
1100,339.8559233380517,839.6599787012971,2.1979078672281897e-12,2.0335041542419708e-10,0.004364301609778032,1.744952786892678,-2.8955879554103887e-10,8.457378033089572e-08,0.19078377836537,7.415072861253879,0.0003746909383335147,0.09779850087719413,35.07824321257332,108.46337738352892,4.3713818963446464e-06,5.764110434715751e-05,6.431311822302903e-14,-8.292041957689379e-13,1.3640569128371696,115.1636203518635,4.997988837260717e-22,-1.1223451071300691e-19,18.45861785391293,47.615242692062566,0.016621565071575584,0.0005994308708604168,0.0007130854439108866,0.00018788386226111905,0.00011322197447794672,2.419746087984613e-11,-3.4381230925866905e-11,-1.0060743109821844e-07,-2.2592118568660483e-11,4.2225230407532037e-13,-2.1737201777303315e-11,-2.6558183955632926e-12,6.8438731668635e-13,12.300000575995618,4721.000000019845,-2.17556152713176e-13,-2.2507610396881585e-07,1.9411049696772276e-11,6.328912699270473e-19,-4.126208862156631e-08,2.5049399077648806e-07,-8.476179891664572e-13,0.9999999999872992,-7.31781439302614e-13,4.144969038626481e-12,2.6020840660628658e-14,57848.53767098209,363.9999999998469,1.290394738633136e-14,1.5420737024047193e-09
1200,334.7212596689529,841.696854306966,-2.747233297560907e-12,-9.706517845656518e-11,0.018616083091031393,1.7316271112581738,-1.977066808291583e-10,1.5607333630509858e-08,0.1769614198062049,7.409253565612988,0.0008695349644102295,0.09821526743742723,35.651701035784235,107.99499936146819,9.097577395204756e-06,4.572464733308471e-05,-9.094808359850076e-14,3.0881203630676237e-13,1.2161541484807772,114.86510607801985,-2.495401032319419e-22,4.2299161486415065e-21,18.385950523741506,47.39059683310557,0.016436168954809028,0.0006408235345247844,0.0007740072389711882,0.0002017345023761168,0.00013237870296897044,3.669559639639053e-11,-2.0467934870404103e-11,1.2740024026712842e-06,-2.0199239001488517e-11,-2.4493469832855405e-14,5.482381197060356e-12,-5.320714292915689e-12,-9.121175683093845e-13,12.29999846075951,4720.999999911321,3.4616969484675653e-13,-3.795156401510212e-09,-2.685288994826382e-12,-4.2256728497592613e-19,3.504298005050672e-08,3.245410910240012e-07,2.473820703791678e-12,1.0000000000100937,-2.74120970584183e-12,3.3789554807191245e-12,-5.4858512389135747e-14,58415.23096268976,363.99999999851235,-5.222540060963588e-15,1.77732480021731e-09
1300,336.5477006202785,839.2405212159438,1.366780161331279e-12,1.8665468836012757e-10,-0.0011785536638076813,1.7405449044271433,5.352581137215444e-10,1.6172819325349197e-08,0.1933779835576081,7.426307687059869,0.0010072372085362532,0.0982389496222476,35.656445464960555,107.62986293085233,6.216831015227771e-06,7.892252897514545e-05,-1.0971295699127776e-13,5.467918656991859e-13,1.2984040823516712,115.3596235636434,-5.055884289045708e-22,-7.28441346644914e-20,18.460840384698187,47.6466610190108,0.016340138651815685,0.0007320439146586764,0.0008169586825919432,0.00021367048199942,0.00014640406597472868,7.43207059537684e-11,-2.1934673526523345e-11,1.2572331644742474e-06,2.008738856262687e-11,2.079088435467739e-13,2.847667668752585e-11,2.911068367996901e-12,-5.847172592444569e-13,12.299998482505169,4720.999999945139,-1.8842505113488231e-13,1.1828381173203602e-06,-6.6546492392694816e-12,-8.613383643293845e-19,-1.740552281369642e-08,2.8441351015618686e-07,6.942979815988189e-13,1.0000000000016191,3.8370344340138e-12,-1.5006744946823261e-12,4.402355130662286e-15,58741.49486502482,363.99999999675106,1.837255673900887e-15,4.7605561820350205e-09
1400,332.1498155108134,835.1097823017312,-7.941132364005683e-13,1.5956913430255778e-10,0.01771461519733767,1.7478374315290064,-3.888022561268899e-10,3.327131220139969e-08,0.13820171127998473,7.419472054420358,0.0008893889690626946,0.09751128157109143,34.68687786813493,108.4812008442394,1.1156772454014225e-05,6.058650344998212e-05,-1.161503245830181e-13,1.0955073968852762e-12,1.2297425088059484,115.36195095966904,3.9739162039479534e-23,7.266400246777148e-20,18.97641959117193,47.54203171328298,0.016137131903684272,0.0007387296742285629,0.0008696958339995728,0.00023112654378849208,0.00018147718543123402,5.542221041062622e-11,2.6276214881931414e-11,3.5133304752321645e-06,3.0633838485254767e-11,-5.165534213969236e-13,1.3595689561492666e-11,-3.4248996498892417e-12,-3.4033902143646576e-12,12.300000142258575,4720.999999935051,3.1447795972798385e-13,2.4896088017258375e-07,1.815340835591986e-11,6.932816618997253e-19,8.559665987808998e-08,3.3893676087642773e-07,-2.8708358228826195e-12,0.9999999999935241,-2.912353886289583e-13,-2.2317696172180654e-12,3.7296249754654504e-14,58564.60138822292,363.9999999963205,1.2898530171561434e-14,4.110498378076844e-09
1500,331.87619573926173,834.8595451392133,3.0497393513624686e-12,1.9800619511366933e-10,0.019937312198257437,1.749123933738987,7.910863406729634e-10,1.3892995062620136e-07,0.1532914071730993,7.439384772442031,0.001233819525939663,0.09855602985412269,35.503083095557834,107.52792177373038,1.5386875396711535e-05,0.00010597180810927048,1.4512456959155404e-13,4.52184228992744e-13,1.044184610445826,115.16457008870148,4.996797909947083e-22,-9.215781971901548e-21,18.50686353631493,47.52944285519905,0.016091430958426734,0.000828585864257911,0.0009795985848054987,0.00024338001378629043,0.0001862445790869912,2.1745166675236934e-11,1.775635066272623e-11,3.623730353090276e-06,3.164582857352209e-11,-5.346050171709771e-13,2.7330187073538695e-11,-1.965623385243362e-12,-3.5782375089920265e-12,12.299999527539432,4720.999999900332,3.4902123101805875e-13,2.256137699265347e-07,5.7092450358333455e-12,-7.329951484301806e-20,4.6021638449497195e-08,5.897583095665458e-07,-1.1530830356730392e-12,0.9999999999979269,3.979268902899791e-12,-2.162879924076018e-12,-3.509258017806671e-14,57715.730341991344,363.99999999912507,1.2591820091757466e-15,9.191044850287374e-10
1600,339.57947570372033,843.3469528908822,-2.46906870672879e-12,7.281909964436049e-11,0.0007348177120933379,1.7361261769577327,7.257707894046672e-12,1.8151514363162094e-08,0.18993693239269413,7.447763172330037,0.0002525169400173654,0.0981696108326021,34.39732227189444,108.4277097342803,2.1190030361194772e-05,9.031133637261098e-05,-6.446192281740629e-14,1.3543315158758705e-12,1.1167044576120746,115.3399615567486,-6.3611599999765455e-24,1.056917429003595e-19,19.01208043177503,47.56387725965437,0.01579786260351945,0.0008705340034657814,0.000983488840026283,0.0002740573284631667,0.00020460660800116607,7.241449226381202e-11,-3.270315979850465e-11,7.548420490780685e-06,1.3902060730834368e-11,-5.4899265955244265e-14,-2.46241839744872e-11,1.977343092873285e-12,4.3392905245573845e-12,12.299997764416544,4720.999999937024,-4.481063391860608e-13,7.294593411778971e-07,1.776736664371636e-11,4.9517198241520975e-19,8.541382019241954e-08,6.311896255181982e-07,1.4542238062724656e-12,1.0000000000140323,-5.409528311756964e-12,4.141535574381047e-12,4.908759802844691e-14,58929.67526500582,363.99999999827634,-9.917834067071425e-15,4.183111686930381e-09
1700,340.7428796110361,844.727823406674,-2.9693379428694583e-12,9.47782017572952e-11,0.016388302255364758,1.7439270548764898,5.439263798191308e-10,1.6589641785740118e-07,0.1682704438511798,7.411833215102132,0.0009771047138272323,0.09830072077850438,35.55826204469733,107.21280537589205,1.8839056907575373e-05,0.00010633736794200684,-9.451237426830735e-14,1.6180094184427052e-13,0.949014147224361,115.20245345716836,-2.811510166346361e-22,1.5281472077008554e-20,18.669477929327424,46.98950107460992,0.01566965031436758,0.0009041546977340501,0.0010217776071428978,0.00028839907637974346,0.00021756127732839816,1.0204087717400414e-10,-3.2775187648744373e-11,4.9336872375247785e-06,-1.179533042296747e-12,4.711191929310666e-13,3.083392658321999e-11,-1.5091805090730527e-12,-1.7784556106725488e-12,12.29999764445281,4720.999999939062,-7.848316320764039e-14,1.0425687897057654e-06,2.1766133134575574e-11,1.0080921057342429e-19,1.433417766426328e-07,6.211446750420425e-07,1.271074957941512e-12,1.0000000000002802,8.92873361562021e-12,-3.806083586279213e-12,-4.5192001895018744e-14,58300.38742249771,363.9999999962764,-6.964015618974398e-15,6.894698701112386e-09
1800,332.512769536112,838.6147439903373,-1.0386681452103789e-12,1.3037918374315242e-11,-0.00033217653908364404,1.7411333437764003,1.2125810769681988e-09,1.7484962626567893e-07,0.19602425663841697,7.409166408479271,0.0013486531278243306,0.09800056595734649,34.4118853954451,108.11994713795866,2.8081140909127317e-05,0.00012601620837726803,-1.787229275937245e-15,-1.0022495289427144e-12,0.9006061413637411,115.07397730217572,3.489937371462039e-22,-9.884722415834014e-21,18.68287747887367,47.2973595143565,0.015633493854384953,0.0009377240988017768,0.0010930703892106796,0.0002942401084717522,0.00024473533040189805,1.690926869799943e-10,-8.739801518581332e-12,6.792017241789338e-06,-2.1315037389736805e-12,-3.814316039171431e-13,-5.867924119279098e-12,-3.690253410488642e-12,2.908131189006551e-12,12.299998565139767,4720.999999932885,-1.9093973159962137e-13,1.8824424222750546e-06,-5.738127076798283e-12,8.908327063705332e-19,1.1358362395997432e-07,8.965664187329228e-07,-1.1203193989215625e-12,1.0000000000130866,-3.242786815600098e-12,7.618979771359427e-13,-1.4819012242931197e-14,58513.54251056791,363.99999999470134,2.622543035721224e-15,5.8940338274997e-09
1900,339.6488935719702,832.589446496271,1.2649755493143214e-12,-8.245341288465471e-11,0.009661499928733941,1.742350458606985,1.4398997708362911e-09,1.673686624571151e-07,0.1879046404384647,7.428769340657239,0.0007265149790874494,0.09728897021623689,34.87659086734731,108.39760901878721,2.6912472560106615e-05,0.00016505470561693186,-1.0986284610764834e-14,-1.0342806823521472e-13,0.9981735501222844,114.54442459016724,4.706082354469112e-22,-1.319869817257274e-19,18.86359322816729,47.100400909362115,0.015423311581547349,0.0010078730578901263,0.0011984759291534673,0.0003039211861545806,0.00025335407603326114,1.3421422340402775e-10,-3.814159509367696e-12,9.62354091499755e-06,-1.2455062546968475e-11,1.2130887073689345e-13,3.36459024709382e-11,-4.6853582260916235e-12,-1.692207731997063e-13,12.299996369221741,4720.999999893969,5.573653389910723e-13,2.3315500470331253e-06,-1.6179291181778885e-12,-1.7906370912572833e-19,1.3733043660716457e-07,8.336588518173113e-07,2.398677625548086e-12,1.0000000000074758,1.9507473898057705e-12,-1.5452283380804596e-12,2.3317767531853048e-14,58344.01108528806,363.99999999147985,1.3846120539398973e-14,6.5158776711491745e-09
2000,340.4483787828025,841.95215863851,1.7688700263656628e-12,1.3397766602511889e-10,0.011477656266892474,1.7402920374155018,9.702120336701632e-10,2.693390235043144e-07,0.19342448125193776,7.480789078053481,0.001131512133563112,0.09709480738637646,35.49863921374449,107.40553688558578,3.1940932888180356e-05,0.00017124116526246407,-8.131848622063325e-14,-1.2863188409447523e-12,1.0087397223587522,114.62947720638302,-1.6201972056282394e-22,-4.6343275326178525e-20,18.99589381350499,47.23610796819264,0.015289329265337962,0.001004915863785736,0.0012040350559982434,0.0003278465393034825,0.00027759773804659577,2.1590624981104768e-10,1.5073941620485658e-11,1.3156388642145473e-05,7.66244029351106e-12,-6.184330941262841e-13,-6.2105220658930166e-12,-4.307001369076753e-12,-6.212939392541508e-12,12.299995525943038,4720.99999987232,-2.6625707019447287e-13,4.422054843405268e-06,3.247973377597127e-11,5.037226536030578e-20,2.4375152124219563e-07,9.619709821677782e-07,1.1444912430428967e-12,0.9999999999941354,-1.1403942377019156e-12,-3.4816745273585014e-12,-1.6499219636822848e-14,57526.130201645596,363.99999999060196,1.5182629913088687e-14,9.665523900542605e-09
2100,337.7065278031085,840.913695084205,-2.8619492385950125e-12,-9.11366118486831e-11,0.01910314968331093,1.7520949093558418,7.372475304900664e-10,3.3028753409015356e-07,0.15191529923452285,7.455163300032047,0.000858317812134587,0.09768210812585378,35.22233820827541,107.63804290057827,3.703360465935406e-05,0.0002127409279587958,-5.197416287635539e-15,-9.934796515819756e-13,0.8101250640514474,115.03873039006473,-5.892619225941812e-22,1.8180491293895895e-20,18.594111441797594,47.04905500873334,0.015163141870279884,0.0010715570302669351,0.0012729556577687087,0.0003359339901467036,0.00030101577484725506,2.0061709319923896e-10,-1.3249634078181953e-12,1.2256321553506933e-05,1.0757228664713066e-11,5.044220632623825e-13,9.281069846863261e-12,1.3922261328240884e-12,-1.6323398008335696e-12,12.299995708761523,4720.999999759295,3.8473402271144234e-14,3.018195905875405e-06,2.3732544551158717e-12,8.058507182538469e-19,2.3075986998179264e-07,1.2869208570995188e-06,3.5885855498554207e-13,1.000000000012593,4.1673059820514967e-13,-1.6414149656338751e-12,4.06094101371928e-14,58562.68864597108,363.9999999917679,-6.381800674353986e-15,1.128140860900645e-08
2200,329.7522234324018,843.4806360064756,-2.298174692213344e-12,-1.3032457002538561e-10,0.016519993326679125,1.7419090420408523,1.7899173094321736e-09,2.2925072002795165e-07,0.13825208072863593,7.403567821275703,0.0011788844991654085,0.09782326340478692,35.832688257549364,107.55418069350479,3.7344260723288025e-05,0.0002243445949709841,3.967317672584964e-14,8.257991300370919e-13,0.38623861321362024,115.28619717851215,3.3776566249433552e-22,8.751558221526376e-20,18.451883253421254,47.19479367933999,0.015169027605851551,0.0011080639445430341,0.001357461929236197,0.0003554608965493989,0.0003289604407622439,2.483113208459321e-10,3.750107063117309e-12,1.4094807805670196e-05,1.1954802340837428e-11,1.7327813462138747e-13,2.3831477472776213e-11,-3.781170524047883e-12,-4.044176842320429e-12,12.299994607445186,4720.999999770859,-1.8796733121512428e-13,5.077804302477645e-06,2.956884861848291e-11,1.6691118431481533e-19,2.381361916646053e-07,1.3408187927491705e-06,-5.311216025490233e-13,0.9999999999897473,-6.124543609671219e-12,9.021226766920421e-13,4.9328676296338844e-14,57707.702963047326,363.99999998872903,7.253539670527966e-15,1.5102993330963232e-08
2300,334.90962507196554,837.6675887705541,1.0233018992686293e-12,1.647783318690987e-10,0.010862377224572284,1.7449441741339167,2.4639359321017666e-09,5.413106920807666e-07,0.20056061710248016,7.455594824678446,0.00041476796939947836,0.09794533062488757,35.690377844581384,108.13309421654866,4.556209643407857e-05,0.0002706473099404106,6.985608176720062e-14,-8.009719516741973e-13,1.3412006302058384,114.78534620205845,-4.709967392812803e-22,-1.2569596031342395e-20,18.8446018298507,47.02577515561815,0.014878870640715804,0.0011434707506248539,0.001435440169043972,0.000365253868475406,0.00033519582179956134,3.242619588585064e-10,1.2169871235626186e-12,1.8959749721591828e-05,2.6771537294380268e-11,-3.4399603682754587e-13,4.133397462707697e-11,-2.8108367255504926e-12,-1.9954325259957534e-12,12.299994129477318,4720.999999703343,-1.6807011842032604e-13,5.388046794945748e-06,8.760124173374928e-12,8.918739547114392e-19,3.51253106251183e-07,1.5166160236987435e-06,-1.636913502881055e-12,1.000000000008568,7.534168129812227e-12,-8.257368072783366e-13,-4.2726269860305596e-14,57339.246714659384,363.99999998263775,-1.7760183311079702e-15,1.5546481962635905e-08
2400,331.2540679300105,840.5694747513938,-1.1014018163018776e-12,4.732217276491918e-12,0.019080290513629312,1.7486520599491664,2.4401929036656336e-09,5.452407200671407e-07,0.20575608691178557,7.386208252062974,0.0003411801060069463,0.09773561180536926,34.785692128992665,107.84743461264816,5.2251258127559385e-05,0.0002572380719916773,-7.877213993974149e-14,7.061282623179424e-14,1.5215709144943865,115.783788957117,6.019988785358916e-22,-3.2149111746481274e-20,18.45674998903828,47.559377910198116,0.014915503408944366,0.00119948309705375,0.0014124401023346282,0.00037258392740980494,0.00035740376588080036,3.058321634438624e-10,5.076838360025814e-11,1.9000311004603548e-05,3.3054028356799075e-11,-2.885767170634927e-13,4.830108974927863e-11,-1.1138381325866269e-12,-4.368241145906649e-12,12.299994122054537,4720.99999960929,3.2656673549014723e-13,6.442867730278891e-06,2.0600590278498746e-11,9.229003369170056e-19,3.489459724688025e-07,1.6897278202280981e-06,2.01781219659478e-12,0.99999999999259,4.841373090192613e-12,2.448697627211893e-12,-6.430024892078558e-16,57421.7538958466,363.999999980538,-1.8737629160253178e-15,1.9239618880248044e-08
