miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
0,1180.4161429371475,4.587469021999584,-2.4848395898130905e-12,-4.066385383525839e-11,1.7602646248043923,0.009012575487333196,2.710368451846162e-10,-7.482206591858926e-08,7.57616793112543,-0.004514541750842432,0.09980614263956078,-0.0004190342402727575,142.31289933816603,-0.5908714094371286,2.9466099361983893e-07,-1.8626979870675154e-05,1.2389347739522884e-13,4.714885605912977e-14,115.78128255647417,0.20633451167977068,-4.777883787736349e-22,-8.827536601186248e-21,66.17060900923616,-0.012682553259717934,0.01812593854348521,-2.7700160870506904e-05,-3.773625546221968e-05,6.220184118457116e-06,5.888537378377674e-06,2.4936489739044017e-11,-2.1112100459831796e-11,-7.506785010396211e-07,-2.9791171841795406e-11,-4.315267101763945e-13,1.2799449364260383e-11,-1.0663364384907263e-12,5.783647698425585e-12,12.300000501752868,4720.999999964803,-5.592292256984863e-13,-4.603095664293086e-07,-7.69304329953968e-12,6.797851453347624e-20,6.216743866924918e-08,9.635454077135285e-08,-1.2904212130022066e-12,1.0000000000119034,1.31132771917305e-12,3.822317308576581e-12,-4.4666168492422435e-14,169969.37941406886,363.9999999997012,-4.772601416340351e-15,-1.654891696246703e-10
100,716.6774792726345,453.4750817181531,-7.046827584092391e-13,-1.2004498714637036e-10,0.009826944674046363,1.74033930160006,3.955186336941703e-11,-1.0850960894282045e-07,0.13316579685958735,7.493381243595497,0.00018740603019733643,0.09901085326996725,49.99191705920731,92.5691780461151,1.3089246941787537e-06,-5.80694311538248e-06,7.600665460073167e-15,-9.790431646534547e-13,1.0933706433025365,115.22925353973788,1.1562263835724161e-22,-1.8537130006319915e-21,12.228369526672301,53.74901147703218,0.018083367494231235,8.312959948713101e-05,7.683243973545093e-05,1.2987066811754936e-05,-8.440050665107894e-06,1.9086669506856754e-11,1.8500255181697707e-11,-2.402970484126646e-06,9.525162069821788e-12,-2.112986304416287e-13,1.3205865664861744e-11,-2.4832862113831486e-13,4.313850310924257e-12,12.299999023872433,4721.000000008155,-5.6232395349455613e-14,-1.292389184994017e-07,-7.87247631035706e-12,1.034543829994395e-18,-1.7957095954578782e-08,4.618376363790858e-08,2.302961634106961e-12,0.9999999999893476,-1.972844696550021e-12,2.8188920721323117e-12,3.22553801850139e-14,97672.67692239082,363.99999999811496,-1.459887068203897e-14,-2.7003953833441857e-09
200,546.5303528808528,627.4053137065591,-9.521810630074944e-13,-5.070175375182396e-11,-0.0014552398996524945,1.7501726478835795,3.3149458675005906e-10,9.441399421183763e-08,0.10082185645891394,7.5175017490952785,0.000706288868732592,0.09982388231423514,33.81271687931476,108.30519713125166,3.0281730936166363e-07,-1.7411156613214828e-05,7.49072914271934e-14,-2.885364164116618e-13,0.7316066662656988,115.51044809209606,1.607458234951795e-22,9.53794960532083e-21,14.291061008817092,51.120638187664746,0.017939503470049353,0.00011450197165791047,0.00013790940990196314,4.379413156366249e-05,9.891378172508846e-06,-2.6481988910386593e-11,-2.050847464804301e-11,5.638255029606263e-07,8.88989689893743e-12,5.282462654865988e-13,3.062466065628681e-11,-2.3132352567993693e-12,4.60732877091212e-12,12.300000340175899,4721.000000033392,-2.1481405380331964e-13,-7.331729100056073e-09,-1.8797625794164068e-11,3.9244975412363355e-19,3.8416181457515046e-08,-6.921327674261637e-08,-3.2383100448262775e-12,0.9999999999902642,2.7933452964721245e-12,2.7543872291808046e-12,-4.9558077706048633e-14,77766.89647590663,364.0000000006486,6.588902265098391e-15,2.2346807629732276e-09
300,451.1203560163933,726.0938685834848,-2.1924413162682446e-12,4.440779747180888e-11,-0.0002219424245800813,1.7401639999513652,2.951989104303161e-10,2.053654714714673e-08,0.16277116483020612,7.454006269773744,0.001101255680283303,0.09877964925662375,31.821813592992775,111.73419711162666,3.3695603143315454e-06,1.7337280587040063e-05,2.9778216962113772e-15,7.912918548540491e-13,0.9576249090070583,115.1014541238505,1.7538958509526005e-22,-1.1699313966333746e-20,16.187217835395497,49.768746473254204,0.017829142806898304,0.0002038382117255306,0.0001675981720323913,4.996254854412558e-05,2.192243033849742e-05,7.24140085304806e-12,-4.006015970241189e-11,-7.172418696280594e-07,5.267234337439683e-12,-1.2164911649158593e-13,-6.30761718640367e-12,-4.848219926598886e-12,-2.2456426178724803e-12,12.30000013422942,4720.999999991687,1.5745216345414565e-13,7.48438348544348e-07,-8.941000008387678e-12,1.0314789928278286e-19,2.9698037663753888e-08,9.321967588012154e-08,1.0872920441379385e-12,1.0000000000120564,-3.6253774127130816e-13,-3.4118706264078097e-12,1.4906764479883108e-14,70227.74407599332,363.999999997718,-9.576385990856554e-19,1.6928166096784523e-09
400,406.6261693972984,772.3455294079682,1.9914935945086453e-12,-1.1865631971823196e-10,0.010348314579591412,1.7441845273008776,3.120471963845639e-10,-6.086559399598052e-08,0.19532557042849913,7.460297193267182,0.0007636298141856502,0.09901281308975465,31.692828021144447,111.56884305736665,-1.895624222833822e-07,-5.010214938095221e-06,4.7596576001575366e-14,-6.218654894881123e-13,0.24630321284159412,115.0842417634445,1.6579329074513767e-22,1.1769555304945876e-19,17.456781083238504,48.98595226445637,0.017548984773543413,0.0002744293122265075,0.00022807068273194802,8.186279266508156e-05,2.0500148183047925e-05,-4.535178935512747e-11,-2.754763998248833e-11,-1.820963653487804e-06,-1.7983073767628561e-12,3.8613511369552177e-13,-2.699140814252416e-11,-3.894599378205634e-12,4.011164530189166e-12,12.300000394998508,4720.999999944089,1.2429209820349399e-13,-8.030999808827187e-07,-6.852159017611357e-12,9.207156659848266e-19,-4.556331714230989e-09,1.0419711220068601e-07,3.0491913894718724e-12,0.9999999999856433,4.28148436432199e-12,-3.929313549368871e-13,3.562916448259873e-15,64093.717921365394,363.9999999991706,5.924679396420371e-16,2.3445140537896666e-09
500,373.9607876918846,791.5705132596813,1.4166908781094285e-12,-1.1855250156912927e-10,0.019654365863339296,1.7521029003772841,5.644381637262168e-10,-1.633550369253452e-08,0.1727092127038721,7.492779169291257,0.00023878175041722362,0.09895222298541681,32.04203558400038,110.2567808938257,4.772002372951823e-07,-1.751415662110818e-05,1.4750462930545658e-13,-3.8660272787776825e-14,0.4260375183300907,115.20276729227852,-2.0830846526911738e-22,1.3426772331031016e-19,17.9349324924015,48.22206824130725,0.017381624276977467,0.0003106093553913677,0.00034312808395141635,8.743312969811722e-05,3.758997096338399e-05,-3.5986344325787985e-11,-4.298424314669246e-11,-5.82354798642638e-07,-1.1857462044713583e-11,-5.920591663112718e-13,1.4213689992345359e-11,4.466533101783106e-12,-3.5047909388497207e-12,12.299999968897426,4720.9999999647,1.9830318946024437e-13,6.801011151015546e-07,1.0313850091994523e-12,-8.445989975352425e-20,-2.098470038721359e-08,-8.422674935551562e-08,-1.3525558815771837e-12,0.9999999999897262,1.0458882000942509e-11,-2.7362272077996483e-12,-4.836194614082798e-14,62067.36679476817,363.99999999970487,5.213965875170868e-15,4.779268185717273e-10
600,367.37827569642457,817.44208483991,7.534125165023662e-13,2.357005961949152e-11,3.797767325005273e-05,1.7379290417410689,4.3999751006824623e-10,-8.510401145940883e-08,0.19776661312938124,7.4451610139528865,0.000800630905067287,0.09822330879609793,33.77367825716845,109.79218599208525,-2.6305220398520216e-06,5.007453138491315e-07,-1.490328180239925e-13,3.846343598571513e-13,0.641581003330019,114.47075732707303,-2.4398883385853035e-22,5.758908648677538e-20,18.169106087924483,48.22767598232497,0.017225497360729897,0.00034020769976059027,0.0003723808023604732,0.00012075122946173223,3.76062668450395e-05,1.8244652183919073e-11,4.5809873152260724e-11,1.4928499757542573e-06,2.3658090177700947e-11,-1.995980683576381e-13,7.293114821429925e-12,2.629872304055427e-12,-8.505531515925558e-13,12.299999847369062,4721.000000052697,-5.629548605862353e-13,6.044207638216746e-07,-5.368897016155749e-12,-5.511398677525765e-19,6.611720705881252e-08,-1.749140391433683e-08,-3.452742206233283e-13,0.9999999999871197,-5.9221526800908646e-12,1.0025118039203843e-13,4.863699782229261e-14,60918.892314928016,363.9999999991015,5.750887841320734e-15,-1.9478390279100316e-09
700,355.3876430376282,820.0504568622822,-2.772147321377152e-12,1.973163126366524e-10,0.011822617771247131,1.7497533821637854,2.3929909658131786e-10,-3.7296932524498906e-08,0.1667844890994201,7.4587849751483555,0.0012077797043621877,0.09917240849668338,34.56259075924666,108.6014406645295,2.5789747599199593e-06,2.0488940437948843e-05,-1.4980475360780637e-13,-3.695189502762131e-13,1.0601971068537306,115.08158985938734,-1.1900378768156312e-23,4.2111397809955605e-20,18.097480057565928,47.96624261132282,0.017140295376809833,0.00041404977897383806,0.0004354387107697034,0.00012716231507126395,4.491803118547097e-05,-1.0495497500189668e-11,-4.520473996700464e-11,-1.2500543146382082e-06,-3.0367293360905165e-11,5.097985762121247e-13,1.5697144293430054e-11,-5.256655307847778e-12,-1.9886277577807025e-12,12.299999429630374,4721.000000018391,-1.233551218769233e-13,1.384955300022003e-07,-7.333909690608592e-12,-1.0148717761179558e-18,-1.7145634872718578e-09,1.4911796750309086e-08,3.0185444800154937e-12,1.0000000000004512,6.5563375159539675e-12,-1.361978925033408e-12,-1.880010742486876e-14,60408.60523198641,363.9999999988496,-9.08500361800825e-15,-3.358597159094187e-10
800,339.147983727525,823.5460299175593,-1.0429237199221158e-12,4.5169338314736074e-11,0.0004929018641116733,1.7535348974521865,1.3430232312792728e-10,-8.388742096815246e-08,0.11531685133355613,7.4418441944250935,0.000859337754646993,0.09878548080766238,34.467149743444224,109.07833340767586,1.6350037527326366e-06,2.761087881481602e-05,-1.33597840384662e-13,1.0094763559946659e-13,0.7772120971256707,114.55254686239702,-3.8675470700787393e-22,1.1908387828080383e-19,18.582046752712806,47.855897410917805,0.01691311569960085,0.00047458469117345013,0.0005160149976431098,0.0001365094416937732,6.877896068347442e-05,-3.4705854101532504e-11,-7.53348931250117e-12,1.3227396957505298e-06,-2.41446107876257e-11,4.243683873104176e-13,-2.0391430567267544e-11,2.4533396136638636e-12,3.607040529639641e-12,12.300000320365285,4721.0000000182135,2.257999493814963e-13,1.0095556492121885e-06,2.7468241243362487e-12,6.435971667666864e-20,-2.234868184741127e-08,-2.8873711968023128e-08,2.0413735039138295e-12,1.0000000000003526,7.245220726866511e-12,-9.90500028587624e-13,4.057468872346348e-14,58585.245386210765,363.9999999975546,1.6116136245345233e-14,-1.8204220637128937e-09
900,339.59329441402855,839.180566201115,1.4834102415079419e-12,1.395985323618186e-10,0.015230058355308607,1.7510932307531744,2.3840495202642825e-10,-6.298635387191915e-08,0.12462558267894203,7.4513364552102725,0.0014193270142027414,0.0986170789914333,35.25549639107318,107.79877808903257,3.4560792688621656e-07,6.69293269589657e-06,-1.2654827395004054e-13,8.418487685638569e-13,0.02012313054129089,115.24501376712944,5.467363398086607e-22,-6.656551319425245e-20,18.710439046540476,47.43220542210106,0.016922270768730978,0.0005377010646792834,0.0005672011409760441,0.0001620689883323072,9.714752590812633e-05,4.3071891377352815e-11,-9.543447820776305e-12,7.989742230107723e-07,-3.239177231517903e-11,1.4135599540390215e-13,-1.947313428882189e-11,-3.3307885754203816e-12,-2.9719889726949384e-12,12.299999107208466,4720.999999974232,-3.275868816180982e-13,-1.4876527364310027e-07,2.0441093113334708e-11,8.99633180633856e-19,-4.3919366671458597e-08,1.713748002286452e-07,-1.283409481214185e-12,0.99999999999172,-5.176485568988098e-13,-3.135580557253847e-12,-6.565742267043284e-15,58463.251281025114,364.0000000012616,-1.6446090899662402e-15,4.853580574230215e-10
