miliseconds,x,y,z
0,-0.0045167953704792,0.0006734537315420773,0.0006021516943287994
100,0.8857755538677076,0.08470600258044456,0.004167299653252632
200,0.14343863095125645,0.11117463800814054,0.013308813116755924
300,0.0014980039460145954,0.1001257110940599,0.019554460697062726
400,-0.0006571963264528777,0.09028973181491819,0.02599012579297853
500,-0.007370866144522677,0.08074268133644764,0.03169877885137461
600,0.009336411249112471,0.07564375877562958,0.035268002760500836
700,0.0061164627570044336,0.06622602520686392,0.03921834535524415
800,0.0007873729387048525,0.06167450137415602,0.04149553508788377
900,0.006793455709458443,0.055563761820131695,0.04446222859701034
1000,-0.005365524765284619,0.04966602477797778,0.046908282746551094
1100,0.007041114451409391,0.04367731537081067,0.04737380830853829
1200,-0.0032572111904280976,0.041317788230417866,0.04819671439888645
1300,-0.0061666437019502985,0.03775079103806003,0.048808063819805035
1400,-0.009015865302295124,0.03332071477580768,0.048498755456502
1500,-0.003377190516369977,0.029870969450507632,0.048313504755069826
1600,0.0009172914842345997,0.028320545419572303,0.04755985769057329
1700,0.005145651758415366,0.026169341522956215,0.046248608509512006
1800,-0.004406840790130581,0.02132376396782452,0.04590500693466693
1900,-0.001612669655002499,0.0215835053276876,0.04473384560919007
2000,-0.0021422543790412777,0.017572658689785442,0.04341274636618174
2100,-0.0032658240770966187,0.015697653081420977,0.04055476782322365
2200,0.005093816626620341,0.013679845610056586,0.03875020286357952
2300,0.005540366466854923,0.013498347659666541,0.03762297374988618
2400,-0.007618838535288805,0.012047541458140892,0.03435086884661458
2500,-0.0033910130863993694,0.012558926659316577,0.03178274425223074
2600,-0.0007092041564083409,0.011485180364631054,0.02974414436319191
2700,0.002239456299606301,0.00778738566899262,0.027877120460308692
2800,0.0011346538856765631,0.006795003158838409,0.02471654064413914
2900,-0.00537791447271759,0.008878667425368122,0.021616237814999807
3000,-0.0072056766640385544,0.007541467859091093,0.019424932166732183
3100,0.006037175079080433,0.004792339591949235,0.017008272503178753
3200,0.006107884609409968,0.005797312148455525,0.014051077388532044
3300,0.010217657232689676,0.005788049442935277,0.010156681826639332
3400,0.0077550275955415564,0.00532723602964163,0.008057313812421474
3500,0.008705410419120806,0.003243628239695167,0.0050851472582574
3600,0.09038750553818027,0.003518285067550971,0.0009833307824548962
3700,0.7559282261292346,0.02260435786440837,0.0007231306055141349
3800,0.6696074418773599,0.07609560512331907,0.0053323367397854135
3900,0.0499926103975249,0.08634597065266408,0.011297868972873784
4000,0.004654425346406715,0.07786516428705832,0.016176156937318054
4100,0.008418575001404582,0.0708032871235369,0.02019704080583403
4200,-0.00036523746026227835,0.06551613731354623,0.022687971292190936
4300,0.009062696830024643,0.05668254387394003,0.025210835032745026
4400,-0.0008375131432712115,0.05298933568941942,0.027612790161103393
4500,0.006140971727894217,0.046341562439093736,0.02952649341302431
4600,-0.005519315709801295,0.042595292890926874,0.029479831937336033
4700,0.00845143556607732,0.037803912291700666,0.030121983191775125
4800,-0.004705006157726511,0.034487889325483446,0.031113864892266318
4900,-0.002825659008288422,0.030713695901195315,0.030459491430048172
5000,-0.0061342818993613,0.028016134154704518,0.029718296464990336
