miliseconds,x,y,z
0,-0.005665978081236323,-0.0007305356825721322,-0.0006149587574942914
100,0.8756957928873501,0.08384520583411663,0.0038933078681490474
200,0.14888896648092362,0.1110477839428309,0.01361549086606443
300,0.0032241927683552664,0.1006795222970708,0.0194339740986666
400,-4.926749223361506e-06,0.08967549479161994,0.026349823383886237
500,-0.007886769376292868,0.08111177527863436,0.03074917551542724
600,-0.004767258696482458,0.07496113839813938,0.03619529364016746
700,-0.0033867862294614057,0.06741020977030925,0.038936362627199066
800,-0.007492477272246513,0.062347101443967046,0.04217479745683309
900,-0.0064797739612846485,0.05594155578445253,0.044068456220273916
1000,0.006347606547248885,0.048592215189762436,0.046424971192158514
1100,0.00776778384077638,0.046585887270737925,0.04723072675852248
1200,-0.007241628382745795,0.041249996204979184,0.048155485323685056
1300,-0.0024983528813539934,0.03815916165522062,0.04894614128269194
1400,0.0022191964573494674,0.03444870455455241,0.04871310798653514
1500,0.0032243156523550404,0.031544859628084454,0.04840069238554952
1600,0.008332582530922523,0.027338851683910075,0.047072456795673165
1700,-0.008743479569096836,0.023866507326886794,0.046166089064598174
1800,0.0004888534429243534,0.021334966878043024,0.045874195083005616
1900,0.00041548876465945597,0.02098870887040319,0.044878370050884187
2000,0.00048688389149003264,0.018221361666615955,0.042568945555013046
2100,0.006713142375461934,0.01599098821073239,0.04063308826558369
2200,0.006596727783291159,0.013824560329314879,0.03920941902422364
2300,0.007198240771911,0.012686471050832936,0.03694175780541646
2400,-0.004423985297150098,0.011858367359754382,0.03557933751836399
2500,-0.0028577917400009244,0.012035466435160784,0.03190445299274129
2600,-0.007359029767675218,0.01090200054087365,0.02941551138115061
2700,0.007355971171175108,0.01004754139286623,0.027414411410522237
2800,-0.006401174103326751,0.00846954380050789,0.025214167894475708
2900,-0.0054007009908798725,0.007045462031432734,0.02239641551834396
3000,0.0046923460813132,0.008040445329784611,0.018843881097772436
3100,0.003318789932395917,0.006126606609299888,0.016220722997839814
3200,0.0032055707814218843,0.005170266724947222,0.013152542016541174
3300,0.008404933807790015,0.006162293702809493,0.010384459697503262
3400,-0.0004276124079409301,0.0057205288828720835,0.0069583619264952665
3500,0.018749184893890606,0.005290799426698847,0.004063600278441649
3600,0.10113908714597011,0.0028946603379758234,0.0012808444485339452
3700,0.7520008115326018,0.023006795792162773,-0.00018142082380435276
3800,0.6755232835922175,0.07602265994239055,0.004681769446041332
3900,0.04518633536182254,0.08537519710105859,0.010710136888771118
4000,0.0027129251474833924,0.07710700694749321,0.016260541416055874
4100,-0.007959133671412618,0.06976091570918037,0.019330675212597376
4200,-0.005395793204843289,0.06379248506277531,0.023034478490891463
4300,-0.007617990619875513,0.057477002474269664,0.02597062283982485
4400,-0.00015431546985285804,0.052536533453742186,0.02775297003996111
4500,0.00760298573561757,0.046438569385754594,0.029862386521999577
4600,-0.005631354609132486,0.04245892762443572,0.030768981384257252
4700,0.004068686780656982,0.03974142993527433,0.03130139741779999
4800,0.007244338594750276,0.03435646147330188,0.030244714288332895
4900,0.0007038296908213502,0.03118003550782138,0.03109824444895995
5000,0.006836681789094871,0.027437563645745115,0.03085284587816381
