miliseconds,x,y,z
0,4.569630086662763,1.900150659689728,1.0128252731629872
100,4.572498702104729,1.8987871928057134,1.0230499185342803
200,4.574213049748416,1.8929051998347852,1.0584047502792988
300,4.576861124955197,1.8918975782167247,1.0726974204438686
400,4.579129796697331,1.888351438195442,1.08582639099216
500,4.581589532444012,1.886851220436551,1.1128553647893933
600,4.583329140490815,1.8834274025700073,1.123474268610353
700,4.585037138355074,1.8835381013520427,1.142653546231024
800,4.5874284026908425,1.8797138304284517,1.164084605265301
900,4.589244478169722,1.8764185119364811,1.1978439442672137
1000,4.590833116603282,1.8738352777194824,1.2132015331010826
1100,4.592555167456045,1.869381853451344,1.2370634315402556
1200,4.594726275749327,1.8674597291481074,1.2514677905993523
1300,4.596594943470816,1.8660816199024248,1.2699195461064847
1400,4.598332805424158,1.8621203579980727,1.2920532528084054
1500,4.600232661139629,1.8613442699810205,1.2960076786448884
1600,4.6014827295445295,1.857323571173601,1.3291259029786897
1700,4.602366301221181,1.8553162619754608,1.3455035002089875
1800,4.604578907385427,1.8506004953119928,1.3520691737237123
1900,4.6058261037243176,1.849605189739389,1.3697527497940027
2000,4.607063453460783,1.8449731323755056,1.3851613217565846
2100,4.607818239809957,1.8411495813409664,1.3956240201178631
2200,4.608328503580027,1.8412266742516472,1.4325092540105389
2300,4.609847314107683,1.8370164760470342,1.4405547259804332
2400,4.6109434819738855,1.8350939142925542,1.4443751742855901
2500,4.610723666279802,1.831010665888537,1.4713876445601595
2600,4.6121254848040225,1.8281730744607256,1.4780292812849547
2700,4.613205945615428,1.8262657409988126,1.4947975741744106
2800,4.613558155273803,1.823305123578698,1.504608238511077
2900,4.614094232206394,1.8195192996645626,1.5367931537906978
3000,4.613424911163563,1.816127654071678,1.5390663146234211
3100,4.614254963606075,1.8145031052965215,1.5663624412723123
3200,4.614763643222197,1.8093523223169852,1.5784735702754957
3300,4.613900597332845,1.807955445319563,1.5860116367094357
3400,4.61397235007485,1.8017724355528395,1.6041478134394955
3500,4.61351847360246,1.8006889033320943,1.6165704562665948
3600,4.6135554889263055,1.7958741809608765,1.6115526474149906
3700,4.612796088092938,1.7938887828907162,1.6417885316868992
3800,4.6133763806271535,1.7927489293780061,1.6388486302679066
3900,4.613010225409975,1.7890649339216544,1.6530207234916554
4000,4.61156819032355,1.7844742221460594,1.6649882525688309
4100,4.610918852536847,1.780617742536969,1.6733934967893123
4200,4.609731871109861,1.7781448281053116,1.7034930500102983
4300,4.608962117640742,1.777390345722163,1.7070599359431833
4400,4.608363297501386,1.7753749984122364,1.721055507152211
4500,4.606768927358638,1.76943102147303,1.7246853167655445
4600,4.605836034184517,1.7656804804862438,1.7421720830792702
4700,4.604196807669444,1.7628263077106463,1.7348589957763683
4800,4.603358032766664,1.7635573845205872,1.7552324803564427
4900,4.6020717960973965,1.7566660554239566,1.7686390539283332
5000,4.599810194046735,1.7543758302856223,1.7699290617823964
