miliseconds,x,y,z
0,4.569624651543737,1.9015935577781333,1.0050316691495953
100,4.572434660665143,1.8961784438372606,1.0277912531305384
200,4.5748985993262785,1.8960781252494354,1.0460541779192762
300,4.57686715294679,1.8926645283428534,1.071537698890619
400,4.5787331679492205,1.8874982870409602,1.081466051212662
500,4.581795997621669,1.8877557841641643,1.1176179663492547
600,4.582735880699751,1.8848077323445316,1.1257396410557559
700,4.586022535779325,1.8796686758146888,1.1600625449424864
800,4.587900118475735,1.876750721316647,1.1747227534501692
900,4.589884356886015,1.8780698777390834,1.1994482757867952
1000,4.59164249798974,1.8749123896882232,1.2161181203672917
1100,4.592695820461963,1.8694765594558116,1.234843653337101
1200,4.5948795978891255,1.8676485070382407,1.2406106787346047
1300,4.597074090094022,1.8654399639273236,1.2582407783049379
1400,4.598666380577868,1.8631436573637772,1.292770935548751
1500,4.600291968952739,1.8589033948223783,1.3071573715891511
1600,4.6018039970498466,1.8584415932129468,1.3300756684820516
1700,4.602662618764407,1.8533185567031645,1.348354725038272
1800,4.60363652232206,1.8511708702835399,1.3631190784159253
1900,4.605787075526597,1.8491680938985027,1.379407604185827
2000,4.606169193691459,1.8463156337214583,1.3912759538517478
2100,4.607178023723286,1.8406202451350406,1.4147799176261233
2200,4.608457039934888,1.8409654207178852,1.4113501716054873
2300,4.6097974749600175,1.8383430961730676,1.4319944544779908
2400,4.6103198587939005,1.8321490626724866,1.4438244880560152
2500,4.611577982723964,1.8298319437743753,1.4673733417400678
2600,4.611815931102349,1.828927514777863,1.4823053433163758
2700,4.613046816622088,1.825641974838463,1.4885521703608589
2800,4.613690798544509,1.8197868838248918,1.506518152407668
2900,4.613938216878806,1.8204332367541212,1.5347023267347264
3000,4.6134653065324605,1.8145427946930655,1.5525608457506122
3100,4.613918797701741,1.8129002903433187,1.5670028001697456
3200,4.613946566222062,1.8116204898106523,1.5595930619796183
3300,4.614363534904954,1.8057556711583567,1.5741442601882207
3400,4.613623555213759,1.8050564515866043,1.594139716248632
3500,4.614342064534454,1.7997425709084343,1.6041862143070806
3600,4.613494290329685,1.795853670023679,1.619947977697453
3700,4.613470859801021,1.7935944647680209,1.6232460185076882
3800,4.6124402074619155,1.7904201674929145,1.6376523577699
3900,4.612033790876475,1.788592014516565,1.6685834196820875
4000,4.6118307339520905,1.784242113373328,1.6716121839692273
4100,4.611250673195736,1.7842403497095352,1.6716172866035455
4200,4.609944673636894,1.7783200813836937,1.6982336362605803
4300,4.6087732726968795,1.7749735211996325,1.6943124366354165
4400,4.608648180829303,1.7730154771212043,1.7063746452394761
4500,4.606831309283843,1.7715274423738738,1.7247104977828034
4600,4.605945973812304,1.7669584407005972,1.7294624400512357
4700,4.605366654515031,1.7661281681391692,1.7518380111425276
4800,4.603330164702627,1.7636341186749822,1.7469096866326859
4900,4.601507992560441,1.7594749336715803,1.776785156152818
5000,4.600874986261618,1.7553192146470842,1.7733242640774802
