milliseconds,x,y,z
0,4.569925547609555,1.8987472543798924,1.0036939022330456
100,4.572641859212949,1.8988040144222338,1.032047420410293
200,4.574062552295269,1.8944075240352227,1.0604146150934035
300,4.577134760131693,1.8941742277577436,1.0704677974928265
400,4.5784566771155175,1.8881313422839203,1.084418301041076
500,4.581575958914335,1.887967409205776,1.119995766982447
600,4.582704906035629,1.8829625678376611,1.1407812502036567
700,4.585427391836671,1.8824146973414015,1.155291711379906
800,4.5870734911692015,1.8789199912589467,1.1797349782043063
900,4.589889553186817,1.8757911214508751,1.200806202690819
1000,4.591509487945472,1.8743586967236043,1.2077942861462772
1100,4.593589274905243,1.8692499646033427,1.2251603336879897
1200,4.595347968147966,1.8659825608586464,1.2398156745923283
1300,4.597001124835002,1.8640410287109324,1.276080461621663
1400,4.598144105747938,1.8614650026832908,1.2887123742258113
1500,4.599950625276665,1.8589903511809778,1.2987415351831193
1600,4.60189336828716,1.8548405896811755,1.3218124905103057
1700,4.602315882505426,1.8545569872677061,1.3270682798710092
1800,4.604412625302872,1.8494128422009193,1.36664911606727
1900,4.605205300805329,1.8489205392113965,1.3789071241837594
2000,4.6067548906369025,1.8438857194323284,1.3796095054746222
2100,4.607342158846125,1.842532009397344,1.4090004305665458
2200,4.608600756734738,1.8384122371876401,1.4183405217994831
2300,4.609879294020739,1.8363896198417304,1.4380056479840575
2400,4.61094808580603,1.834104265507626,1.4589866513962024
2500,4.611693605830132,1.8315948569739442,1.474138656349639
2600,4.6126216542466105,1.827907759169352,1.4875745083045007
2700,4.612094949129627,1.823355371468797,1.4912460352001324
2800,4.612933713868161,1.8207868213801137,1.505576689865069
2900,4.61393715805649,1.81922247200001,1.5282559170918968
3000,4.613561503861207,1.8170600935818004,1.5476618187823425
3100,4.613886102884334,1.8127640761986026,1.560885047852359
3200,4.613977739754741,1.8095879835785336,1.5660568065844767
3300,4.614651638048671,1.805262430716001,1.576498682576783
3400,4.614526795598416,1.8024475383252203,1.6063593579607214
3500,4.613474189602121,1.8005046134683798,1.6167834312303486
3600,4.614371902240309,1.7981133696152714,1.6225917213649532
3700,4.613880720747013,1.7947289562314792,1.6443508524980595
3800,4.613361491245379,1.7903864281872874,1.6414682484168843
3900,4.612117267711275,1.7901163990779334,1.653574832277178
4000,4.612236122295826,1.786534944271427,1.6797863733724303
4100,4.611154588570405,1.782288931608822,1.681658078351181
4200,4.610242171903409,1.7788618484857126,1.684582058188185
4300,4.610001564627001,1.77659255934276,1.7068231363699213
4400,4.608076961804216,1.7747857940823075,1.7168981386733695
4500,4.6069061314468955,1.769689608130363,1.719223735432332
4600,4.606271252606888,1.7673291478311093,1.7358115562636487
4700,4.6046460388399115,1.7637562384889407,1.7368727985642411
4800,4.603715695510857,1.7604260786593957,1.7633355460371194
4900,4.601531259393208,1.7584264091958626,1.7624357508311195
5000,4.600589340106046,1.7571613856917487,1.779984167235938
