milliseconds,NFkB,IKKIkBa,IKKIkBaNFkB,IKK,IkBa,IKKIkBb,IKKIkBbNFkB,IkBb,IKKIkBe,IKKIkBeNFkB,IkBe,IkBaNFkB,IkBbNFkB,IkBeNFkB,IkBat,NFkBn,IkBan,IkBanNFkBn,IkBbn,IkBbnNFkBn,IkBbt,IkBen,IkBenNFkBn,IkBet
0,0.00025416191804675627,2.0608195168178368e-05,5.041268092183384e-05,0.10011437523035971,0.19029120356361373,-6.232778851610344e-07,-7.631997889791429e-07,0.021428789931315768,-7.22389697593601e-07,-6.104579192540264e-07,0.015307562981197873,0.08199487492417078,0.009095349644251936,0.006499329003910313,0.005486800214163159,0.00020316155472656464,0.19325998923733265,0.0013739588695484842,0.021887079672900992,0.000300586388622323,0.0006369600056994283,0.015634959403512554,0.00021470828108127987,0.00045500002666748593
100,0.00025283178660332405,2.0838546564547666e-05,9.198886461399313e-05,0.09979728929640805,0.19022915700796791,5.968838687908733e-07,3.4868346905340954e-06,0.021426577386028392,1.8067348401721279e-06,5.842590106656045e-06,0.015305452093402562,0.08183893787539473,0.009090251249520533,0.0064937950857226765,0.005486800437142881,0.00020360572664904447,0.19326000019434567,0.001373861204901284,0.021886856966053147,0.00030064268022801275,0.0006369599587386668,0.01563492363512179,0.00021476967311257,0.0004549999339836727
200,0.000248165455876882,8.37294803947377e-05,0.00033670146335363797,0.099573964324815,0.19021532124761403,2.3836039589460584e-06,1.1043619708243811e-05,0.021426511869259257,2.83185239525394e-06,8.507866767920203e-06,0.01530515014724821,0.08185188769031905,0.009084620243873647,0.006487316402135048,0.005486800939431353,0.00020316401138599827,0.1932597533482231,0.001373965723381172,0.021886820240585435,0.00030075255512612345,0.0006369599252281871,0.015634877959117853,0.00021479492282796468,0.0004549999068321689
300,0.00025025033893677804,0.00015108953365067948,0.00046953489350591094,0.09925102423729004,0.19016505198768646,4.714618989694545e-06,1.2781228874091142e-05,0.021423615477972904,4.053631089729547e-06,1.1508591623137286e-05,0.01530366413199888,0.08151728407048262,0.009080958952134717,0.006481472532023654,0.005486801444931773,0.000203415886708859,0.19325985224782655,0.0013739156530367992,0.021886756855693,0.00030072554638263375,0.0006369599089215802,0.01563483231668995,0.00021483586132863773,0.0004549998969900624
400,0.0002546476049462386,0.00016162574807744202,0.0006501575707237337,0.09907113538859505,0.19010788468064524,4.648317685572386e-06,1.8761872761018744e-05,0.021423995972202632,6.450217244542559e-06,1.8727164948766796e-05,0.01530122563940049,0.08139585082310355,0.009077882400346356,0.006476493179457827,0.005486802073570337,0.0002042381491409934,0.19325986686008567,0.0013738801897613384,0.021886565058541217,0.00030084723390925506,0.0006369598824937407,0.01563473597577072,0.00021489673085223104,0.00045499985505285777
500,0.000257610630235455,0.00020719659398056475,0.0007608402287655158,0.09897206837650575,0.19007729929544456,5.780842129615983e-06,2.0439141953288058e-05,0.021421462238815275,6.542590771904409e-06,2.0618487914768942e-05,0.015301380499952928,0.08137778054913118,0.009077094979046412,0.006475218460597849,0.005486802510371951,0.000203676775937155,0.1932597231045345,0.0013738691960630007,0.021886466968214762,0.0003008224373611888,0.0006369598497320369,0.01563466322994399,0.00021492793078159067,0.0004549998159930813
600,0.0002588394091944917,0.00027189654918368864,0.0008927708310404543,0.09870792687416637,0.1900094604272046,8.009818428170557e-06,2.3880091980936375e-05,0.021420302953201617,7.51405829760777e-06,2.469375353349863e-05,0.015299722302447779,0.08120004834863682,0.009067514707094805,0.006469128211337237,0.005486802307738508,0.00020322765171949686,0.1932597325918306,0.0013738882570357089,0.021886300869176516,0.00030089936281746475,0.0006369598083499447,0.01563452333422923,0.0002149732958077037,0.0004549997505550449
700,0.00026063175684806213,0.0002783611331120327,0.0009955265876563867,0.09854333540650197,0.18995226893209263,8.788358866117034e-06,2.9493469497497985e-05,0.02141968304069292,8.73388414636068e-06,3.382660761893561e-05,0.015298869805518185,0.08107146035019418,0.009063503271224663,0.0064668151048871865,0.005486802766928435,0.00020431889757248307,0.19325954744397492,0.0013739187167358241,0.02188621060604798,0.00030100384731078343,0.0006369597606527022,0.0156345044258093,0.000214993567140833,0.0004549997429137247
800,0.00025814368817400114,0.0003213109080096676,0.0011688666798041344,0.09824463978751265,0.18995054576448292,1.1075335955815493e-05,3.445108767891979e-05,0.021418159043169186,1.0345656127295968e-05,3.526610789894084e-05,0.015296710518260391,0.0809459587232004,0.009063191255253665,0.006462223320508019,0.0054868032938009586,0.00020406971406768657,0.1932595658566114,0.001373918448568498,0.021886141771758197,0.0003009859021197419,0.0006369597030393347,0.015634375885995724,0.00021503048232403434,0.00045499966935637825
900,0.00026474554832511615,0.00035861589753593084,0.0013138912956515197,0.0980471862393403,0.18987512660384545,1.145244810670423e-05,3.910133274737872e-05,0.021416887924793314,1.1378206006297643e-05,4.191553534634829e-05,0.015296143860608596,0.08078381431784505,0.009055519768041713,0.0064554336871764425,0.005486803720242108,0.00020373967053480857,0.19325936784624415,0.0013739701564858006,0.021886118744533563,0.00030104312920715655,0.0006369596954030516,0.01563433954738389,0.0002150614725972438,0.0004549996237512008
