milliseconds,NFkB,IKKIkBa,IKKIkBaNFkB,IKK,IkBa,IKKIkBb,IKKIkBbNFkB,IkBb,IKKIkBe,IKKIkBeNFkB,IkBe,IkBaNFkB,IkBbNFkB,IkBeNFkB,IkBat,NFkBn,IkBan,IkBanNFkBn,IkBbn,IkBbnNFkBn,IkBbt,IkBen,IkBenNFkBn,IkBet
0,0.00025246073318177043,1.463425951033424e-05,7.245023823050421e-05,0.10004965270095856,0.19025910821404934,-2.2095449204216514e-09,-2.6482602693609664e-06,0.02142779746627235,-8.1734072250749e-07,6.406256415226925e-07,0.015306047380770977,0.08211634712468281,0.009098765104875279,0.006499367814780975,0.005486799742294733,0.00020387311709345668,0.1932599460976436,0.0013738917510583391,0.02188707227297202,0.0003005800029031571,0.0006369600121180505,0.015634979984538663,0.0002147490115802826,0.00045500000207644855
100,0.0002482345379199154,2.4362098800260784e-05,0.00010881213766478318,0.09989660736332888,0.19022702732562075,1.8188300256155484e-06,2.3623809962002383e-06,0.021426322576380597,5.897837839318442e-07,3.980902151206798e-06,0.015304778685928276,0.0818304229255222,0.009093351453949274,0.0064948426599566456,0.00548680020298813,0.00020361596861010492,0.1932598410782635,0.0013739276897889007,0.02188691677887718,0.00030064345224984864,0.0006369599747702617,0.015634923747695536,0.0002147449078533987,0.00045499996253602965
200,0.00025542350664374173,9.620032928563601e-05,0.00036185067322992476,0.09945465554510692,0.19019313687661488,2.7333917523621575e-06,8.489303120996188e-06,0.021425721130032632,2.6698262037096354e-06,1.0207456559885381e-05,0.015303910009162484,0.0816908254530079,0.009085428810848737,0.006489328958905973,0.005486800810226156,0.00020361198130008413,0.1932597923083262,0.0013738990809779533,0.021886781930589676,0.00030073009397808473,0.0006369599302592258,0.01563479302948376,0.00021482008789389884,0.00045499994054617207
300,0.0002539528253469774,0.00013378484742013368,0.00047264253028376195,0.09943478460981858,0.19018034412400703,4.1292761950139e-06,1.5152831790755077e-05,0.02142402197397193,4.232299517794313e-06,1.3685679079996864e-05,0.015303096611792685,0.08159930111647896,0.009081019686637267,0.00648250990056086,0.005486801516017431,0.00020334065724062197,0.19325974749514827,0.0013739347290900779,0.021886685089699733,0.00030077489267032244,0.0006369598710761779,0.015634831311161255,0.00021486274272695035,0.0004549998562444674
400,0.0002502894401603579,0.0001970849960577824,0.0005206389395623883,0.09918988296639991,0.1900790994014302,5.829457111570529e-06,1.8435318578821322e-05,0.02142283085534259,5.281240615991161e-06,1.7470865290223554e-05,0.015301726106284965,0.08145052934134923,0.009078713036349169,0.006481538552664959,0.005486801757400558,0.0002031372100045741,0.19325967170952724,0.0013739485618346164,0.021886653236165288,0.0003007763014443629,0.0006369598839552167,0.015634687163276373,0.00021489481092805743,0.0004549998140676647
500,0.0002580511561884543,0.00022813130459687375,0.0008418953262406014,0.09886036633774224,0.1900560615467038,7.114881382209896e-06,2.106509106747343e-05,0.021421620327063292,7.799181617665944e-06,2.01173524744969e-05,0.015300611819007109,0.08125855866246603,0.009075248878238127,0.006476076652035895,0.005486802239494424,0.00020360362910773602,0.19325979697883822,0.0013738608150251582,0.021886510697179513,0.0003008697558011961,0.0006369598468513851,0.015634571609624996,0.00021492715437982114,0.0004549998217722744
600,0.0002564350746697188,0.0002520568436958589,0.0008974535941818356,0.09873846927200404,0.19002997799574706,8.406151196566964e-06,2.556271563160395e-05,0.021421395810527783,8.629771905180428e-06,2.5535812532373123e-05,0.015300024722251894,0.08122409390071515,0.009069155683179697,0.006470375709423981,0.005486802800474852,0.0002042268367223108,0.19325975117816452,0.001373951472088025,0.02188637978138978,0.0003009220579128049,0.0006369598099097561,0.01563460527896409,0.0002149732343875778,0.00045499974621086105
700,0.0002612588396372401,0.0002967950310802895,0.001086462567066409,0.09852002546531995,0.18997835427151466,8.55261230763422e-06,2.8320287664799055e-05,0.02141940706830019,9.022871656253059e-06,3.096374999570521e-05,0.015298616262782621,0.08099701474848335,0.009066292062246921,0.006468943382439751,0.00548680335346858,0.00020350156244376176,0.19325960988297158,0.0013738908791707046,0.02188626036008148,0.00030095780654344875,0.0006369597471470386,0.01563444777516662,0.00021501743196857258,0.000454999707254637
800,0.0002568775691534736,0.00034024521908539553,0.001215704570707318,0.09834186327263603,0.18993678731839905,9.45908926089572e-06,3.357319731815212e-05,0.02141837361899891,1.1185514121751037e-05,3.306048781180295e-05,0.015297302658061653,0.08094306821909533,0.009059051171754484,0.006459571448903069,0.005486803766562158,0.0002041072060098552,0.19325942242379607,0.0013739285951678108,0.021886191142288697,0.0003010296997263859,0.0006369597263958334,0.015634338833826738,0.0002150507196846107,0.0004549997052737274
900,0.0002645749569323384,0.0003794657817528911,0.0014100030160586515,0.09828083848828068,0.18990246433937674,1.1919418849382443e-05,4.031968819825082e-05,0.021417657531403435,1.2759330836872184e-05,4.287084668251362e-05,0.015295529234112966,0.08075050155810422,0.009055295552921764,0.006457018551716223,0.005486804184868949,0.00020342090450944898,0.19325948370020415,0.0013739067484609766,0.021886112431615777,0.0003010901329400944,0.0006369597020679709,0.015634306699555216,0.00021506508405266678,0.0004549996581554627
1000,0.0002666934401910162,0.0003952970782348094,0.0014330867629350247,0.09792327630753712,0.1898756127432127,1.2344403204516364e-05,4.3833472653117354e-05,0.021415651818228756,1.3602761315844454e-05,4.301691657309021e-05,0.015294153192946044,0.08057401901643763,0.009052848923249873,0.006453960126727343,0.005486804334778076,0.0002037518293857182,0.19325934906605538,0.001373987699385434,0.02188587993269313,0.0003010911641247085,0.0006369596561732628,0.01563425312468599,0.00021509261217826878,0.00045499957980037995
1100,0.0002706865028094388,0.0004751606031580287,0.0015442557785457184,0.09790826083153138,0.18979580716582214,1.4466588345428996e-05,4.59257882471369e-05,0.021415866011115815,1.4270268321579139e-05,4.774818476622436e-05,0.015293170850056688,0.08035578559024031,0.009045789733279248,0.006447831183649371,0.0054868047415732165,0.00020437725668629383,0.19325919399902958,0.0013739599728404663,0.021885876102800867,0.00030118537575510095,0.0006369596247269251,0.015634161954917854,0.00021513857183312878,0.0004549995504232528
1200,0.0002732828374035915,0.0004760471244687332,0.0016852069107517811,0.09762149422096407,0.1897786528027398,1.5286282514697335e-05,5.2811978550362194e-05,0.021414747963984314,1.5688866724610586e-05,5.3583461829572914e-05,0.015291615483875295,0.08030452702019152,0.009044190825991047,0.0064423171034436,0.005486805556801726,0.00020399845902912924,0.19325925077172035,0.0013738972253256386,0.021885769929116092,0.00030118648701744547,0.0006369595712551702,0.015634138332355604,0.0002151606269674062,0.00045499949072137276
1300,0.0002712369731245766,0.0005546639928318715,0.0019392307975483888,0.09737627066838614,0.18974614021065284,1.6458825470526688e-05,5.60402264733523e-05,0.021412037046069365,1.7851639425544867e-05,5.7672978936899146e-05,0.015289263711553376,0.08005149225733793,0.009038408496038854,0.0064420506710744126,0.005486805952538212,0.00020449469675285476,0.19325913918403473,0.0013739144180331783,0.02188560320074366,0.0003012371591189375,0.0006369595655259202,0.01563405549817217,0.00021518842849188976,0.0004549994575588743
1400,0.0002799041571873256,0.0005827209848221266,0.002002571041388022,0.09731051648113198,0.18969388365860665,1.682771576678001e-05,5.989783413719869e-05,0.02141183112766959,1.8361190153038652e-05,6.29482785853644e-05,0.01528919535148287,0.08005516340007147,0.009037531461483058,0.006434645274429008,0.0054868062616621905,0.00020468416503341028,0.19325907399325823,0.0013740193765461755,0.021885522159478518,0.00030137434663680534,0.0006369594981576188,0.01563397009051785,0.00021526655261979312,0.0004549994687304181
1500,0.00028228384947809614,0.0006527761047206535,0.0022626977914162526,0.09694938578072398,0.18962792683291724,1.8125927200818548e-05,6.226537931170175e-05,0.02140987302514219,1.9904749253757535e-05,6.90590725383355e-05,0.015288476953903347,0.07989212052338256,0.009029791827725273,0.006429783037145199,0.005486806826797109,0.0002052923917968634,0.19325903507950506,0.0013740460816285065,0.02188545347927042,0.000301389551531263,0.0006369594910458027,0.015633849313759794,0.0002152567632271999,0.00045499942198845957
1600,0.0002835939594549476,0.000667478808629677,0.0022945151702276644,0.09687555200915716,0.18957754142113414,2.0972217788695696e-05,6.854703444449145e-05,0.021409706624382064,2.241463322035552e-05,7.327433252235355e-05,0.015287126384858726,0.0797142214335696,0.009027408264201927,0.006425366839621469,0.005486807004403156,0.00020584545859953277,0.19325874050919956,0.0013739714604011103,0.021885369891729733,0.0003014161657666845,0.0006369594295499571,0.015633748011577756,0.00021532709010115906,0.00045499936596195875
1700,0.00028714855365207003,0.0006947810987894702,0.0024761728746135704,0.09673106458334108,0.18958432987280371,2.1730589936397015e-05,7.26430362806499e-05,0.021408879977217462,2.2050063593857218e-05,7.619126814615101e-05,0.0152852937109383,0.07959994112611286,0.009022673332027293,0.006420470527118326,0.005486807334276108,0.00020568261789226684,0.1932587706743099,0.0013740499306317984,0.021885216666799455,0.00030150515413518295,0.0006369594154366854,0.01563373119879275,0.00021535040981271014,0.0004549993455186086
1800,0.00029677041298622683,0.0007823805043789743,0.0025777458821185685,0.09637305125861075,0.1895418120621416,2.2911848639854127e-05,7.745702134473399e-05,0.021407502030027847,2.3460486726221697e-05,7.663330980439328e-05,0.01528447777731106,0.07951890640670663,0.009016203111694395,0.006416004484620066,0.005486807734694559,0.00020560423778737846,0.19325855961100252,0.001374113894482124,0.021885095316033103,0.00030152751395360835,0.0006369593723195613,0.015633600202099616,0.0002154273095356472,0.0004549992620493133
1900,0.0003026055456292117,0.0008144158727808637,0.0027610384472737527,0.09618393839583295,0.1894956077270697,2.3422016154403272e-05,8.118055635947286e-05,0.02140648469616533,2.4953902522921815e-05,8.512428482389145e-05,0.015283040722251985,0.07935645029457446,0.009014907992670507,0.006414206943441802,0.005486808123522214,0.0002065677145931457,0.1932585478001429,0.0013741342786323602,0.02188499048904438,0.0003016283461072817,0.0006369593453099755,0.015633568352816374,0.00021546785532168826,0.00045499926688513106
2000,0.00030398871888488325,0.0008125194204782582,0.002814807340063962,0.0960321499499013,0.1894172804861436,2.482436654011068e-05,8.269635099418742e-05,0.021404151317495904,2.7075360006627568e-05,8.77855571397791e-05,0.015281614855563945,0.07909128537274274,0.009009569151506462,0.006410520230384544,0.005486808468836949,0.0002064653087170149,0.1932583574642782,0.001374089135796159,0.02188480031293698,0.0003016335519497986,0.0006369593275507394,0.015633436433448153,0.0002154505860856048,0.0004549991707424275
2100,0.0003075658399089768,0.0008800540063724293,0.0030301475841106895,0.09596543951763807,0.18939777101372618,2.6553732124631364e-05,8.683960110378762e-05,0.02140317579820178,2.7302520394969796e-05,9.046929826976712e-05,0.015279233454365071,0.07904233263487663,0.009004641864927113,0.006406526355515579,0.005486809170503199,0.00020676032980563116,0.19325828139045972,0.0013741761401621713,0.02188475853254593,0.0003017180172521765,0.0006369592678850678,0.015633427861750822,0.00021551141259956467,0.00045499913897054437
2200,0.00031185962728723295,0.0009280050765156798,0.0030383471876455443,0.09579484194225633,0.18935087935729028,2.7215537557131257e-05,9.129097124627876e-05,0.021401954300874028,2.8657596189831685e-05,9.838549247343337e-05,0.015278323913859929,0.078854165982196,0.009000261090678089,0.006397731165332905,0.005486809580013158,0.00020798573648931118,0.19325816503361298,0.0013741284204232978,0.021884689658597814,0.00030175595503475003,0.000636959213810444,0.015633297364243605,0.00021556646857064332,0.00045499912623390385
2300,0.0003206942906622075,0.0009815838185639203,0.003221694804031798,0.09543558811442183,0.18932473257795482,2.9105980638157795e-05,9.361077655496498e-05,0.021400673894776498,3.0337041827595957e-05,0.00010269429185365479,0.015278233105150097,0.07869030895261903,0.008996255988314343,0.00639575411264536,0.005486810357816314,0.0002077993603239865,0.19325797235338932,0.0013742515822570956,0.021884539310006577,0.00030183390196023723,0.0006369591852258931,0.015633252619935454,0.0002155931211582323,0.00045499908191789915
