miliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
1000,7.39403175909905e-22,9.3445083387837e-13,-3.343793536452122e-10,99.99999999989657,5.0,-7.894086275354262e-20,99.99722029484607,-5.841510884788206e-07,-1.5169733897209963e-26,99.99964161558877,0.00043421905297867907,100.00000001112141,-2.5912728387938947e-09,99.99920872228338,-2.090742664731001e-21,-2.264161369653993e-19,-2.3651964369510674e-19,-3.8275655248287977e-20,99.99999999828094,-5.385698903141697e-10,9.636305150638684e-21,-1.9022961257042865e-23,5.067345243884684e-24,-2.7064940480763575e-25,1.0513952410309346e-11,-2.166579898935942e-14,-7.180639329187854e-10,99.99998386218182,6.654723235771996e-05,19.999999999986983,19.999999999993378,99.99999983665745,-1.7089851749958318e-19,2.3835985742320303e-24,8.222478947779761e-28,-4.5780592489567865e-26,0.0,100000.0,-3.7234927996287406e-27,-5.329652019040186e-67,1.843284080798257e-27,98.92452465266885,8.341379177394176e-31,5.366154176039397e-35,-1.9486309870711042e-36,1.7107693850775357e-27,-3.0353202430389536e-32,8.312264837493829e-34,5.589674768758213e-58,1.1065916500810412e-62,-7.681548424506881e-65,998.8918497998269,200.0,200.00374949483165,0.9958085844088493,0.0,0.0023120504877959204,98.9579409511035,0.0,0.9595020831944234,0.0,1.767541177629021e-14,99.06688166232915,0.0,-7.335808844215158e-38,-5.713385439051089e-25,-1.4313694384362903e-10,8.509602827922274e-17,1.616180454047858e-42,1.761451034463066e-48,1.483715764199506e-14,4.428040872386474e-08,2.0
1100,3.1951426878915756e-21,6.082106445031707e-12,5.546427205027079e-09,100.00000000006918,5.0,2.9470992140712474e-19,99.99712734957095,2.38867270657612e-06,7.150094979281023e-26,99.99956612565589,0.0005594172002655695,100.00000001095118,-7.2832588061418636e-09,99.99908962677245,-7.023375735458337e-22,9.539733087524822e-20,-2.559539674758336e-19,-2.6220857900205477e-20,99.99999998766405,1.864815718424049e-08,-5.17152536966246e-21,-2.544766518074653e-23,-1.2502596548124673e-24,2.950898410972185e-25,-9.606288361524675e-12,-3.2833413789422996e-13,2.9018348012621987e-10,100.00001954994555,0.00020244364897451444,20.00000000000817,20.00000000000451,99.99999892434674,2.1199820354984673e-19,1.6665924841026397e-24,-9.570281593307372e-29,1.2913902735628606e-25,0.0,100000.0,9.581688186791363e-28,-5.222569670089812e-67,3.297178106856886e-27,98.85554469919516,-6.101464632346798e-31,-6.041841873184051e-35,-7.1856117530373926e-37,1.5207742926968338e-27,1.7416633228008976e-32,-1.3432756090275557e-33,-2.8152908113389192e-58,2.801327886724425e-63,1.889051196140288e-64,998.8643499386313,200.0,200.00433040065835,1.1439435179401403,0.0,0.002193881252976201,98.92235631364456,0.0,1.0400758753983854,0.0,-3.1385631723230432e-15,98.87301992526353,0.0,1.4935226033047002e-37,-1.1885629925049912e-24,-1.5148143061087336e-10,-1.158106006379215e-15,1.3965230119384816e-42,4.729935648883276e-48,5.828486043813349e-17,1.2218785878161063e-07,2.0
1200,-4.513143648700465e-21,-7.402710632688422e-13,1.1282821863840778e-09,99.99999999991851,5.0,-4.111214573621761e-19,99.99702346948105,5.994094494630107e-07,-1.0231358562463613e-25,99.99922429509617,0.000676587273473446,100.0000000037829,6.165525121417699e-09,99.99903571521608,1.5897485230095662e-22,2.407835434101414e-19,-2.1790615631103363e-19,-3.071525420246174e-20,99.99999998205763,-4.489470151749289e-09,8.635013193914932e-22,-1.0656585979967997e-23,6.340313003290136e-25,2.5900400452215713e-25,1.6985974318193944e-11,1.0788772682034072e-13,1.0728782088043373e-09,99.99983510511198,9.71312412674213e-05,19.99999999999971,20.000000000000146,99.99999812406571,1.0615021977533521e-19,-1.1137372319641384e-24,-1.114847940431171e-28,-1.0444146151292624e-25,0.0,100000.0,5.583554715694555e-28,-5.237791472323624e-67,-1.011906164912135e-27,98.7652254068948,-5.1809074523475904e-31,2.317446013802493e-35,5.195862814500064e-37,-1.3068066451964783e-27,4.3721390453285323e-32,8.371544342045647e-35,8.558408717423105e-59,9.606309895461399e-63,-1.6469835207567235e-65,998.7861728241029,200.0,200.00494620453028,1.158908220490374,0.0,0.003295857343374947,98.82540829403561,0.0,1.2428096678258713,0.0,3.451147364476873e-14,98.84192169336063,0.0,2.6089779746642203e-37,-6.073325675171518e-25,-1.5283755004284178e-10,2.111480762106911e-15,4.161952996667975e-43,7.387147266367232e-48,-3.800634262836139e-15,5.43862589820714e-09,2.0
1300,6.629849853123093e-21,-4.692840473557973e-12,-6.408119758569928e-09,99.99999999985687,5.0,-1.3802490332764757e-19,99.99524510060986,2.3579797056617907e-06,-9.791416206891569e-26,99.99917530491547,0.0007895607569702874,99.99999997653842,2.980108642111214e-09,99.99891880094168,9.062502305409092e-22,4.26935203039481e-19,-4.3098780939753143e-19,-4.403004582101902e-20,99.99999997947636,-2.714428518276686e-09,1.0963940497535166e-20,-2.8848385847042917e-23,-3.421910392880352e-24,-4.1145358002237828e-25,1.6495309401023098e-11,5.51008216459307e-13,1.8235994119506435e-10,99.9997511326461,0.0003090592387400015,20.000000000014616,19.999999999999094,99.9999968863976,-2.559611902312351e-19,1.8424336149075016e-24,5.532012435181955e-29,7.862747347851213e-27,0.0,100000.0,-2.737619688823993e-27,-9.046103044179958e-67,-8.01889624862745e-28,98.6471235241708,1.3639050077578721e-30,4.020604760985416e-35,2.5501058518586137e-37,-7.039806668857736e-28,-2.7221232809132235e-32,-1.023943548120271e-34,3.8671620380679444e-59,-1.1443141917302352e-62,-4.158433148356324e-64,998.6818964659212,200.0,200.00524162901266,1.3067388548744785,0.0,0.004277350529522049,98.6790733824338,0.0,1.336067770384288,0.0,-1.2952072425239809e-13,98.77151571177261,0.0,-2.1475383163480653e-37,1.48977105149558e-24,9.966370586958684e-11,3.136143793384486e-15,2.73292116039517e-44,-4.807858467258873e-48,-2.5870491398754857e-15,-3.8883810368073394e-08,2.0
1400,-2.3503652978601067e-21,2.1058600655510772e-12,8.859903394014146e-09,99.99999999997763,5.0,4.0766209110667412e-19,99.99580385002658,1.1781470937998323e-06,-2.569336784502092e-25,99.9990371195426,0.0010273344641349136,99.99999998331926,4.32824288993913e-09,99.99883858593911,1.1833626841391767e-22,-2.105633543133322e-19,-4.33751278118101e-19,3.4941445798174174e-20,99.99999998770986,1.184323624537648e-08,4.137882784038901e-21,-1.9714565481824152e-23,2.2914872838626346e-25,1.6673064367617335e-25,-2.638309745794764e-12,6.084465305969987e-13,1.0637258345296913e-09,99.99989590682937,0.00034441597378838135,19.99999999999453,19.99999999999902,99.9999990919449,-3.0402515856959982e-19,8.731285648022994e-25,-7.713539255682054e-28,-9.063963877029016e-26,0.0,100000.0,-2.6099604774656416e-27,2.567530410687148e-67,1.231252509804192e-27,98.66440115499319,-5.245189729643018e-31,-4.3292468954021724e-35,-1.2806101614347765e-36,-1.4048947970202294e-27,2.535971806407177e-32,1.3001878329944948e-33,1.2431521893277393e-58,-6.094769626948721e-63,1.77774574124176e-64,998.4838867186089,200.0,200.00539789903667,1.3413435198639871,0.0,0.004289781955645553,98.63670212752241,0.0,1.3247619247096083,0.0,1.0940217753635809e-13,98.55200461229553,0.0,6.709120214822998e-38,-2.7985215844155363e-25,-5.594612194381141e-11,-2.4236469704605895e-15,-6.868391592070156e-44,4.3272070206054154e-48,-9.434045457170925e-15,-8.213622587079997e-08,2.0
1500,-4.387395497188009e-21,3.583290264107143e-12,4.211105729390383e-09,100.00000000011137,5.0,-2.356364355418648e-19,99.9944168313183,3.934450910245729e-06,2.0970576341634903e-25,99.99878454528938,0.0012941494729602904,99.99999997448793,1.1379406538822843e-08,99.99885927822633,-1.1685122139381228e-21,-4.263437212712383e-19,-1.9194156551007435e-19,2.8503824457347984e-20,99.99999997976168,-1.7687550215870504e-09,3.4722178606809685e-21,-2.384482062017642e-23,5.520637213881991e-24,-1.378667149290742e-25,1.3527637563819303e-11,-2.6838452239434743e-14,2.745626142139408e-10,99.99959967064297,0.00019104242382760218,19.999999999991967,20.000000000006846,99.99999586797718,1.3873711565486746e-19,1.402577741547059e-24,-3.867343767074375e-29,-9.234355770017717e-26,0.0,100000.0,1.013680807065373e-27,9.583481236238226e-68,3.1901000096810556e-27,98.49650251499543,-3.1572318090077285e-31,5.920618261647788e-35,-5.410915954337084e-37,1.691258180929598e-27,5.528521332197975e-33,-1.6802079760391957e-33,5.43172661241906e-58,5.511281591423678e-63,-2.246896101919889e-64,998.5156879752501,200.0,200.00625972966535,1.505260105704376,0.0,0.00481173573441202,98.56944306865272,0.0,1.4422008950948286,0.0,6.734592198453454e-14,98.46300275505546,0.0,-5.948812888146612e-38,9.864637942062799e-26,1.7584531454967986e-10,9.078665271725631e-16,-1.5691369261181708e-42,4.22235509131894e-48,9.936205188054923e-16,-3.515318609619491e-08,2.0
1600,2.6613329634760495e-21,-1.498053835342353e-12,-5.7723889687204806e-09,99.9999999998476,5.0,-2.0304074950934464e-19,99.9942674580118,4.3702411462301914e-06,2.53410536094559e-25,99.9986046145655,0.0014388634910154992,99.99999997150445,1.537784277019915e-08,99.99869262706508,2.1461234107253908e-21,1.5935401086516321e-19,3.5430604328715456e-19,2.475474759403991e-20,99.99999999308496,1.4532514874008904e-08,-7.231821598452883e-21,3.366271040689923e-23,5.9066882971020295e-24,2.6719306043982283e-25,-3.543537129027773e-12,4.245546129557244e-14,-4.93153233450109e-10,99.9995481729273,0.0004692223370711853,19.99999999999531,20.00000000000262,99.99999674250041,-2.6241282449258627e-19,2.4460370481989806e-24,-7.3934082405161655e-28,4.989731530801584e-26,0.0,100000.0,-3.360066168260497e-27,-1.888826937581756e-67,-5.058551873837547e-28,98.39533042725192,1.7226682188092155e-30,-2.53858335043321e-35,-4.335128571910541e-37,-1.0253107308585543e-27,-2.486960672485947e-32,-1.6411377563486665e-33,6.051372449957028e-58,5.233816144788607e-63,2.7005739998277448e-64,998.3374256007647,200.0,200.00648056202098,1.569959593527924,0.0,0.006827292003855185,98.3861411040061,0.0,1.538064315895934,0.0,-1.1928249051641697e-13,98.37382948987847,0.0,1.998628617619067e-37,-1.6468238731168852e-24,-1.0311937558495683e-10,-3.0934269758945722e-15,7.959805011202726e-43,-2.4780051210491174e-48,1.0123140380920968e-14,2.4293736749571116e-07,2.0
1700,-5.858188472995656e-24,5.820526768693649e-12,-4.460693574292783e-09,100.0000000000132,5.0,-4.217647762810888e-19,99.99271856861395,3.3383720431643473e-06,1.5917274612490138e-25,99.99841071977133,0.0014867772341630114,99.99999997413256,1.4865478725490621e-08,99.99859109702628,2.2017405585407275e-22,-4.1425874389547396e-20,-7.921282697120261e-20,-3.4057643254547704e-20,99.99999998945944,1.4316199388749409e-08,-1.0950361124895759e-20,-3.7885285566109186e-23,4.63525245929275e-24,-2.608077311964054e-26,1.7536501882202048e-11,-1.2668420773102445e-13,4.5621991835814177e-10,99.99949059662839,0.0004900437949150446,20.00000000001302,20.000000000003602,99.99999715223672,-4.1231584887260256e-19,-2.587054723507805e-24,3.9739926874959684e-29,1.001589820700221e-29,0.0,100000.0,1.6463138044436222e-27,8.077754244916513e-67,-1.5138299762196355e-27,98.34225423268094,7.095110264973411e-32,5.01168433223916e-35,2.130128408371977e-36,1.1885689062119257e-27,3.5519565618791736e-32,-5.543468410063308e-34,-1.2501220600452142e-58,6.944613320074974e-64,-9.897277433224523e-65,998.3010325126758,200.0,200.0070638899212,1.7152010075886575,0.0,0.007138703351061261,98.2719922918884,0.0,1.647958619662828,0.0,7.337795958946413e-14,98.26784569667953,0.0,-1.5067247908595991e-37,3.3371690870062746e-25,2.0410799827923862e-10,-2.290373044764493e-15,-2.708475269664794e-43,4.234141960688083e-48,1.9892964290270865e-14,2.430764950273646e-07,2.0
1800,-1.890881888265042e-21,2.7318736468625005e-12,8.196478312139939e-09,99.99999999995033,5.0,-1.9597148682208306e-19,99.992668937123,5.478599942110615e-06,-2.635896999898716e-25,99.99826665362514,0.0016561654852413697,99.99999998032592,3.8899368072241026e-08,99.99860756953096,-1.678117757941218e-22,-3.7550153090364034e-19,2.9595965340303037e-19,-4.229647546794239e-20,99.99999998592142,8.187830905317515e-09,1.0203837397207147e-20,-3.85572789057454e-23,-2.743206291002026e-24,-3.119586612728108e-25,1.7645781716144963e-12,-2.836423940477768e-13,8.203710049533579e-10,99.99945229483502,0.0003327077051698711,19.99999999999733,20.00000000000873,99.99999529329386,6.471548960845529e-20,2.1010330684733237e-24,-4.586596163330869e-28,6.375738239398049e-26,0.0,100000.0,-1.0540981124318163e-27,-3.561645558246843e-67,2.0233733109821744e-27,98.21572879184583,-2.2713024428678e-30,2.2684489163478423e-35,-1.0886828424567009e-36,1.0395393510204193e-27,-3.318122194163809e-32,-8.166931853504303e-34,-2.591221176105896e-58,-1.5211230591810572e-63,-2.13435302571804e-64,998.1634722127257,200.0,200.00707349455064,1.7274831857846755,0.0,0.008004290626281238,98.17851443937349,0.0,1.758143298932543,0.0,1.6105203466997727e-13,98.1851379013329,0.0,1.7578575695390783e-37,4.323886468603228e-25,-6.064768415183014e-11,-4.821617295363739e-16,-8.816426063822502e-43,7.111642236824085e-48,1.8227971604142063e-14,1.413415158430107e-07,2.0
1900,6.5766827706662184e-21,3.0930957389678257e-12,5.843202759380521e-09,99.99999999996734,5.0,3.630291874977849e-19,99.99078299089236,4.950171828411348e-06,-2.5118389269141633e-26,99.99826116531437,0.0018274380892391833,99.99999996461842,3.717568532117725e-08,99.99844487589722,7.086111067501337e-22,3.0212951203143185e-19,-1.1269729073539077e-19,-2.8492391546270204e-20,99.99999995612262,3.9538371178624725e-08,-1.2900050190699972e-20,-3.04275498328122e-23,3.312356189415719e-24,1.6523426733955037e-27,1.5412706982915302e-11,-1.0478050374743874e-14,1.5471787246951393e-09,99.99946233703614,0.0005320702054550885,20.000000000000522,20.00000000000446,99.99999520533885,-1.0099355887053033e-19,-1.8723398407342363e-24,1.1626908797333763e-29,2.0652373219238577e-26,0.0,100000.0,1.887862048576991e-27,-1.4709072512114398e-67,-4.174718452711509e-27,98.1435956890532,2.0236906597952986e-30,6.131957326924262e-35,-8.351337994489777e-37,-1.331854018700209e-27,-3.536954195505989e-32,-1.4028735007632416e-33,-2.0772013081602487e-58,1.2737190543832562e-63,-3.2623501837403716e-64,998.0996225602355,200.0,200.00783664059557,1.8774177070324751,0.0,0.008241260098540842,98.0738924950534,0.0,1.8696789612295395,0.0,-6.069254132871432e-14,98.08240738758423,0.0,-2.4063591364613176e-37,-4.6636854054833085e-25,1.7968865728355076e-10,-1.3560385032575486e-16,-1.5718641541758062e-42,3.931283960058312e-48,8.099806815542884e-15,1.578771076156412e-07,2.0
2000,-6.414118004003977e-22,6.31820260338761e-14,1.2356527290338804e-08,99.99999999973312,5.0,2.153144108756141e-19,99.98960596190058,5.358420633439683e-06,-4.3493520198711725e-26,99.99801823097698,0.0019477934636688264,99.99999996991616,2.2920616149130077e-08,99.99837123918095,-9.139360733184935e-22,-3.120849702713614e-19,-3.8028211263130554e-19,3.658010504546366e-20,99.99999997952055,3.1109574471130765e-08,-8.22136017149748e-21,-6.819540936831295e-24,6.864063615324167e-24,-3.484782135174666e-25,2.363746153876769e-11,-1.216259574409724e-13,1.4956864381007814e-09,99.99924258566332,0.0007190485692957916,20.00000000000589,20.000000000003112,99.99999198924863,1.0457828410663837e-19,1.9673753666436288e-24,-6.9536121455369095e-28,-9.143087424011978e-26,0.0,100000.0,-2.0685271996757926e-27,-8.658019739463924e-67,-1.0611397556920224e-27,97.94927146381826,-1.0186017697060869e-30,5.483242795672037e-35,7.216436202729731e-37,-2.0277705156722287e-28,-4.236362739726165e-32,1.733940701342218e-33,6.57942749865365e-58,-1.5787223068568406e-63,-4.1148883530633395e-64,997.8805671334197,200.0,200.00821089411974,1.9917034825296844,0.0,0.010732460668569106,97.97188584765816,0.0,2.015949926528258,0.0,5.091407524863912e-14,98.01229203411556,0.0,-2.5661842609422813e-37,7.16876145201698e-25,1.8425199057771675e-10,-1.9119299395237673e-15,5.576908150017554e-43,-1.3229042496219404e-48,4.552028903592027e-15,3.901776477634023e-07,2.0
2100,1.270839719587393e-21,7.446248935467977e-12,9.731390121067759e-09,99.99999999967899,5.0,5.988692389628516e-20,99.98877174507606,8.601240800892436e-06,2.42994787311442e-25,99.99772808645716,0.0021277433269573363,99.99999996752805,5.727070997151075e-08,99.99833882169925,-1.9398021728401772e-22,3.151458998756891e-20,-3.4995406175438407e-19,-2.046624053582152e-20,99.99999994631438,5.4069996555161526e-08,5.450772601514003e-22,7.080677292709457e-24,1.7128263910290602e-24,-1.2955499298429212e-25,8.059482480205234e-12,2.802069990048017e-13,1.720150186447891e-10,99.99914314042597,0.0006515140612748309,20.000000000008544,20.00000000000017,99.99999146075481,1.5422812143250613e-19,1.6273248910969722e-24,-4.8650666699327234e-29,-6.191255426118815e-26,0.0,100000.0,-3.0493077180063973e-27,9.353368612868248e-67,-1.1819690322468389e-27,97.94948030924878,-2.163296834666128e-30,6.12991185666154e-35,-1.157742443973434e-36,1.0224561904339432e-27,-4.0614695955343524e-33,8.99795024520646e-34,5.896532504987859e-58,-1.0506639767558017e-62,1.0217902886662918e-64,997.8652341021436,200.0,200.00830478139386,2.0003758919126584,0.0,0.010580515643396354,97.94785750284821,0.0,2.130110298919769,0.0,2.904169659933511e-14,97.9789424752266,0.0,-1.8363741295291527e-37,-5.874568333440489e-25,1.2667065838004975e-10,1.5985263946801493e-15,-5.569288137423581e-43,-3.2530104147818166e-48,2.8611518404308224e-14,5.306590408781476e-07,2.0
2200,5.569594979562657e-21,6.821100696343627e-12,1.094883426265966e-08,99.99999999970768,5.0,-3.644496350036637e-19,99.98724930534709,9.246487485179884e-06,4.2832629712799686e-26,99.99768579881126,0.00251876950273254,99.99999995479321,4.1191867299934754e-08,99.99822999573671,-2.172922641952586e-22,3.035654927018227e-19,-5.255007444096575e-19,-3.055566723553648e-20,99.9999999550006,4.7478058445673924e-08,3.900535358663327e-21,-4.439218123667736e-23,-4.3154494444888436e-24,2.0436857541745213e-25,1.1294638704327762e-11,5.836076675304765e-13,7.951856480306216e-10,99.99918322759514,0.0007709170709485874,20.00000000002393,20.00000000001516,99.99999088377956,3.1529126780919534e-19,-1.5452379004421623e-24,-1.7459586484480055e-30,2.3214645232601784e-26,0.0,100000.0,-4.354987601760707e-28,-4.9646642754963316e-67,2.4537730030844737e-27,97.77824445854166,4.1354875359443666e-31,3.001500591991529e-36,5.380678200793766e-37,1.0325099691803418e-27,-1.649771625543333e-32,8.901817913411218e-34,3.3878011710116354e-58,-9.595114766958622e-63,-2.1103635346296327e-64,997.7245391330481,200.0,200.0086121114234,2.083531962923261,0.0,0.011270294742212205,97.9024503888125,0.0,2.1501104321177023,0.0,1.5987571134763913e-13,97.84746109198919,0.0,2.618172484669817e-37,1.3290520830917447e-25,2.1125948737425714e-10,-4.771844688781373e-15,-1.7452094405082862e-43,-4.2982300394843036e-48,1.1848935781374056e-14,4.1536450398514046e-07,2.0
2300,-2.278819830164512e-21,1.0656794511023357e-11,6.468046599505137e-09,99.99999999977626,5.0,-5.826074540112876e-20,99.9867220838411,1.0288203557022055e-05,2.4339137839999977e-26,99.99725975321634,0.0026337793246703073,99.99999995635721,7.172239562753528e-08,99.99816728168601,-2.285776391984217e-21,2.16224960130803e-19,-3.085654755804156e-19,-2.1069257002453598e-20,99.99999994432262,5.09233998762662e-08,-1.4643939359201772e-20,1.4934645677931807e-23,-9.392985912106828e-24,-1.432353956237518e-25,1.6061586828031916e-11,4.337151813203632e-14,6.347994053760266e-10,99.99900142266617,0.0009028708817612043,20.000000000027015,20.00000000000837,99.99998917393997,-3.055821080458568e-20,1.3627598075759852e-24,-5.459016603632623e-28,-8.39465897473279e-26,0.0,100000.0,-3.730748169880059e-27,-9.204534862897185e-67,-2.4066104766074074e-27,97.72889180515666,-1.8639846683943957e-30,-1.0977089134548898e-35,-7.791051814425953e-37,-8.820186034005193e-29,4.521398612101561e-32,-4.353445066546548e-34,5.072436167157919e-58,-1.1798537861385512e-62,-3.383241465166285e-64,997.6806980750861,200.0,200.00910843807063,2.185815284352993,0.0,0.01345166109314783,97.71566146271834,0.0,2.308729931620012,0.0,6.682925443846854e-14,97.75801669722219,0.0,1.0639865334113122e-37,3.174616022088405e-25,2.5439484436733873e-10,-4.299774015282464e-15,-7.837089943356275e-43,-4.2690368348024025e-48,3.2348324595337404e-14,7.388745148862977e-07,2.0
2400,-1.3433363030891979e-20,1.5374489880150685e-12,2.118894918313832e-08,99.99999999955385,5.0,1.6004919679717613e-20,99.98571327718103,1.2208284021359609e-05,1.4209536724659253e-25,99.99708741378429,0.0028422263162063465,99.99999994526884,7.353269338832618e-08,99.99806159647106,-1.0260252963735927e-22,-8.305681789480394e-20,9.218404976159135e-20,-2.930041981984163e-20,99.99999991920889,7.629883792772226e-08,-1.0182985249182141e-20,-4.45780604717784e-23,-2.165716091712606e-24,1.1822521728665543e-25,3.423677011802103e-11,7.74755036171819e-13,2.8302485673540397e-09,99.99872443910475,0.0009983843537373918,20.00000000001849,20.000000000015255,99.99998756210249,1.2156352468343764e-19,2.5307235958397982e-25,-1.4958355806089137e-28,7.748874809009659e-26,0.0,100000.0,-2.7581736372129866e-27,7.303631094485129e-67,1.9098222627264576e-28,97.61785404864926,-9.240217775237266e-31,-3.650077883410752e-36,1.7280185748425215e-36,-1.8157317510653347e-27,8.462681248857438e-33,1.694037902738133e-34,3.4822446950814685e-58,-5.201990864251452e-63,-2.872260887132375e-64,997.58033718657,200.0,200.00977208525202,2.266830841187429,0.0,0.013292869757851582,97.61223112078112,0.0,2.367845145463285,0.0,1.2017798532448389e-13,97.59579668980521,0.0,8.067960516840553e-38,3.0879839338505944e-25,3.4601776870392007e-10,-6.212712065891815e-15,-2.939211230570262e-43,-2.0931049733955644e-48,2.5788283734371707e-14,7.063019708295279e-07,2.0
2500,-1.293955669824341e-20,2.167242359319999e-12,2.7399537859010048e-08,99.99999999950644,5.0,-1.6316066689267322e-19,99.98410805024496,1.1572516345421283e-05,-7.142682654147717e-26,99.99680488355362,0.0032708992178143957,99.99999993439197,8.959428870428524e-08,99.9980082111733,-3.411640646215361e-21,-3.6150026536236325e-19,-5.439605799335183e-19,-2.5101801767077087e-20,99.9999999165309,7.972411330810764e-08,-1.3946048813854644e-20,-1.2061202580337034e-23,-8.312194932786906e-24,-4.3886570680938e-25,5.673056789808801e-11,1.4027130520264002e-12,1.4415109449681346e-09,99.99881789107324,0.001302957853062439,20.00000000002755,20.000000000015415,99.99998796425923,-4.514799137926099e-19,-2.5638704270269066e-24,-7.392326550939289e-28,1.0644074053098404e-25,0.0,100000.0,1.192905392646586e-27,4.4535359457780973e-67,2.541720796816215e-28,97.57994674024413,1.790298056587743e-30,6.431907080105901e-36,9.44238755265243e-37,1.2702933101516598e-28,-1.4133153455189693e-32,1.118788085926203e-34,2.792198647521247e-58,6.973997257439517e-63,2.940251709229318e-64,997.4585968398741,200.0,200.0099865099582,2.4797387594087303,0.0,0.016111629482399716,97.5151646973775,0.0,2.4086088182283425,0.0,3.48768783168706e-14,97.46291712969058,0.0,2.4225868219381866e-37,-4.618790317035292e-25,4.567003308131237e-10,-7.085175750463182e-15,4.887139311856733e-43,8.520465074465984e-48,3.1078481379258916e-14,8.365301251272167e-07,2.0
2600,-6.46608536501468e-21,1.1742280853411095e-11,1.8345512552744106e-08,99.99999999942641,5.0,-5.721846123461071e-19,99.98355056975929,1.4166934500080694e-05,-2.5031972332446617e-25,99.99666627471977,0.0031942233849121043,99.99999991907204,8.586805114953264e-08,99.99787010775336,-1.1105426694110068e-21,-2.734118967156996e-19,-4.129257863806575e-19,-4.947051202974831e-20,99.99999989268844,8.651247060674978e-08,-3.2451176806178943e-20,1.1794028223369664e-24,2.230202497908844e-24,-3.6701344060401495e-25,4.308436319238952e-11,6.341106718099993e-13,2.05345656184989e-09,99.99858521155839,0.0013909928621211086,20.000000000049695,20.000000000016286,99.99998639092424,-7.113984787583998e-19,-1.7222042526365938e-24,-3.622081965405218e-28,-8.479852260357206e-26,0.0,100000.0,-1.423597052345302e-27,-5.433216317807892e-68,-1.5541105888445564e-27,97.42532477678914,-2.748990247887028e-31,4.511409503990531e-36,-3.3812660223895675e-37,-1.3506717542015329e-27,-5.722097616729909e-32,-1.669609715501086e-33,5.826099441916811e-58,8.797258529977076e-63,3.417632711981555e-64,997.3342073642578,200.0,200.0104605483135,2.508004001037957,0.0,0.016438194475723665,97.423165783241,0.0,2.5121080859527525,0.0,1.8907199054957663e-13,97.44991792006982,0.0,3.063388638412299e-41,-1.0599203810110138e-24,6.24313765473744e-10,-2.4024627714700868e-15,3.5475203871688447e-43,8.012979930031077e-48,3.899195695824362e-14,8.211960166329768e-07,2.0
2700,-1.6345604629989337e-20,6.987284216850262e-12,2.5229411028775528e-08,99.99999999930812,5.0,-4.939201120162862e-19,99.98262278499787,1.5084107316769996e-05,-7.284414510440785e-26,99.99625708567949,0.0036531322607465462,99.99999990822262,9.154325408494279e-08,99.99778146084161,-4.255315489337719e-21,-8.242342131787533e-19,-9.114135863622555e-19,-2.533487538656879e-20,99.99999988495033,9.444838158092949e-08,-3.540765691800159e-20,-5.373904199471192e-23,-2.5523091111190063e-24,-6.117530490442561e-25,7.437562062094859e-11,9.84326267415814e-13,3.4709920984806864e-09,99.9983720866575,0.0015960909440910945,20.0000000000468,20.000000000019774,99.99998482149286,-5.16919413835176e-19,-2.9220474867927937e-24,-8.969176309332446e-28,-1.7902649683829092e-25,0.0,100000.0,5.125271058687061e-28,5.98932803282618e-67,-5.4382206999214205e-27,97.29610254957504,-1.287279639156775e-30,-3.23995822903522e-35,-6.348301265148428e-37,7.226142413058377e-28,3.7321283271432864e-32,-1.2781591920904974e-33,8.417955088290519e-59,-3.155988638224892e-63,2.5029831378981387e-64,997.2781693088032,200.0,200.01095803072954,2.605359024089783,0.0,0.018686496307798336,97.37939590809435,0.0,2.603817143698056,0.0,5.6627816459486584e-14,97.28015994254156,0.0,8.142785835527654e-38,-3.3036924000566207e-26,5.527836185062878e-10,-5.030226667937318e-15,1.1543009691891054e-42,-7.820012953442106e-48,6.659917603558155e-14,1.220384655735826e-06,2.0
