miliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
1000,2.4589010151611707e-21,-4.461555970323125e-12,5.96353635797108e-09,100.00000000013668,5.0,-3.1776191449658494e-19,99.9981477469726,1.965613050876016e-06,5.522680302924773e-26,99.99951086277838,0.00033626213787404333,100.00000000797532,-6.063958350904692e-10,99.99923006884855,-7.074850951580536e-22,-1.998511760424247e-20,-2.9481217439159423e-19,-2.0398081539081974e-21,99.99999998049367,-3.736976501568154e-10,-6.389841146363164e-21,-2.9271345090611643e-23,-6.052488344499897e-24,-4.0650858211991017e-25,1.5224297174925796e-11,-3.137944319982088e-13,2.580102704353746e-11,100.00001942214489,0.00014766713082826416,19.999999999990248,19.999999999999453,99.99999940553849,6.041051496460004e-20,2.0107600664784445e-25,-5.275310109977623e-28,-1.0307912681735536e-25,0.0,100000.0,9.56997344288157e-28,7.435636180668713e-67,1.074372537817187e-27,98.97681644171661,-2.0119205802129967e-31,-5.76092871317941e-35,3.1717427503096185e-37,-1.9444692453654727e-28,-3.080878732056539e-32,8.10863179047139e-34,3.0218221069904945e-58,5.741810872360298e-63,8.51581834436687e-65,998.8830741322739,200.0,200.003766644968,0.9985821705869306,0.0,0.0022276855332129344,99.05856508787932,0.0,1.0049671838817016,0.0,1.880094666869461e-13,99.03039106336277,0.0,1.045048444427503e-37,1.085589818341405e-24,5.3583475441553774e-11,1.4561134199860205e-15,3.6094562932827514e-43,-6.704637218572529e-48,-9.540134654697741e-15,9.213929653449262e-08,2.0
1100,9.027356379390749e-21,-5.0898046213729316e-12,-6.222549254770701e-10,100.00000000013205,5.0,3.171494434889362e-19,99.99627202422595,2.0672928627835345e-08,-1.8011522713490766e-25,99.99943727047186,0.0005293984821528649,99.99999999424642,4.896430029056684e-09,99.99915888627949,-2.2792890257502644e-21,-2.6721547939584804e-19,2.338751896469313e-19,3.2733283662282155e-20,99.99999998032123,3.4594535323223305e-09,-6.137231042559031e-21,-1.2957155213671191e-23,-7.578734317417121e-24,-1.2132732623068304e-25,-1.0602682356271128e-11,5.75064293456554e-13,6.109394630275682e-10,99.99978234250285,5.2318975187650503e-05,20.000000000012182,20.000000000001332,99.99999798950641,-3.9788098287982343e-19,1.7901541297152802e-24,6.293234546657401e-28,8.385776067800008e-26,0.0,100000.0,-3.5829034728161416e-27,-7.88577022979979e-67,-4.185425601655534e-27,98.90415151689729,8.244248691257087e-31,-3.488464565677814e-35,1.5337490439029866e-36,1.4538423978821166e-27,-3.7558717686579674e-32,2.7627488134919975e-34,-1.5615662283900561e-58,9.881554495894871e-63,-1.0632814799759099e-64,998.8654556865348,200.0,200.00457777409227,1.1221822826157537,0.0,0.002446130912653592,98.89601325080272,0.0,1.1564831276272394,0.0,-4.5725850767788967e-14,98.9278823747169,0.0,1.8877005009240894e-37,-6.584908680307245e-25,-4.063901176617391e-11,1.94576794905932e-15,-8.822628221327458e-43,9.508093117763723e-49,-1.5347618230772002e-14,1.8567747400691356e-07,2.0
1200,6.1878702105447e-21,4.7765722383647295e-12,-4.221521241355925e-09,100.00000000008099,5.0,4.2888483221392e-19,99.9969121351131,1.173183692948908e-06,1.2757255900520108e-25,99.99910302578293,0.0008149825565930718,99.99999997864528,6.578263024173368e-09,99.99899308446724,-1.3296838170946756e-21,3.209852228487781e-19,-3.6514587731533625e-19,-4.005990534975886e-20,100.00000000682645,-1.0843423918567814e-08,4.2760806088937274e-21,3.384008618370976e-23,2.0371414999159534e-24,-6.617132029415493e-26,8.515328767530487e-12,-2.669065642360896e-13,-1.4966726812098645e-10,99.999751179827,0.00017358552429358126,20.000000000003382,20.0000000000045,99.99999910490973,2.4954002473172145e-19,4.525351279619989e-25,-4.089249214211721e-28,1.226455940705458e-25,0.0,100000.0,-1.8122436491334055e-27,4.814390930602905e-67,-3.4846073714553285e-27,98.76786560672119,1.1866681066816449e-30,-3.5261438853776604e-35,-1.2375162074440793e-36,-1.125256710353791e-27,-2.3616981945386627e-32,1.2569615125464192e-33,1.6093436142619527e-58,9.790897300041109e-63,3.77733118723764e-64,998.7891876253111,200.0,200.00471177286525,1.1722407360380969,0.0,0.0030450650176413,98.88124576172552,0.0,1.2303879571530572,0.0,1.0282833474124142e-13,98.74785490707593,0.0,2.246881008513492e-37,-4.7676386519860715e-25,-4.681750544776804e-11,-2.6681116739145455e-15,-3.1597305794459627e-43,-4.564798990535121e-48,-1.5144616153735294e-14,-1.3129248857226433e-07,2.0
1300,-7.044603854739831e-21,-1.8865347932175202e-13,-4.254675614203225e-09,99.99999999998376,5.0,-1.36392121119088e-19,99.99571606763753,7.784134783923848e-07,1.176633833610728e-25,99.99899377375161,0.0009568220346927418,100.00000001072152,-1.451188557715306e-09,99.99890849073965,1.4052689640740087e-21,-1.651853448037464e-19,3.504495264447033e-19,-3.755292894016333e-20,99.99999999475857,2.0675283622701984e-08,2.848974799946084e-21,3.5836864149380175e-23,2.1847909092463537e-24,3.066215076744268e-25,-7.45514444440928e-12,-4.3613512876228355e-13,-3.7252382147359014e-11,99.99990393620848,0.0002767000854260276,19.999999999990056,19.99999999999889,99.99999712291016,6.193518019694103e-20,-1.0019291138373256e-24,-2.005717349131318e-28,-9.09005594867535e-26,0.0,100000.0,2.854999056829301e-27,-2.6955622391966597e-67,1.509285255801091e-27,98.65012884011846,1.1039441991111009e-30,3.108038493725094e-35,1.710544907990507e-36,1.6410187453755752e-29,-2.1715895797532145e-32,4.448376009427358e-34,-4.460598779764287e-58,-7.049757293981322e-63,-4.1334903427746734e-64,998.6634826085519,200.0,200.00515948606176,1.3043230704215387,0.0,0.0037817143203820605,98.7553428678712,0.0,1.2485229997665792,0.0,1.7295311921019282e-13,98.70438803127178,0.0,-8.465443109165682e-38,5.88718328236769e-25,-1.082033400134687e-10,3.0916990947157114e-15,-8.160613947721044e-43,6.657191698390314e-48,-1.2546224971685317e-14,-1.342169491492379e-08,2.0
1400,-6.571909544951992e-21,3.5067831242220842e-12,-6.302679529602416e-09,99.99999999999685,5.0,2.723745028914536e-19,99.9943888886629,1.3044784416034119e-06,-2.0063467837662966e-25,99.99886596277265,0.0009979086215252432,99.99999999138643,2.0754952089869604e-08,99.998841322857,-1.0062830370312293e-21,2.1656975255768124e-19,3.6979320630831074e-19,-2.2245170548815238e-20,99.9999999774022,-1.7513244643778039e-09,-9.719199221567671e-21,-3.002573542029562e-23,5.19539194302436e-24,-1.9230288753856978e-26,-1.268199289671275e-12,4.886088385198289e-13,-5.635879652352922e-10,99.99972262750691,0.00016327260651583252,20.00000000001456,19.99999999999883,99.99999663562009,-1.853020887620671e-19,-5.460134833019052e-25,-5.198867310569097e-28,1.1097700790924104e-25,0.0,100000.0,4.107839623108613e-27,9.504397975114907e-67,-4.415389467239988e-28,98.5997341914918,2.234688570653986e-30,2.802454894322597e-35,1.2076550956107072e-36,-1.799895355252318e-27,-4.614408212530353e-32,5.968486455015446e-34,-6.822815553353291e-59,8.410518976685687e-63,-8.394874493721984e-65,998.5945219898379,200.0,200.00564071803566,1.3570308694953561,0.0,0.00447271450003022,98.66840079090555,0.0,1.342801903802722,0.0,1.390118045966261e-13,98.63760912813211,0.0,-7.267821255979599e-38,1.6551774500291007e-26,1.3147001200327969e-10,2.213803075158878e-15,-1.235490027562293e-42,4.146769175143821e-48,-5.3759142217606526e-15,-2.8644149614809666e-08,2.0
1500,3.866619902316152e-21,-2.468482332955056e-12,-2.2576131542264465e-09,99.99999999998877,5.0,3.100589659433333e-19,99.99437584738354,1.83543932828487e-06,-1.5277825229208762e-25,99.99889190252209,0.001005495815931819,100.00000000011116,1.4508833737902133e-08,99.99879756828147,7.771375630765287e-22,-2.4540310475250915e-19,-2.6683813809264508e-20,1.689060524737214e-20,99.99999999636283,2.003145621142662e-08,2.8237712013183436e-21,-2.8930496204306524e-24,-3.2813359882577554e-24,1.8729901681296106e-25,5.932475482774403e-12,5.914643408157401e-13,7.584596688813998e-10,99.99961892916046,0.00022547462305734934,20.000000000001364,20.000000000001492,99.99999717215019,-3.773964015255812e-19,3.801938247334024e-25,-1.5804064579426367e-28,-2.615463229381001e-28,0.0,100000.0,1.0183289580839713e-27,8.929827626482871e-67,-1.075553134029791e-27,98.45569322524041,-1.8547072864295142e-30,-5.6639990933669425e-36,1.6994631297899213e-36,9.863961998346432e-28,-2.2357673726339294e-32,2.5664755233179758e-34,-3.989052725014954e-58,9.556455489233893e-63,-7.439417624955168e-65,998.4990957026644,200.0,200.00580185593347,1.4435310272533146,0.0,0.006140984045399719,98.55932022792743,0.0,1.5412436498095672,0.0,1.786120177649911e-13,98.55055866325586,0.0,-2.5273538249083768e-37,4.86609965849473e-25,7.069058134049384e-11,1.2848883737707931e-15,-2.085799582602654e-43,5.546518535070855e-48,2.2816184050412263e-15,2.01499359141068e-07,2.0
1600,-6.768207443604772e-22,-4.297633186477359e-12,-4.731973386681529e-09,100.00000000008062,5.0,-3.1821608297083666e-19,99.99277981484441,2.625691788438733e-06,2.0764829207768705e-25,99.99866548019482,0.0012128802929210277,99.99999999644693,9.484652158081987e-09,99.99869842697457,1.8413501032917487e-21,-4.567974561360976e-19,2.325328940157467e-19,-4.58434897192528e-20,99.99999997306332,8.101924702646607e-09,-1.1163594088816558e-20,-1.7259821100854227e-23,-4.2319717311144936e-24,-2.548565436054452e-25,7.48142184880944e-12,5.4329809619538e-13,-6.852036349949325e-10,99.99971823876248,0.00033123326479821206,20.000000000012967,20.000000000004412,99.99999626635108,3.990439871251177e-19,9.720339048939856e-25,-2.4632919830644675e-28,-1.3488596360819817e-25,0.0,100000.0,2.3596884761266123e-27,-4.211161549152135e-67,-2.826973166452651e-27,98.45715252134839,3.0666893005746916e-31,1.6169085250726172e-35,4.1765335411074155e-37,-1.6786363369731722e-27,-2.133355007633103e-32,5.145288656568497e-34,-3.224765370434551e-58,-7.502071793214627e-63,-3.3623843758749115e-64,998.3234906083603,200.0,200.00660310551538,1.5556856915977493,0.0,0.006862044017374491,98.3884863579926,0.0,1.6009410280984688,0.0,-1.0962596143953001e-13,98.43299268369323,0.0,-2.1535786432404004e-37,2.8022057863084483e-25,6.707406809749269e-11,-1.0486845453118496e-15,-1.3589327876420158e-42,-7.892402543179646e-48,5.9244253125402e-15,6.637424380637467e-08,2.0
1700,-9.48329109522102e-21,2.6565822848693133e-12,5.015199462870553e-09,99.99999999995204,5.0,3.11180806987447e-19,99.99298811685388,3.793374494908259e-06,2.213613781849794e-25,99.99849354944767,0.0012572379669937564,99.99999999661559,2.7032188439570184e-08,99.99859464615099,1.696658851684777e-21,-1.0098749414730626e-19,4.341300461794686e-19,2.5227757215361608e-20,99.99999997578117,1.3699752301650018e-08,-1.4091227397796887e-20,-2.989784211888206e-23,3.739991833657173e-24,-9.81363560888664e-26,-2.4090390360266478e-12,2.6950640934019084e-13,1.916641789683686e-12,99.99948293092434,0.000555624704719666,20.000000000013884,19.99999999999557,99.99999731830498,-4.570137520375688e-20,-9.375422660819592e-25,-4.203908485850557e-28,1.7002339580945298e-26,0.0,100000.0,-2.035056225228686e-27,-1.0253884586217068e-67,-3.625637237823142e-27,98.33811769047968,-8.390372160144358e-31,2.5071974633940906e-35,-2.7134100718915143e-37,7.706337674572451e-28,-7.85319074121119e-33,-8.791704898726016e-34,-7.610148167964202e-58,1.367513703494183e-63,2.9086357956141673e-64,998.2848597601363,200.0,200.00670547043953,1.7059846025785417,0.0,0.007603827376467748,98.32415213233728,0.0,1.6198873632820687,0.0,-1.3632081721947458e-13,98.3499492714674,0.0,-1.0729131425611478e-37,1.2301180357545412e-24,-1.560568203194026e-11,-1.749193708916045e-15,-6.8683006051485344e-43,2.6208595657374102e-48,1.6155974723496357e-15,3.2825299875000264e-07,2.0
1800,7.087766082186982e-21,-8.730112549031135e-13,1.1705019549523776e-08,99.99999999990504,5.0,-9.537075627850023e-20,99.99262922862353,4.814757258816107e-06,-9.34050234499145e-26,99.99833361654275,0.0014979751175964694,99.99999997865707,2.605108552911316e-08,99.99861653154984,8.010740587271046e-22,-4.700946164518541e-19,3.576897004068034e-19,3.682506012699901e-20,99.99999998387818,2.9994668421375484e-08,-4.449400606419887e-21,-2.5604989344597735e-23,-4.5429909552175094e-24,-2.319614402015148e-25,1.2652097809728939e-11,2.095261735056258e-13,-3.931844698709182e-10,99.9994147023705,0.00035002602530328564,19.99999999999748,19.999999999996753,99.99999572875083,-4.1628437539502366e-19,2.447320943554363e-24,-5.114979541676472e-28,-8.058690164826387e-26,0.0,100000.0,-7.547640769707796e-28,-1.3560689162472954e-67,-2.4758635621657583e-27,98.13653063678683,9.65486670839256e-31,-5.719770357262866e-35,2.3349922418458663e-38,6.068252000524237e-28,-5.274061871310496e-32,-1.0373921235311963e-33,1.085740775227905e-58,-2.708617267000593e-63,-6.5628158626804374e-65,998.1159595328022,200.0,200.00700421632644,1.6987146542315599,0.0,0.00809889217713979,98.26670476763395,0.0,1.7889499559549586,0.0,1.199666257216679e-13,98.15165311764096,0.0,1.3083443201243204e-37,8.627214083390874e-25,7.915223211457183e-11,1.2710371871369405e-15,-1.4838127419211532e-42,2.294198543463693e-48,-2.8637993237998505e-15,2.5066053079392166e-07,2.0
1900,-2.684255646400873e-21,5.830712309517385e-13,1.2453715671187434e-09,100.00000000005497,5.0,-9.729202307458639e-20,99.99099351692071,5.575795706951545e-06,1.4533452616486226e-25,99.99838386414733,0.0018156481364205409,99.99999998792966,1.3687783182123782e-08,99.99851970097838,1.7265406714471477e-21,8.626768914598689e-20,3.689241955250312e-19,-1.0510851051508134e-20,99.99999997041239,1.7694818730037582e-08,-8.416151471738566e-21,-2.107332911181768e-23,-1.9268851769223988e-24,-7.238870232307552e-26,-7.293860953069518e-13,6.979035167929831e-13,1.6075953483137953e-09,99.99951443052751,0.0006633020828213732,20.00000000000675,20.00000000000226,99.99999447959823,3.06571357097043e-19,-7.318799716992084e-25,7.657532354470589e-29,1.0552221284401952e-25,0.0,100000.0,-4.251346908319673e-27,8.796081364164142e-67,3.331726460086729e-27,98.12683502149416,-1.7336821658276445e-30,1.419760971443276e-35,7.256184927661125e-37,-1.5106891126401349e-27,-1.4044225550899847e-32,1.2730409433183531e-33,2.610019775169871e-58,-2.464462579081542e-63,-1.6236683899956807e-64,998.0843843565697,200.0,200.00738593037264,1.8728388015950894,0.0,0.009382953898318367,98.19707789305275,0.0,1.8178387426753415,0.0,-7.655569246591117e-14,98.089474184663,0.0,2.7960574937477783e-37,1.1439562134320332e-24,3.053081971408483e-11,-3.0121686949496537e-15,3.8421488645046926e-45,6.391762399051596e-48,2.0717562461614482e-14,4.3151993759013307e-07,2.0
2000,-7.253201397675831e-21,6.6271677430920675e-12,1.1227106865185996e-09,99.99999999991992,5.0,-5.014283854504871e-19,99.99064400070154,7.241038905121632e-06,-1.994152284542921e-25,99.99816985965714,0.001828181450652384,99.99999997077134,3.776502170931377e-08,99.99844522318509,3.6419043321489236e-22,-5.143766980678507e-19,-2.3834156347852e-19,-1.8990651555288112e-20,99.99999996434012,4.53845082980127e-08,-1.1860804044370098e-21,1.1322023385770138e-23,2.085429394460234e-25,-7.122210498124907e-26,-3.3814687065536456e-12,-3.34422792620318e-13,1.5712120649756902e-09,99.99926358334024,0.0005457082017549621,20.000000000019124,20.00000000000349,99.99999375513694,-2.19812612576859e-19,-2.2673143476190018e-24,4.824105994232117e-28,-6.87841085525139e-26,0.0,100000.0,2.0368616011723374e-28,5.622105118479957e-67,-1.3048085069654169e-27,97.95447059718597,-1.6999074657638407e-31,-2.101294510196918e-35,-1.3202558708900102e-37,-1.1644768297844145e-27,9.194618349880738e-33,-2.8813490092747937e-35,6.583213177284644e-59,-3.546048979011477e-63,3.165829577907065e-64,997.9340514449415,200.0,200.0082443138793,2.001663910815191,0.0,0.009137963411429336,98.02475829295737,0.0,1.9540862049432108,0.0,-1.688282848067396e-13,98.0888752367718,0.0,-1.591218431574418e-38,8.422509851469648e-25,2.5609321792939034e-10,-3.894086309343539e-15,-1.6064867515592418e-42,8.748205941685824e-48,1.0785575864996945e-14,3.420755081675167e-07,2.0
2100,-5.024959420071631e-21,-3.466204034539399e-12,1.1567942379922771e-08,99.9999999997518,5.0,2.709735899986294e-19,99.98953241178356,6.129272024849771e-06,8.335217753652334e-27,99.99776187049649,0.0022873193167775967,99.99999994590078,4.16291601806151e-08,99.99827977144317,1.514674101679738e-21,-4.835131105282033e-19,2.522627999260508e-19,-3.243183670145834e-20,99.99999996582848,3.888624443035924e-08,-3.539087984901306e-21,-4.33073777460229e-23,2.619232250610648e-24,-7.152913861098112e-26,2.283296918231131e-11,6.667440553854094e-14,1.202178315997949e-09,99.99931037977261,0.0008490429554989367,20.000000000020414,20.000000000008544,99.99999354250147,1.915340099786606e-19,2.322782672523228e-24,1.3273034880266765e-28,-3.3687055052656916e-26,0.0,100000.0,1.2288467373074883e-27,5.955485508889283e-67,-8.546308881010596e-28,97.87941933027085,-6.539107415584087e-31,-5.932610934330756e-35,-1.3418559936037266e-36,1.1171366770503122e-28,-9.922926620363058e-33,9.760846822444866e-35,6.310988404775621e-58,4.620505077680928e-63,-4.0775675869970264e-65,997.8051353200224,200.0,200.00865688031226,2.098921339810982,0.0,0.01150385308994415,97.89057766399519,0.0,2.0649184369767415,0.0,2.427895310356123e-13,97.9356203881456,0.0,-2.640316435077364e-38,1.9764032677699797e-25,2.508470876719169e-10,-9.10620823947985e-16,1.1491132228725345e-42,5.370961968185753e-48,1.2077305591314203e-16,2.469374474472531e-07,2.0
2200,-6.872146492874195e-22,2.686111435590699e-12,1.3586658131688055e-08,99.99999999963195,5.0,-4.460221800520343e-19,99.9887402060169,9.06017976971755e-06,-2.2110526821492616e-25,99.99762474675704,0.0022179784154480425,99.99999994870565,4.644704595395829e-08,99.99820284389773,-1.4124402429953932e-21,-5.260973167386345e-19,-2.8674245711322573e-19,9.236776234110718e-21,99.99999996004591,4.8380178507895286e-08,-1.7144670254332463e-20,1.4867285784287314e-23,-7.765032237959293e-24,-2.1753663213104354e-25,2.024793026564136e-11,6.978489335588151e-13,6.208699757135853e-10,99.9992175626992,0.0008689896078443368,20.000000000030006,20.000000000003514,99.99999146460931,2.5821533732117393e-19,-2.9222760103095215e-24,-1.0672587536480366e-28,4.564778584095264e-26,0.0,100000.0,-3.103676176571921e-27,-2.9782668856413845e-67,-2.782450083922852e-27,97.86180559373616,1.2202837357220976e-31,3.713407871073806e-35,1.6158058095298098e-36,1.5056803969923059e-27,-1.848984488160617e-33,7.892110976337153e-34,-3.548887909103095e-58,4.6486438775768866e-63,-2.4035750255995952e-64,997.7053053772368,200.0,200.009062474193,2.203180158203575,0.0,0.012140884694391209,97.87512756702687,0.0,2.134651749179113,0.0,-1.0044006807490456e-13,97.85339181491054,0.0,5.545303569017181e-38,7.666202322411902e-25,1.4314207642373812e-10,-4.185259783335263e-15,-7.195536027668414e-44,5.359319019294006e-48,1.6123578543903323e-14,4.2625022494663366e-07,2.0
2300,4.5627223644676185e-22,5.456682750316023e-12,1.549656823580732e-08,99.99999999962229,5.0,-1.037078790265012e-19,99.9874391567747,9.806538086401739e-06,-1.8634970447687907e-25,99.9974108988133,0.002507148275465032,99.99999994282236,7.49418457800779e-08,99.99810556681342,6.853273205631425e-23,2.573544902560907e-19,-9.27153854485068e-21,-4.166785479681359e-20,99.99999994671393,6.835044319712986e-08,-3.272462134674244e-21,-1.9944904089748802e-23,5.1040223689905e-24,2.7292612164498325e-26,3.792630849211137e-11,1.0237691557032069e-12,1.8410958619036453e-09,99.99904765300828,0.0009975350900604672,20.0000000000195,20.00000000000811,99.9999901989374,-4.944362711904585e-19,-1.1120139152544225e-24,6.075726097349745e-28,2.854222244522229e-26,0.0,100000.0,-1.573656919518728e-27,-8.895542613966074e-67,8.348233213758156e-28,97.75407366943506,1.9049911957843598e-30,-2.3250075265137535e-35,1.886814601322542e-36,-1.0479427078767208e-27,-1.4937008736162942e-32,-4.001886340983214e-34,1.4689204991802507e-58,-1.1224491197613698e-62,1.759705943287136e-64,997.6271593542851,200.0,200.0093916498495,2.1741982219294993,0.0,0.012230900202185688,97.69731416086546,0.0,2.3188007222570124,0.0,2.435107690344581e-13,97.68101370642697,0.0,1.0205229640359579e-37,4.452039151187304e-25,1.9360570600787872e-10,-2.2129892628917166e-15,-1.4855638739466935e-42,5.1402522159013844e-48,2.4068884919071556e-14,6.945868429470273e-07,2.0
2400,-5.200974145935822e-21,9.645465798781922e-12,2.0462209782413163e-08,99.99999999953211,5.0,-1.0294315646392158e-19,99.98627019612172,1.0851060639495493e-05,-2.7349546515024403e-25,99.99731308044886,0.002747715751783993,99.99999992022217,5.194285165084185e-08,99.99809991625183,-6.936561486711036e-22,-3.752079784503128e-19,-1.5247378594948785e-19,-1.528820899423172e-20,99.99999993576793,6.328662145178657e-08,-1.6737745613057689e-21,-3.143885853744108e-23,4.793895116272099e-25,1.9118953407434068e-25,3.9357159968555235e-11,7.659736203366546e-13,1.768566506024545e-09,99.99883596002198,0.0011767254199599377,20.00000000003319,20.000000000016364,99.9999874459026,-1.6579647277766932e-20,7.605068624296964e-25,-9.086049637281062e-28,8.162021847785347e-26,0.0,100000.0,1.996273762670905e-27,-1.0086501670581891e-68,-3.8375832528648634e-27,97.54315028742225,-6.52253635797468e-31,4.1128311920889434e-35,-3.2214715482812e-37,1.2558462884005255e-27,1.808821386140501e-32,-1.1438493922569294e-33,4.652816093878228e-58,-2.3656023977308687e-63,1.7656432753914293e-64,997.5416674028154,200.0,200.0096316053964,2.382783725804779,0.0,0.013494150910719892,97.6619538038869,0.0,2.376104856418011,0.0,2.0318242205645354e-13,97.63625973359706,0.0,1.4786057031419309e-37,1.2218596484688618e-24,4.147950933021813e-10,-4.852068047655824e-15,-5.133687165676956e-43,3.951527910594251e-48,3.368499993377415e-14,6.677250867967215e-07,2.0
2500,-4.495893383994709e-22,1.3379187917917895e-11,1.7731303865040996e-08,99.99999999946678,5.0,-3.3664182316810465e-19,99.98474817590329,1.2787120275303985e-05,1.536081231817951e-25,99.99672784351381,0.0030957708553229456,99.99999991845698,8.410426581814395e-08,99.99805542139411,4.3849446072830285e-22,-3.663128191524245e-19,-2.2519541474696727e-19,-4.954760450370055e-20,99.99999991201781,7.82854902399213e-08,-3.2474397911607188e-21,-4.8409977594935606e-23,-3.0482319143361406e-24,6.613336254058795e-26,5.3410314347410817e-11,1.2803419930420385e-12,3.19204211470375e-09,99.99865681285858,0.0012555839150404041,20.0000000000401,20.000000000015103,99.99998729015623,-4.657694237025692e-19,-3.4143351072599945e-24,4.764871651786165e-28,-3.1383665904041424e-26,0.0,100000.0,2.916788301129297e-27,-4.383538960215477e-67,2.7723002506709335e-27,97.50162112039561,-1.257112552140838e-31,-5.189361166756762e-35,-7.372537993211857e-37,-2.356648366966557e-28,2.8607024891217457e-32,3.579081029230884e-34,-6.632730773768907e-59,3.9482653107966994e-63,-2.3408374724377958e-64,997.4510464922154,200.0,200.01018833407315,2.435281765821267,0.0,0.01495633860631101,97.57477063453948,0.0,2.425448059704995,0.0,2.0732530800899074e-13,97.56439636313463,0.0,-7.737214642124273e-39,-1.4838018452995304e-24,4.3139093993515136e-10,-3.85875051650845e-15,3.011941155860537e-43,-2.689095599322109e-48,5.249751197000808e-14,7.414466816756891e-07,2.0
2600,-1.5125863802899413e-20,1.2792014715793196e-11,3.242302836328008e-08,99.999999999425,5.0,-2.308953468568834e-19,99.98402663922263,1.4042123458196571e-05,-2.9621240509973633e-25,99.99660954941095,0.003330938576622494,99.9999999181888,9.704811179715073e-08,99.99787794415546,-7.994562897426264e-22,-6.819695018198003e-19,-1.5312132037866608e-19,-7.290374623367242e-20,99.99999989773576,1.0136211609272627e-07,-1.2387623734913276e-20,1.779018968212004e-23,1.653813544829402e-24,2.0366202125519197e-25,4.853602571845548e-11,1.0727551612257384e-12,2.834191193703195e-09,99.99862622373547,0.0013892249064714937,20.000000000034767,20.000000000017117,99.99998505055204,-6.773762750777948e-19,4.401341771869327e-25,-8.086500641778724e-28,7.978268648117836e-26,0.0,100000.0,2.402278692404627e-27,-5.433553805196907e-68,-4.991726115902456e-27,97.37747922713415,-2.6047733721995604e-30,-1.530891918037922e-35,-2.0404028885967102e-36,-1.2177889582713026e-27,3.626747220412659e-32,1.434290850749312e-33,-4.3739407980236705e-58,-1.1381642860302525e-62,-2.2039436971420842e-64,997.3064238107405,200.0,200.01059027636055,2.568664081977584,0.0,0.017148732874066906,97.53538647324402,0.0,2.571424514772182,0.0,1.9406277861738148e-13,97.4020566726981,0.0,6.146277510132909e-38,1.454315283502304e-24,4.112822816050335e-10,-1.9811828978249664e-15,1.0072311889367143e-42,-1.0295489311601578e-48,3.7643333339296576e-14,8.3712470617564e-07,2.0
2700,-1.3430187897577845e-20,1.893168998631642e-11,2.1461157689326182e-08,99.99999999942251,5.0,-3.145245796005598e-19,99.98219346792938,1.7551018359878042e-05,-1.7282045406013888e-25,99.99633546989837,0.0034990559634768843,99.99999988602302,1.2374564779135794e-07,99.99779867616236,-3.743437544127181e-21,-5.050842383352894e-19,-3.7490215455516045e-19,-6.94491481012804e-20,99.99999989896475,1.1490200342662465e-07,-1.9234377566257292e-20,-1.1402180690903516e-24,2.4058457141442363e-24,-1.387246422673379e-25,5.3578569879984926e-11,1.536425747134655e-12,3.3860721895645176e-09,99.99839353567599,0.00171400376271311,20.000000000042938,20.000000000018254,99.99998278802752,-4.017657385407483e-19,-1.4267524163167572e-24,5.374740545135264e-28,-1.7581462906453819e-25,0.0,100000.0,1.538575793974275e-27,-2.2229930337851193e-68,-3.570624958215093e-27,97.32100792972473,-5.426933379085102e-31,3.585734218870232e-35,-2.3642756010535374e-36,-2.0795789741956094e-27,-2.134592327134352e-32,4.055249559469346e-34,1.4131579803784812e-58,-1.097527929413191e-62,-6.362442638935271e-66,997.1741680784415,200.0,200.01051118150545,2.609972119797587,0.0,0.017387398109657465,97.37679673319302,0.0,2.651584452491594,0.0,1.401577533058152e-13,97.33639580680376,0.0,2.5109978634541366e-37,-6.462866824777261e-25,7.512936053496567e-10,-4.342298755082421e-15,-8.94160778676965e-43,6.97155014029316e-48,5.441773983205122e-14,9.859645376607032e-07,2.0
