milliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,0.17860351608897684,-0.009010682893510891,-0.05844366303444014,0.002298652449089098,-0.0031801450671502503,2.3134613312566802e-05,0.023733020055312852,-0.00906333544685159,-0.07736147836530562,0.0018901739333597532,-0.00014683789643033025,3.716177080198242e-07,0.11119245052682578,0.008446816316207993,0.016922701304034733,-7.417751758280118e-05,0.004783400858909587,4.346825256509396e-06,0.02206762138270609,0.00420279664648084,0.0648292393141661,-0.0009465606534477839,0.0017269239955091371,1.0270453736051854e-05,0.05283411653006697,-0.0026226380036742823,-0.054334579399928445,0.0015843368047039983,-0.0020269531798871587,-9.209649237599524e-06,0.016053325364993175,-0.00383697898161179,0.04373338842630773,-0.12771513854917452,-0.23950830452713304,0.00025462164803359376,0.007741599223844317,0.000677513532071865,-0.22634186500027262,-0.19573251125835617,0.287593847069336,-0.0014014647325988618,30.00000000000531,0.4599999999886049,16.00000000002225
100,0.2049371596115397,0.20641752622326837,0.4143209861060176,0.016588764132494837,0.04794706871524728,0.00015849033157736982,0.019980313915994235,0.07917210395164574,0.8271341866635441,0.016900942151975955,0.05871267160396251,0.00016933507295715505,0.1076853457748998,0.1672051462541942,1.404567438271469,0.02748428010739155,0.08688366182135503,0.0002501871046074035,0.021645115782209477,0.0731871804963093,1.1629044274690934,0.026267174963239798,0.0824879719296093,0.00026780006747424684,0.05101505919467368,0.10885872267201636,1.021964765073907,0.05656272607408489,0.17914083507624134,0.0005885895202754175,0.017061766310551285,0.08431658512280692,2.9389451929011163,4.444322252899251,14.098176989594826,0.043703992768315714,0.007669904791239011,0.025630824664189002,3.1017468585629477,5.898178194559222,18.239962072934528,0.05794671286868345,30.000000001083208,0.4600000011231793,16.00000000099604
200,0.22242043815097898,0.24017588009924534,0.5144683790385808,0.021877979799926228,0.06088009188529507,0.00018598202047000705,0.020705405096860724,0.06985689769851972,1.1289886884499232,0.023745555150122943,0.06684003569262177,0.0002169758146185745,0.10505539359881062,0.17290261908274093,1.3802518234632095,0.031306600650835494,0.08985629562106304,0.00028441541313426247,0.020371066983304716,0.10550561404779367,1.6051516450718586,0.026185274815182704,0.08454180034725625,0.00027214765725884103,0.04977005763098035,0.115447753354987,1.3418309084257254,0.058675634251475525,0.18873478178811373,0.0006017751654254648,0.017224412423068332,0.10660236173825142,3.022069978183596,4.4444508038464035,14.054840614067777,0.045048129102520235,0.007847003966160134,0.02608646738607029,4.786253133475297,10.133398593431,34.10790723546739,0.10181873948691468,30.000000001140176,0.4600000010767572,16.000000001070696
300,0.25128170353888346,0.26493640458777673,0.6602329875104177,0.025961930990456527,0.07775381762740469,0.00023066007873754835,0.02367784595924188,0.09558926813118551,1.279931579115102,0.022764288288134947,0.06800614591999168,0.000240084562374128,0.10257326952859218,0.1792507604955526,1.6675123841491049,0.03314007193760192,0.09977554129771841,0.00032198563218458046,0.022823037328402476,0.11253954825001924,1.6347499411303947,0.028525596284502786,0.08933019386610529,0.0002843244885977296,0.05065964488435843,0.11780577895890391,1.418836350553804,0.06548597793959854,0.19070956969901903,0.0006239584500070678,0.02454022454747564,0.10675676813027868,3.300412530144282,4.4124612610264045,14.405280287734543,0.042890891241391955,0.007952716927980615,0.028584462725965706,5.952638780685472,12.83108958363821,40.685854316764626,0.12423175648676352,30.000000001163755,0.4600000011026377,16.000000001116042
400,0.2678908391184215,0.26437513408587077,0.6253844961747916,0.02844246249395181,0.08865038421760754,0.0002670266594430002,0.02539769259377535,0.10206745016594325,1.3226645684734848,0.02697040138128988,0.08402648203227343,0.0002668372979010811,0.10095006981198469,0.19211806904660877,1.8754976396638279,0.0354439680691963,0.10158406498645799,0.0003190079871119155,0.02787305967737988,0.13036502901055078,1.8056609981126033,0.030314066578233753,0.09469933421659565,0.0003025730422484061,0.050449649262032645,0.1263482957110961,1.5594813387097193,0.06455673957801736,0.19287776690424052,0.0006097533341739102,0.02269423673976691,0.10157803645374,3.5587421012268683,4.653967106212847,14.602554572886161,0.04297923718291926,0.009434655984821527,0.03145218261892217,5.8265185261035795,14.200603043423161,46.366625094673694,0.14068013388787254,30.000000001247308,0.4600000011325245,16.000000001106542
500,0.2817332294115248,0.28942755765007017,0.7832364997877358,0.030172405021046247,0.08668870468972634,0.00028168119326247985,0.028876967336659825,0.10208536996775901,1.5722736533270285,0.029690180094565,0.08543757092890217,0.00025302513136320095,0.09618482844707621,0.19734615114644397,1.7962033489760556,0.035592442610911296,0.11037473502305384,0.0003284484563103157,0.02748947492351701,0.13738520476161278,2.074331325570527,0.0328948835868375,0.102366149095125,0.00030542050566416753,0.051105130984473036,0.1338687587002746,1.7037729390906913,0.06509784424999514,0.19837701902684401,0.0006554688988375218,0.02557308828932891,0.12478838212270355,3.7779571631279185,4.523082317476584,14.247818665691826,0.045071743454826375,0.008968741445573337,0.030431008792119425,6.183063097536814,15.019193498415833,49.61571254883579,0.14924634860201383,30.000000001246462,0.4600000011812835,16.000000001144294
600,0.30689843319459614,0.3285748556864409,0.8558075615923255,0.033975916378024454,0.099087549088852,0.00031545229364541205,0.02946493402528581,0.11896831691007351,1.5349121433438826,0.030275367584891594,0.08998245498430624,0.0002691204564062987,0.09814054726061314,0.1957397515914341,2.012543462775412,0.0380066387260579,0.11540120279502875,0.00037748555316383434,0.026653082449270955,0.12876081505379275,2.10304752945257,0.03414875393891605,0.09786619099819703,0.0003185883040035964,0.05241214682006525,0.13427203080842107,1.659718301774663,0.06750804977296415,0.20869716965459706,0.0006570401807231529,0.027706955825808576,0.13168610707268455,3.890608252537955,4.852078466796088,14.496597389873013,0.04529986007605049,0.009701347404673223,0.03387114551823346,6.625180722905884,15.930339898920995,52.14969553762175,0.15186528931446963,30.000000001338336,0.46000000118522083,16.000000001176314
700,0.3103153754697986,0.35480999491365695,0.8788984989365073,0.03646163561516778,0.10462376395939024,0.00031744583175666747,0.030430819752442318,0.1242853931762002,1.6629608165565954,0.03165898477574192,0.09962854232089663,0.00032803359536017466,0.09450292840047161,0.19570147624533998,2.2166901996518273,0.04055670889471131,0.12196951933693403,0.00038806022400133774,0.033155345682699185,0.15345209655016076,2.039290296873002,0.03462412126319783,0.10273893825093915,0.0003491632421044585,0.05134845811279889,0.13031693725822224,1.7952146948824204,0.07521792269446388,0.22242519924655604,0.0007061822478040742,0.02682026042283152,0.13771541786915062,4.08008880324655,4.872799632957828,15.334204248448609,0.04699087956921945,0.010457356956956937,0.03225413614246585,6.812836452958864,17.00213037172119,50.59929440471647,0.15808249019663487,30.000000001346027,0.4600000012242357,16.00000000121743
800,0.34732493122031344,0.3754621444233389,0.9123396922896702,0.03665875073385243,0.11950717515581535,0.00037919936697395186,0.032537594351737635,0.13371706603779218,1.941239579686413,0.03731175793430842,0.10139427872139423,0.0003200347705807182,0.09393062855562927,0.21070865199163516,2.316473981941691,0.042530640138136275,0.12991511454382557,0.00037998508280237314,0.03229324435498034,0.14912564845417392,2.332974974504963,0.03650884971615625,0.10660983491787121,0.00033643285095426534,0.051612270083646515,0.1337394342189019,1.7536166921611653,0.07372389319923972,0.2240097911106642,0.0007454874387416142,0.029068307576901726,0.13444902426248548,4.2651912628262565,5.134646432855061,15.549522637431892,0.04787848229223894,0.00964738290712518,0.03268678989987668,7.06791909037298,16.821112644717005,55.56929457016059,0.1722381503336947,30.00000000136819,0.4600000012472088,16.0000000012508
900,0.36040399629467623,0.4093252630134354,1.041334614329847,0.0411713068843688,0.11922449058855403,0.00041009195660638033,0.037898572733518016,0.1484238455303806,2.0748160130314592,0.03911614437497586,0.10858458451698452,0.0003493117497723916,0.09449787635564545,0.20787769808734363,2.481461526124481,0.04220747533232581,0.135665797416694,0.00040451549374526916,0.034846717447101466,0.16611649485805444,2.3056509443669513,0.03744768216708019,0.1162040867134854,0.000369714639182552,0.054018123132032136,0.1423492795912072,1.9251477836342745,0.07416988097273644,0.23679913820481976,0.0007645905740372638,0.03217311608653587,0.14415521192119943,4.476954765302311,5.167237140024338,15.526110134149203,0.05216551732347649,0.009922652900253338,0.03489771019273832,7.190827526399478,17.996062575642004,55.444747081702,0.1715409850564385,30.000000001405205,0.46000000127213586,16.00000000126176
