milliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,0.1622499642792922,-0.01691373102500041,0.07184823031342526,-0.00228785774198788,-0.00028236480541051455,9.729300653203313e-06,0.02256893892449612,-0.007443522497374202,0.049115912202563825,-0.0010452764140338722,-0.005631724383037127,1.7347992227017066e-05,0.1111704910797666,0.006571384643814882,-0.03386143365398544,0.0015286851612433437,0.0011011679787702273,-1.7766210083581864e-05,0.015301892855712262,0.0038325201731587177,0.029359132140706064,-0.0017160822743337205,0.005468095341099973,8.37384401589929e-06,0.052865447787292685,-0.00518767383451669,-0.03739860097254736,-0.002298064307306645,-0.005580681805104481,-3.0059795072190795e-05,0.01895139571842769,-0.00045792066110197395,0.1783391615484068,-0.02828271296848767,-0.15219777891974254,-0.001273334925757969,0.007792871459972274,-0.0012183882815350316,-0.17214659186276868,0.5300068179469869,-0.4267080925944082,0.003920994818141654,29.99999999998148,0.4599999999981626,15.999999999985878
100,0.1941878387233062,0.18209913011865148,0.4182121313707598,0.018190890092994377,0.048445738140906504,0.00015948353553654158,0.023041246535320546,0.07905798299034922,0.9365774764181702,0.017115797994956973,0.05603692166427749,0.00015359551826240518,0.10445466344727868,0.15661410743269347,1.2110980994084772,0.02595008041152571,0.08090252839160605,0.0002776630143482444,0.02301078875786154,0.07331621504970007,1.1679062566965868,0.027460609991724536,0.08122385701451709,0.0002512028553518831,0.05233559408313917,0.10791599735883609,0.9162125394458561,0.056184193047957895,0.18581219594675577,0.0005818703075600336,0.019789297942244075,0.07968971094166023,2.5995167692929644,4.50416001998045,13.311295723199882,0.04299920338777,0.008639607148408092,0.022700242398482545,3.3181541380752395,5.56431357712024,19.702214985691278,0.05842596510705255,30.000000001057614,0.46000000113075895,16.000000001031168
200,0.22673887000362375,0.22126562706729463,0.46062753100037407,0.021004513918808802,0.06321611284560323,0.00020588637972532403,0.023639238023092833,0.08071042534277015,0.9810549043931776,0.02182228269324676,0.06276833393022657,0.00020974954405719677,0.10173490814462682,0.16554355219224204,1.3793877721501973,0.029734062665132104,0.09058676011000719,0.0002913289179835656,0.019003151846400713,0.09504506205189617,1.45648960752599,0.028415897208311603,0.08487716955544057,0.00026409096298252383,0.050339701179336165,0.1185993095545125,1.1993251710124675,0.05932018162937642,0.19293647341578807,0.0005922140311092042,0.01696038283080181,0.10306885348141148,3.245768192988134,4.493395482680597,13.965919077826642,0.04219723456886937,0.008403682912604838,0.027089675348565295,4.502830412338285,10.752330910105675,34.883983821985375,0.10417071777292343,30.000000001161716,0.46000000108159134,16.00000000103095
300,0.23725521480559278,0.2495203155893164,0.5775500876194155,0.026018922619630836,0.07370224407388079,0.00023939435338128458,0.02866354750950177,0.09539736954290068,1.152223716004172,0.026209129092877096,0.06645477260907272,0.00020792501234094405,0.1024405963990786,0.18318441697989798,1.6280439294254512,0.031383467012555524,0.09377218183169407,0.0003061547918158215,0.02232579255242358,0.11985995952510248,1.7907013871643411,0.028220192367925355,0.0950803659043219,0.0002691128304500226,0.05152693943704671,0.12087776642114553,1.5160664366060232,0.06374349917294297,0.19256507961371108,0.0006307002049478574,0.02073980356025703,0.10614776275232421,3.4832887548353075,4.379976375424423,13.430161133325456,0.0437211986324887,0.008819398449930614,0.027384540891910596,5.694743138631317,13.757381148119784,40.7967533031961,0.12281684478974308,30.000000001213422,0.46000000109497385,16.000000001097664
400,0.2604179156685736,0.2608872019250359,0.6150885901679028,0.026940727766623287,0.0785753699587847,0.0002603101502249587,0.026661984427145034,0.09899762811451808,1.467637594138293,0.024905749835326445,0.07316126310686219,0.00024186891520422407,0.0982058800315594,0.18287930686874004,1.9095191281544976,0.03601730075309363,0.1082412758745335,0.00031059056032800006,0.0219872476678428,0.1250635117706631,1.7279529407993925,0.029136739372997728,0.08946684085897619,0.00028322546411786915,0.05016595347366557,0.12902610713656643,1.504277115420653,0.06420637063569469,0.20698852061265716,0.0006435193736309274,0.021666804042997378,0.10415035731736412,3.7497204050993687,4.6983143132808225,14.313507234048712,0.04292069323654047,0.009126856268312496,0.02993377365014498,5.914561201524193,14.310944030305519,45.437742823496,0.13611208169522523,30.00000000122237,0.4600000011270793,16.000000001142258
500,0.2758347702997194,0.3178992993045591,0.7122610889814658,0.029454916934988303,0.0915929462252693,0.0002713099440894851,0.02890281348746551,0.09468865354490177,1.3889594804025984,0.02701316144328625,0.08516881103995336,0.00027096019365510995,0.09951162146218305,0.19270428170335838,1.7968015874205605,0.03713645604722209,0.10496938191788255,0.0003619723480861148,0.027645418649453583,0.12092921471389248,1.9788235229053768,0.030766680333621226,0.09446345209032456,0.00030010848032488647,0.050685350691803216,0.12678440342162653,1.5600454921038105,0.06598379596187841,0.20054929013541886,0.0006795881366740071,0.0251101483421942,0.11606425250186028,3.708270034883039,4.495404533478425,13.903980691240182,0.04670217158744687,0.009265649883320473,0.033073116849487924,6.330968586147864,14.763367085348518,48.86163939716778,0.15729938784945272,30.000000001258975,0.4600000011767139,16.000000001190447
600,0.3101979209970677,0.3262639069588968,0.8411077575790411,0.0327736667137763,0.09235520505268027,0.0003031445494016615,0.02595902066994902,0.11374226691838162,1.4809988944787436,0.03278714036603039,0.09288785827369041,0.00029809395408440174,0.09746335563108213,0.20619926100703537,1.981781405094564,0.039394434999604516,0.11669081804914778,0.0003600558607879037,0.029360861817531444,0.14733033886890978,2.098239118349933,0.03500088057992577,0.10120728147076297,0.0003405959722980939,0.05176561140057076,0.12775198646878597,1.7853886688321832,0.0684357250345519,0.212719637862867,0.0007042678912618722,0.03053240898771717,0.11960121100973257,3.7379958026603703,4.687391434781633,14.303609048134007,0.045165361417996625,0.009582437826142386,0.033159076018092794,6.8223276086507845,16.374596192418768,50.35113387968233,0.1602416462718274,30.00000000131045,0.4600000012002867,16.00000000119548
700,0.3192715392357089,0.3383432607861806,0.9573971521501546,0.03388068212280142,0.10194899492136315,0.00034453824800938546,0.027894522841026125,0.11318364622479246,1.6756895324672958,0.03300861627437077,0.0925741351664285,0.00030613842524943074,0.0958386082090499,0.20798048034053204,2.264016932227349,0.03798058142357009,0.12615169982515162,0.00036652039281192785,0.03057642330774145,0.15697980703369901,2.132571378238312,0.03649407267090312,0.11023209738740866,0.0003305440154296725,0.051872417211479095,0.13317946922583881,1.6762907878925573,0.07403796468347856,0.22893217725083112,0.0006712517134223181,0.028888556720837975,0.13615017630770268,3.947105047143791,5.074723185220473,15.045416604386647,0.04640517457375384,0.01007788942995737,0.03299927781457131,6.77653984279543,15.928805551484364,52.153184148931864,0.16299626427345795,30.000000001328605,0.46000000123805784,16.000000001245258
800,0.33867903191806314,0.36620316906535844,1.032240700218957,0.037366890489806605,0.12212039438123623,0.0003725623786308589,0.029524252994903338,0.13618342027679722,1.9512385697215586,0.03650463088442821,0.10099160431730334,0.0003178868884816023,0.09274074646907982,0.211895334942817,2.2879877130008657,0.040874820720250796,0.12957265072739976,0.0003976941525761115,0.03831496072190606,0.16114142073954593,2.228350728241924,0.035226773561456225,0.11138336882416697,0.00034734170143284863,0.0506976859431763,0.1355021677759861,1.790317097361236,0.07390098650102069,0.2303870725408044,0.0007535072438443248,0.03168265253959378,0.14252400186708922,4.391967422343394,4.8581785993473705,15.485236501730862,0.04980167603970948,0.00958379979722026,0.034079905289024326,7.191100673116722,17.169746056057956,54.039339310063355,0.1630597839976269,30.000000001380272,0.46000000124689966,16.00000000126426
900,0.34518310360610255,0.3764203870205754,1.0143312909090327,0.038222697247266686,0.11775763500786116,0.0003946648123266661,0.03458408669167985,0.1398368711210737,1.8879386806664917,0.03912534278878493,0.11536761229202237,0.00036410835511210983,0.09419343172520249,0.21283120313446707,2.2317535318697668,0.04299939890445455,0.12906998995406052,0.0004112950456959405,0.04048017635609392,0.16961741444147285,2.305822044925245,0.03680981621792031,0.11618172238074045,0.0003678796854927959,0.053500869852137076,0.13748421598558574,1.924868531502409,0.07663938833786958,0.24698069392546546,0.0007704919015908916,0.0317062464323288,0.14124233856497295,4.213832428498888,5.163444239543473,16.41654833028367,0.05213540708934514,0.009993208529983304,0.035380826683357305,7.5633798424681,17.679079246321535,53.21893420738203,0.1681089159605267,30.000000001421977,0.46000000126757307,16.000000001303093
