milliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,0.16404117471305693,0.0035604381219175867,-0.04902676875720594,-0.0003352806888796542,-0.0020034062363740676,1.8375635445804516e-05,0.026391495964431893,0.004904212940468587,-0.07277077079423201,-0.0016165945822847303,-0.0035659950737398443,8.714136067739188e-07,0.11085248072962436,-0.0034180344616455537,-0.11358131900898884,0.0012251663945514355,0.002613750606816768,2.5437536851945987e-06,0.018167250656307917,-0.010087549663592332,0.10030018361794661,-5.984486391922683e-06,-0.004066113006314758,6.168362513928366e-06,0.051421884858135536,-0.0019196824402272594,0.07299199358108176,-0.0008317972081876954,-0.010288985984615983,2.1336684900685805e-05,0.018014911862037096,-0.0028311914928223856,0.1713596067086747,-0.03236089780786609,-0.5368169448942076,-0.0004070812641934066,0.007901979799364946,-0.0012844533279661751,-0.12198629815587927,-0.20081615412496184,1.7586804112883614,-0.0010920378580771143,30.00000000002255,0.4599999999985941,16.00000000002497
100,0.20637911962576294,0.1819864789207137,0.37669135000272863,0.01756312464403893,0.057006014007643255,0.00019556391133840643,0.0226013430372974,0.07578438173449831,0.950531746537105,0.016912779145124682,0.05233346151356389,0.00015904692295391675,0.10416235267063301,0.16998893536218349,1.364152211042718,0.025718930493717186,0.0846208916681942,0.00025638068212082684,0.021069805262897635,0.08576549812412246,1.2314389726899868,0.02733279830147916,0.08048762724384251,0.0002639354008994817,0.05228244477873675,0.10752054924207663,1.0293320983044616,0.061249022058673185,0.18077261753913795,0.0005660558263687044,0.01815875565601569,0.09538162329884631,2.70783494815302,4.402154061963136,13.136302944842969,0.04156650700816603,0.007877149741334927,0.023222523134583707,2.972664668237412,5.654130828200818,19.401081384303374,0.063847533057543,30.000000001071662,0.46000000109364214,16.00000000099762
200,0.2114567907902448,0.21027289054712778,0.5231471090284299,0.021849790001864766,0.06198987061683968,0.00021548960273955593,0.022888338390917598,0.07648472382836638,1.042261198231418,0.021769883835753265,0.06047365260280049,0.00019791725329566838,0.10548049565210017,0.18231276674624577,1.5045076228182521,0.030243607961268845,0.08845672226900399,0.00029670956679295473,0.01810441067113299,0.10600392158084525,1.5962614955120258,0.02839706601782321,0.09074781537169446,0.000262156713476776,0.05094932066878101,0.11135440959755247,1.2258816037056908,0.06319900183430983,0.18100888259069117,0.0005708763139428071,0.022675346784524958,0.09041401955618915,3.2497745918571552,4.343877164399581,13.768215102422397,0.044117945210827104,0.007857625099532358,0.0273960904443826,4.8808881334992265,11.317342977753198,33.72564811244357,0.10865741280789395,30.00000000113183,0.4600000010878947,16.00000000104761
300,0.2340483059985956,0.2713988633011808,0.6204973165067129,0.023916385284133965,0.06956227499355407,0.00023578618128175212,0.02813068081669762,0.09707797646620318,1.0862302500098366,0.023291593895979373,0.07119445009558324,0.00021953029833518613,0.09933875695181117,0.18245102024228715,1.5392938549937252,0.03346454612376374,0.10129177833459639,0.000295180767588713,0.023055616082640253,0.10610035474600156,1.7281672566770814,0.030572166432003448,0.0916537284208347,0.00027344180791125984,0.05155479580077107,0.11877586025790238,1.4092305363053157,0.06266788323547667,0.18796405745400574,0.0005865033355839526,0.024175028958577635,0.09798789046989721,3.6276769512487186,4.4429514968930395,13.550644910355514,0.042497439589419844,0.008583848918795841,0.027620930732323853,5.532308369256018,13.227671629632054,39.26610567721725,0.1353556930099302,30.000000001211717,0.46000000109548483,16.00000000106492
400,0.261071751951995,0.279300718346547,0.7107683572409024,0.028590703389844926,0.08819954718568264,0.00025325817449798834,0.026487352777406846,0.10426451868671899,1.2809379729520878,0.027177488049861344,0.07451675445261233,0.00024609364633099005,0.0986807906177322,0.1870073976574671,1.8798972078455736,0.034047751572441144,0.09835903376005185,0.0003177962169096029,0.022707827372137043,0.12073099966417815,1.956173573551418,0.029860530214633658,0.09209485528434228,0.0002951765126520871,0.051921726620282736,0.1234806432449196,1.6145115083118968,0.06379449137437175,0.20479575204902473,0.0006058327640710655,0.02223800115492843,0.11172369532069766,3.6493577334666094,4.455695003525018,14.1893938011631,0.04559603633230827,0.008604166017407043,0.029166929231060925,5.804869434758161,13.79590203583857,44.36164385218283,0.14832722470203116,30.000000001266525,0.46000000113947564,16.000000001120267
500,0.29280293288890225,0.3170815524838517,0.7450541861431911,0.03009566759679558,0.09514259628077029,0.00029743552992664356,0.025737166311421707,0.11123708643723902,1.3349907952270803,0.027257400414005664,0.08201935143118144,0.0002866636342989908,0.09914043374020717,0.18962044047765503,1.853417017791018,0.035851912488222955,0.11330250468777489,0.00035904752962054347,0.02641613651489,0.1349830663890903,1.8375379629501798,0.03403075979813495,0.10441355954078885,0.00032835676777244114,0.05116377967512608,0.1314432750750405,1.573178027299977,0.06687315149610307,0.19793297633571066,0.0006443145645851426,0.02247047544395747,0.12250393497552697,3.6681791433235045,4.575070640262938,15.026147176422,0.04607898340756376,0.009137860863245443,0.029694067986428662,6.251545271574483,15.363995805997709,48.68411188649748,0.1562966587797536,30.000000001267203,0.4600000011689503,16.000000001182237
600,0.2884332410640385,0.31207046621701906,0.8059376664929352,0.030972600658118035,0.1059317642970088,0.00031951539785477905,0.03191693136341402,0.10287171599810188,1.617241594666853,0.03220442617946657,0.08504970027608508,0.0002847060279864418,0.09517059832818417,0.201576991658213,1.9595337268933148,0.037195342127937,0.11541891513999693,0.0003592379801160368,0.032846801442601596,0.14359295931769864,2.068679456706226,0.033498484484204706,0.10560996314423318,0.0003374976111739733,0.051151675562453466,0.13018021203107016,1.6208991548586706,0.06762611442260441,0.21525958981087748,0.0007062534413029237,0.02961050316105005,0.12506196916649742,3.746341962604893,4.777963026911693,15.08765907061773,0.04780137326840436,0.009469613334796186,0.03127048943189226,6.792539187861962,16.542359221597227,48.009993736212486,0.1644591544738823,30.00000000134121,0.4600000012129506,16.00000000120209
700,0.32815843897397556,0.34924912920699946,0.9065611935300869,0.03287429418870514,0.1041024198475697,0.00033398063667032854,0.03163090915571455,0.12500748087355273,1.8046316538909615,0.03145101736159454,0.09786221312325204,0.00029909239167474433,0.09376596431782468,0.19706826146937986,2.0454100601819127,0.038277284789119445,0.1197150914876422,0.00037093269355798993,0.03425872837799742,0.1406662674091157,2.070264524772209,0.03554092812148871,0.11252978525016544,0.00032300904168610273,0.050992075104358735,0.13623490590401197,1.6970615117969299,0.06900573868083973,0.22569756095680146,0.0007244462864391686,0.03260488028515046,0.12874149035018054,4.2481118299876135,4.750529282060628,15.24269921041987,0.04642930955694772,0.009523005826988298,0.03524608855712971,7.195568756870748,17.10551832146824,53.356096262153315,0.15765208056860427,30.000000001349363,0.46000000122072104,16.000000001254776
800,0.3461304176571189,0.3687636057356283,0.9614201788376739,0.03673785974989242,0.11111710297677982,0.0003527224989213978,0.03153426775362855,0.13394380459856803,1.8981602574338,0.03494060196732525,0.10197622147763952,0.00031692687570001276,0.09283911996124747,0.19925040766840257,2.2677605295480507,0.0427106046915602,0.12612855954433885,0.00038273656935359623,0.03610771918056659,0.15026762469620608,2.269074175683934,0.036249620914743756,0.11510064848822024,0.0003422928467315958,0.050719936701601694,0.1410297779614827,1.7955389187703266,0.07395708539224195,0.22647019878942534,0.0007451182360986149,0.029869057973660337,0.1328370393676465,4.172663027135465,4.928177313924433,15.712023937716792,0.048655737276939365,0.010748967635000311,0.033846685608603044,7.086187693618885,16.84652018185462,52.31407956849683,0.16263565927287593,30.000000001398245,0.46000000125127594,16.000000001239894
900,0.3448812611597502,0.39569770730214837,1.0671162056478538,0.04159859330339302,0.13014308992960014,0.0004099832748796017,0.03820753429192465,0.13688646201569532,1.9870073557489112,0.03767051850512495,0.10354058480556207,0.0003542860248854257,0.09478988490675495,0.22040456938910954,2.335454352108249,0.04400560230787348,0.1330229800541483,0.00042274335957025064,0.040718150308494655,0.1564805278954007,2.495315145359448,0.03619624017944227,0.11553892957284226,0.00038222109986748833,0.05402691763003143,0.14189934504625287,1.8199591890017912,0.07524315353548752,0.23421739750692253,0.0007198441772952541,0.034124694271676345,0.1318084836769842,4.5487975240571545,5.2059949670967685,16.452360849792566,0.05188856157248539,0.010255385733516694,0.03712434883441812,7.5820201112716035,17.70832098420012,56.71560232738885,0.1705988570329811,30.000000001400455,0.4600000013036815,16.000000001288544
