milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_isolated,Quarantined,Hospitalised,Recovered,Deceased,Recovered_from_hospitals,Total_reported_cases
0,1336210208.6519566,456.7616517988982,3.990283637602875,978.4530032550376,42.81689203859046,-8.644395636410291e-06,16.048676681723478,221.48086486832756,0.008524437509760356,48.438766336080896,906.6636256636066
100,1336210152.6824498,528.6582124930706,-12.10833677194162,930.1734261478904,-10.85003094185816,-8.442112568682977e-06,4.870529769315981,259.34535579598327,0.010171163192378055,45.93236132384289,887.5946070959778
200,1336209585.8245153,602.9716532122695,5.557594724051414,895.768719555744,55.4208407930286,9.71300068532795e-07,-12.913554486020955,354.1738963012641,0.021637703283465533,47.19917333601461,916.0162426414332
300,1336209849.3290365,728.2890461761876,1.0879266251935285,856.8998321058892,36.20397350072301,-6.803889658170259e-06,11.271616040314475,345.815948789863,0.02105888941557356,46.39190477445371,888.4960310102005
400,1336209376.3126225,961.6772552022277,43.32972860726624,824.5594894543261,-2.640661663105484,7.764835310845843e-06,-1.9899067005500628,455.7880647948912,0.012514177979595966,46.28553941039692,928.1141296516465
500,1336209207.270261,1100.9288465773327,59.91454477884159,785.9572332065588,-26.430393280704827,-6.397726535216262e-07,21.686563847808138,481.5211434274739,-0.01709737444584202,46.06188553354082,928.1470311415151
600,1336209468.561232,1199.5702818530876,51.56060757089226,746.5357746961819,50.418050645606385,1.12152448335873e-05,-7.194307814789667,579.1031846783271,-0.012980770987469118,46.24921687519585,911.4939756821718
700,1336209148.1636662,1236.5346737480147,83.88566425708007,717.7634608292343,25.873539347704167,5.22785595241616e-07,12.747187341576785,521.745741285234,-0.007833144087959829,47.45035599151013,898.2175082511479
800,1336208977.5159042,1280.0407922471625,76.27245829345793,685.5224442011527,49.52244887808372,1.4344742320782636e-05,36.94920983319634,597.8930126541143,0.010913793482701814,47.20825354554431,929.3049076657836
900,1336208642.5467012,1294.37239345583,101.81538150777709,657.9632848585594,66.67142525661409,2.306776137495493e-06,-2.5639135722005335,681.7164945245727,-0.0148997365921462,46.510549354401554,891.8015077877724
1000,1336208684.529296,1423.9992269674424,100.85554712482433,622.5178561741562,109.1590728355527,6.466791143869358e-06,30.204381365269548,680.4366577392213,0.012320939836076033,47.89296207301184,913.271833699954
1100,1336208827.751842,1455.1094455593686,137.75913993947302,606.6795796787941,115.01517860897769,4.605920865731802e-06,37.418363462902995,692.6629855958633,-0.011163326612943636,47.99739196544993,933.9786585278066
1200,1336208819.7853432,1474.7691150826547,116.34327065948239,580.2216549926055,72.39340118939583,1.6623075605933172e-05,16.70802690749247,734.4530478347835,-0.006679210306243957,46.313561443199056,921.8908415761814
1300,1336208521.156897,1654.9668089292165,113.75302020865783,545.9439124307339,61.18795695992087,8.259979061954805e-06,22.307408077220536,781.3682717215966,0.023122399291243885,48.84978377004292,914.4581203499074
1400,1336208280.2964137,1854.3066621258663,162.17276255664953,546.6809828047082,115.02614227931637,1.6229875101030282e-05,63.40176636081769,778.5565987844388,0.02995336384700867,47.93962426775347,950.745212289273
1500,1336208506.659977,1929.851464792536,143.25608276418745,502.1834333899004,90.17581802697828,2.870311324325788e-05,58.79488125778355,822.8497713936208,0.02986631497020524,47.677466481327855,928.2741665237563
1600,1336208071.9929612,1891.0231506452528,198.86513657816312,485.1468940595905,96.87355286763018,2.9670760678212123e-05,63.39395127227526,852.3986421025039,0.03357623706982485,49.455096898045404,942.5690600779863
1700,1336208093.075838,2001.121756356664,176.27820465824567,497.249797325345,155.93776550526297,1.7988454083902577e-05,86.48226107186437,895.9586855797074,0.043939883057882434,47.25591110711015,965.1124083780707
1800,1336207634.848276,1831.1532478962383,179.2084602848259,470.53852196970894,267.8316120547252,3.639506713790577e-05,98.47864708188536,978.5045515974472,0.03239203264834707,48.03231459521593,990.9312256790366
1900,1336208035.900576,2058.720677061856,236.9628483299502,445.3720003379735,226.6516709529929,3.050947151313382e-05,105.00699985696772,1001.1724088009124,0.03543859298872851,49.027416701700645,975.8698341326431
2000,1336207737.5284886,2215.6465919337243,221.66417159566603,455.96919566763006,301.421060660712,2.6708889494041705e-05,74.30832421392373,974.7831365674922,0.02557678079200521,49.47585073214707,1018.0476720912928
2100,1336207491.0467212,2046.4867011950798,214.38042418920853,433.62635094970653,296.43944617341685,3.356803636587495e-05,119.4428171662378,1062.9917390272574,0.0430687913085949,48.76929998954988,1014.378097787239
2200,1336207261.769555,2102.3564140026247,228.02140952024828,419.20226977979314,280.49936045682506,3.0417614617348444e-05,141.07506859030673,1077.7462222598886,0.048375746838346084,50.644880791429394,1006.5128743081602
2300,1336207180.420058,2241.643306314832,266.14188891174143,428.6536664540046,405.3189307430131,3.3703077389715295e-05,119.7597095350092,1099.5444842873428,0.07106204151327837,50.58748347849477,1014.1066813067149
2400,1336206924.9671762,2325.1152466900635,258.97890161204816,397.57404540927666,321.07907709610106,4.8197883311066746e-05,131.9254342364306,1103.438284833758,0.06191258181753559,52.29095174980318,1062.901527477563
2500,1336206850.9081585,2329.0613965123407,310.926657902,394.86680240143784,413.8736657926116,4.9585384264261924e-05,163.93303344975888,1139.419972789328,0.08822961625836753,52.31263166798652,1053.7711552225142
2600,1336207109.597623,2270.67005023603,297.4556155572955,380.5856744378691,487.3927258271671,4.763289914872224e-05,166.98690331052632,1214.4617800085184,0.0627360957827276,53.511649737361395,1080.6433773287974
2700,1336206752.0094597,2379.0132499956994,286.0974653091341,377.8675842291366,503.62306440341257,4.9608075390240874e-05,169.82093737750293,1228.654188976458,0.07946341783214526,51.673384990202834,1077.4890806367644
2800,1336206800.4820018,2480.133078194281,301.600130874882,372.26570697371545,556.5839173847704,5.337059704578747e-05,187.078367408602,1264.6192284104511,0.10284424886243901,52.310037755201556,1104.4266686592148
2900,1336206573.5201416,2498.1632262211274,337.0067538658557,383.48817905877917,544.8586909846387,5.0049104283826835e-05,188.67448805308763,1227.6334606377595,0.09354810017532637,55.2311346038695,1099.4826857431638
