milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_isolated,Quarantined,Hospitalised,Recovered,Deceased,Recovered_from_hospitals,Total_reported_cases
0,1336209988.5951746,493.7518885522083,3.784884836348139,982.5188510844943,0.2667410260991342,-2.2357530047130625e-07,9.044129311378414,224.55691896963253,0.005206356720418542,253.28071772444557,4388.136328459367
100,1336209988.1913729,528.8360865919996,7.115494086374416,962.2737558966221,7.565661248161461,7.283597117824097e-07,-4.890134142933878,306.01441459798696,-0.002839246506402703,254.30454733185144,4371.002762488111
200,1336209963.6627584,568.0464834769089,11.165071025381957,905.7674161891741,22.607817337250477,7.672129811605073e-07,-2.3397818928690644,335.9953868781037,-0.003498077156182475,253.959591411856,4373.974329407121
300,1336209801.1434054,626.8326010318201,18.335020444771903,861.1946160790674,-18.19576797523416,1.44983941829868e-06,4.215368669149501,396.3295927520009,0.001345631599717757,253.62438876013607,4379.779301941385
400,1336209812.4523208,648.3924697447037,24.90508254238456,788.2197490793479,23.024465365531352,1.7003416600611253e-06,0.28309501614772437,470.5159676670832,-0.0032528051990177217,253.6653685196052,4378.392874026346
500,1336209744.905289,682.3197755311857,32.53810129889027,762.971017425777,4.201187229614269,2.482960555002858e-06,10.96633250032755,478.68698271151567,0.00578839391005781,254.20021649857418,4386.8673980790745
600,1336209769.2068949,711.1112321089633,42.14158681513206,718.0111319236993,10.04574605832355,3.339129014564084e-06,9.561784125195295,556.0984665065107,0.009102550045913567,254.15832408794563,4394.306791220537
700,1336209625.629481,712.7688356103399,50.740933558237735,701.5846362175764,28.83898699518107,2.9310685802779832e-06,7.462260638913469,558.547652356057,-0.005608867758599678,253.80724953831188,4390.320386817991
800,1336209600.3630345,734.5336032123096,46.50589616641018,659.7526218418134,19.160848469221065,3.52748788594275e-06,11.06413567093448,586.1359435785307,-0.0053931408521882915,253.5633540265973,4380.6918452813525
900,1336209633.50977,783.9393452622185,57.50027861779032,622.9236600855442,41.583241182526436,4.1471922445125575e-06,19.29277641772208,639.6229225654743,0.0070661635243716645,254.4368121166861,4384.543980291443
1000,1336209542.4699225,784.5639277569438,67.30278369541708,613.8058939315366,46.88957483881523,4.814162473548781e-06,17.686122879435146,671.9041083693087,0.006152096357173249,253.55556890691736,4386.43732201972
