milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_isolated,Quarantined,Hospitalised,Recovered,Deceased,Recovered_from_hospitals,Total_reported_cases
1200,1336209313.0561934,919.6598436071886,77.89669099441403,573.2921063501018,79.43447007685056,6.710651451616422e-06,34.42970435301949,773.4535219613435,0.015364960758879755,214.74100210088454,3761.023781145634
1300,1336209226.5817401,920.8404701683129,91.46256074477623,521.6890971803804,52.25746238899906,6.434331071677176e-06,26.326888209985576,812.7113111772237,0.01655115276786507,214.1443189933719,3780.0823240841246
1400,1336209185.4123645,962.2735316739315,100.57677947046727,524.263752288233,92.70275694202986,8.026270469095272e-06,39.929134794582644,799.6833515588595,0.0013654280202008932,214.46975106095266,3774.88430185708
1500,1336209196.2383034,959.7801323571297,100.81264511109214,482.66113585911376,111.56883467737534,8.833465893091108e-06,31.799188508368676,819.9255680567077,0.017840986448496163,214.67655746660606,3791.04876705965
1600,1336209101.3421454,982.7902657739495,101.15259878738092,480.1651171848069,103.2353652706387,9.024104399954524e-06,47.95720160266223,871.397068881214,0.019636266612835483,214.9108421966891,3781.917856361938
1700,1336209093.9118752,1000.5565004341088,110.77497653154943,437.06232349062617,97.81533525471293,9.801521214915198e-06,43.87152553426908,912.2136191783873,0.019562401836395904,215.3321865813325,3789.071413423016
1800,1336209108.0111077,1004.9529798102586,119.74083048509925,428.46249946033714,146.33188670701847,1.0000416463165961e-05,61.29445973799634,900.2326527130119,0.01314978566184684,215.15835581228694,3797.84259000908
1900,1336208943.908886,1056.0614922630873,128.2476310191994,412.808160770117,161.57505809675183,1.0411813710131164e-05,67.18785757991324,934.5760481124775,0.017305247526171696,215.43225960475007,3804.443548105169
2000,1336208931.1704543,1043.3286108638144,127.99690892048686,411.435381764844,181.47629779586802,1.0287792222373238e-05,73.33861923879782,937.9612597925196,0.029487557753982645,215.5541024906982,3802.562092285863
2100,1336208998.6198199,1063.90262716559,134.0225296128031,398.0847249068052,186.52489193307508,1.0942375921782728e-05,66.1593794680519,1026.3180480110066,0.02274973105058646,215.33020053953612,3826.5232097563185
2200,1336208819.5783052,1086.9979396910144,132.40073008044575,351.5752042652984,193.75774285964954,1.1359804239648936e-05,85.95056130708386,1013.0248700879731,0.02746095417889194,215.5708837090996,3827.2136582525313
2300,1336208769.3963227,1108.8962872241918,143.56406015148949,330.9776152712141,234.3152849420638,1.1536953142375364e-05,80.14529978519472,1003.0139274291224,0.042413879436759984,217.0810533239949,3831.223861300674
2400,1336208735.39265,1101.7204878566715,151.63825778455669,318.8966544144061,212.43550477682794,1.2441165728843392e-05,88.99411446077603,1077.9557103946108,0.04170126777611412,216.2245138466686,3846.383690465752
2500,1336208711.7946675,1128.8861751803258,159.08774372244204,348.7331887666322,257.4036038670639,1.3130743171389452e-05,99.70220629091274,1058.2589930759327,0.05669922207003329,217.46056274896418,3843.702296621604
2600,1336208723.6311262,1117.7954524946779,157.41331144425703,336.31110197244254,240.4277782092723,1.3352399271170642e-05,93.54401137541316,1119.5746373006684,0.05026983744581817,217.20440330865046,3854.0817365810653
2700,1336208564.0017488,1102.5445881242067,154.3100703137117,307.93728986148784,306.7589402501845,1.3893585569727966e-05,109.07450489120576,1149.1466698976594,0.0665242747354854,217.84377885714156,3863.974343500864
2800,1336208514.6208537,1133.5253245884048,162.81641368457895,291.174077112271,326.69672262171605,1.401616844161368e-05,119.37413398918544,1171.4018817250258,0.06789660120651327,217.9096711551235,3857.7250930146884
2900,1336208470.2498574,1155.2307218061596,171.81822610941433,308.86221166376725,307.67057534088525,1.4039614378610726e-05,123.89672098518614,1185.5781642604804,0.06533349519762002,218.5815585536389,3886.171181887824
3000,1336208560.816963,1159.0084989768968,168.1499378131893,283.666441534983,333.2327040951806,1.5175381931703408e-05,124.5159263863953,1205.0395850417297,0.07859060054167688,219.07493304821963,3890.3098505167436
3100,1336208404.5117784,1146.4346716632285,172.32907195380028,293.98997751452663,338.4409955681999,1.6007871234400014e-05,150.02869977537588,1225.5847984708464,0.08199411013630309,219.45517742012285,3891.8793128293546
3200,1336208422.4318602,1156.675002552432,178.056299166287,252.98072709192743,380.0558761221921,1.5551804289294007e-05,148.1799998286135,1193.8853161570596,0.10193673938639791,220.46220554413753,3910.242446626269
3300,1336208331.0471318,1144.128403522172,178.04035396063122,262.0448583975022,425.9670269491141,1.5698201640007525e-05,164.4975586345927,1250.2536823334553,0.10373990990107884,220.95180486694557,3906.5675655023874
3400,1336208345.4410796,1184.5510285293292,189.83404374794588,249.39206729804278,412.3112360197391,1.7046889754679242e-05,159.1864845346579,1283.7662430020234,0.11657839479613306,221.54462461864216,3909.2490597831293
3500,1336208207.5125294,1202.2519518659828,192.1494767928343,231.76991572671665,428.7132007323406,1.70533262577006e-05,165.82279189983632,1264.3565969381457,0.12035067010102932,221.81546107926061,3918.9848738277437
3600,1336208203.8787332,1197.3188364801686,193.25533259648168,220.03213999432037,446.3098553017904,1.74263045203934e-05,182.1465780394997,1281.2134919043963,0.13991704210712383,222.00447797541185,3930.957301776969
3700,1336208153.096685,1184.9482787787917,192.21309839929887,255.77760814925773,461.7859923473925,1.7688136159775726e-05,198.1722552993677,1315.829099701237,0.14558451357897614,222.6710457278213,3948.1046172391893
3800,1336208101.670078,1200.435899725551,196.79196215311134,218.164498635893,502.62535889780384,1.7607335799553226e-05,197.345814800869,1295.921630484149,0.14416479177744876,223.3960135631123,3954.719360324879
3900,1336207978.8041787,1179.2132310191043,193.78920380122673,206.56421746958074,526.0751496673638,1.7341690283701366e-05,210.34643902188694,1342.862383233706,0.17153181785236057,225.03482164204374,3971.4559562667764
4000,1336207948.337595,1179.4361415189735,201.94353985069887,237.22974853212855,560.9775227241032,1.8587097160749827e-05,212.23954043831998,1388.9933777545068,0.17264414581545295,224.98450817549852,3964.063284152259
4100,1336207909.6365325,1180.9693878466326,201.0451186935959,204.08970693846254,590.048121804654,1.8412518341504527e-05,230.54110584661422,1339.7899099262588,0.18015825152255396,225.54128348745132,3984.0226340529475
4200,1336207817.9855528,1232.8588521512634,205.62981066450612,206.1938499522668,572.3699887470137,1.782620670342055e-05,225.4517717039474,1399.4612650231243,0.1931362665935664,226.24604036452936,3989.20683868254
4300,1336207872.9814935,1214.593731506268,209.5692250095686,200.71222430655908,627.8416546349421,1.9445064527901913e-05,239.23296882161182,1374.0558652040038,0.21115120714315955,227.74921471453544,4010.75070259244
4400,1336207824.1460855,1195.8713895375386,217.4983118038898,205.08504166611175,629.1539968221649,1.843938106957924e-05,253.92078241590244,1438.7068614815837,0.22495992265600212,229.1225222378647,4010.228740164208
4500,1336207665.7715282,1234.8803163409802,208.05325199752357,220.886755253969,675.7611157871119,1.8487420235425394e-05,265.679137270962,1446.2359529712187,0.2523152610516365,228.99960759198368,4027.3256028737324
4600,1336207712.5556014,1234.5012349178855,221.4347879258396,195.93955344451422,676.5350491492306,1.9496963999405303e-05,272.04019857940676,1460.2254209311634,0.255693372066401,230.31094869937746,4025.344734841392
4700,1336207632.8824735,1232.6373470999426,219.99388082628104,198.30667424325569,683.3588963682312,1.9998281095405762e-05,271.71038298690655,1450.9739365080086,0.2779722363387133,231.0682893382171,4041.6988829333363
4800,1336207678.7295227,1243.9659249430722,214.35726802912083,208.74690946821534,741.7959616592645,2.037693693127624e-05,292.7911787785463,1463.6479996303167,0.28090763133276886,232.2998393011134,4051.8323485368696
4900,1336207475.5494184,1249.6085963653882,227.0911340464549,207.74396595333965,765.1620898483811,2.0063131654189172e-05,304.1253927374079,1495.5222150145844,0.30895280997199925,233.5783870137434,4062.2132532497117
5000,1336207566.5298772,1248.1955680945784,230.1273807375996,179.0165041782014,784.2289110753909,2.0778143761032392e-05,314.41443408304303,1493.292303852576,0.3271365630742735,233.99159836955465,4066.8194392483306
