milliseconds,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y
0,797.5626779025341,0.321627574415407,-0.02825319010919981,0.0026023222917318832,179.55768280513738,98.82708357120896,0.05725126696997193,0.0028912585571862774,-0.1588317620171919,-1.9202415663538157,-0.0005947557660983773,-0.016315784330086198,-0.0033962827121977843,-0.004130019878962447,0.03675627607946162,1.0009401751887845
100,615.1138212772638,2.0069626564261824,0.13740175008615174,-0.00010240569763629246,9.731382478359928,83.51174274340677,0.036391926199431775,-0.0022644184631504063,14.495818461513494,155.24838335733943,0.0006156030314142886,0.02653327442161163,0.002059789758208231,0.002555682747563168,6.670175284481211,10.396172166313992
200,592.5694184881245,3.3725246661759023,0.24013848964320333,0.0017531470231547889,4.361694512909599,67.95395270190122,0.0654269308414252,1.248778154891439e-05,13.37105867349106,160.6533043600407,1.289468508345053e-05,0.16755732198366918,0.01960164124008405,0.013644793247115348,11.346483737810159,18.98451711876395
300,578.9832089394299,2.905337604099106,0.4148938725586199,0.0026653173349872085,7.471591657950124,60.02031815304034,-0.01686771274968743,0.0014156690175511628,12.462461645752017,160.71227117728938,-0.0005546906344929965,0.32465586745592745,0.020667124479212144,0.02547078483069704,15.666769069694043,24.292177068136382
400,575.4546241091269,4.529865644490744,0.38513148088754734,-0.0005298267731259942,6.089662072873278,49.958143255405695,0.03047119330169562,0.003737727827809423,11.839808952780356,161.1421374200515,0.0006565587590501159,0.5137548196385854,0.04105308689218062,0.034854028925223574,19.25198039321576,29.542907569022326
500,563.6394728123072,5.028850491063153,0.4419333755453741,-0.0031385109927062607,4.223526427735395,41.836674410431456,0.24290516507121584,0.0012325442331362609,11.138348304200202,161.78928765062466,-0.0001455323440598237,0.6945844320346141,0.06386141112961077,0.048620085817767236,21.37380416115849,34.53394448719978
600,555.7553580804515,5.880258439351885,0.7148861520198131,-0.003748614687932219,5.467834625199292,35.223284037061354,0.3762312382979554,0.0038683018007121322,10.676565272275527,161.7810051752701,-4.581369867501017e-05,0.8176967365490033,0.0655682313273361,0.0638172874361469,24.583305387038653,38.10477096163279
700,552.1289329437805,7.130796228068121,0.8091633809335292,0.003325266841644503,5.370972303231407,33.66565984762685,0.37711556380997185,0.007986942977425767,10.084618250961833,162.14236743418547,0.0009777667559764784,0.9092927046941554,0.08630083673096452,0.07758686105850593,25.469717554310726,41.29931285733289
800,542.285356537596,7.529762533583212,0.6820493037555329,0.0052915034479937605,5.5057982288586835,26.12226540969143,0.3256148935042937,0.0063671637598398875,9.846091076682534,164.20992490473444,8.42395280910177e-05,1.0181410757665512,0.10514478134022896,0.08963272519648667,26.975995129282865,43.15287653954363
900,544.4193519660495,8.258005712421689,0.7948097872580413,0.0012170474483120816,4.0340351118538385,24.517745239881897,0.40732530497886305,0.01121062345933713,9.457173615543818,165.43917355543653,0.0006234525616700679,1.09889696468932,0.1178731643169659,0.09791989741110722,29.22934017202491,45.828623348796356
