milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
1700,3.303701186686253,0.0015482199585449463,2147.4816569840377,0.02429900328517004,0.000574286275390619,1.3610293260064692e-05,240.79999999978583,3009979.8553677592,0.0,120.392590599072,120.4,0.6176728436478439,0.5688552789416688,5849.828968270159,0.32534782769300813,4.73271006554253e-12,108.360000000053,9.622844014246581e-11,-3.0696878685647083e-09,0.7707818774505979,120.39999999701634,-9.033596348355412e-10,296.593698584537,3010015.4937028536,0.6014851679896034,60.199999999999996,216.7200000000058,120.39999999988073,-8.361130432864864e-11,0.0067425168884932855,1.233433420169041e-07,1.604044330132131e-08,91.98885382955244,301.0,5.213158835817068,60.2,1.6924026149500025e-11
1800,3.7059229410061367,0.002153635929780261,2147.64135544605,0.02581913307381482,0.0006609493209083386,1.3557024518865834e-05,240.7999999964149,3009978.609933955,0.0,120.3919940981159,120.4,-0.17567571917501104,0.5618745302151693,5851.453505795718,0.38564247192005596,-5.660933973991765e-12,108.35999999990624,8.38087539034343e-12,3.209054453014656e-12,0.7479130099775353,120.39999999755734,-1.6038788059895105e-09,296.4588799396509,3010017.4023927073,0.6014195002990397,60.2,216.72000000000028,120.40000000013625,7.62200567480675e-11,0.008769402479163604,2.0540352498145427e-07,7.428154936779127e-09,94.32015421270508,301.0,5.496123780082313,60.2,-4.7974400395073954e-09
1900,4.139178668814763,0.0020645908772252072,2147.8423984760047,0.025481114645829882,0.0007249965345923973,1.3712295402774902e-05,240.79999999663576,3009976.6235030023,0.0,120.39270848218796,120.4,0.9784506513220846,0.6437384480038608,5851.985737959658,0.177192605437469,1.2287782032311814e-12,108.36000000004846,-2.411854259942636e-11,2.778855573451223e-10,0.7975680506270935,120.3999999978481,-1.202604767323096e-09,296.29962585131483,3010020.579851577,0.6013404715516985,60.20000000000001,216.71999999999792,120.39999999998109,1.5957675550287373e-10,0.008281987247059619,2.4116796939195743e-07,2.9790303121599416e-09,92.94598890893012,301.0,5.678362557802698,60.2,-2.989359286500442e-10
2000,4.54461026468156,0.0024403735497601103,2147.639288567786,0.027597321600210188,0.0007939375357577189,1.4743599956741704e-05,240.79999999547613,3009972.853568341,0.0,120.3904796994686,120.4,1.083918125879804,0.6265328980780211,5852.248686155873,0.23911237439163124,5.5425629978976105e-12,108.36000000003183,-1.366254893747065e-11,2.1183913563463122e-09,0.8879313491957882,120.39999999800429,1.1541745816724183e-11,295.5305217984702,3010023.1030845414,0.6012380352676666,60.2,216.72000000000352,120.3999999998366,-6.163805569393221e-11,0.008210250437946105,2.892352467423086e-07,7.540362105164338e-09,93.91123376468498,301.0,5.812811183609101,60.2,4.0156606425610965e-09
2100,4.656789414063326,0.0024801799726237974,2147.451907331095,0.027756208189310627,0.0008786458127732702,1.4913565784560493e-05,240.80000000082208,3009970.636732264,0.0,120.39112006528805,120.4,0.23038568192781364,0.6058818385562837,5854.188184858484,0.477810688862786,-5.1794951128852496e-12,108.35999999994658,1.8141809133394847e-11,-7.905423226351918e-10,0.9445957570834693,120.40000000070566,1.9413721985863762e-09,295.4337299922788,3010019.822314289,0.6011253090234213,60.2,216.71999999999525,120.39999999990357,1.2725425831647187e-10,0.008939852632559045,2.6502614110474125e-07,2.5885337982473967e-08,94.02822454266419,301.0,5.910729312686074,60.2,4.812725877183962e-09
2200,4.631004885800457,0.0025029394412638345,2147.552928098628,0.028073503564009627,0.0007524007428903378,1.4855980336692303e-05,240.79999999715855,3009971.4952025167,0.0,120.38957829866197,120.4,0.3804409166094181,0.6232952114472162,5851.7866291399605,0.46554226443284397,4.972174055978124e-12,108.35999999996173,-9.524222165207184e-11,3.593075375005379e-09,0.9354494973059785,120.39999999676347,2.3009830760021618e-09,295.1952809325651,3010025.6924130498,0.6010648498145343,60.2,216.72000000000466,120.39999999989739,1.6020565793007268e-10,0.009941437551527835,4.729617691718387e-07,1.6173751821485444e-08,94.38380937211245,301.0,5.843457672891546,60.2,-2.5340574519870076e-09
2300,5.083537091946663,0.0026140356207197154,2147.4431610103775,0.028106636023817695,0.0010275807717826891,1.4952502741609843e-05,240.80000000066477,3009970.422732359,0.0,120.38849415692903,120.4,0.6809493672853428,0.5894807339807503,5851.545176698482,0.1652758965000761,6.169729322426531e-12,108.36000000006402,1.9274143169114623e-11,1.6404293997290904e-09,1.0081339482588887,120.39999999758614,8.996904857037021e-10,295.30116107584934,3010023.0844716756,0.601135779970913,60.2,216.72000000000386,120.39999999994527,1.5052685859763685e-11,0.011383746991614246,4.7522082712319996e-07,1.8383602101757734e-08,93.15094132077539,301.0,5.980656356802973,60.20000000000001,-3.8210537609427456e-09
2400,5.389829054113892,0.0028624866078460743,2147.438907341243,0.030873194400192223,0.0010065736360771026,1.553756593087501e-05,240.80000000334692,3009967.2638787995,0.0,120.38775696299332,120.4,-0.6864497036847955,0.5918550855639925,5849.96276557996,0.3315331638032434,6.1289701983728735e-12,108.36000000003774,-3.9894352567275e-11,2.1513121179878034e-09,1.0090757274304982,120.40000000094696,-3.346498638726124e-10,295.12694011781696,3010025.276637666,0.6010102609187236,60.2,216.7199999999996,120.3999999999883,-1.070746819378555e-10,0.011214337409696663,6.301129219367139e-07,7.678241949035823e-09,91.8931234446053,301.0,6.0988397796939,60.2,4.173572841264189e-09
2500,5.402596994718224,0.0032532649274535177,2147.202350547511,0.030273476609329712,0.0009814254425550928,1.5261538701402417e-05,240.79999999488035,3009964.425916967,0.0,120.38830988971354,120.4,-0.23050061962920732,0.5763181577316262,5850.1744312234205,0.2582772662723781,3.527780970183998e-12,108.35999999991326,-9.06666483571165e-11,-1.7712934829953556e-09,1.1276269019118776,120.3999999994229,1.5361175082982886e-09,294.9128609686902,3010029.4227702976,0.6008863904446294,60.2,216.72000000000344,120.39999999990778,1.9773809616514906e-10,0.012056507811478491,7.088439557776922e-07,1.4847138050343203e-08,92.24688912209899,301.0,6.480773980460614,60.2,2.9764685849340286e-09
2600,5.756483627313816,0.00311023393164955,2147.418926245339,0.03210369763746357,0.0010933187018998384,1.5842626520768017e-05,240.79999999603882,3009963.6639278866,0.0,120.38640086725934,120.4,-1.243195737349077,0.5813925003931517,5854.11407893073,0.45372267521833964,2.3656609667811126e-13,108.35999999994016,-4.664613608035977e-11,3.5264374175490545e-09,1.175100368336889,120.39999999535401,-2.1443825773684505e-10,294.5502772870394,3010029.0426088343,0.6008388130437278,60.20000000000001,216.72000000000415,120.39999999993738,-7.186918954179226e-11,0.01411216767627506,6.706328820313432e-07,3.769653327014809e-08,94.20282920326666,301.0,6.59979658906841,60.2,4.410438846231041e-09
2700,6.103166746363118,0.0037963177311524303,2147.1513295111563,0.03171551186668838,0.0012815842941705177,1.611283793645402e-05,240.7999999967501,3009960.8459963514,0.0,120.38670559103967,120.4,0.7216710714787551,0.5386314488581939,5852.752564337009,0.21668107302697798,7.1920439701084105e-12,108.35999999999684,-5.561399153680013e-11,-1.003572162739876e-09,1.148796003152834,120.39999999483943,2.488879748832347e-09,294.50963892894805,3010032.3106557014,0.6006940967689185,60.2,216.71999999999343,120.40000000005112,1.7133831979078494e-11,0.014667180498285394,7.065753637676853e-07,5.060405241472203e-08,93.61955295440184,301.0,6.755900263313763,60.20000000000001,2.134096889037177e-09
2800,5.864129048225739,0.004030827712590455,2147.29232628359,0.03530709727079124,0.0012933150051077234,1.5869112181151307e-05,240.7999999997683,3009959.8886701223,0.0,120.38493081428192,120.4,-0.5987300697120731,0.5471715048991349,5850.353796802621,0.39559760529582333,-2.18647503200546e-12,108.35999999998008,1.380663995673428e-10,4.508765142269333e-09,1.2305631898761271,120.3999999949397,3.3354160053645554e-09,293.8042605212573,3010033.912483818,0.6006930788751621,60.2,216.7200000000009,120.39999999997826,7.129825618411619e-11,0.014878232307219835,8.590558507585158e-07,3.674763483151013e-08,91.82736547900257,301.0,6.997499271720505,60.2,4.359969622206972e-09
2900,6.145374076174997,0.004148083517301964,2147.0147257678223,0.03532038778693776,0.0015027171795182943,1.6059777642872236e-05,240.79999999359316,3009958.9664107296,0.0,120.38350628970029,120.4,0.9947787141385693,0.6366733776001671,5852.732187678954,0.4507603923391056,-1.0768005375360938e-12,108.35999999991466,2.8115991381366233e-11,3.757910793339627e-10,1.3061016206597649,120.39999999485588,4.3724943294302985e-09,294.0176076808045,3010037.9798293114,0.6004955658954146,60.2,216.71999999999605,120.3999999997054,2.9203481441675073e-10,0.016473103522510718,8.500254055115925e-07,5.660219105661315e-08,92.96560702645276,301.0,7.177063213937193,60.2,2.948265378773084e-09
3000,6.3929902205714395,0.004097759648703389,2147.2738945506007,0.03500071978275977,0.0016359609739200712,1.665227674035546e-05,240.7999999971658,3009952.4158330667,0.0,120.38412091857631,120.40000000000002,-1.1545454885196866,0.5620083306543988,5854.050320630453,0.3881783440709787,1.7342769689810334e-12,108.36000000002393,1.2079190426254306e-10,3.5176972721648876e-09,1.3141481430135904,120.39999999826428,4.565885811750458e-09,293.33280636009374,3010039.2575682695,0.6004507551498881,60.2,216.71999999999414,120.39999999988287,1.5139053126667885e-10,0.017566646999352748,1.2099659004778911e-06,8.008179601214774e-08,92.074736712123,301.0,6.89853912176785,60.2,8.019639692096103e-09
3100,6.48791916204152,0.00465976925094417,2147.0367926213703,0.03639641550201193,0.0017265953507845466,1.7310701745465274e-05,240.79999999591388,3009951.987253823,0.0,120.38240216847753,120.4,0.4254370775347997,0.6294994271048857,5851.121924297204,0.4136957483517442,7.350872009628533e-12,108.35999999980613,1.342329811412019e-10,5.616200863575676e-09,1.4031717839498707,120.3999999937639,3.3181380808687034e-09,293.5190278590491,3010037.756681973,0.6003714212189383,60.2,216.71999999999252,120.39999999978676,1.0896572055423445e-10,0.01803784304444765,1.1246050470710739e-06,8.014640275962174e-08,92.46686598660972,301.0,7.430513892493554,60.20000000000001,8.237317607007116e-09
3200,6.88458294540321,0.004400035837170856,2146.751237143026,0.03770751075126004,0.0017865249064232362,1.715123716297295e-05,240.79999999173216,3009948.7610948146,0.0,120.38248459339928,120.4,0.27219172185695195,0.5482830585817545,5850.449414223596,0.23617528693780915,3.360022890080424e-12,108.35999999988026,1.9460440097112574e-10,8.529988218798949e-09,1.4521808945625059,120.3999999959824,6.2820071814026375e-09,292.79434312482744,3010041.729361583,0.6001708497137753,60.20000000000001,216.7200000000008,120.39999999985623,1.386322462107696e-10,0.018262723911349872,1.2610211729159111e-06,1.0299055375268948e-07,93.9138480169249,301.0,7.26906281290581,60.2,7.692964045714436e-09
3300,6.958116037480036,0.00504593820271169,2147.1393596537187,0.038269827903139014,0.0018512491202063543,1.764075015946705e-05,240.79999999008453,3009946.292051436,0.0,120.38037191668379,120.4,-0.9742936691593329,0.5837526063675749,5853.080623954226,0.3020387890546772,5.001387318550153e-12,108.35999999989038,2.5227075174665047e-10,9.316122117307768e-09,1.5296240350113346,120.3999999907877,4.84345778460447e-09,292.624707724693,3010044.93813014,0.6001708000481846,60.2,216.71999999998837,120.3999999997183,4.1719012783658975e-10,0.020189340423497276,1.274458331902848e-06,9.554887660899983e-08,93.94976761264205,301.0,7.564782111586706,60.2,1.0216688061035457e-08
3400,7.208863491850718,0.005146011315379138,2146.9342895236227,0.03834958468260063,0.0018196946706180465,1.771367563552179e-05,240.7999999814742,3009947.054564354,0.0,120.38100599011125,120.4,-1.363635731504707,0.6242550571461829,5853.197886465386,0.3864892788674009,1.555370340022273e-11,108.35999999976818,2.5616772012764543e-10,1.2142210290379403e-08,1.5867538179768668,120.39999998911982,6.0603801885237745e-09,292.691029893771,3010047.159621449,0.6000549670391164,60.2,216.71999999999176,120.39999999965205,4.68725315048791e-10,0.021103426864213546,1.6515536150790622e-06,1.098228059747017e-07,93.90423247302682,301.0,7.48439928875743,60.2,1.7305139094858257e-08
3500,7.440883015074412,0.005715174676276331,2146.7874940674037,0.04080983963515341,0.002025289519455689,1.7840495155794542e-05,240.79999998725705,3009942.37701637,0.0,120.37984510206267,120.4,-0.2654351207476527,0.6085823053275112,5854.172578261675,0.45858078849922634,6.260503603705396e-12,108.35999999961763,1.8765365789686073e-10,1.4702935669356911e-08,1.5969858796164056,120.39999998855299,7.68505426803127e-09,292.0466464546709,3010049.0727611007,0.5998945596522415,60.20000000000001,216.71999999999088,120.39999999938767,4.891448459438737e-10,0.021956967102088713,1.6841249942447363e-06,1.4849892718275176e-07,92.06171962544391,301.0,7.749748867582955,60.199999999999996,2.107744649031488e-08
3600,8.12848145799674,0.005926164952789947,2146.6253966649992,0.042507712861816496,0.002071376414551036,1.8291723832119905e-05,240.79999997504672,3009941.125302773,0.0,120.37700988427278,120.4,0.7261723509887889,0.6266985573716977,5851.960627746436,0.33192668978157236,1.1235702688662083e-11,108.35999999971655,2.8142965037818814e-10,1.2181790785161256e-08,1.5955236675446227,120.39999998516245,1.0778973683472938e-08,291.98845330243233,3010050.2281146585,0.5999495629718793,60.199999999999996,216.71999999998087,120.39999999940052,7.573346514679408e-10,0.021614972452131186,1.7247511346562824e-06,1.4998252716895168e-07,93.7511845080504,301.0,7.735108577238797,60.2,1.6577540102561645e-08
3700,8.195626481909194,0.006165306639612368,2146.921087150145,0.044069347022592215,0.00225586408806009,1.840339035844959e-05,240.79999997855177,3009938.108576104,0.0,120.3778550823692,120.4,-0.675839299770067,0.6104587556499044,5852.923682317163,0.2757060219618689,2.2560134942694408e-11,108.35999999947572,4.837087273589843e-10,1.8937439553499718e-08,1.6252890606718462,120.39999998290277,1.1406242580196791e-08,291.6922414516723,3010050.9382833047,0.5997110709910703,60.2,216.71999999997618,120.3999999991402,7.281059707829087e-10,0.022742783378823146,2.064726225091551e-06,1.7550862668192508e-07,92.25813320960457,301.0,8.328511311119165,60.2,2.4736030213832065e-08
3800,8.18236546823086,0.006527357649380692,2146.8234298513344,0.04404600993010849,0.0022947994204548013,1.8389912511333933e-05,240.7999999722464,3009935.519351808,0.0,120.37593276022304,120.4,0.20451433038120434,0.5587129964282758,5851.638875983875,0.289536526050842,3.0205776568503137e-11,108.35999999936391,6.377516696552584e-10,2.0723804364146486e-08,1.750872715907461,120.39999998020548,1.3870237568663489e-08,291.9658008275641,3010052.496203945,0.5996589640419485,60.20000000000001,216.71999999996845,120.39999999908936,8.478541956440726e-10,0.024316452859690325,2.040470511141088e-06,1.8433658482415106e-07,93.72458142931596,301.0,8.408074325390158,60.2,3.385881317392635e-08
3900,8.206701521826343,0.006380722234465052,2146.86374231082,0.043827586593323455,0.00246675962450087,1.9090819494370203e-05,240.7999999626823,3009936.308946232,0.0,120.37514308050498,120.4,-0.9396557901887085,0.5956510983256607,5850.015570716531,0.32282497608477456,3.641358767412664e-11,108.35999999941525,7.672930408034597e-10,2.5769560603116596e-08,1.7904955973389287,120.39999997293141,1.5864677807251548e-08,291.6924302342045,3010056.8847776703,0.5995448368257672,60.199999999999996,216.7199999999628,120.39999999896673,1.1197714968833119e-09,0.025015746578272758,2.337181272328666e-06,2.0084377286620076e-07,92.41678226507278,301.0,8.56473456569183,60.2,3.734700149601194e-08
